level_id,session_date,year,side,entry_time,exit_time,entry_price,is_near_miss_entry,anchor,cap,exit_reason,pnl
697_upper,2020-09-28,2020,upper,2020-09-28 04:10:00-04:00,2020-09-28 06:09:00-04:00,11249.324381272785,False,34.5,51.75,SL,-51.75
705_lower,2020-09-30,2020,lower,2020-09-30 02:10:00-04:00,2020-09-30 08:39:00-04:00,11169.921437132627,False,93.25,139.875,TP,139.875
704_upper,2020-10-01,2020,upper,2020-10-01 05:41:00-04:00,2020-10-01 15:00:00-04:00,11532.33747309487,False,56.75,85.125,cutoff,-52.9125269051292
707_lower,2020-10-02,2020,lower,2020-10-02 01:30:00-04:00,2020-10-02 05:32:00-04:00,11332.60493006846,False,116.25,174.375,BE,0.0
709_upper,2020-10-08,2020,upper,2020-10-08 02:42:00-04:00,2020-10-08 04:10:00-04:00,11565.107239575818,False,13.0,19.5,TP,19.5
711_upper,2020-10-09,2020,upper,2020-10-08 23:08:00-04:00,2020-10-09 02:11:00-04:00,11596.252640737981,False,16.75,25.125,TP,25.125
708_upper,2020-10-09,2020,upper,2020-10-09 08:56:00-04:00,2020-10-09 11:31:00-04:00,11616.392866816183,False,36.0,54.0,SL,-54.0
707_upper,2020-10-12,2020,upper,2020-10-11 19:46:00-04:00,2020-10-11 21:32:00-04:00,11749.39506993154,False,57.25,85.875,BE,-0.0
712_upper,2020-10-12,2020,upper,2020-10-11 21:52:00-04:00,2020-10-11 22:38:00-04:00,11765.108817550014,False,27.25,40.875,BE,-0.0
713_upper,2020-10-12,2020,upper,2020-10-12 03:58:00-04:00,2020-10-12 04:18:00-04:00,11794.396357206313,False,16.25,24.375,SL,-24.375
715_lower,2020-10-15,2020,lower,2020-10-14 22:50:00-04:00,2020-10-15 04:40:00-04:00,11886.27611815851,False,76.25,114.375,SL,-114.375
717_lower,2020-10-22,2020,lower,2020-10-22 10:32:00-04:00,2020-10-22 12:32:00-04:00,11559.063209803786,False,59.25,88.875,BE,0.0
712_lower,2020-10-28,2020,lower,2020-10-28 09:40:00-04:00,2020-10-28 10:17:00-04:00,11338.641182449986,False,68.25,102.375,SL,-102.375
708_lower,2020-10-30,2020,lower,2020-10-30 01:45:00-04:00,2020-10-30 02:10:00-04:00,11084.857133183817,False,27.75,41.625,SL,-41.625
729_upper,2020-11-04,2020,upper,2020-11-03 20:52:00-05:00,2020-11-03 22:03:00-05:00,11392.75306250971,False,114.5,171.75,SL,-171.75
723_upper,2020-11-05,2020,upper,2020-11-04 22:27:00-05:00,2020-11-04 22:40:00-05:00,11875.730155823774,False,65.75,98.625,SL,-98.625
733_upper,2020-11-09,2020,upper,2020-11-08 19:40:00-05:00,2020-11-09 07:36:00-05:00,12264.887181720746,False,135.75,200.0,TP,200.0
732_lower,2020-11-10,2020,lower,2020-11-09 19:24:00-05:00,2020-11-09 20:39:00-05:00,11791.119783901191,False,51.25,76.875,TP,76.875
733_lower,2020-11-10,2020,lower,2020-11-09 22:38:00-05:00,2020-11-09 23:27:00-05:00,11736.362818279254,False,141.25,200.0,BE,0.0
735_upper,2020-11-12,2020,upper,2020-11-12 04:58:00-05:00,2020-11-12 05:50:00-05:00,11943.547030998563,False,35.75,53.625,BE,-0.0
740_lower,2020-11-19,2020,lower,2020-11-18 22:11:00-05:00,2020-11-19 00:36:00-05:00,11840.639868789596,False,17.0,25.5,TP,25.5
739_upper,2020-11-25,2020,upper,2020-11-24 19:10:00-05:00,2020-11-25 08:17:00-05:00,12141.813069613383,False,34.5,51.75,TP,51.75
740_upper,2020-11-26,2020,upper,2020-11-25 20:33:00-05:00,2020-11-26 03:11:00-05:00,12188.735131210404,False,17.0,25.5,SL,-25.5
746_upper,2020-11-27,2020,upper,2020-11-27 10:17:00-05:00,2020-11-27 13:14:00-05:00,12270.439816503806,False,40.0,60.0,cutoff,-2.8101834961944405
748_upper,2020-12-01,2020,upper,2020-12-01 10:02:00-05:00,2020-12-01 11:05:00-05:00,12410.052418330972,False,61.0,91.5,BE,-0.0
751_upper,2020-12-07,2020,upper,2020-12-07 09:58:00-05:00,2020-12-07 11:10:00-05:00,12586.464225177839,False,15.5,23.25,SL,-23.25
752_lower,2020-12-10,2020,lower,2020-12-10 01:44:00-05:00,2020-12-10 03:22:00-05:00,12306.297441328374,False,22.25,33.375,TP,33.375
758_upper,2020-12-14,2020,upper,2020-12-14 09:57:00-05:00,2020-12-14 15:00:00-05:00,12513.505255950953,False,47.5,71.25,cutoff,-1.494744049046858
757_upper,2020-12-15,2020,upper,2020-12-15 09:30:00-05:00,2020-12-15 10:21:00-05:00,12569.580163178834,False,22.25,33.375,BE,-0.0
754_upper,2020-12-17,2020,upper,2020-12-17 02:21:00-05:00,2020-12-17 02:42:00-05:00,12722.324964145053,False,7.5,11.25,SL,-11.25
761_upper,2020-12-18,2020,upper,2020-12-18 04:09:00-05:00,2020-12-18 08:32:00-05:00,12771.969398294714,False,31.25,46.875,BE,-0.0
756_upper,2020-12-18,2020,upper,2020-12-18 09:18:00-05:00,2020-12-18 09:45:00-05:00,12787.820547812002,False,30.75,46.125,TP,46.125
762_lower,2020-12-21,2020,lower,2020-12-21 05:07:00-05:00,2020-12-21 13:55:00-05:00,12570.712238347565,False,84.5,126.75,TP,126.75
764_upper,2020-12-28,2020,upper,2020-12-28 08:45:00-05:00,2020-12-28 09:31:00-05:00,12816.798684725329,False,21.5,32.25,BE,-0.0
766_upper,2020-12-29,2020,upper,2020-12-29 00:37:00-05:00,2020-12-29 03:09:00-05:00,12879.983338357597,False,11.25,16.875,SL,-16.875
763_upper,2021-01-04,2021,upper,2021-01-04 04:16:00-05:00,2021-01-04 09:32:00-05:00,12953.999984457409,False,30.5,45.75,TP,45.75
766_lower,2021-01-06,2021,lower,2021-01-06 03:21:00-05:00,2021-01-06 06:05:00-05:00,12520.391661642403,False,100.75,151.125,BE,0.0
773_upper,2021-01-07,2021,upper,2021-01-07 10:04:00-05:00,2021-01-07 15:00:00-05:00,12863.465892051086,False,130.5,195.75,cutoff,-56.784107948913515
768_upper,2021-01-08,2021,upper,2021-01-07 20:31:00-05:00,2021-01-08 08:42:00-05:00,12972.891274962194,False,24.75,37.125,SL,-37.125
779_lower,2021-01-15,2021,lower,2021-01-15 10:07:00-05:00,2021-01-15 15:00:00-05:00,12829.992660451164,False,60.25,90.375,cutoff,-3.742660451163829
782_upper,2021-01-20,2021,upper,2021-01-20 03:43:00-05:00,2021-01-20 04:14:00-05:00,13081.986247428205,False,17.25,25.875,TP,25.875
777_upper,2021-01-20,2021,upper,2021-01-20 08:00:00-05:00,2021-01-20 09:35:00-05:00,13108.910184604236,False,27.75,41.625,SL,-41.625
783_upper,2021-01-21,2021,upper,2021-01-20 20:05:00-05:00,2021-01-20 21:51:00-05:00,13373.571867454353,False,45.25,67.875,BE,-0.0
784_upper,2021-01-25,2021,upper,2021-01-25 09:34:00-05:00,2021-01-25 10:47:00-05:00,13530.829602947819,False,31.0,46.5,TP,46.5
787_lower,2021-01-27,2021,lower,2021-01-27 09:32:00-05:00,2021-01-27 09:45:00-05:00,13281.87280141763,False,46.0,69.0,SL,-69.0
791_upper,2021-02-02,2021,upper,2021-02-01 20:23:00-05:00,2021-02-01 21:34:00-05:00,13321.262122402999,False,31.25,46.875,SL,-46.875
792_upper,2021-02-05,2021,upper,2021-02-05 00:32:00-05:00,2021-02-05 04:00:00-05:00,13605.373124295926,False,19.25,28.875,TP,28.875
787_upper,2021-02-08,2021,upper,2021-02-07 20:23:00-05:00,2021-02-07 21:18:00-05:00,13679.37719858237,False,39.0,58.5,BE,-0.0
786_upper,2021-02-08,2021,upper,2021-02-08 10:08:00-05:00,2021-02-08 11:31:00-05:00,13688.795702475387,False,41.25,61.875,TP,61.875
793_upper,2021-02-10,2021,upper,2021-02-10 02:35:00-05:00,2021-02-10 03:12:00-05:00,13758.10878065542,False,11.75,17.625,TP,17.625
797_upper,2021-02-15,2021,upper,2021-02-14 19:20:00-05:00,2021-02-15 12:59:00-05:00,13852.90228910213,False,34.0,51.0,cutoff,-19.097710897869547
799_upper,2021-02-16,2021,upper,2021-02-15 20:21:00-05:00,2021-02-16 03:37:00-05:00,13888.65707742389,False,27.25,40.875,TP,40.875
801_lower,2021-02-17,2021,lower,2021-02-16 19:04:00-05:00,2021-02-17 01:30:00-05:00,13714.378111306329,False,40.75,61.125,TP,61.125
802_lower,2021-02-17,2021,lower,2021-02-17 08:52:00-05:00,2021-02-17 09:09:00-05:00,13667.283785427255,False,25.25,37.875,SL,-37.875
799_lower,2021-02-18,2021,lower,2021-02-18 09:04:00-05:00,2021-02-18 10:05:00-05:00,13538.96792257611,False,51.5,77.25,BE,0.0
800_lower,2021-02-18,2021,lower,2021-02-18 10:07:00-05:00,2021-02-18 12:04:00-05:00,13507.807270648547,False,61.0,91.5,BE,0.0
805_lower,2021-02-22,2021,lower,2021-02-22 02:06:00-05:00,2021-02-22 02:19:00-05:00,13493.982062487335,False,32.0,48.0,SL,-48.0
806_lower,2021-02-23,2021,lower,2021-02-23 04:03:00-05:00,2021-02-23 05:16:00-05:00,13180.62114639175,False,105.25,157.875,SL,-157.875
807_upper,2021-02-24,2021,upper,2021-02-24 07:56:00-05:00,2021-02-24 08:33:00-05:00,13294.905916763611,False,63.5,95.25,TP,95.25
812_lower,2021-03-03,2021,lower,2021-03-03 08:34:00-05:00,2021-03-03 09:43:00-05:00,13016.401124013051,False,51.0,76.5,SL,-76.5
810_lower,2021-03-04,2021,lower,2021-03-03 22:58:00-05:00,2021-03-04 02:47:00-05:00,12543.721079432133,False,87.0,130.5,TP,130.5
814_lower,2021-03-05,2021,lower,2021-03-04 20:14:00-05:00,2021-03-04 22:35:00-05:00,12304.997183398267,False,79.0,118.5,TP,118.5
815_upper,2021-03-10,2021,upper,2021-03-10 08:35:00-05:00,2021-03-10 08:42:00-05:00,12884.42255597324,False,39.0,58.5,TP,58.5
816_upper,2021-03-10,2021,upper,2021-03-10 09:05:00-05:00,2021-03-10 15:00:00-05:00,12909.141971053332,False,172.0,200.0,cutoff,87.14197105333187
814_upper,2021-03-11,2021,upper,2021-03-11 04:19:00-05:00,2021-03-11 05:50:00-05:00,12996.127816601733,False,77.0,115.5,BE,-0.0
820_upper,2021-03-16,2021,upper,2021-03-15 21:16:00-04:00,2021-03-16 02:00:00-04:00,13090.352101714769,False,28.5,42.75,SL,-42.75
822_lower,2021-03-17,2021,lower,2021-03-17 09:39:00-04:00,2021-03-17 09:48:00-04:00,12945.071957511602,False,43.25,64.875,TP,64.875
819_lower,2021-03-19,2021,lower,2021-03-19 02:01:00-04:00,2021-03-19 02:50:00-04:00,12739.774038695905,False,43.75,65.625,TP,65.625
825_upper,2021-03-22,2021,upper,2021-03-22 10:00:00-04:00,2021-03-22 15:00:00-04:00,13022.717653119242,False,93.25,139.875,cutoff,-120.53234688075827
827_lower,2021-03-24,2021,lower,2021-03-24 10:17:00-04:00,2021-03-24 13:01:00-04:00,12917.899088749797,False,140.0,200.0,BE,0.0
826_lower,2021-03-25,2021,lower,2021-03-25 07:53:00-04:00,2021-03-25 09:12:00-04:00,12741.205908997852,False,24.0,36.0,SL,-36.0
832_upper,2021-03-31,2021,upper,2021-03-31 10:00:00-04:00,2021-03-31 15:00:00-04:00,13057.544428571517,False,103.25,154.875,cutoff,-68.45557142848338
824_upper,2021-04-01,2021,upper,2021-04-01 03:24:00-04:00,2021-04-01 09:03:00-04:00,13181.85833179647,False,43.0,64.5,SL,-64.5
822_upper,2021-04-05,2021,upper,2021-04-05 08:40:00-04:00,2021-04-05 09:45:00-04:00,13414.803042488398,False,23.25,34.875,SL,-34.875
836_upper,2021-04-08,2021,upper,2021-04-08 06:27:00-04:00,2021-04-08 09:33:00-04:00,13739.329262634976,False,31.25,46.875,BE,-0.0
837_upper,2021-04-08,2021,upper,2021-04-08 09:57:00-04:00,2021-04-08 10:07:00-04:00,13752.062079921416,False,26.25,39.375,TP,39.375
839_upper,2021-04-13,2021,upper,2021-04-13 08:39:00-04:00,2021-04-13 09:38:00-04:00,13873.479850750839,False,33.75,50.625,SL,-50.625
846_lower,2021-04-21,2021,lower,2021-04-20 22:01:00-04:00,2021-04-21 02:04:00-04:00,13715.223625595678,False,23.25,34.875,TP,34.875
846_upper,2021-04-27,2021,upper,2021-04-27 01:51:00-04:00,2021-04-27 02:02:00-04:00,14049.651374404322,False,6.0,9.0,TP,9.0
848_upper,2021-04-29,2021,upper,2021-04-29 08:44:00-04:00,2021-04-29 09:30:00-04:00,14051.393956724412,False,26.75,40.125,BE,-0.0
852_lower,2021-05-04,2021,lower,2021-05-03 20:20:00-04:00,2021-05-04 07:39:00-04:00,13755.986604749303,False,24.75,37.125,SL,-37.125
857_lower,2021-05-06,2021,lower,2021-05-06 10:21:00-04:00,2021-05-06 11:34:00-04:00,13388.96846679183,False,84.5,126.75,TP,126.75
858_upper,2021-05-07,2021,upper,2021-05-07 08:30:00-04:00,2021-05-07 08:30:00-04:00,13677.48205119757,False,17.0,25.5,SL,-25.5
859_lower,2021-05-10,2021,lower,2021-05-10 10:30:00-04:00,2021-05-10 15:00:00-04:00,13495.178507508765,False,157.0,200.0,cutoff,-106.4285075087646
858_lower,2021-05-11,2021,lower,2021-05-10 20:54:00-04:00,2021-05-10 20:54:00-04:00,13256.14294880243,False,16.0,24.0,SL,-24.0
862_lower,2021-05-13,2021,lower,2021-05-13 04:50:00-04:00,2021-05-13 08:36:00-04:00,12917.82391110361,False,115.25,172.875,TP,172.875
866_lower,2021-05-19,2021,lower,2021-05-18 20:07:00-04:00,2021-05-18 22:21:00-04:00,13159.67258306895,False,56.5,84.75,BE,0.0
865_lower,2021-05-19,2021,lower,2021-05-19 02:35:00-04:00,2021-05-19 02:41:00-04:00,13107.509969965256,False,21.75,32.625,TP,32.625
864_lower,2021-05-19,2021,lower,2021-05-19 04:46:00-04:00,2021-05-19 05:54:00-04:00,13034.817106139166,False,89.0,133.5,BE,0.0
866_upper,2021-05-21,2021,upper,2021-05-20 20:09:00-04:00,2021-05-21 09:30:00-04:00,13529.45241693105,False,27.0,40.5,SL,-40.5
869_upper,2021-05-25,2021,upper,2021-05-25 02:14:00-04:00,2021-05-25 09:38:00-04:00,13721.457519968146,False,30.75,46.125,TP,46.125
874_lower,2021-06-03,2021,lower,2021-06-03 06:58:00-04:00,2021-06-03 07:46:00-04:00,13572.782154047016,False,35.5,53.25,SL,-53.25
878_upper,2021-06-04,2021,upper,2021-06-04 10:01:00-04:00,2021-06-04 15:00:00-04:00,13718.091853387603,False,112.25,168.375,cutoff,-57.658146612397104
872_upper,2021-06-08,2021,upper,2021-06-07 19:24:00-04:00,2021-06-07 20:11:00-04:00,13833.96022555264,False,14.25,21.375,BE,-0.0
874_upper,2021-06-08,2021,upper,2021-06-07 21:01:00-04:00,2021-06-08 03:04:00-04:00,13847.842845952984,False,26.25,39.375,TP,39.375
871_upper,2021-06-08,2021,upper,2021-06-08 07:42:00-04:00,2021-06-08 11:19:00-04:00,13867.900638054682,False,62.25,93.375,TP,93.375
876_upper,2021-06-10,2021,upper,2021-06-10 09:46:00-04:00,2021-06-10 15:00:00-04:00,13935.08558585964,False,109.5,164.25,cutoff,-17.66441414035944
882_upper,2021-06-14,2021,upper,2021-06-14 06:38:00-04:00,2021-06-14 08:43:00-04:00,14029.2275428399,False,10.5,15.75,TP,15.75
885_upper,2021-06-15,2021,upper,2021-06-14 21:15:00-04:00,2021-06-15 03:07:00-04:00,14152.666148882203,False,41.25,61.875,BE,-0.0
887_upper,2021-06-18,2021,upper,2021-06-17 21:45:00-04:00,2021-06-18 01:53:00-04:00,14199.654863564487,False,20.75,31.125,BE,-0.0
891_upper,2021-06-23,2021,upper,2021-06-22 20:10:00-04:00,2021-06-22 23:04:00-04:00,14282.770750377364,False,9.75,14.625,SL,-14.625
896_upper,2021-07-02,2021,upper,2021-07-02 09:01:00-04:00,2021-07-02 15:00:00-04:00,14643.198381504113,False,56.75,85.125,cutoff,-46.30161849588694
899_upper,2021-07-06,2021,upper,2021-07-06 09:32:00-04:00,2021-07-06 09:45:00-04:00,14769.97071956765,False,18.5,27.75,TP,27.75
900_upper,2021-07-07,2021,upper,2021-07-07 03:06:00-04:00,2021-07-07 03:58:00-04:00,14806.114928665245,False,15.75,23.625,SL,-23.625
902_lower,2021-07-08,2021,lower,2021-07-08 03:46:00-04:00,2021-07-08 05:22:00-04:00,14671.044908797909,False,34.5,51.75,SL,-51.75
904_upper,2021-07-12,2021,upper,2021-07-12 08:20:00-04:00,2021-07-12 09:39:00-04:00,14868.276518067436,False,17.5,26.25,TP,26.25
907_lower,2021-07-15,2021,lower,2021-07-15 09:38:00-04:00,2021-07-15 09:49:00-04:00,14814.252863178532,False,32.5,48.75,TP,48.75
909_lower,2021-07-19,2021,lower,2021-07-18 19:34:00-04:00,2021-07-18 21:44:00-04:00,14617.459438183269,False,31.0,46.5,BE,0.0
904_lower,2021-07-19,2021,lower,2021-07-19 07:44:00-04:00,2021-07-19 08:38:00-04:00,14526.598481932564,False,32.75,49.125,BE,0.0
899_lower,2021-07-19,2021,lower,2021-07-19 09:33:00-04:00,2021-07-19 15:00:00-04:00,14501.27928043235,False,51.75,77.625,cutoff,-14.779280432350788
912_upper,2021-07-22,2021,upper,2021-07-22 09:42:00-04:00,2021-07-22 10:41:00-04:00,14882.366829089071,False,24.5,36.75,SL,-36.75
913_upper,2021-07-23,2021,upper,2021-07-23 05:39:00-04:00,2021-07-23 07:25:00-04:00,15012.191094334647,False,19.25,28.875,TP,28.875
909_upper,2021-07-23,2021,upper,2021-07-23 10:38:00-04:00,2021-07-23 13:21:00-04:00,15016.540561816731,False,59.75,89.625,SL,-89.625
907_upper,2021-07-26,2021,upper,2021-07-25 19:21:00-04:00,2021-07-25 20:14:00-04:00,15120.247136821468,False,18.5,27.75,BE,-0.0
915_lower,2021-07-27,2021,lower,2021-07-27 10:36:00-04:00,2021-07-27 13:18:00-04:00,14921.995893743886,False,85.5,128.25,SL,-128.25
918_lower,2021-07-30,2021,lower,2021-07-29 20:47:00-04:00,2021-07-30 01:00:00-04:00,14826.22986524775,False,61.75,92.625,BE,0.0
925_lower,2021-08-12,2021,lower,2021-08-12 09:36:00-04:00,2021-08-12 10:29:00-04:00,14956.42257734829,False,42.5,63.75,TP,63.75
929_lower,2021-08-16,2021,lower,2021-08-16 10:28:00-04:00,2021-08-16 11:14:00-04:00,14942.374736532061,False,90.5,135.75,BE,0.0
917_lower,2021-08-19,2021,lower,2021-08-19 02:58:00-04:00,2021-08-19 03:52:00-04:00,14749.254664502118,False,30.75,46.125,BE,0.0
933_upper,2021-08-20,2021,upper,2021-08-20 09:46:00-04:00,2021-08-20 15:00:00-04:00,15017.266824294666,False,59.0,88.5,cutoff,-48.98317570533436
932_upper,2021-08-23,2021,upper,2021-08-23 01:11:00-04:00,2021-08-23 01:16:00-04:00,15153.221444576327,False,6.0,9.0,TP,9.0
928_upper,2021-08-23,2021,upper,2021-08-23 09:32:00-04:00,2021-08-23 09:40:00-04:00,15160.25267047382,False,16.75,25.125,SL,-25.125
935_upper,2021-08-24,2021,upper,2021-08-24 02:36:00-04:00,2021-08-24 07:52:00-04:00,15364.265950275054,False,20.0,30.0,TP,30.0
936_upper,2021-08-30,2021,upper,2021-08-30 09:33:00-04:00,2021-08-30 09:38:00-04:00,15484.655610356942,False,14.75,22.125,SL,-22.125
940_upper,2021-08-31,2021,upper,2021-08-31 02:14:00-04:00,2021-08-31 05:39:00-04:00,15671.691483257986,False,26.5,39.75,TP,39.75
945_lower,2021-09-08,2021,lower,2021-09-08 10:38:00-04:00,2021-09-08 11:32:00-04:00,15570.883865846456,False,60.0,90.0,BE,0.0
941_lower,2021-09-13,2021,lower,2021-09-13 01:07:00-04:00,2021-09-13 01:47:00-04:00,15415.380775283047,False,9.0,13.5,TP,13.5
944_lower,2021-09-13,2021,lower,2021-09-13 10:01:00-04:00,2021-09-13 11:13:00-04:00,15391.201243038602,False,129.25,193.875,BE,0.0
951_lower,2021-09-20,2021,lower,2021-09-19 22:16:00-04:00,2021-09-19 22:47:00-04:00,15272.996543165842,False,30.0,45.0,SL,-45.0
955_upper,2021-09-23,2021,upper,2021-09-23 05:08:00-04:00,2021-09-23 05:09:00-04:00,15299.061195048975,False,20.75,31.125,TP,31.125
956_upper,2021-09-23,2021,upper,2021-09-23 10:03:00-04:00,2021-09-23 15:00:00-04:00,15317.193855351527,False,121.5,182.25,cutoff,-8.556144648473492
959_upper,2021-09-27,2021,upper,2021-09-26 21:31:00-04:00,2021-09-27 05:35:00-04:00,15382.419064245358,False,59.0,88.5,TP,88.5
959_lower,2021-09-28,2021,lower,2021-09-28 03:19:00-04:00,2021-09-28 10:17:00-04:00,15050.330935754642,False,127.25,190.875,SL,-190.875
963_lower,2021-10-01,2021,lower,2021-09-30 21:08:00-04:00,2021-10-01 07:24:00-04:00,14625.509577891058,False,51.25,76.875,TP,76.875
967_upper,2021-10-07,2021,upper,2021-10-06 20:36:00-04:00,2021-10-06 21:31:00-04:00,14831.385381404469,False,33.75,50.625,BE,-0.0
965_upper,2021-10-07,2021,upper,2021-10-07 09:59:00-04:00,2021-10-07 15:00:00-04:00,14955.978758632344,False,32.25,48.375,cutoff,37.22875863234367
969_lower,2021-10-11,2021,lower,2021-10-10 19:39:00-04:00,2021-10-11 03:44:00-04:00,14720.10499822078,False,77.75,116.625,BE,0.0
972_upper,2021-10-14,2021,upper,2021-10-14 08:30:00-04:00,2021-10-14 09:43:00-04:00,14938.793156548334,False,45.75,68.625,BE,-0.0
971_upper,2021-10-14,2021,upper,2021-10-14 09:52:00-04:00,2021-10-14 11:58:00-04:00,14953.877863206815,False,41.25,61.875,SL,-61.875
969_upper,2021-10-15,2021,upper,2021-10-15 01:58:00-04:00,2021-10-15 02:20:00-04:00,15107.52000177922,False,26.0,39.0,TP,39.0
960_upper,2021-10-19,2021,upper,2021-10-19 10:58:00-04:00,2021-10-19 11:44:00-04:00,15374.50773238502,False,55.75,83.625,BE,-0.0
977_upper,2021-10-26,2021,upper,2021-10-25 20:09:00-04:00,2021-10-25 21:21:00-04:00,15555.53419964312,False,18.0,27.0,SL,-27.0
988_upper,2021-11-05,2021,upper,2021-11-05 09:33:00-04:00,2021-11-05 13:25:00-04:00,16425.401381401833,False,67.75,101.625,TP,101.625
989_lower,2021-11-09,2021,lower,2021-11-09 09:58:00-05:00,2021-11-09 11:12:00-05:00,16240.353578456474,False,49.25,73.875,BE,0.0
991_lower,2021-11-10,2021,lower,2021-11-10 09:32:00-05:00,2021-11-10 09:59:00-05:00,16056.304931374681,False,81.0,121.5,TP,121.5
993_upper,2021-11-15,2021,upper,2021-11-15 08:20:00-05:00,2021-11-15 09:25:00-05:00,16273.028589163645,False,14.75,22.125,TP,22.125
995_upper,2021-11-18,2021,upper,2021-11-18 09:47:00-05:00,2021-11-18 09:51:00-05:00,16417.715750437408,False,20.25,30.375,TP,30.375
990_upper,2021-11-19,2021,upper,2021-11-18 20:47:00-05:00,2021-11-18 21:31:00-05:00,16533.348439223577,False,11.75,17.625,SL,-17.625
999_upper,2021-11-22,2021,upper,2021-11-22 10:04:00-05:00,2021-11-22 11:42:00-05:00,16756.992745632924,False,104.0,156.0,TP,156.0
999_lower,2021-11-23,2021,lower,2021-11-22 21:23:00-05:00,2021-11-23 02:09:00-05:00,16358.632254367074,False,42.5,63.75,SL,-63.75
1003_lower,2021-11-26,2021,lower,2021-11-26 02:06:00-05:00,2021-11-26 10:18:00-05:00,16226.186692272446,False,71.0,106.5,SL,-106.5
1002_upper,2021-11-30,2021,upper,2021-11-30 10:10:00-05:00,2021-11-30 10:48:00-05:00,16448.308599813936,False,99.25,148.875,TP,148.875
1010_upper,2021-12-07,2021,upper,2021-12-07 03:25:00-05:00,2021-12-07 04:22:00-05:00,16066.717553940765,False,40.75,61.125,SL,-61.125
1009_upper,2021-12-08,2021,upper,2021-12-08 06:46:00-05:00,2021-12-08 06:47:00-05:00,16420.0253666291,False,32.0,48.0,TP,48.0
1015_lower,2021-12-14,2021,lower,2021-12-14 04:40:00-05:00,2021-12-14 04:53:00-05:00,16047.80046864001,False,26.75,40.125,SL,-40.125
1011_upper,2021-12-16,2021,upper,2021-12-16 06:28:00-05:00,2021-12-16 07:46:00-05:00,16444.1005652676,False,38.5,57.75,TP,57.75
1016_lower,2021-12-17,2021,lower,2021-12-17 09:42:00-05:00,2021-12-17 09:47:00-05:00,15660.17671606175,False,62.0,93.0,TP,93.0
1017_lower,2021-12-17,2021,lower,2021-12-17 10:22:00-05:00,2021-12-17 10:46:00-05:00,15654.603758391648,False,186.0,200.0,TP,200.0
1008_lower,2021-12-20,2021,lower,2021-12-20 04:06:00-05:00,2021-12-20 09:55:00-05:00,15509.440140084233,False,88.75,133.125,TP,133.125
1020_upper,2021-12-21,2021,upper,2021-12-21 01:50:00-05:00,2021-12-21 02:34:00-05:00,15823.338074885565,False,21.0,31.5,TP,31.5
1019_upper,2021-12-22,2021,upper,2021-12-22 09:45:00-05:00,2021-12-22 10:31:00-05:00,16014.14752821853,False,51.75,77.625,BE,-0.0
1022_upper,2021-12-23,2021,upper,2021-12-23 05:52:00-05:00,2021-12-23 06:41:00-05:00,16200.362242887906,False,16.0,24.0,BE,-0.0
1023_upper,2021-12-27,2021,upper,2021-12-27 09:32:00-05:00,2021-12-27 09:37:00-05:00,16403.39085923301,False,24.25,36.375,SL,-36.375
1013_upper,2021-12-28,2021,upper,2021-12-28 03:28:00-05:00,2021-12-28 04:11:00-05:00,16592.642008049654,False,22.0,33.0,SL,-33.0
1025_lower,2021-12-31,2021,lower,2021-12-30 19:28:00-05:00,2021-12-30 20:00:00-05:00,16361.783170368326,False,15.5,23.25,TP,23.25
1027_lower,2022-01-04,2022,lower,2022-01-04 10:44:00-05:00,2022-01-04 13:55:00-05:00,16280.964755748751,False,83.5,125.25,SL,-125.25
1024_lower,2022-01-05,2022,lower,2022-01-05 09:32:00-05:00,2022-01-05 09:51:00-05:00,16139.413118399969,False,46.5,69.75,TP,69.75
1019_lower,2022-01-10,2022,lower,2022-01-10 07:31:00-05:00,2022-01-10 08:00:00-05:00,15446.47747178147,False,54.0,81.0,SL,-81.0
1034_upper,2022-01-11,2022,upper,2022-01-11 04:16:00-05:00,2022-01-11 09:17:00-05:00,15645.538295963997,False,61.0,91.5,TP,91.5
1039_lower,2022-01-18,2022,lower,2022-01-18 03:10:00-05:00,2022-01-18 03:19:00-05:00,15397.302536893398,False,34.75,52.125,SL,-52.125
1038_lower,2022-01-19,2022,lower,2022-01-18 21:47:00-05:00,2022-01-19 04:41:00-05:00,15125.980470062965,False,64.5,96.75,TP,96.75
1043_lower,2022-01-24,2022,lower,2022-01-24 05:26:00-05:00,2022-01-24 07:21:00-05:00,14333.793796523118,False,86.75,130.125,BE,0.0
1047_upper,2022-01-31,2022,upper,2022-01-31 10:02:00-05:00,2022-01-31 15:00:00-05:00,14659.001656557593,False,217.75,200.0,cutoff,-159.74834344240662
1049_upper,2022-02-01,2022,upper,2022-02-01 02:12:00-05:00,2022-02-01 03:01:00-05:00,14934.757318438846,False,35.0,52.5,TP,52.5
1050_upper,2022-02-02,2022,upper,2022-02-02 04:44:00-05:00,2022-02-02 05:30:00-05:00,15221.075791511645,False,36.0,54.0,BE,-0.0
1052_lower,2022-02-04,2022,lower,2022-02-04 08:54:00-05:00,2022-02-04 10:05:00-05:00,14452.756770548807,False,117.0,175.5,TP,175.5
1053_upper,2022-02-09,2022,upper,2022-02-09 05:14:00-05:00,2022-02-09 06:16:00-05:00,14872.83087731542,False,21.5,32.25,BE,-0.0
1049_lower,2022-02-14,2022,lower,2022-02-14 03:29:00-05:00,2022-02-14 07:45:00-05:00,14123.867681561154,False,76.75,115.125,TP,115.125
