shadow_idx,level_id,session_date,year,side,entry_time,exit_time,entry_price,exit_price,level,anchor,cap,exit_reason,pnl,gap_through,source,entry_ts
605,613_lower,2020-05-22,2020,lower,2020-05-21 22:54:00-04:00,2020-05-22 03:15:00-04:00,9317.39740577974,9251.39740577974,9317.39740577974,44.0,66.0,SL,-66.0,False,build_years,2020-05-22 02:54:00+00:00
606,614_upper,2020-05-25,2020,upper,2020-05-25 06:50:00-04:00,2020-05-25 08:42:00-04:00,9515.47359590476,9515.47359590476,9515.47359590476,16.25,24.375,BE,-0.0,False,build_years,2020-05-25 10:50:00+00:00
607,612_upper,2020-05-26,2020,upper,2020-05-25 23:54:00-04:00,2020-05-26 02:11:00-04:00,9572.289936151348,9595.164936151348,9572.289936151348,15.25,22.875,SL,-22.875,False,build_years,2020-05-26 03:54:00+00:00
608,619_upper,2020-06-02,2020,upper,2020-06-02 02:29:00-04:00,2020-06-02 03:28:00-04:00,9608.202720566169,9608.202720566169,9608.202720566169,27.0,40.5,BE,-0.0,False,build_years,2020-06-02 06:29:00+00:00
609,615_upper,2020-06-02,2020,upper,2020-06-02 03:31:00-04:00,2020-06-02 04:17:00-04:00,9624.147499658488,9624.147499658488,9624.147499658488,15.0,22.5,BE,-0.0,False,build_years,2020-06-02 07:31:00+00:00
610,613_upper,2020-06-02,2020,upper,2020-06-02 04:18:00-04:00,2020-06-02 09:31:00-04:00,9633.47759422026,9583.22759422026,9633.47759422026,33.5,50.25,TP,50.25,False,build_years,2020-06-02 08:18:00+00:00
611,620_upper,2020-06-03,2020,upper,2020-06-02 20:45:00-04:00,2020-06-02 21:45:00-04:00,9681.300958053464,9681.300958053464,9681.300958053464,37.5,56.25,BE,-0.0,False,build_years,2020-06-03 00:45:00+00:00
612,621_upper,2020-06-04,2020,upper,2020-06-04 09:50:00-04:00,2020-06-04 11:13:00-04:00,9728.37040825345,9667.24540825345,9728.37040825345,40.75,61.125,TP,61.125,False,build_years,2020-06-04 13:50:00+00:00
613,626_upper,2020-06-10,2020,upper,2020-06-09 21:32:00-04:00,2020-06-10 05:03:00-04:00,10005.261489168231,9979.761489168231,10005.261489168231,17.0,25.5,TP,25.5,False,build_years,2020-06-10 01:32:00+00:00
614,627_lower,2020-06-11,2020,lower,2020-06-11 08:22:00-04:00,2020-06-11 09:38:00-04:00,9906.19433490329,9906.19433490329,9906.19433490329,45.5,68.25,BE,0.0,False,build_years,2020-06-11 12:22:00+00:00
615,621_lower,2020-06-15,2020,lower,2020-06-15 01:36:00-04:00,2020-06-15 02:01:00-04:00,9460.75459174655,9396.25459174655,9460.75459174655,43.0,64.5,SL,-64.5,False,build_years,2020-06-15 05:36:00+00:00
616,620_lower,2020-06-15,2020,lower,2020-06-15 02:05:00-04:00,2020-06-15 09:57:00-04:00,9384.324041946536,9571.074041946536,9384.324041946536,124.5,186.75,TP,186.75,False,build_years,2020-06-15 06:05:00+00:00
617,629_upper,2020-06-16,2020,upper,2020-06-16 08:57:00-04:00,2020-06-16 09:35:00-04:00,9998.480141994416,9943.355141994416,9998.480141994416,36.75,55.125,TP,55.125,False,build_years,2020-06-16 12:57:00+00:00
618,628_upper,2020-06-19,2020,upper,2020-06-19 08:36:00-04:00,2020-06-19 09:24:00-04:00,10095.59396073106,10095.59396073106,10095.59396073106,21.5,32.25,BE,-0.0,False,build_years,2020-06-19 12:36:00+00:00
619,633_upper,2020-06-19,2020,upper,2020-06-19 09:28:00-04:00,2020-06-19 09:31:00-04:00,10112.11935459612,10079.11935459612,10112.11935459612,22.0,33.0,TP,33.0,False,build_years,2020-06-19 13:28:00+00:00
620,632_upper,2020-06-23,2020,upper,2020-06-23 03:15:00-04:00,2020-06-23 11:23:00-04:00,10164.240165724948,10249.365165724948,10164.240165724948,56.75,85.125,SL,-85.125,False,build_years,2020-06-23 07:15:00+00:00
621,638_lower,2020-06-29,2020,lower,2020-06-29 09:41:00-04:00,2020-06-29 10:02:00-04:00,9758.955832485262,9823.830832485262,9758.955832485262,43.25,64.875,TP,64.875,False,build_years,2020-06-29 13:41:00+00:00
622,640_upper,2020-06-30,2020,upper,2020-06-30 01:21:00-04:00,2020-06-30 01:27:00-04:00,10024.81294832396,10016.56294832396,10024.81294832396,5.5,8.25,TP,8.25,False,build_years,2020-06-30 05:21:00+00:00
623,638_upper,2020-07-01,2020,upper,2020-07-01 09:33:00-04:00,2020-07-01 15:00:00-04:00,10189.419167514738,10263.0,10189.419167514738,68.5,102.75,cutoff,-73.58083248526236,False,build_years,2020-07-01 13:33:00+00:00
624,641_upper,2020-07-02,2020,upper,2020-07-02 04:27:00-04:00,2020-07-02 07:42:00-04:00,10329.49261309652,10329.49261309652,10329.49261309652,29.25,43.875,BE,-0.0,False,build_years,2020-07-02 08:27:00+00:00
625,636_upper,2020-07-02,2020,upper,2020-07-02 08:30:00-04:00,2020-07-02 09:32:00-04:00,10344.29260296773,10385.54260296773,10344.29260296773,27.5,41.25,SL,-41.25,False,build_years,2020-07-02 12:30:00+00:00
626,643_upper,2020-07-06,2020,upper,2020-07-05 21:46:00-04:00,2020-07-05 22:33:00-04:00,10467.840840343804,10467.840840343804,10467.840840343804,28.0,42.0,BE,-0.0,False,build_years,2020-07-06 01:46:00+00:00
627,644_upper,2020-07-07,2020,upper,2020-07-06 19:33:00-04:00,2020-07-06 21:53:00-04:00,10645.149837633802,10599.399837633802,10645.149837633802,30.5,45.75,TP,45.75,False,build_years,2020-07-06 23:33:00+00:00
628,648_upper,2020-07-13,2020,upper,2020-07-13 07:06:00-04:00,2020-07-13 09:33:00-04:00,10926.109448111816,10958.359448111816,10926.109448111816,21.5,32.25,SL,-32.25,False,build_years,2020-07-13 11:06:00+00:00
629,647_lower,2020-07-14,2020,lower,2020-07-14 08:51:00-04:00,2020-07-14 09:38:00-04:00,10556.529124282211,10556.529124282211,10556.529124282211,82.5,123.75,BE,0.0,False,build_years,2020-07-14 12:51:00+00:00
630,646_lower,2020-07-14,2020,lower,2020-07-14 09:52:00-04:00,2020-07-14 13:54:00-04:00,10416.702043158331,10616.702043158331,10416.702043158331,164.5,200.0,TP,200.0,False,build_years,2020-07-14 13:52:00+00:00
631,651_lower,2020-07-16,2020,lower,2020-07-16 05:11:00-04:00,2020-07-16 06:00:00-04:00,10513.317772147311,10513.317772147311,10513.317772147311,68.25,102.375,BE,0.0,False,build_years,2020-07-16 09:11:00+00:00
632,654_lower,2020-07-24,2020,lower,2020-07-24 02:57:00-04:00,2020-07-24 03:32:00-04:00,10437.617993932472,10386.617993932472,10437.617993932472,34.0,51.0,SL,-51.0,False,build_years,2020-07-24 06:57:00+00:00
633,652_lower,2020-07-24,2020,lower,2020-07-24 09:37:00-04:00,2020-07-24 09:40:00-04:00,10357.582540447102,10305.832540447102,10357.582540447102,34.5,51.75,SL,-51.75,False,build_years,2020-07-24 13:37:00+00:00
634,656_upper,2020-08-03,2020,upper,2020-08-03 09:33:00-04:00,2020-08-03 10:00:00-04:00,11023.64486768893,11053.26986768893,11023.64486768893,19.75,29.625,SL,-29.625,False,build_years,2020-08-03 13:33:00+00:00
635,663_upper,2020-08-05,2020,upper,2020-08-05 02:05:00-04:00,2020-08-05 03:11:00-04:00,11106.176913153136,11131.676913153136,11106.176913153136,17.0,25.5,SL,-25.5,False,build_years,2020-08-05 06:05:00+00:00
636,670_upper,2020-08-13,2020,upper,2020-08-13 09:31:00-04:00,2020-08-13 10:20:00-04:00,11198.889330594502,11198.889330594502,11198.889330594502,62.25,93.375,BE,-0.0,False,build_years,2020-08-13 13:31:00+00:00
637,669_upper,2020-08-18,2020,upper,2020-08-17 19:31:00-04:00,2020-08-17 20:25:00-04:00,11308.24988909068,11308.24988909068,11308.24988909068,11.5,17.25,BE,-0.0,False,build_years,2020-08-17 23:31:00+00:00
638,672_upper,2020-08-18,2020,upper,2020-08-18 09:35:00-04:00,2020-08-18 10:28:00-04:00,11353.428427392624,11290.803427392624,11353.428427392624,41.75,62.625,TP,62.625,False,build_years,2020-08-18 13:35:00+00:00
639,677_upper,2020-08-21,2020,upper,2020-08-20 20:00:00-04:00,2020-08-20 21:00:00-04:00,11503.059627482891,11522.559627482891,11503.059627482891,13.0,19.5,SL,-19.5,False,build_years,2020-08-21 00:00:00+00:00
640,678_upper,2020-08-24,2020,upper,2020-08-24 04:00:00-04:00,2020-08-24 09:39:00-04:00,11657.182826359074,11713.807826359074,11657.182826359074,37.75,56.625,SL,-56.625,False,build_years,2020-08-24 08:00:00+00:00
641,680_upper,2020-08-26,2020,upper,2020-08-26 06:54:00-04:00,2020-08-26 08:16:00-04:00,11773.882955083516,11747.257955083516,11773.882955083516,17.75,26.625,TP,26.625,False,build_years,2020-08-26 10:54:00+00:00
642,683_upper,2020-09-01,2020,upper,2020-09-01 02:16:00-04:00,2020-09-01 03:21:00-04:00,12175.52827197218,12203.65327197218,12175.52827197218,18.75,28.125,SL,-28.125,False,build_years,2020-09-01 06:16:00+00:00
643,684_upper,2020-09-01,2020,upper,2020-09-01 03:22:00-04:00,2020-09-01 04:12:00-04:00,12216.688193135333,12216.688193135333,12216.688193135333,31.25,46.875,BE,-0.0,False,build_years,2020-09-01 07:22:00+00:00
644,685_upper,2020-09-02,2020,upper,2020-09-02 05:56:00-04:00,2020-09-02 09:30:00-04:00,12458.311956416415,12414.061956416415,12458.311956416415,29.5,44.25,TP,44.25,False,build_years,2020-09-02 09:56:00+00:00
645,681_lower,2020-09-04,2020,lower,2020-09-03 19:06:00-04:00,2020-09-04 09:32:00-04:00,11622.124257880094,11800.999257880094,11622.124257880094,119.25,178.875,TP,178.875,False,build_years,2020-09-03 23:06:00+00:00
646,689_lower,2020-09-08,2020,lower,2020-09-08 06:25:00-04:00,2020-09-08 07:23:00-04:00,11253.833137562138,11253.833137562138,11253.833137562138,126.75,190.125,BE,0.0,False,build_years,2020-09-08 10:25:00+00:00
647,675_lower,2020-09-08,2020,lower,2020-09-08 09:41:00-04:00,2020-09-08 09:57:00-04:00,11134.05289964816,11286.30289964816,11134.05289964816,101.5,152.25,TP,152.25,False,build_years,2020-09-08 13:41:00+00:00
648,693_upper,2020-09-16,2020,upper,2020-09-16 04:08:00-04:00,2020-09-16 07:29:00-04:00,11505.250841805442,11464.750841805442,11505.250841805442,27.0,40.5,TP,40.5,False,build_years,2020-09-16 08:08:00+00:00
649,694_lower,2020-09-17,2020,lower,2020-09-17 08:30:00-04:00,2020-09-17 10:45:00-04:00,10994.689272151754,11116.939272151754,10994.689272151754,81.5,122.25,TP,122.25,False,build_years,2020-09-17 12:30:00+00:00
650,697_lower,2020-09-21,2020,lower,2020-09-21 04:48:00-04:00,2020-09-21 05:45:00-04:00,10727.425618727217,10727.425618727217,10727.425618727217,123.25,184.875,BE,0.0,False,build_years,2020-09-21 08:48:00+00:00
651,697_upper,2020-09-28,2020,upper,2020-09-28 04:10:00-04:00,2020-09-28 06:09:00-04:00,11249.324381272783,11301.074381272783,11249.324381272783,34.5,51.75,SL,-51.75,False,build_years,2020-09-28 08:10:00+00:00
652,698_upper,2020-09-28,2020,upper,2020-09-28 06:17:00-04:00,2020-09-28 07:23:00-04:00,11326.604011271396,11326.604011271396,11326.604011271396,29.25,43.875,BE,-0.0,False,build_years,2020-09-28 10:17:00+00:00
653,701_upper,2020-09-28,2020,upper,2020-09-28 08:06:00-04:00,2020-09-28 09:37:00-04:00,11360.491702084564,11297.116702084564,11360.491702084564,42.25,63.375,TP,63.375,False,build_years,2020-09-28 12:06:00+00:00
654,705_lower,2020-09-30,2020,lower,2020-09-30 02:10:00-04:00,2020-09-30 08:39:00-04:00,11169.921437132629,11309.796437132629,11169.921437132629,93.25,139.875,TP,139.875,False,build_years,2020-09-30 06:10:00+00:00
655,704_upper,2020-10-01,2020,upper,2020-10-01 05:41:00-04:00,2020-10-01 15:00:00-04:00,11532.33747309487,11585.25,11532.33747309487,56.75,85.125,cutoff,-52.9125269051292,False,build_years,2020-10-01 09:41:00+00:00
656,707_lower,2020-10-02,2020,lower,2020-10-02 01:30:00-04:00,2020-10-02 05:32:00-04:00,11332.60493006846,11332.60493006846,11332.60493006846,116.25,174.375,BE,0.0,False,build_years,2020-10-02 05:30:00+00:00
657,709_upper,2020-10-08,2020,upper,2020-10-08 02:42:00-04:00,2020-10-08 04:10:00-04:00,11565.107239575818,11545.607239575818,11565.107239575818,13.0,19.5,TP,19.5,False,build_years,2020-10-08 06:42:00+00:00
658,711_upper,2020-10-09,2020,upper,2020-10-08 23:08:00-04:00,2020-10-09 02:11:00-04:00,11596.25264073798,11571.12764073798,11596.25264073798,16.75,25.125,TP,25.125,False,build_years,2020-10-09 03:08:00+00:00
659,708_upper,2020-10-09,2020,upper,2020-10-09 08:56:00-04:00,2020-10-09 11:31:00-04:00,11616.392866816184,11670.392866816184,11616.392866816184,36.0,54.0,SL,-54.0,False,build_years,2020-10-09 12:56:00+00:00
660,707_upper,2020-10-12,2020,upper,2020-10-11 19:46:00-04:00,2020-10-11 21:32:00-04:00,11749.39506993154,11749.39506993154,11749.39506993154,57.25,85.875,BE,-0.0,False,build_years,2020-10-11 23:46:00+00:00
661,712_upper,2020-10-12,2020,upper,2020-10-11 21:52:00-04:00,2020-10-11 22:38:00-04:00,11765.108817550014,11765.108817550014,11765.108817550014,27.25,40.875,BE,-0.0,False,build_years,2020-10-12 01:52:00+00:00
662,713_upper,2020-10-12,2020,upper,2020-10-12 03:58:00-04:00,2020-10-12 04:18:00-04:00,11794.396357206311,11818.771357206311,11794.396357206311,16.25,24.375,SL,-24.375,False,build_years,2020-10-12 07:58:00+00:00
663,715_lower,2020-10-15,2020,lower,2020-10-14 22:50:00-04:00,2020-10-15 04:40:00-04:00,11886.27611815851,11771.90111815851,11886.27611815851,76.25,114.375,SL,-114.375,False,build_years,2020-10-15 02:50:00+00:00
664,712_lower,2020-10-28,2020,lower,2020-10-28 09:40:00-04:00,2020-10-28 10:17:00-04:00,11338.641182449986,11236.266182449986,11338.641182449986,68.25,102.375,SL,-102.375,False,build_years,2020-10-28 13:40:00+00:00
665,708_lower,2020-10-30,2020,lower,2020-10-30 01:45:00-04:00,2020-10-30 02:10:00-04:00,11084.857133183816,11043.232133183816,11084.857133183816,27.75,41.625,SL,-41.625,False,build_years,2020-10-30 05:45:00+00:00
666,729_upper,2020-11-04,2020,upper,2020-11-03 20:52:00-05:00,2020-11-03 22:03:00-05:00,11392.75306250971,11564.50306250971,11392.75306250971,114.5,171.75,SL,-171.75,False,build_years,2020-11-04 01:52:00+00:00
667,726_upper,2020-11-04,2020,upper,2020-11-03 22:10:00-05:00,2020-11-03 22:57:00-05:00,11667.350479194514,11667.350479194514,11667.350479194514,175.5,200.0,BE,-0.0,False,build_years,2020-11-04 03:10:00+00:00
668,723_upper,2020-11-05,2020,upper,2020-11-04 22:27:00-05:00,2020-11-04 22:40:00-05:00,11875.730155823774,11974.355155823774,11875.730155823774,65.75,98.625,SL,-98.625,False,build_years,2020-11-05 03:27:00+00:00
669,731_upper,2020-11-05,2020,upper,2020-11-05 02:26:00-05:00,2020-11-05 05:21:00-05:00,11991.199723329855,12097.324723329855,11991.199723329855,70.75,106.125,SL,-106.125,False,build_years,2020-11-05 07:26:00+00:00
670,733_upper,2020-11-09,2020,upper,2020-11-08 19:40:00-05:00,2020-11-09 07:36:00-05:00,12264.887181720746,12064.887181720746,12264.887181720746,135.75,200.0,TP,200.0,False,build_years,2020-11-09 00:40:00+00:00
671,732_lower,2020-11-10,2020,lower,2020-11-09 19:24:00-05:00,2020-11-09 20:39:00-05:00,11791.119783901191,11867.994783901191,11791.119783901191,51.25,76.875,TP,76.875,False,build_years,2020-11-10 00:24:00+00:00
672,733_lower,2020-11-10,2020,lower,2020-11-09 22:38:00-05:00,2020-11-09 23:27:00-05:00,11736.362818279254,11736.362818279254,11736.362818279254,141.25,200.0,BE,0.0,False,build_years,2020-11-10 03:38:00+00:00
673,735_upper,2020-11-12,2020,upper,2020-11-12 04:58:00-05:00,2020-11-12 05:50:00-05:00,11943.547030998565,11943.547030998565,11943.547030998565,35.75,53.625,BE,-0.0,False,build_years,2020-11-12 09:58:00+00:00
674,740_lower,2020-11-19,2020,lower,2020-11-18 22:11:00-05:00,2020-11-19 00:36:00-05:00,11840.639868789596,11866.139868789596,11840.639868789596,17.0,25.5,TP,25.5,False,build_years,2020-11-19 03:11:00+00:00
675,739_upper,2020-11-25,2020,upper,2020-11-24 19:10:00-05:00,2020-11-25 08:17:00-05:00,12141.813069613385,12090.063069613385,12141.813069613385,34.5,51.75,TP,51.75,False,build_years,2020-11-25 00:10:00+00:00
676,740_upper,2020-11-26,2020,upper,2020-11-25 20:33:00-05:00,2020-11-26 03:11:00-05:00,12188.735131210404,12214.235131210404,12188.735131210404,17.0,25.5,SL,-25.5,False,build_years,2020-11-26 01:33:00+00:00
677,751_upper,2020-12-07,2020,upper,2020-12-07 09:58:00-05:00,2020-12-07 11:10:00-05:00,12586.46422517784,12609.71422517784,12586.46422517784,15.5,23.25,SL,-23.25,False,build_years,2020-12-07 14:58:00+00:00
678,752_lower,2020-12-10,2020,lower,2020-12-10 01:44:00-05:00,2020-12-10 03:22:00-05:00,12306.297441328374,12339.672441328374,12306.297441328374,22.25,33.375,TP,33.375,False,build_years,2020-12-10 06:44:00+00:00
679,758_upper,2020-12-14,2020,upper,2020-12-14 09:57:00-05:00,2020-12-14 15:00:00-05:00,12513.505255950951,12515.0,12513.505255950951,47.5,71.25,cutoff,-1.494744049046858,False,build_years,2020-12-14 14:57:00+00:00
680,757_upper,2020-12-15,2020,upper,2020-12-15 09:30:00-05:00,2020-12-15 10:21:00-05:00,12569.580163178834,12569.580163178834,12569.580163178834,22.25,33.375,BE,-0.0,False,build_years,2020-12-15 14:30:00+00:00
681,754_upper,2020-12-17,2020,upper,2020-12-17 02:21:00-05:00,2020-12-17 02:42:00-05:00,12722.324964145051,12733.574964145051,12722.324964145051,7.5,11.25,SL,-11.25,False,build_years,2020-12-17 07:21:00+00:00
682,755_upper,2020-12-17,2020,upper,2020-12-17 03:22:00-05:00,2020-12-17 04:44:00-05:00,12743.68701379392,12743.68701379392,12743.68701379392,28.75,43.125,BE,-0.0,False,build_years,2020-12-17 08:22:00+00:00
683,761_upper,2020-12-18,2020,upper,2020-12-18 04:09:00-05:00,2020-12-18 08:32:00-05:00,12771.969398294714,12771.969398294714,12771.969398294714,31.25,46.875,BE,-0.0,False,build_years,2020-12-18 09:09:00+00:00
684,756_upper,2020-12-18,2020,upper,2020-12-18 09:18:00-05:00,2020-12-18 09:45:00-05:00,12787.820547812002,12741.695547812002,12787.820547812002,30.75,46.125,TP,46.125,False,build_years,2020-12-18 14:18:00+00:00
685,762_lower,2020-12-21,2020,lower,2020-12-21 05:07:00-05:00,2020-12-21 13:55:00-05:00,12570.712238347563,12697.462238347563,12570.712238347563,84.5,126.75,TP,126.75,False,build_years,2020-12-21 10:07:00+00:00
686,764_upper,2020-12-28,2020,upper,2020-12-28 08:45:00-05:00,2020-12-28 09:31:00-05:00,12816.798684725329,12816.798684725329,12816.798684725329,21.5,32.25,BE,-0.0,False,build_years,2020-12-28 13:45:00+00:00
687,766_upper,2020-12-29,2020,upper,2020-12-29 00:37:00-05:00,2020-12-29 03:09:00-05:00,12879.983338357595,12896.858338357595,12879.983338357595,11.25,16.875,SL,-16.875,False,build_years,2020-12-29 05:37:00+00:00
688,762_upper,2020-12-29,2020,upper,2020-12-29 09:30:00-05:00,2020-12-29 09:31:00-05:00,12901.412761652437,12887.162761652437,12901.412761652437,9.5,14.25,TP,14.25,False,build_years,2020-12-29 14:30:00+00:00
689,763_upper,2021-01-04,2021,upper,2021-01-04 04:16:00-05:00,2021-01-04 09:32:00-05:00,12953.999984457409,12908.249984457409,12953.999984457409,30.5,45.75,TP,45.75,False,validation,2021-01-04 09:16:00+00:00
690,766_lower,2021-01-06,2021,lower,2021-01-06 03:21:00-05:00,2021-01-06 06:05:00-05:00,12520.391661642405,12520.391661642405,12520.391661642405,100.75,151.125,BE,0.0,False,validation,2021-01-06 08:21:00+00:00
691,768_upper,2021-01-08,2021,upper,2021-01-07 20:31:00-05:00,2021-01-08 08:42:00-05:00,12972.891274962194,13010.016274962194,12972.891274962194,24.75,37.125,SL,-37.125,False,validation,2021-01-08 01:31:00+00:00
692,774_upper,2021-01-08,2021,upper,2021-01-08 09:28:00-05:00,2021-01-08 10:27:00-05:00,13020.927210784295,12968.052210784295,13020.927210784295,35.25,52.875,TP,52.875,False,validation,2021-01-08 14:28:00+00:00
693,782_upper,2021-01-20,2021,upper,2021-01-20 03:43:00-05:00,2021-01-20 04:14:00-05:00,13081.986247428204,13056.111247428204,13081.986247428204,17.25,25.875,TP,25.875,False,validation,2021-01-20 08:43:00+00:00
694,777_upper,2021-01-20,2021,upper,2021-01-20 08:00:00-05:00,2021-01-20 09:35:00-05:00,13108.910184604236,13150.535184604236,13108.910184604236,27.75,41.625,SL,-41.625,False,validation,2021-01-20 13:00:00+00:00
695,783_upper,2021-01-21,2021,upper,2021-01-20 20:05:00-05:00,2021-01-20 21:51:00-05:00,13373.571867454351,13373.571867454351,13373.571867454351,45.25,67.875,BE,-0.0,False,validation,2021-01-21 01:05:00+00:00
696,784_upper,2021-01-25,2021,upper,2021-01-25 09:34:00-05:00,2021-01-25 10:47:00-05:00,13530.82960294782,13484.32960294782,13530.82960294782,31.0,46.5,TP,46.5,False,validation,2021-01-25 14:34:00+00:00
697,787_lower,2021-01-27,2021,lower,2021-01-27 09:32:00-05:00,2021-01-27 09:45:00-05:00,13281.87280141763,13212.87280141763,13281.87280141763,46.0,69.0,SL,-69.0,False,validation,2021-01-27 14:32:00+00:00
698,785_lower,2021-01-27,2021,lower,2021-01-27 09:51:00-05:00,2021-01-27 09:56:00-05:00,13179.557516810324,13248.557516810324,13179.557516810324,46.0,69.0,TP,69.0,False,validation,2021-01-27 14:51:00+00:00
699,791_upper,2021-02-02,2021,upper,2021-02-01 20:23:00-05:00,2021-02-01 21:34:00-05:00,13321.262122403,13368.137122403,13321.262122403,31.25,46.875,SL,-46.875,False,validation,2021-02-02 01:23:00+00:00
700,790_upper,2021-02-02,2021,upper,2021-02-02 04:52:00-05:00,2021-02-02 09:35:00-05:00,13378.420181457432,13378.420181457432,13378.420181457432,62.0,93.0,BE,-0.0,False,validation,2021-02-02 09:52:00+00:00
701,792_upper,2021-02-05,2021,upper,2021-02-05 00:32:00-05:00,2021-02-05 04:00:00-05:00,13605.373124295926,13576.498124295926,13605.373124295926,19.25,28.875,TP,28.875,False,validation,2021-02-05 05:32:00+00:00
702,787_upper,2021-02-08,2021,upper,2021-02-07 20:23:00-05:00,2021-02-07 21:18:00-05:00,13679.37719858237,13679.37719858237,13679.37719858237,39.0,58.5,BE,-0.0,False,validation,2021-02-08 01:23:00+00:00
703,793_upper,2021-02-10,2021,upper,2021-02-10 02:35:00-05:00,2021-02-10 03:12:00-05:00,13758.10878065542,13740.48378065542,13758.10878065542,11.75,17.625,TP,17.625,False,validation,2021-02-10 07:35:00+00:00
704,797_upper,2021-02-15,2021,upper,2021-02-14 19:20:00-05:00,2021-02-15 12:59:00-05:00,13852.90228910213,13872.0,13852.90228910213,34.0,51.0,cutoff,-19.097710897869547,False,validation,2021-02-15 00:20:00+00:00
705,799_upper,2021-02-16,2021,upper,2021-02-15 20:21:00-05:00,2021-02-16 03:37:00-05:00,13888.65707742389,13847.78207742389,13888.65707742389,27.25,40.875,TP,40.875,False,validation,2021-02-16 01:21:00+00:00
706,801_lower,2021-02-17,2021,lower,2021-02-16 19:04:00-05:00,2021-02-17 01:30:00-05:00,13714.378111306329,13775.503111306329,13714.378111306329,40.75,61.125,TP,61.125,False,validation,2021-02-17 00:04:00+00:00
707,802_lower,2021-02-17,2021,lower,2021-02-17 08:52:00-05:00,2021-02-17 09:09:00-05:00,13667.283785427257,13629.408785427257,13667.283785427257,25.25,37.875,SL,-37.875,False,validation,2021-02-17 13:52:00+00:00
708,799_lower,2021-02-18,2021,lower,2021-02-18 09:04:00-05:00,2021-02-18 10:05:00-05:00,13538.96792257611,13538.96792257611,13538.96792257611,51.5,77.25,BE,0.0,False,validation,2021-02-18 14:04:00+00:00
709,805_lower,2021-02-22,2021,lower,2021-02-22 02:06:00-05:00,2021-02-22 02:19:00-05:00,13493.982062487335,13445.982062487335,13493.982062487335,32.0,48.0,SL,-48.0,False,validation,2021-02-22 07:06:00+00:00
710,798_lower,2021-02-22,2021,lower,2021-02-22 02:47:00-05:00,2021-02-22 03:51:00-05:00,13424.45039840004,13376.45039840004,13424.45039840004,32.0,48.0,SL,-48.0,False,validation,2021-02-22 07:47:00+00:00
711,806_lower,2021-02-23,2021,lower,2021-02-23 04:03:00-05:00,2021-02-23 05:16:00-05:00,13180.62114639175,13022.74614639175,13180.62114639175,105.25,157.875,SL,-157.875,False,validation,2021-02-23 09:03:00+00:00
712,791_lower,2021-02-23,2021,lower,2021-02-23 09:50:00-05:00,2021-02-23 09:53:00-05:00,12767.362877597,12858.862877597,12767.362877597,61.0,91.5,TP,91.5,False,validation,2021-02-23 14:50:00+00:00
713,807_upper,2021-02-24,2021,upper,2021-02-24 07:56:00-05:00,2021-02-24 08:33:00-05:00,13294.905916763611,13199.655916763611,13294.905916763611,63.5,95.25,TP,95.25,False,validation,2021-02-24 12:56:00+00:00
714,812_lower,2021-03-03,2021,lower,2021-03-03 08:34:00-05:00,2021-03-03 09:43:00-05:00,13016.401124013051,12939.901124013051,13016.401124013051,51.0,76.5,SL,-76.5,False,validation,2021-03-03 13:34:00+00:00
715,810_lower,2021-03-04,2021,lower,2021-03-03 22:58:00-05:00,2021-03-04 02:47:00-05:00,12543.721079432133,12674.221079432133,12543.721079432133,87.0,130.5,TP,130.5,False,validation,2021-03-04 03:58:00+00:00
716,814_lower,2021-03-05,2021,lower,2021-03-04 20:14:00-05:00,2021-03-04 22:35:00-05:00,12304.997183398267,12423.497183398267,12304.997183398267,79.0,118.5,TP,118.5,False,validation,2021-03-05 01:14:00+00:00
717,815_upper,2021-03-10,2021,upper,2021-03-10 08:35:00-05:00,2021-03-10 08:42:00-05:00,12884.42255597324,12825.92255597324,12884.42255597324,39.0,58.5,TP,58.5,False,validation,2021-03-10 13:35:00+00:00
718,816_upper,2021-03-10,2021,upper,2021-03-10 09:05:00-05:00,2021-03-10 15:00:00-05:00,12909.141971053332,12822.0,12909.141971053332,172.0,200.0,cutoff,87.14197105333187,False,validation,2021-03-10 14:05:00+00:00
719,814_upper,2021-03-11,2021,upper,2021-03-11 04:19:00-05:00,2021-03-11 05:50:00-05:00,12996.127816601733,12996.127816601733,12996.127816601733,77.0,115.5,BE,-0.0,False,validation,2021-03-11 09:19:00+00:00
720,820_upper,2021-03-16,2021,upper,2021-03-15 21:16:00-04:00,2021-03-16 02:00:00-04:00,13090.352101714769,13133.102101714769,13090.352101714769,28.5,42.75,SL,-42.75,False,validation,2021-03-16 01:16:00+00:00
721,821_upper,2021-03-16,2021,upper,2021-03-16 02:55:00-04:00,2021-03-16 04:00:00-04:00,13151.866626470985,13120.741626470985,13151.866626470985,20.75,31.125,TP,31.125,False,validation,2021-03-16 06:55:00+00:00
722,819_upper,2021-03-16,2021,upper,2021-03-16 09:32:00-04:00,2021-03-16 09:59:00-04:00,13171.475961304095,13226.600961304095,13171.475961304095,36.75,55.125,SL,-55.125,False,validation,2021-03-16 13:32:00+00:00
723,822_lower,2021-03-17,2021,lower,2021-03-17 09:39:00-04:00,2021-03-17 09:48:00-04:00,12945.071957511602,13009.946957511602,12945.071957511602,43.25,64.875,TP,64.875,False,validation,2021-03-17 13:39:00+00:00
