exit,cap_pct_of_price,pnl_pct_of_price,cap_pts,pnl_pts,price_level,month,year
TP,0.004326887979759552,0.004326887979759552,69.75,69.75,16120.130755933289,1,2022
SL,0.0052439140346383535,-0.0052439140346383535,81.0,-81.0,15446.47747178147,1,2022
TP,0.005848312679890586,0.005848312679890586,91.5,91.5,15645.538295963997,1,2022
SL,0.0033853332345132243,-0.0033853332345132243,52.125,-52.125,15397.302536893398,1,2022
TP,0.006396279579461685,0.006396279579461685,96.75,96.75,15125.980470062965,1,2022
BE,0.0064121324629194685,0.0,96.75,0.0,15088.58411136899,1,2022
BE,0.009078196731947116,0.0,130.125,0.0,14333.793796523118,1,2022
cutoff,0.013643493921738628,-0.010897627763821447,200.0,-159.74834344240662,14659.001656557593,1,2022
TP,0.0035152897955149304,0.0035152897955149304,52.5,52.5,14934.757318438846,2,2022
BE,0.0035477124442225196,-0.0,54.0,-0.0,15221.075791511645,2,2022
TP,0.012143012076258433,0.012143012076258433,175.5,175.5,14452.756770548807,2,2022
BE,0.0021683834278778,-0.0,32.25,-0.0,14872.83087731542,2,2022
TP,0.008151095903446957,0.008151095903446957,115.125,115.125,14123.867681561154,2,2022
BE,0.013770568574378582,-0.0,200.0,-0.0,14523.728553381487,2,2022
TP,0.012897700068671036,0.012897700068671036,178.125,178.125,13810.601816727918,2,2022
TP,0.006632569840333689,0.006632569840333689,93.375,93.375,14078.253565031777,2,2022
BE,0.0053747735115270675,-0.0,76.875,-0.0,14302.928269466458,3,2022
TP,0.00536787506316279,0.00536787506316279,76.875,76.875,14321.309474498965,3,2022
TP,0.013920482581447185,0.013920482581447185,200.0,200.0,14367.318002793538,3,2022
SL,0.00386999172130423,-0.00386999172130423,54.0,-54.0,13953.51822142953,3,2022
TP,0.005208289655650914,0.005208289655650914,72.0,72.0,13824.115930626305,3,2022
TP,0.004455117479499031,0.004455117479499031,57.75,57.75,12962.621135300313,3,2022
BE,0.002513163478099782,-0.0,34.125,-0.0,13578.503864699687,3,2022
BE,0.014096676294023083,-0.0,200.0,-0.0,14187.741551871979,3,2022
BE,0.014092546230642137,-0.0,200.0,-0.0,14191.899513881308,3,2022
BE,0.014054402648472757,-0.0,200.0,-0.0,14230.416261891665,3,2022
TP,0.004695978558441323,0.004695978558441323,67.875,67.875,14453.856455113139,3,2022
TP,0.0027395794335343406,0.0027395794335343406,41.25,41.25,15057.055654262684,3,2022
BE,0.013359581438067553,0.0,200.0,0.0,14970.528899214507,3,2022
BE,0.006008420419987415,0.0,89.25,0.0,14854.153631311128,4,2022
BE,0.006022214161904253,0.0,89.25,0.0,14820.130536802219,4,2022
SL,0.006752815304619281,-0.006752815304619281,99.0,-99.0,14660.552011881444,4,2022
BE,0.005827348083766412,0.0,83.25,0.0,14286.08670759079,4,2022
SL,0.005824083549946474,-0.005824083549946474,83.25,-83.25,14294.094390312293,4,2022
BE,0.002992646731349211,-0.0,42.75,-0.0,14285.013848168608,4,2022
TP,0.012110697312455572,0.012110697312455572,166.5,166.5,13748.176154048422,4,2022
TP,0.003575416776258888,0.003575416776258888,51.0,51.0,14264.07134928854,4,2022
SL,0.014695886187383529,-0.014695886187383529,200.0,-200.0,13609.250742000215,4,2022
BE,0.015816637816073047,0.0,200.0,0.0,12644.912422332749,5,2022
BE,0.011721685640523576,0.0,146.25,0.0,12476.874443244957,5,2022
cutoff,0.01625003511602441,-0.00037908983775847857,200.0,-4.665710997567658,12307.665710997568,5,2022
TP,0.004459976742794209,0.004459976742794209,54.0,54.0,12107.686455371198,5,2022
TP,0.0052895702661691505,0.0052895702661691505,64.125,64.125,12122.912972747228,5,2022
TP,0.009935018820926426,0.009935018820926426,117.75,117.75,11852.015796082807,5,2022
SL,0.004187617279423802,-0.004187617279423802,51.375,-51.375,12268.313117446343,5,2022
BE,0.0046797132593357675,0.0,55.125,0.0,11779.567880580866,5,2022
TP,0.017265443396506007,0.017265443396506007,200.0,200.0,11583.832248436425,5,2022
SL,0.007712091439746663,-0.007712091439746663,93.0,-93.0,12058.985649560062,5,2022
BE,0.012507271178405837,-0.0,154.5,-0.0,12352.814438592224,5,2022
BE,0.01588281021609017,-0.0,200.0,-0.0,12592.230044868815,5,2022
SL,0.005683700097846561,-0.005683700097846561,72.375,-72.375,12733.78235199662,5,2022
TP,0.01007429391792291,0.01007429391792291,126.75,126.75,12581.52690726071,5,2022
BE,0.0074725548291756,0.0,93.375,0.0,12495.726312429277,6,2022
BE,0.008652050244820726,0.0,107.625,0.0,12439.248149815852,6,2022
BE,0.007403357879745737,-0.0,94.5,-0.0,12764.47816450088,6,2022
SL,0.005640582165541153,-0.005640582165541153,69.0,-69.0,12232.779875369513,6,2022
BE,0.007882963027130598,0.0,91.5,0.0,11607.310561407776,6,2022
TP,0.009780711988091292,0.009780711988091292,112.125,112.125,11463.889350439938,6,2022
cutoff,0.015048850609399568,-0.0014090935506577969,171.75,-16.081747610300226,11412.8317476103,6,2022
SL,0.014323203178325824,-0.014323203178325824,161.25,-161.25,11257.956617134842,6,2022
SL,0.006582878555805457,-0.006582878555805457,75.75,-75.75,11507.124027557198,6,2022
SL,0.008090898138803669,-0.008090898138803669,95.625,-95.625,11818.83622306228,6,2022
TP,0.004566140952229331,0.004566140952229331,55.875,55.875,12236.810160825215,6,2022
TP,0.011081526924842964,0.011081526924842964,128.25,128.25,11573.314839174785,6,2022
TP,0.017577051447694114,0.017577051447694114,200.0,200.0,11378.472697492016,6,2022
TP,0.017573727479146494,0.017573727479146494,200.0,200.0,11380.624869557465,6,2022
TP,0.013171828942366437,0.013171828942366437,154.5,154.5,11729.578380953579,7,2022
BE,0.016576969418027825,-0.0,200.0,-0.0,12064.931469469657,7,2022
TP,0.0026096049541675806,0.0026096049541675806,30.75,30.75,11783.392712713761,7,2022
TP,0.0042749552668666,0.0042749552668666,49.5,49.5,11579.068530530343,7,2022
SL,0.004227427918409322,-0.004227427918409322,49.5,-49.5,11709.247550843076,7,2022
SL,0.004826058610150205,-0.004826058610150205,57.375,-57.375,11888.583341969457,7,2022
BE,0.003915690878050854,-0.0,47.625,-0.0,12162.60462922617,7,2022
BE,0.003520976637262075,-0.0,43.5,-0.0,12354.526735464444,7,2022
cutoff,0.011362321705957785,-0.000909028792726911,141.375,-11.31053572478777,12442.439464275212,7,2022
TP,0.0029595012351861564,0.0029595012351861564,37.125,37.125,12544.34347200561,7,2022
SL,0.006173179811674912,-0.006173179811674912,75.375,-75.375,12210.07686467328,7,2022
BE,0.015280951814583183,-0.0,200.0,-0.0,13088.189952220942,8,2022
BE,0.005263561674291217,-0.0,69.0,-0.0,13108.99430266321,8,2022
TP,0.006056181834279023,0.006056181834279023,80.625,80.625,13312.843340278974,8,2022
SL,0.004565024232089146,-0.004565024232089146,59.625,-59.625,13061.266921843504,8,2022
SL,0.004059236395875885,-0.004059236395875885,54.0,-54.0,13302.994635853946,8,2022
SL,0.003041349225691184,-0.003041349225691184,40.875,-40.875,13439.758793471228,8,2022
BE,0.005374365959943257,-0.0,73.125,-0.0,13606.256169569082,8,2022
BE,0.0035351034092845402,0.0,47.25,0.0,13365.945639921973,8,2022
SL,0.003828534208184783,-0.003828534208184783,51.0,-51.0,13321.025025966936,8,2022
SL,0.004363450421905905,-0.004363450421905905,57.375,-57.375,13148.997800446936,8,2022
TP,0.005110680652264279,0.005110680652264279,65.625,65.625,12840.755364146054,8,2022
TP,0.005112258326713996,0.005112258326713996,65.625,65.625,12836.79262784472,8,2022
cutoff,0.009964480807817458,0.0025783779899042746,130.5,33.76777317073356,13096.517773170734,8,2022
TP,0.008969627043234231,0.008969627043234231,118.125,118.125,13169.443883299631,8,2022
BE,0.015445698019616507,0.0,189.75,0.0,12284.974091751095,8,2022
TP,0.005503692059100209,0.005503692059100209,68.25,68.25,12400.766479503596,9,2022
TP,0.016745520439484723,0.016745520439484723,200.0,200.0,11943.492632717136,9,2022
TP,0.016762550522342278,0.016762550522342278,200.0,200.0,11931.358520496404,9,2022
TP,0.002176242674159369,0.002176242674159369,27.0,27.0,12406.704601741834,9,2022
BE,0.004246206657255849,-0.0,52.875,-0.0,12452.290778087321,9,2022
TP,0.002331545711486677,0.002331545711486677,29.625,29.625,12706.163063434018,9,2022
SL,0.005788204186928247,-0.005788204186928247,73.875,-73.875,12763.025908248905,9,2022
TP,0.002890539319677355,0.002890539319677355,37.5,37.5,12973.35751315287,9,2022
SL,0.0029918281238107136,-0.0029918281238107136,37.5,-37.5,12534.14248684713,9,2022
SL,0.004718464336517215,-0.004718464336517215,55.875,-55.875,11841.776479599794,9,2022
TP,0.002888252016372059,0.002888252016372059,34.875,34.875,12074.777340173583,9,2022
SL,0.007758646821956507,-0.007758646821956507,88.5,-88.5,11406.62824728022,9,2022
BE,0.016465355042601663,0.0,184.5,0.0,11205.345983893674,9,2022
BE,0.01647254711267519,0.0,184.5,0.0,11200.453623716281,9,2022
TP,0.00975865788497052,0.00975865788497052,106.875,106.875,10951.813380464959,10,2022
BE,0.00631900961083042,-0.0,72.0,-0.0,11394.19061439567,10,2022
SL,0.0038339498637939506,-0.0038339498637939506,43.875,-43.875,11443.811619535041,10,2022
TP,0.0030145517760741835,0.0030145517760741835,34.125,34.125,11320.090857567091,10,2022
SL,0.017709856941383037,-0.017709856941383037,200.0,-200.0,11293.145995587087,10,2022
TP,0.008752863916404428,0.008752863916404428,94.875,94.875,10839.30938560433,10,2022
TP,0.00876126804893095,0.00876126804893095,94.875,94.875,10828.911918928978,10,2022
SL,0.011222421185048705,-0.011222421185048705,119.25,-119.25,10626.049230701945,10,2022
BE,0.01417937598124054,-0.0,158.25,-0.0,11160.575769298055,10,2022
SL,0.002027542150555927,-0.002027542150555927,22.875,-22.875,11282.132898557971,10,2022
SL,0.0044098683189371666,-0.0044098683189371666,51.0,-51.0,11564.971176348332,10,2022
TP,0.013777858731264222,0.013777858731264222,155.625,155.625,11295.296535945847,10,2022
SL,0.005888352102150489,-0.005888352102150489,64.125,-64.125,10890.143606830316,11,2022
TP,0.013171895079310719,0.013171895079310719,146.625,146.625,11131.65562868064,11,2022
TP,0.00365007402259165,0.00365007402259165,40.875,40.875,11198.403031557606,11,2022
SL,0.0036284576320517975,-0.0036284576320517975,40.875,-40.875,11265.117067630265,11,2022
SL,0.003909887103796491,-0.003909887103796491,45.75,-45.75,11701.105117735204,11,2022
SL,0.0032425556639883043,-0.0032425556639883043,38.625,-38.625,11911.900365803349,11,2022
TP,0.008572390871946844,0.008572390871946844,99.375,99.375,11592.448534422849,11,2022
TP,0.010189741930019784,0.010189741930019784,117.75,117.75,11555.739174620234,11,2022
TP,0.008010317119709126,0.008010317119709126,94.5,94.5,11797.285748835813,11,2022
TP,0.004091188388030264,0.004091188388030264,47.25,47.25,11549.211504960516,11,2022
TP,0.00403939155076137,0.00403939155076137,47.625,47.625,11790.142005674923,11,2022
TP,0.005728195241678442,0.005728195241678442,67.875,67.875,11849.28186562853,11,2022
BE,0.004422171300927311,0.0,52.125,0.0,11787.196029486602,11,2022
TP,0.008341538181627159,0.008341538181627159,97.125,97.125,11643.535986435312,11,2022
BE,0.007614660337922153,0.0,88.125,0.0,11573.070378612196,11,2022
TP,0.004230497182478854,0.004230497182478854,49.875,49.875,11789.394449088326,12,2022
SL,0.00559220682087711,-0.00559220682087711,65.625,-65.625,11735.080997899688,12,2022
SL,0.0028038965635740812,-0.0028038965635740812,32.25,-32.25,11501.850823944607,12,2022
TP,0.0058455245517545565,0.0058455245517545565,68.625,68.625,11739.750537768581,12,2022
BE,0.003004901534639926,-0.0,35.625,-0.0,11855.629740050335,12,2022
TP,0.006090946045141895,0.006090946045141895,73.125,73.125,12005.524176055393,12,2022
SL,0.006062024573828367,-0.006062024573828367,73.125,-73.125,12062.801644800851,12,2022
BE,0.017346437019274887,0.0,200.0,0.0,11529.745259949665,12,2022
TP,0.008302608696685775,0.008302608696685775,94.5,94.5,11381.964807967212,12,2022
TP,0.014680701100161158,0.014680701100161158,166.125,166.125,11315.876460299049,12,2022
SL,0.00259636236831476,-0.00259636236831476,28.875,-28.875,11121.328961004048,12,2022
cutoff,0.01569819463090472,-0.005101431184220419,173.25,-56.300929721321154,11036.300929721321,12,2022
TP,0.0033744840655613073,0.0033744840655613073,36.375,36.375,10779.425622787592,1,2023
SL,0.006789726841441816,-0.006789726841441816,76.125,-76.125,11211.791251359777,1,2023
BE,0.00951611645236733,-0.0,108.375,-0.0,11388.574377212408,1,2023
TP,0.004496292784522074,0.004496292784522074,51.75,51.75,11509.481806465741,1,2023
TP,0.004489344233455422,0.004489344233455422,51.75,51.75,11527.296038995952,1,2023
TP,0.003256246629904614,0.003256246629904614,37.875,37.875,11631.48996521479,1,2023
BE,0.010015545629093776,-0.0,116.625,-0.0,11644.39805068837,1,2023
TP,0.003968912858729839,0.003968912858729839,46.5,46.5,11716.054661598511,1,2023
TP,0.003971361593126966,0.003971361593126966,46.5,46.5,11708.830563420666,1,2023
SL,0.0054541396618930415,-0.0054541396618930415,62.25,-62.25,11413.349099754087,1,2023
SL,0.004924741101915413,-0.004924741101915413,58.125,-58.125,11802.650900245913,1,2023
TP,0.007824970261394632,0.007824970261394632,91.5,91.5,11693.33517488565,1,2023
TP,0.009948978467089075,0.009948978467089075,120.0,120.0,12061.53982511435,1,2023
TP,0.0031208304824769917,0.0031208304824769917,37.125,37.125,11895.872014981738,1,2023
TP,0.005489956635851593,0.005489956635851593,68.625,68.625,12500.098735179718,2,2023
SL,0.005591495608127216,-0.005591495608127216,69.0,-69.0,12340.168862818882,2,2023
TP,0.0030916425904303014,0.0030916425904303014,39.0,39.0,12614.653492198106,2,2023
BE,0.0032418632225441834,0.0,40.125,0.0,12377.141552724202,2,2023
TP,0.0048605269581026254,0.0048605269581026254,60.0,60.0,12344.34054521155,2,2023
BE,0.00437406450953797,0.0,53.625,0.0,12259.764318305486,2,2023
cutoff,0.009036813760407202,-0.005950486355207874,110.25,-72.5965078018944,12200.096507801894,2,2023
TP,0.0073493177909147046,0.0073493177909147046,88.5,88.5,12041.934029496524,2,2023
TP,0.0025966562899088375,0.0025966562899088375,31.125,31.125,11986.569081537058,2,2023
TP,0.0055709134415108585,0.0055709134415108585,67.875,67.875,12183.818814027736,2,2023
BE,0.009466740614203543,0.0,113.25,0.0,11962.934722229944,3,2023
BE,0.00583148305958151,0.0,69.375,0.0,11896.630632581931,3,2023
BE,0.005833490758411978,0.0,69.375,0.0,11892.536197123522,3,2023
SL,0.00407362064394225,-0.00407362064394225,50.25,-50.25,12335.463802876478,3,2023
TP,0.006114948786941938,0.006114948786941938,74.625,74.625,12203.699916401045,3,2023
BE,0.003991362246275212,-0.0,48.75,-0.0,12213.8751113092,3,2023
cutoff,0.016373304054854432,-0.002209941197639671,200.0,-26.994444007585116,12215.005555992415,3,2023
TP,0.0027615907965319224,0.0027615907965319224,34.125,34.125,12357.00815734723,3,2023
BE,0.0044012519571270305,-0.0,54.75,-0.0,12439.642295720492,3,2023
TP,0.0068909612534317774,0.0068909612534317774,85.875,85.875,12461.976905940846,3,2023
SL,0.012522983087632616,-0.012522983087632616,156.75,-156.75,12516.985681694514,3,2023
TP,0.00412928026706627,0.00412928026706627,52.875,52.875,12804.894940581522,3,2023
SL,0.0045635228375467025,-0.0045635228375467025,58.125,-58.125,12736.870630244797,3,2023
SL,0.0019026197630209894,-0.0019026197630209894,24.75,-24.75,13008.379541218379,3,2023
cutoff,0.01007560756045873,-0.0020568693527467214,132.0,-26.946936245123652,13100.946936245124,4,2023
TP,0.006476637750981091,0.006476637750981091,84.0,84.0,12969.69249010037,4,2023
TP,0.003069307722482578,0.003069307722482578,40.5,40.5,13195.157886365982,4,2023
cutoff,0.015091931781031099,0.006611320343080567,200.0,87.61397068320002,13252.1139706832,4,2023
TP,0.008362665964632546,0.008362665964632546,109.125,109.125,13049.068378614229,4,2023
BE,0.002996058922030968,0.0,39.0,0.0,13017.100469293404,4,2023
SL,0.005728194616091515,-0.005728194616091515,74.25,-74.25,12962.19925758433,4,2023
SL,0.005612511425530891,-0.005612511425530891,73.5,-73.5,13095.741714779244,4,2023
BE,0.001630794497501097,-0.0,21.75,-0.0,13337.05750989963,4,2023
TP,0.0024991576214546444,0.0024991576214546444,33.375,33.375,13354.499817652139,5,2023
TP,0.002497557703085554,0.002497557703085554,33.375,33.375,13363.054618825254,5,2023
cutoff,0.00540750254925849,0.002228419848884069,71.25,29.361967523207568,13176.138032476792,5,2023
TP,0.004514111023631056,0.004514111023631056,58.875,58.875,13042.435086729922,5,2023
SL,0.009187685217333295,-0.009187685217333295,121.5,-121.5,13224.223199417047,5,2023
cutoff,0.014914170907710356,0.0014962577287916626,200.0,20.06491327007825,13410.064913270078,5,2023
cutoff,0.014912909723410054,0.0015806940176969033,200.0,21.1990020326557,13411.199002032656,5,2023
TP,0.01070151592538657,0.01070151592538657,143.625,143.625,13420.995773064913,5,2023
TP,0.01069554599467215,0.01069554599467215,143.625,143.625,13428.486967523208,5,2023
BE,0.002452646180357279,-0.0,33.0,-0.0,13454.855520657635,5,2023
BE,0.004235341861446122,-0.0,57.0,-0.0,13458.181621385771,5,2023
SL,0.0022708905075239385,-0.0022708905075239385,31.125,-31.125,13706.076931880389,5,2023
TP,0.005044588971304365,0.005044588971304365,70.5,70.5,13975.37052097448,5,2023
BE,0.006224524187412059,-0.0,87.375,-0.0,14037.217523662237,5,2023
BE,0.006223823405396642,-0.0,87.375,-0.0,14038.798068119611,5,2023
SL,0.011601918313443609,-0.011601918313443609,163.875,-163.875,14124.819324931072,5,2023
BE,0.006439387085608316,-0.0,93.375,-0.0,14500.603669049202,5,2023
BE,0.002757567725319631,-0.0,40.125,-0.0,14550.866559532675,6,2023
SL,0.0024735505126736415,-0.0024735505126736415,36.375,-36.375,14705.582042342263,6,2023
BE,0.0008129161742655675,0.0,12.375,0.0,15222.97180417187,6,2023
cutoff,0.010535196788497642,0.00810678351675793,159.375,122.63829987437202,15127.861700125628,6,2023
BE,0.002654328194424032,0.0,39.75,0.0,14975.540735129565,6,2023
BE,0.0018929374788954044,-0.0,28.875,-0.0,15254.069572783555,6,2023
TP,0.0018927252047049787,0.0018927252047049787,28.875,28.875,15255.780357455948,6,2023
TP,0.0018925803425872533,0.0018925803425872533,28.875,28.875,15256.948067275396,6,2023
cutoff,0.008583945318112324,-0.0030462732004508104,131.25,-46.578041068776656,15290.171958931223,6,2023
TP,0.0017792405106457079,0.0017792405106457079,27.375,27.375,15385.778277982936,7,2023
SL,0.0022142497286886543,-0.0022142497286886543,33.75,-33.75,15242.18319312509,7,2023
SL,0.003075466292913973,-0.003075466292913973,47.25,-47.25,15363.52393419702,7,2023
TP,0.0017871066838185895,0.0017871066838185895,27.75,27.75,15527.892235680834,7,2023
SL,0.0023778344568709383,-0.0023778344568709383,37.5,-37.5,15770.652112320444,7,2023
BE,0.002654594991767539,0.0,41.625,0.0,15680.358069343134,8,2023
TP,0.006172160185493085,0.006172160185493085,96.375,96.375,15614.468371465435,8,2023
SL,0.009541935551598277,-0.009541935551598277,148.5,-148.5,15562.880214080487,8,2023
BE,0.006567768545893429,0.0,100.875,0.0,15359.097887679556,8,2023
cutoff,0.011206845811159223,0.004798586346435125,171.0,73.21937671555497,15258.530623284445,8,2023
cutoff,0.01122219870506036,0.006175116937480532,171.0,94.09430576496743,15237.655694235033,8,2023
SL,0.002775311434200745,-0.002775311434200745,42.0,-42.0,15133.43673161332,8,2023
BE,0.0016350556679101947,0.0,24.375,0.0,14907.749306880967,8,2023
BE,0.0016357365865030651,0.0,24.375,0.0,14901.54356216347,8,2023
BE,0.010712806428893202,0.0,159.375,0.0,14877.054024812234,8,2023
SL,0.008145805429043695,-0.008145805429043695,120.75,-120.75,14823.580191280835,8,2023
SL,0.0037383607271514988,-0.0037383607271514988,56.25,-56.25,15046.702045487342,8,2023
cutoff,0.012353224946202291,-0.0018300721704109354,187.5,-27.777243063766946,15178.222756936233,8,2023
SL,0.011364338483131916,-0.011364338483131916,172.5,-172.5,15179.062138640245,8,2023
BE,0.005553032930970869,-0.0,86.25,-0.0,15532.052676827978,8,2023
cutoff,0.004965510346633969,-0.0006065784914478333,77.25,-9.436731613319353,15557.31326838668,8,2023
TP,0.002231349994025976,0.002231349994025976,34.875,34.875,15629.551658579476,9,2023
TP,0.0022313645158389952,0.0022313645158389952,34.875,34.875,15629.449940807615,9,2023
BE,0.004493380388209788,0.0,69.375,0.0,15439.378375806675,9,2023
cutoff,0.005239035880611229,-0.0012691878942705254,80.625,-19.53189027665576,15389.281890276656,9,2023
SL,0.003708679095001058,-0.003708679095001058,56.625,-56.625,15268.239324433607,9,2023
BE,0.004881164497096406,-0.0,75.0,-0.0,15365.185919182659,9,2023
SL,0.0014761433059519023,-0.0014761433059519023,22.875,-22.875,15496.462916416425,9,2023
TP,0.004863421880128146,0.004863421880128146,75.0,75.0,15421.240815329766,9,2023
TP,0.004858407395334056,0.004858407395334056,75.0,75.0,15437.157466874622,9,2023
BE,0.012964915239418433,0.0,200.0,0.0,15426.248171057954,9,2023
SL,0.004478308357215863,-0.004478308357215863,68.625,-68.625,15323.86663134196,9,2023
SL,0.0022340766804802917,-0.0022340766804802917,33.75,-33.75,15106.912083583575,9,2023
TP,0.0032437054378774074,0.0032437054378774074,48.0,48.0,14797.891152351334,9,2023
BE,0.008386252479284493,0.0,123.75,0.0,14756.293148302426,9,2023
BE,0.0040730675705477806,-0.0,61.125,-0.0,15007.11661205743,9,2023
TP,0.008682511379347233,0.008682511379347233,130.5,130.5,15030.213529050536,9,2023
TP,0.005134003432595434,0.005134003432595434,75.0,75.0,14608.482636343826,10,2023
BE,0.0013858866733851066,-0.0,21.375,-0.0,15423.339015007881,10,2023
TP,0.002954491565081943,0.002954491565081943,44.25,44.25,14977.196253654805,10,2023
TP,0.0029578520146536238,0.0029578520146536238,44.25,44.25,14960.180489348062,10,2023
BE,0.002329278123306043,0.0,34.5,0.0,14811.455813199624,10,2023
TP,0.001870212842516351,0.001870212842516351,27.375,27.375,14637.371414457424,10,2023
SL,0.004312120177584144,-0.004312120177584144,63.0,-63.0,14609.982422914665,10,2023
TP,0.00802401506818885,0.00802401506818885,119.25,119.25,14861.637096466304,10,2023
BE,0.013701531653253236,0.0,200.0,0.0,14596.908218834995,10,2023
BE,0.008001052636734292,0.0,114.75,0.0,14341.862903533696,10,2023
cutoff,0.011762864706529786,-0.005493784411880118,171.75,-80.21493881644528,14601.035061183555,11,2023
BE,0.00293762501624217,-0.0,43.875,-0.0,14935.534575520875,11,2023
cutoff,0.012490965550788033,-0.009412675605581153,188.25,-141.85742291466522,15070.892577085335,11,2023
SL,0.003315641260553311,-0.003315641260553311,50.625,-50.625,15268.539634336601,11,2023
SL,0.0018911283263809105,-0.0018911283263809105,29.625,-29.625,15665.251049723287,11,2023
SL,0.002250029976740849,-0.002250029976740849,36.0,-36.0,15999.786834905073,11,2023
TP,0.003047974183224802,0.003047974183224802,48.75,48.75,15994.229960445984,11,2023
TP,0.0024832040142711742,0.0024832040142711742,40.125,40.125,16158.55957440403,11,2023
TP,0.0018093506906437162,0.0018093506906437162,28.875,28.875,15958.763632343205,11,2023
SL,0.004098577694921209,-0.004098577694921209,66.0,-66.0,16103.147216602607,11,2023
SL,0.004650084061157477,-0.004650084061157477,74.25,-74.25,15967.453281160262,11,2023
SL,0.00614973069743355,-0.00614973069743355,97.5,-97.5,15854.352783397393,12,2023
TP,0.00793546218151869,0.00793546218151869,127.125,127.125,16019.860859026965,12,2023
TP,0.00792945440613416,0.00792945440613416,127.125,127.125,16031.998355606553,12,2023
cutoff,0.008159388974931625,-0.0013512983901801357,131.25,-21.736666097920534,16085.76333390208,12,2023
BE,0.002967625451136797,-0.0,48.375,-0.0,16300.91155252398,12,2023
SL,0.0029866821563268218,-0.0029866821563268218,48.375,-48.375,16196.902605630494,12,2023
BE,0.0013881843364021036,-0.0,22.875,-0.0,16478.359105597912,12,2023
BE,0.002186343663355131,-0.0,37.125,-0.0,16980.404600724352,12,2023
cutoff,0.00450017003941826,-0.0001554380416895596,76.5,-2.6423468635839527,16999.357653136416,12,2023
TP,0.0013560225360345576,0.0013560225360345576,23.25,23.25,17145.732745703783,12,2023
BE,0.001355325409819004,-0.0,23.25,-0.0,17154.551837927178,12,2023
BE,0.0008084881708055795,-0.0,13.875,-0.0,17161.66111147293,12,2023
SL,0.0029773079108091787,-0.0029773079108091787,50.625,-50.625,17003.61585585585,12,2023
SL,0.0025982757977189483,-0.0025982757977189483,43.875,-43.875,16886.198162072822,1,2024
BE,0.002687147685244647,0.0,44.625,0.0,16606.828216044698,1,2024
TP,0.002842881982586066,0.002842881982586066,46.875,46.875,16488.54939710143,1,2024
SL,0.0014374399735498223,-0.0014374399735498223,23.625,-23.625,16435.46891329104,1,2024
cutoff,0.012019786244087284,-0.008234694886846528,200.0,-137.01899051486544,16639.231009485135,1,2024
BE,0.002428294867117656,-0.0,41.25,-0.0,16987.228593438093,1,2024
TP,0.0011000989231041154,0.0011000989231041154,18.75,18.75,17043.921783955302,1,2024
BE,0.0024721866518769274,0.0,41.625,0.0,16837.32090714007,1,2024
TP,0.002474154202823677,0.002474154202823677,41.625,41.625,16823.93116504002,1,2024
cutoff,0.007649645335920157,0.006537790896254834,127.875,109.2887283195887,16716.46127168041,1,2024
cutoff,0.011982849135040781,0.008102119169562142,200.0,135.2285934380925,16690.521406561907,1,2024
cutoff,0.011976230421041697,0.007545295034211733,200.0,126.00450674287276,16699.745493257127,1,2024
SL,0.005113548220379738,-0.005113548220379738,87.0,-87.0,17013.626595573453,1,2024
BE,0.002424425731468616,-0.0,41.625,-0.0,17169.014278191687,1,2024
BE,0.001812444057298842,-0.0,31.125,-0.0,17172.94383495998,1,2024
BE,0.003399295604361095,-0.0,58.5,-0.0,17209.447723507175,1,2024
SL,0.0037241369562989366,-0.0037241369562989366,64.125,-64.125,17218.754506742873,1,2024
SL,0.0016165926646572939,-0.0016165926646572939,28.5,-28.5,17629.672967767547,1,2024
SL,0.0018188596598368524,-0.0018188596598368524,31.875,-31.875,17524.716559417848,1,2024
SL,0.0023698259157519915,-0.0023698259157519915,41.25,-41.25,17406.34184385252,1,2024
cutoff,0.005115775357456719,-0.002341093836725618,91.125,-41.70084903369934,17812.5491509663,2,2024
SL,0.0021365545353384994,-0.0021365545353384994,38.25,-38.25,17902.655592144743,2,2024
SL,0.0015928289391534396,-0.0015928289391534396,28.5,-28.5,17892.693496105894,2,2024
TP,0.0022720165022397493,0.0022720165022397493,40.875,40.875,17990.626370761616,2,2024
BE,0.006343158653804738,0.0,112.125,0.0,17676.52460225718,2,2024
TP,0.0023580091545183837,0.0023580091545183837,41.625,41.625,17652.603222612077,2,2024
SL,0.0036662051241887535,-0.0036662051241887535,64.5,-64.5,17593.123629238384,2,2024
SL,0.0030330989452675146,-0.0030330989452675146,54.375,-54.375,17927.209425475638,2,2024
TP,0.004224512249784702,0.004224512249784702,76.5,76.5,18108.59940195433,2,2024
BE,0.004042836635861591,0.0,72.375,0.0,17902.034269207063,2,2024
TP,0.0026906669940145954,0.0026906669940145954,48.0,48.0,17839.442824688555,2,2024
TP,0.0013226703906471687,0.0013226703906471687,24.0,24.0,18145.110202593296,3,2024
SL,0.005222616540502063,-0.005222616540502063,94.875,-94.875,18166.181503894106,3,2024
BE,0.002146440041425162,0.0,39.0,0.0,18169.62004403596,3,2024
BE,0.010181606560208698,0.0,182.625,0.0,17936.756730880457,3,2024
BE,0.00831941316560852,-0.0,153.0,-0.0,18390.720229220504,3,2024
cutoff,0.010862117440244281,-0.001541538577724,200.0,-28.383758253479755,18412.61624174652,3,2024
TP,0.004231650208505106,0.004231650208505106,76.5,76.5,18078.053768774233,3,2024
TP,0.0021862311099339017,0.0021862311099339017,40.125,40.125,18353.50334997892,3,2024
