level_id,session_date,year,side,entry_time,exit_time,entry_price,exit_price,level,anchor,cap,vxn_prev_close,exit_reason,pnl,gap_through
1486_upper,2023-10-12,2023,upper,2023-10-11 20:06:00-04:00,2023-10-11 20:58:00-04:00,15423.339015007881,15423.339015007881,15423.339015007881,14.25,21.375,20.6299991607666,BE,-0.0,False
1490_lower,2023-10-19,2023,lower,2023-10-19 03:46:00-04:00,2023-10-19 05:58:00-04:00,14977.196253654805,15043.571253654805,14977.196253654805,29.5,44.25,24.739999771118164,TP,66.375,False
1483_lower,2023-10-23,2023,lower,2023-10-23 03:43:00-04:00,2023-10-23 04:32:00-04:00,14637.371414457424,14637.371414457424,14637.371414457424,18.25,27.375,23.96999931335449,BE,0.0,False
1494_lower,2023-10-23,2023,lower,2023-10-23 05:05:00-04:00,2023-10-23 05:33:00-04:00,14609.982422914665,14546.982422914665,14609.982422914665,42.0,63.0,23.96999931335449,SL,-63.0,False
1484_lower,2023-10-23,2023,lower,2023-10-23 05:48:00-04:00,2023-10-23 08:28:00-04:00,14524.195341913888,14618.695341913888,14524.195341913888,42.0,63.0,23.96999931335449,TP,94.5,False
1495_lower,2023-10-26,2023,lower,2023-10-25 19:21:00-04:00,2023-10-25 20:49:00-04:00,14341.862903533696,14341.862903533696,14341.862903533696,76.5,114.75,24.850000381469727,BE,0.0,False
1497_upper,2023-11-02,2023,upper,2023-11-02 08:30:00-04:00,2023-11-02 09:30:00-04:00,14935.534575520875,14935.534575520875,14935.534575520875,29.25,43.875,19.540000915527344,BE,-0.0,False
1494_upper,2023-11-03,2023,upper,2023-11-03 09:31:00-04:00,2023-11-03 15:00:00-04:00,15070.892577085335,15212.75,15070.892577085335,125.5,188.25,18.6200008392334,cutoff,-141.85742291466522,False
1504_upper,2023-11-07,2023,upper,2023-11-07 09:17:00-05:00,2023-11-07 10:00:00-05:00,15268.539634336601,15319.164634336601,15268.539634336601,33.75,50.625,18.450000762939453,SL,-50.625,False
1510_upper,2023-11-14,2023,upper,2023-11-14 08:30:00-05:00,2023-11-14 08:30:00-05:00,15665.251049723287,15694.876049723287,15665.251049723287,19.75,29.625,17.889999389648438,SL,-29.625,False
