level_id,session_date,year,side,entry_time,exit_time,entry_price,exit_price,level,anchor,cap,vxn_prev_close,exit_reason,pnl,gap_through
1133_lower,2022-05-31,2022,lower,2022-05-31 09:34:00-04:00,2022-05-31 11:55:00-04:00,12581.52690726071,12708.27690726071,12581.52690726071,84.5,126.75,33.0099983215332,TP,126.75,False
1138_lower,2022-06-07,2022,lower,2022-06-06 21:26:00-04:00,2022-06-07 01:23:00-04:00,12495.726312429277,12495.726312429277,12495.726312429277,62.25,93.375,31.030000686645508,BE,0.0,False
1137_lower,2022-06-07,2022,lower,2022-06-07 08:31:00-04:00,2022-06-07 09:17:00-04:00,12439.248149815852,12439.248149815852,12439.248149815852,71.75,107.625,31.030000686645508,BE,0.0,False
1139_upper,2022-06-08,2022,upper,2022-06-08 09:49:00-04:00,2022-06-08 10:36:00-04:00,12764.47816450088,12764.47816450088,12764.47816450088,63.0,94.5,30.690000534057617,BE,-0.0,False
1132_lower,2022-06-10,2022,lower,2022-06-10 08:30:00-04:00,2022-06-10 08:32:00-04:00,12165.96764800338,12096.96764800338,12165.96764800338,46.0,69.0,33.970001220703125,SL,-69.0,False
1131_lower,2022-06-13,2022,lower,2022-06-12 21:23:00-04:00,2022-06-13 01:49:00-04:00,11607.310561407776,11607.310561407776,11607.310561407776,61.0,91.5,40.36000061035156,BE,0.0,False
1130_lower,2022-06-13,2022,lower,2022-06-13 04:18:00-04:00,2022-06-13 09:33:00-04:00,11463.889350439938,11576.014350439938,11463.889350439938,74.75,112.125,40.36000061035156,TP,112.125,False
1145_lower,2022-06-16,2022,lower,2022-06-16 09:54:00-04:00,2022-06-16 14:29:00-04:00,11257.956617134842,11096.706617134842,11257.956617134842,107.5,161.25,38.66999816894531,SL,-161.25,False
1147_upper,2022-06-21,2022,upper,2022-06-21 03:31:00-04:00,2022-06-21 09:40:00-04:00,11507.124027557198,11582.874027557198,11507.124027557198,50.5,75.75,36.060001373291016,SL,-75.75,False
1149_upper,2022-06-24,2022,upper,2022-06-23 22:40:00-04:00,2022-06-24 09:35:00-04:00,11818.83622306228,11914.46122306228,11818.83622306228,63.75,95.625,33.77000045776367,SL,-95.625,False
1152_upper,2022-06-27,2022,upper,2022-06-27 03:34:00-04:00,2022-06-27 06:42:00-04:00,12236.810160825215,12180.935160825215,12236.810160825215,37.25,55.875,33.560001373291016,TP,55.875,False
1152_lower,2022-06-29,2022,lower,2022-06-29 09:45:00-04:00,2022-06-29 09:52:00-04:00,11573.314839174785,11701.564839174785,11573.314839174785,85.5,128.25,35.33000183105469,TP,128.25,False
1158_upper,2022-07-05,2022,upper,2022-07-04 19:06:00-04:00,2022-07-05 04:24:00-04:00,11729.578380953579,11575.078380953579,11729.578380953579,103.0,154.5,34.86000061035156,TP,154.5,False
