config,pool_id,source,year,side,effective_exit_reason,pnl_class,n_trades,base_weight,gross_profit_pts,gross_loss_pts,net_pts,points_pf,avg_stop_pts,avg_target_pts,avg_abs_pnl_pts,scenario_id,scenario_family,target_points_pf,scenario_weight,achieved_points_pf
primary_150r,1_5rr,validation,2021,lower,cutoff,loss,2,0.0014825796886582653,0.0,18.92871516475134,-18.92871516475134,0.0,134.8125,202.21875,9.46435758237567,primary_150r__pf_1.35__stable,stable,1.35,0.001478019893635043,1.35
primary_150r,1_5rr,validation,2021,upper,BE,scratch_or_flat,19,0.014084507042253521,0.0,-0.0,0.0,inf,56.21052631578947,84.3157894736842,0.0,primary_150r__pf_1.35__stable,stable,1.35,0.014064044746799958,1.35
primary_150r,1_5rr,validation,2021,upper,SL,loss,25,0.018532246108228317,0.0,972.75,-972.75,0.0,38.91,58.365,38.91,primary_150r__pf_1.35__stable,stable,1.35,0.017021465815141096,1.35
primary_150r,1_5rr,validation,2021,upper,TP,profit,27,0.02001482579688658,1639.6875,-0.0,1639.6875,inf,40.486111111111114,60.729166666666664,60.729166666666664,primary_150r__pf_1.35__stable,stable,1.35,0.022356373789562085,1.35
primary_150r,1_5rr,validation,2021,upper,cutoff,loss,4,0.0029651593773165306,0.0,132.0469192394503,-132.0469192394503,0.0,97.21875,145.828125,33.01172980986257,primary_150r__pf_1.35__stable,stable,1.35,0.0029274473442971556,1.35
primary_150r,1_5rr,validation,2021,upper,cutoff,profit,3,0.002223869532987398,143.03077808885791,-0.0,143.03077808885791,inf,81.125,121.6875,47.6769260296193,primary_150r__pf_1.35__stable,stable,1.35,0.0022480983706087997,1.35
primary_150r,1_5rr,validation,2022,lower,BE,scratch_or_flat,22,0.01630837657524092,0.0,-0.0,0.0,inf,110.58522727272727,165.8778409090909,0.0,primary_150r__pf_1.35__stable,stable,1.35,0.01628468339103153,1.35
primary_150r,1_5rr,validation,2022,lower,FLAT,scratch_or_flat,1,0.0007412898443291327,0.0,-0.0,0.0,inf,28.875,43.3125,0.0,primary_150r__pf_1.35__stable,stable,1.35,0.0007402128814105241,1.35
primary_150r,1_5rr,validation,2022,lower,SL,loss,24,0.017790956263899184,0.0,1832.0,-1832.0,0.0,76.33333333333333,114.5,76.33333333333333,primary_150r__pf_1.35__stable,stable,1.35,0.01588133185177382,1.35
primary_150r,1_5rr,validation,2022,lower,TP,profit,15,0.01111934766493699,1950.1875,-0.0,1950.1875,inf,86.675,130.0125,130.0125,primary_150r__pf_1.35__stable,stable,1.35,0.012420207660867828,1.35
primary_150r,1_5rr,validation,2022,lower,cutoff,loss,1,0.0007412898443291327,0.0,24.120270154380705,-24.120270154380705,0.0,91.875,137.8125,24.120270154380705,primary_150r__pf_1.35__stable,stable,1.35,0.0007386803612017108,1.35
primary_150r,1_5rr,validation,2022,lower,cutoff,profit,2,0.0014825796886582653,139.40825356450478,-0.0,139.40825356450478,inf,127.5,191.25,69.70412678225239,primary_150r__pf_1.35__stable,stable,1.35,0.0014982658184784221,1.35
primary_150r,1_5rr,validation,2022,upper,BE,scratch_or_flat,22,0.01630837657524092,0.0,-0.0,0.0,inf,71.23863636363636,106.85795454545455,0.0,primary_150r__pf_1.35__stable,stable,1.35,0.01628468339103153,1.35
primary_150r,1_5rr,validation,2022,upper,SL,loss,20,0.014825796886582653,0.0,1119.0,-1119.0,0.0,55.95,83.925,55.95,primary_150r__pf_1.35__stable,stable,1.35,0.013447123578139094,1.35
primary_150r,1_5rr,validation,2022,upper,TP,profit,17,0.012601927353595256,2015.0625,-0.0,2015.0625,inf,79.0220588235294,118.53308823529412,118.53308823529412,primary_150r__pf_1.35__stable,stable,1.35,0.014076235348983536,1.35
primary_150r,1_5rr,validation,2022,upper,cutoff,profit,1,0.0007412898443291327,202.33808107102232,-0.0,202.33808107102232,inf,192.75,289.125,202.33808107102232,primary_150r__pf_1.35__stable,stable,1.35,0.0007531946058246703,1.35
primary_150r,1_5rr,validation,2024,lower,BE,scratch_or_flat,4,0.0029651593773165306,0.0,-0.0,0.0,inf,60.0,90.0,0.0,primary_150r__pf_1.35__stable,stable,1.35,0.0029608515256420963,1.35
primary_150r,1_5rr,validation,2024,lower,FLAT,scratch_or_flat,36,0.026686434395848776,0.0,-0.0,0.0,inf,83.19444444444444,124.79166666666667,0.0,primary_150r__pf_1.35__stable,stable,1.35,0.026647663730778866,1.35
primary_150r,1_5rr,validation,2024,lower,SL,loss,5,0.0037064492216456633,0.0,198.375,-198.375,0.0,39.675,59.5125,39.675,primary_150r__pf_1.35__stable,stable,1.35,0.003638513318471525,1.35
primary_150r,1_5rr,validation,2024,lower,TP,profit,2,0.0014825796886582653,131.625,-0.0,131.625,inf,43.875,65.8125,65.8125,primary_150r__pf_1.35__stable,stable,1.35,0.0014972641541548342,1.35
primary_150r,1_5rr,validation,2024,lower,cutoff,profit,1,0.0007412898443291327,109.2887283195887,-0.0,109.2887283195887,inf,127.875,191.8125,109.2887283195887,primary_150r__pf_1.35__stable,stable,1.35,0.0007471966544296437,1.35
primary_150r,1_5rr,validation,2024,upper,BE,scratch_or_flat,3,0.002223869532987398,0.0,-0.0,0.0,inf,47.125,70.6875,0.0,primary_150r__pf_1.35__stable,stable,1.35,0.002220638644231572,1.35
primary_150r,1_5rr,validation,2024,upper,FLAT,scratch_or_flat,60,0.04447739065974796,0.0,-0.0,0.0,inf,68.63333333333334,102.95,0.0,primary_150r__pf_1.35__stable,stable,1.35,0.04441277288463145,1.35
primary_150r,1_5rr,validation,2024,upper,SL,loss,4,0.0029651593773165306,0.0,206.625,-206.625,0.0,51.65625,77.484375,51.65625,primary_150r__pf_1.35__stable,stable,1.35,0.0029087479771801052,1.35
primary_150r,1_5rr,validation,2024,upper,TP,profit,2,0.0014825796886582653,64.125,-0.0,64.125,inf,21.375,32.0625,32.0625,primary_150r__pf_1.35__stable,stable,1.35,0.0014886052936397556,1.35
primary_150r,1_5rr,validation,2025,lower,BE,scratch_or_flat,4,0.0029651593773165306,0.0,-0.0,0.0,inf,138.5,207.75,0.0,primary_150r__pf_1.35__stable,stable,1.35,0.0029608515256420963,1.35
primary_150r,1_5rr,validation,2025,lower,FLAT,scratch_or_flat,43,0.03187546330615271,0.0,-0.0,0.0,inf,102.27325581395348,153.40988372093022,0.0,primary_150r__pf_1.35__stable,stable,1.35,0.03182915390065254,1.35
primary_150r,1_5rr,validation,2025,lower,SL,loss,1,0.0007412898443291327,0.0,114.75,-114.75,0.0,114.75,172.125,114.75,primary_150r__pf_1.35__stable,stable,1.35,0.0007329503600476991,1.35
primary_150r,1_5rr,validation,2025,lower,TP,profit,3,0.002223869532987398,587.4375,-0.0,587.4375,inf,130.54166666666666,195.8125,195.8125,primary_150r__pf_1.35__stable,stable,1.35,0.0023356031050257658,1.35
primary_150r,1_5rr,validation,2025,upper,BE,scratch_or_flat,6,0.004447739065974796,0.0,-0.0,0.0,inf,95.08333333333333,142.625,0.0,primary_150r__pf_1.35__stable,stable,1.35,0.004441277288463144,1.35
primary_150r,1_5rr,validation,2025,upper,FLAT,scratch_or_flat,71,0.05263157894736842,0.0,-0.0,0.0,inf,70.93838028169014,106.40757042253522,0.0,primary_150r__pf_1.35__stable,stable,1.35,0.05255511458014721,1.35
primary_150r,1_5rr,validation,2025,upper,SL,loss,3,0.002223869532987398,0.0,220.875,-220.875,0.0,73.625,110.4375,73.625,primary_150r__pf_1.35__stable,stable,1.35,0.0021788914594513473,1.35
primary_150r,1_5rr,validation,2025,upper,TP,profit,2,0.0014825796886582653,154.125,-0.0,154.125,inf,51.375,77.0625,77.0625,primary_150r__pf_1.35__stable,stable,1.35,0.0015001616191200676,1.35
primary_150r,1_5rr,build_years,2018,lower,BE,scratch_or_flat,15,0.01111934766493699,0.0,-0.0,0.0,inf,34.575,51.8625,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.011081873169451098,1.4999999999999996
primary_150r,1_5rr,build_years,2018,lower,FLAT,scratch_or_flat,6,0.004447739065974796,0.0,-0.0,0.0,inf,38.5,57.75,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.004432749267780439,1.4999999999999996
primary_150r,1_5rr,build_years,2018,lower,SL,loss,15,0.01111934766493699,0.0,440.625,-440.625,0.0,29.375,44.0625,29.375,primary_150r__pf_1.50__stable,stable,1.5,0.010443117434478056,1.4999999999999996
primary_150r,1_5rr,build_years,2018,lower,TP,profit,14,0.010378057820607857,689.625,-0.0,689.625,inf,32.839285714285715,49.25892857142857,49.25892857142857,primary_150r__pf_1.50__stable,stable,1.5,0.011350189469571465,1.4999999999999996
primary_150r,1_5rr,build_years,2018,lower,cutoff,profit,1,0.0007412898443291327,26.32253796635632,-0.0,26.32253796635632,inf,67.875,101.8125,26.32253796635632,primary_150r__pf_1.50__stable,stable,1.5,0.000741416369092668,1.4999999999999996
primary_150r,1_5rr,build_years,2018,upper,BE,scratch_or_flat,18,0.013343217197924388,0.0,-0.0,0.0,inf,24.604166666666668,36.90625,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.013298247803341318,1.4999999999999996
primary_150r,1_5rr,build_years,2018,upper,FLAT,scratch_or_flat,7,0.005189028910303929,0.0,-0.0,0.0,inf,16.285714285714285,24.428571428571427,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.005171540812410513,1.4999999999999996
primary_150r,1_5rr,build_years,2018,upper,SL,loss,17,0.012601927353595256,0.0,381.0,-381.0,0.0,22.41176470588235,33.61764705882353,22.41176470588235,primary_150r__pf_1.50__stable,stable,1.5,0.011930997632564175,1.4999999999999996
primary_150r,1_5rr,build_years,2018,upper,TP,profit,19,0.014084507042253521,649.125,-0.0,649.125,inf,22.776315789473685,34.16447368421053,34.16447368421053,primary_150r__pf_1.50__stable,stable,1.5,0.01532000241001859,1.4999999999999996
primary_150r,1_5rr,build_years,2018,upper,cutoff,loss,1,0.0007412898443291327,0.0,22.454907435795576,-22.454907435795576,0.0,32.25,48.375,22.454907435795576,primary_150r__pf_1.50__stable,stable,1.5,0.0007365597377403162,1.4999999999999996
primary_150r,1_5rr,build_years,2020,lower,BE,scratch_or_flat,9,0.006671608598962194,0.0,-0.0,0.0,inf,132.80555555555554,199.20833333333334,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.006649123901670659,1.4999999999999996
primary_150r,1_5rr,build_years,2020,lower,FLAT,scratch_or_flat,12,0.008895478131949592,0.0,-0.0,0.0,inf,64.6875,97.03125,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.008865498535560878,1.4999999999999996
primary_150r,1_5rr,build_years,2020,lower,SL,loss,9,0.006671608598962194,0.0,719.25,-719.25,0.0,79.91666666666667,119.875,79.91666666666667,primary_150r__pf_1.50__stable,stable,1.5,0.006035006890455278,1.4999999999999996
primary_150r,1_5rr,build_years,2020,lower,TP,profit,8,0.005930318754633061,1095.1875,-0.0,1095.1875,inf,91.265625,136.8984375,136.8984375,primary_150r__pf_1.50__stable,stable,1.5,0.006850092037415686,1.4999999999999996
primary_150r,1_5rr,build_years,2020,lower,cutoff,loss,1,0.0007412898443291327,0.0,16.689272151754267,-16.689272151754267,0.0,122.25,183.375,16.689272151754267,primary_150r__pf_1.50__stable,stable,1.5,0.0007371321436033826,1.4999999999999996
primary_150r,1_5rr,build_years,2020,lower,cutoff,profit,3,0.002223869532987398,462.4798951404309,-0.0,462.4798951404309,inf,175.58333333333334,263.375,154.1599650468103,primary_150r__pf_1.50__stable,stable,1.5,0.002358875480403641,1.4999999999999996
primary_150r,1_5rr,build_years,2020,upper,BE,scratch_or_flat,29,0.021497405485544848,0.0,-0.0,0.0,inf,52.18103448275862,78.27155172413794,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.021424954794272123,1.4999999999999996
primary_150r,1_5rr,build_years,2020,upper,FLAT,scratch_or_flat,16,0.011860637509266123,0.0,-0.0,0.0,inf,43.2265625,64.83984375,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.01182066471408117,1.4999999999999996
primary_150r,1_5rr,build_years,2020,upper,SL,loss,28,0.020756115641215715,0.0,1376.625,-1376.625,0.0,49.16517857142857,73.74776785714286,49.16517857142857,primary_150r__pf_1.50__stable,stable,1.5,0.01735182860750497,1.4999999999999996
primary_150r,1_5rr,build_years,2020,upper,TP,profit,17,0.012601927353595256,1432.875,-0.0,1432.875,inf,56.19117647058823,84.28676470588235,84.28676470588235,primary_150r__pf_1.50__stable,stable,1.5,0.014972886626027892,1.4999999999999996
primary_150r,1_5rr,build_years,2020,upper,cutoff,loss,4,0.0029651593773165306,0.0,132.67503382605537,-132.67503382605537,0.0,77.71875,116.578125,33.16875845651384,primary_150r__pf_1.50__stable,stable,1.5,0.0029028090989029432,1.4999999999999996
primary_150r,1_5rr,build_years,2020,upper,cutoff,profit,1,0.0007412898443291327,143.17188991283365,-0.0,143.17188991283365,inf,200.0,300.0,143.17188991283365,primary_150r__pf_1.50__stable,stable,1.5,0.0007531813681234622,1.4999999999999996
primary_150r,1_5rr,build_years,2023,lower,BE,scratch_or_flat,12,0.008895478131949592,0.0,-0.0,0.0,inf,52.25,78.375,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.008865498535560878,1.4999999999999996
primary_150r,1_5rr,build_years,2023,lower,FLAT,scratch_or_flat,3,0.002223869532987398,0.0,-0.0,0.0,inf,45.5,68.25,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.0022163746338902195,1.4999999999999996
primary_150r,1_5rr,build_years,2023,lower,SL,loss,14,0.010378057820607857,0.0,839.25,-839.25,0.0,59.94642857142857,89.91964285714286,59.94642857142857,primary_150r__pf_1.50__stable,stable,1.5,0.009237225368633742,1.4999999999999996
primary_150r,1_5rr,build_years,2023,lower,TP,profit,12,0.008895478131949592,1058.0625,-0.0,1058.0625,inf,58.78125,88.171875,88.171875,primary_150r__pf_1.50__stable,stable,1.5,0.010223869789285557,1.4999999999999996
primary_150r,1_5rr,build_years,2023,lower,cutoff,profit,1,0.0007412898443291327,43.431621385771,-0.0,43.431621385771,inf,109.125,163.6875,43.431621385771,primary_150r__pf_1.50__stable,stable,1.5,0.0007431274471002549,1.4999999999999996
primary_150r,1_5rr,build_years,2023,upper,BE,scratch_or_flat,20,0.014825796886582653,0.0,-0.0,0.0,inf,51.16875,76.753125,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.014775830892601463,1.4999999999999996
primary_150r,1_5rr,build_years,2023,upper,FLAT,scratch_or_flat,2,0.0014825796886582653,0.0,-0.0,0.0,inf,63.9375,95.90625,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.0014775830892601463,1.4999999999999996
primary_150r,1_5rr,build_years,2023,upper,SL,loss,13,0.009636767976278725,0.0,637.875,-637.875,0.0,49.06730769230769,73.60096153846153,49.06730769230769,primary_150r__pf_1.50__stable,stable,1.5,0.008813334266213573,1.4999999999999996
primary_150r,1_5rr,build_years,2023,upper,TP,profit,15,0.01111934766493699,1072.125,-0.0,1072.125,inf,47.65,71.475,71.475,primary_150r__pf_1.50__stable,stable,1.5,0.012804074277043994,1.4999999999999996
primary_150r,1_5rr,build_years,2023,upper,cutoff,loss,4,0.0029651593773165306,0.0,224.86663960434635,-224.86663960434635,0.0,149.1875,223.78125,56.21665990108659,primary_150r__pf_1.50__stable,stable,1.5,0.00286697507317963,1.4999999999999996
primary_150r,1_5rr,build_years,2023,upper,cutoff,profit,3,0.002223869532987398,172.010037167478,-0.0,172.010037167478,inf,171.41666666666666,257.125,57.336679055826,primary_150r__pf_1.50__stable,stable,1.5,0.0022683406550930373,1.4999999999999996
primary_150r,1_5rr,build_years,2026,lower,BE,scratch_or_flat,6,0.004447739065974796,0.0,-0.0,0.0,inf,159.20833333333334,238.8125,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.004432749267780439,1.4999999999999996
primary_150r,1_5rr,build_years,2026,lower,FLAT,scratch_or_flat,6,0.004447739065974796,0.0,-0.0,0.0,inf,136.08333333333334,204.125,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.004432749267780439,1.4999999999999996
primary_150r,1_5rr,build_years,2026,lower,SL,loss,5,0.0037064492216456633,0.0,525.375,-525.375,0.0,105.075,157.6125,105.075,primary_150r__pf_1.50__stable,stable,1.5,0.003441515985901806,1.4999999999999996
primary_150r,1_5rr,build_years,2026,lower,TP,profit,5,0.0037064492216456633,1165.3125,-0.0,1165.3125,inf,155.375,233.0625,233.0625,primary_150r__pf_1.50__stable,stable,1.5,0.0043219502481827085,1.4999999999999996
primary_150r,1_5rr,build_years,2026,lower,cutoff,loss,1,0.0007412898443291327,0.0,38.99668235829449,-38.99668235829449,0.0,92.25,138.375,38.99668235829449,primary_150r__pf_1.50__stable,stable,1.5,0.000734919954520548,1.4999999999999996
primary_150r,1_5rr,build_years,2026,upper,BE,scratch_or_flat,9,0.006671608598962194,0.0,-0.0,0.0,inf,112.86111111111111,169.29166666666666,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.006649123901670659,1.4999999999999996
primary_150r,1_5rr,build_years,2026,upper,FLAT,scratch_or_flat,3,0.002223869532987398,0.0,-0.0,0.0,inf,110.16666666666667,165.25,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.0022163746338902195,1.4999999999999996
primary_150r,1_5rr,build_years,2026,upper,SL,loss,8,0.005930318754633061,0.0,692.0,-692.0,0.0,86.5,129.75,86.5,primary_150r__pf_1.50__stable,stable,1.5,0.005384182495999269,1.4999999999999996
primary_150r,1_5rr,build_years,2026,upper,TP,profit,10,0.007412898443291327,1448.625,-0.0,1448.625,inf,96.575,144.8625,144.8625,primary_150r__pf_1.50__stable,stable,1.5,0.008807580368251702,1.4999999999999996
primary_150r,1_5rr,build_years,2026,upper,cutoff,profit,2,0.0014825796886582653,93.94449495927256,-0.0,93.94449495927256,inf,138.9375,208.40625,46.97224747963628,primary_150r__pf_1.50__stable,stable,1.5,0.0014964046201433436,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2013,lower,BE,scratch_or_flat,8,0.005930318754633061,0.0,-0.0,0.0,inf,7.171875,10.7578125,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.005910332357040585,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2013,lower,SL,loss,13,0.009636767976278725,0.0,129.75,-129.75,0.0,9.98076923076923,14.971153846153847,9.98076923076923,primary_150r__pf_1.50__stable,stable,1.5,0.009437848334801822,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2013,lower,TP,profit,8,0.005930318754633061,114.75,-0.0,114.75,inf,9.5625,14.34375,14.34375,primary_150r__pf_1.50__stable,stable,1.5,0.006002421076480843,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2013,lower,cutoff,profit,2,0.0014825796886582653,29.185924306701963,-0.0,29.185924306701963,inf,14.25,21.375,14.592962153350982,primary_150r__pf_1.50__stable,stable,1.5,0.001483404922733703,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2013,upper,BE,scratch_or_flat,19,0.014084507042253521,0.0,-0.0,0.0,inf,7.796052631578948,11.694078947368421,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.014037039347971392,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2013,upper,SL,loss,13,0.009636767976278725,0.0,107.25,-107.25,0.0,8.25,12.375,8.25,primary_150r__pf_1.50__stable,stable,1.5,0.009466502924970753,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2013,upper,TP,profit,21,0.015567086730911787,202.5,-0.0,202.5,inf,6.428571428571429,9.642857142857142,9.642857142857142,primary_150r__pf_1.50__stable,stable,1.5,0.01594374816175602,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2013,upper,cutoff,loss,1,0.0007412898443291327,0.0,0.9165276271605762,-0.9165276271605762,0.0,14.625,21.9375,0.9165276271605762,primary_150r__pf_1.50__stable,stable,1.5,0.0007387003181548042,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2013,upper,cutoff,profit,1,0.0007412898443291327,6.690777506648374,-0.0,6.690777506648374,inf,9.75,14.625,6.690777506648374,primary_150r__pf_1.50__stable,stable,1.5,0.0007394578518308717,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2014,lower,BE,scratch_or_flat,5,0.0037064492216456633,0.0,-0.0,0.0,inf,25.575,38.3625,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.003693957723150366,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2014,lower,FLAT,scratch_or_flat,18,0.013343217197924388,0.0,-0.0,0.0,inf,17.75,26.625,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.013298247803341318,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2014,lower,SL,loss,8,0.005930318754633061,0.0,74.25,-74.25,0.0,9.28125,13.921875,9.28125,primary_150r__pf_1.50__stable,stable,1.5,0.005851499755971538,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2014,lower,TP,profit,1,0.0007412898443291327,7.875,-0.0,7.875,inf,5.25,7.875,7.875,primary_150r__pf_1.50__stable,stable,1.5,0.0007395758462893779,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2014,lower,cutoff,loss,1,0.0007412898443291327,0.0,6.4469238051697175,-6.4469238051697175,0.0,23.625,35.4375,6.4469238051697175,primary_150r__pf_1.50__stable,stable,1.5,0.0007381500897981232,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2014,lower,cutoff,profit,2,0.0014825796886582653,10.57318747535328,-0.0,10.57318747535328,inf,18.9375,28.40625,5.28659373767664,primary_150r__pf_1.50__stable,stable,1.5,0.001479689521328983,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2014,upper,BE,scratch_or_flat,5,0.0037064492216456633,0.0,-0.0,0.0,inf,6.3,9.45,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.003693957723150366,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2014,upper,FLAT,scratch_or_flat,44,0.03261675315048184,0.0,-0.0,0.0,inf,8.053977272727273,12.080965909090908,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.03250682796372322,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2014,upper,SL,loss,15,0.01111934766493699,0.0,107.625,-107.625,0.0,7.175,10.7625,7.175,primary_150r__pf_1.50__stable,stable,1.5,0.010922336118796132,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2014,upper,TP,profit,9,0.006671608598962194,114.1875,-0.0,114.1875,inf,8.458333333333334,12.6875,12.6875,primary_150r__pf_1.50__stable,stable,1.5,0.0067522119522829315,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2014,upper,cutoff,loss,1,0.0007412898443291327,0.0,16.23595494151141,-16.23595494151141,0.0,25.875,38.8125,16.23595494151141,primary_150r__pf_1.50__stable,stable,1.5,0.0007371771672900257,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2015,lower,FLAT,scratch_or_flat,54,0.04002965159377316,0.0,-0.0,0.0,inf,18.15972222222222,27.239583333333332,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.03989474341002395,1.4999999999999996
primary_150r,1_5rr,external_2013_2015,2015,upper,FLAT,scratch_or_flat,66,0.04892512972572276,0.0,-0.0,0.0,inf,15.318181818181818,22.977272727272727,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.048760241945584835,1.4999999999999996
primary_150r,1_5rr,validation,2019,lower,BE,scratch_or_flat,3,0.002223869532987398,0.0,-0.0,0.0,inf,26.75,40.125,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.0022163746338902195,1.4999999999999996
primary_150r,1_5rr,validation,2019,lower,FLAT,scratch_or_flat,22,0.01630837657524092,0.0,-0.0,0.0,inf,35.55681818181818,53.33522727272727,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.01625341398186161,1.4999999999999996
primary_150r,1_5rr,validation,2019,lower,SL,loss,13,0.009636767976278725,0.0,372.75,-372.75,0.0,28.673076923076923,43.00961538461539,28.673076923076923,primary_150r__pf_1.50__stable,stable,1.5,0.009133851284744919,1.4999999999999996
primary_150r,1_5rr,validation,2019,lower,TP,profit,4,0.0029651593773165306,140.625,-0.0,140.625,inf,23.4375,35.15625,35.15625,primary_150r__pf_1.50__stable,stable,1.5,0.0030116918178669976,1.4999999999999996
primary_150r,1_5rr,validation,2019,lower,cutoff,loss,1,0.0007412898443291327,0.0,2.998569481267623,-2.998569481267623,0.0,31.125,46.6875,2.998569481267623,primary_150r__pf_1.50__stable,stable,1.5,0.000738493124208902,1.4999999999999996
primary_150r,1_5rr,validation,2019,lower,cutoff,profit,2,0.0014825796886582653,103.55257165632247,-0.0,103.55257165632247,inf,72.375,108.5625,51.776285828161235,primary_150r__pf_1.50__stable,stable,1.5,0.0014983430356339024,1.4999999999999996
primary_150r,1_5rr,validation,2019,upper,BE,scratch_or_flat,11,0.00815418828762046,0.0,-0.0,0.0,inf,24.40909090909091,36.61363636363637,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.008126706990930805,1.4999999999999996
primary_150r,1_5rr,validation,2019,upper,FLAT,scratch_or_flat,42,0.031134173461823574,0.0,-0.0,0.0,inf,27.732142857142858,41.598214285714285,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.031029244874463076,1.4999999999999996
primary_150r,1_5rr,validation,2019,upper,SL,loss,15,0.01111934766493699,0.0,290.625,-290.625,0.0,19.375,29.0625,19.375,primary_150r__pf_1.50__stable,stable,1.5,0.010656322561097198,1.4999999999999996
primary_150r,1_5rr,validation,2019,upper,TP,profit,8,0.005930318754633061,328.5,-0.0,328.5,inf,27.375,41.0625,41.0625,primary_150r__pf_1.50__stable,stable,1.5,0.006177801686355787,1.4999999999999996
primary_150r,1_5rr,validation,2019,upper,cutoff,loss,2,0.0014825796886582653,0.0,31.32029583012445,-31.32029583012445,0.0,49.6875,74.53125,15.660147915062225,primary_150r__pf_1.50__stable,stable,1.5,0.001471360917792451,1.4999999999999996
primary_150r,1_5rr,validation,2019,upper,cutoff,profit,1,0.0007412898443291327,2.4113085016415425,-0.0,2.4113085016415425,inf,25.875,38.8125,2.4113085016415425,primary_150r__pf_1.50__stable,stable,1.5,0.0007390316077672876,1.4999999999999996
primary_150r,1_5rr,validation,2021,lower,BE,scratch_or_flat,15,0.01111934766493699,0.0,-0.0,0.0,inf,89.575,134.3625,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.011081873169451098,1.4999999999999996
primary_150r,1_5rr,validation,2021,lower,SL,loss,21,0.015567086730911787,0.0,1366.5,-1366.5,0.0,65.07142857142857,97.60714285714286,65.07142857142857,primary_150r__pf_1.50__stable,stable,1.5,0.013013871455628727,1.4999999999999996
primary_150r,1_5rr,validation,2021,lower,TP,profit,15,0.01111934766493699,1649.25,-0.0,1649.25,inf,73.3,109.95,109.95,primary_150r__pf_1.50__stable,stable,1.5,0.013211370552377553,1.4999999999999996
primary_150r,1_5rr,validation,2021,lower,cutoff,loss,2,0.0014825796886582653,0.0,18.92871516475134,-18.92871516475134,0.0,134.8125,202.21875,9.46435758237567,primary_150r__pf_1.50__stable,stable,1.5,0.001473819522747898,1.4999999999999996
primary_150r,1_5rr,validation,2021,upper,BE,scratch_or_flat,19,0.014084507042253521,0.0,-0.0,0.0,inf,56.21052631578947,84.3157894736842,0.0,primary_150r__pf_1.50__stable,stable,1.5,0.014037039347971392,1.4999999999999996
primary_150r,1_5rr,validation,2021,upper,SL,loss,25,0.018532246108228317,0.0,972.75,-972.75,0.0,38.91,58.365,38.91,primary_150r__pf_1.50__stable,stable,1.5,0.016200999478593697,1.4999999999999996
primary_150r,1_5rr,validation,2021,upper,TP,profit,27,0.02001482579688658,1639.6875,-0.0,1639.6875,inf,40.486111111111114,60.729166666666664,60.729166666666664,primary_150r__pf_1.50__stable,stable,1.5,0.02378046699427959,1.4999999999999996
