entry_time,year,50,50,100,100,150,150,200,200
,,trailing_win_rate,trailing_avg_R,trailing_win_rate,trailing_avg_R,trailing_win_rate,trailing_avg_R,trailing_win_rate,trailing_avg_R
2015-07-16 02:50:00+00:00,2015,0.36,-0.06344439379559569,0.32,-0.12172219689779784,0.3,-0.1858572459997243,0.345,-0.10275069428234594
2015-07-16 08:34:00+00:00,2015,0.36,-0.04344439379559569,0.31,-0.13172219689779785,0.29333333333333333,-0.19252391266639096,0.345,-0.09775069428234597
2015-07-22 12:02:00+00:00,2015,0.36,-0.06344439379559569,0.31,-0.13172219689779785,0.29333333333333333,-0.19919057933305764,0.34,-0.10775069428234596
2015-07-27 10:48:00+00:00,2015,0.36,-0.06344439379559569,0.31,-0.13172219689779785,0.29333333333333333,-0.2058572459997243,0.34,-0.10775069428234596
2015-07-29 07:29:00+00:00,2015,0.36,-0.06344439379559569,0.31,-0.14172219689779783,0.29333333333333333,-0.2058572459997243,0.335,-0.11775069428234594
2015-08-03 07:30:00+00:00,2015,0.36,-0.06344439379559569,0.3,-0.15172219689779784,0.29333333333333333,-0.2058572459997243,0.335,-0.11775069428234594
2015-08-05 12:25:00+00:00,2015,0.38,-0.04344439379559569,0.31,-0.13172219689779785,0.3,-0.19252391266639096,0.34,-0.10775069428234595
2015-08-05 13:54:00+00:00,2015,0.38,-0.02344439379559569,0.3,-0.14172219689779783,0.3,-0.1858572459997243,0.34,-0.10275069428234594
2015-08-10 13:30:00+00:00,2015,0.38,-0.03462761878280126,0.31,-0.1273138093914006,0.30666666666666664,-0.17625165432879283,0.345,-0.10023315775063091
2015-08-12 07:36:00+00:00,2015,0.38,-0.03462761878280126,0.31,-0.1273138093914006,0.3,-0.18958498766212617,0.34,-0.11023315775063092
2015-08-17 07:01:00+00:00,2015,0.38,-0.03462761878280127,0.31,-0.13731380939140062,0.29333333333333333,-0.2029183209954595,0.34,-0.11523315775063091
2015-08-18 00:56:00+00:00,2015,0.4,-0.014627618782801255,0.32,-0.11731380939140061,0.3,-0.18958498766212617,0.34,-0.11523315775063091
2015-08-19 06:00:00+00:00,2015,0.42,0.005372381217198745,0.33,-0.09731380939140064,0.30666666666666664,-0.1829183209954595,0.34,-0.11523315775063091
2015-08-20 08:48:00+00:00,2015,0.42,0.005372381217198745,0.32,-0.10731380939140063,0.30666666666666664,-0.17625165432879283,0.34,-0.11523315775063091
2015-08-27 07:26:00+00:00,2015,0.42,0.005372381217198736,0.31,-0.12731380939140063,0.3,-0.18958498766212617,0.34,-0.1202331577506309
2015-08-31 23:51:00+00:00,2015,0.42,0.008816775012794436,0.3,-0.13731380939140064,0.3,-0.1829183209954595,0.335,-0.1252331577506309
2015-09-01 00:31:00+00:00,2015,0.4,-0.031183224987205563,0.3,-0.13731380939140064,0.3,-0.1829183209954595,0.33,-0.1352331577506309
2015-09-04 00:18:00+00:00,2015,0.38,-0.05118322498720557,0.29,-0.14731380939140062,0.3,-0.17625165432879283,0.325,-0.14023315775063094
2015-09-07 01:34:00+00:00,2015,0.38,-0.05118322498720557,0.29,-0.14731380939140062,0.29333333333333333,-0.18958498766212617,0.32,-0.1502331577506309
2015-09-08 07:15:00+00:00,2015,0.38,-0.031183224987205563,0.29,-0.14731380939140062,0.29333333333333333,-0.1829183209954595,0.315,-0.1552331577506309
2015-09-09 01:50:00+00:00,2015,0.38,-0.02655022737616992,0.29,-0.1549973105858828,0.29333333333333333,-0.18804065512511428,0.315,-0.154074908347872
2015-09-09 07:21:00+00:00,2015,0.36,-0.06655022737616992,0.29,-0.1549973105858828,0.29333333333333333,-0.18804065512511428,0.31,-0.164074908347872
2015-09-18 10:28:00+00:00,2015,0.38,-0.04655022737616993,0.3,-0.13499731058588282,0.3,-0.17470732179178095,0.315,-0.154074908347872
2015-09-18 13:17:00+00:00,2015,0.36,-0.08655022737616992,0.3,-0.13499731058588282,0.3,-0.17470732179178095,0.31,-0.164074908347872
2015-09-22 09:56:00+00:00,2015,0.36,-0.08655022737616992,0.3,-0.13499731058588282,0.30666666666666664,-0.1613739884584476,0.315,-0.154074908347872
2015-09-24 11:10:00+00:00,2015,0.34,-0.1142512872193476,0.3,-0.12884784050747167,0.30666666666666664,-0.16394100840617354,0.31,-0.16100017330866642
2015-09-25 06:22:00+00:00,2015,0.36,-0.09870893431373778,0.31,-0.11107666405466673,0.30666666666666664,-0.16542689077097023,0.31,-0.16211458508226395
2015-09-25 08:54:00+00:00,2015,0.36,-0.09870893431373778,0.31,-0.11107666405466675,0.30666666666666664,-0.16542689077097023,0.305,-0.17211458508226396
2015-09-28 10:37:00+00:00,2015,0.36,-0.09870893431373778,0.32,-0.09107666405466676,0.31333333333333335,-0.1520935574376369,0.31,-0.16211458508226395
2015-09-28 13:49:00+00:00,2015,0.36,-0.07870893431373778,0.32,-0.08107666405466674,0.31333333333333335,-0.14542689077097024,0.305,-0.16711458508226396
2015-10-01 02:24:00+00:00,2015,0.36,-0.07870893431373778,0.31,-0.10107666405466671,0.31333333333333335,-0.14542689077097024,0.305,-0.16711458508226396
2015-10-09 04:41:00+00:00,2015,0.36,-0.09870893431373778,0.31,-0.10107666405466674,0.31333333333333335,-0.1520935574376369,0.3,-0.17711458508226396
2015-10-14 00:46:00+00:00,2015,0.36,-0.09870893431373778,0.32,-0.09107666405466673,0.32,-0.13876022410430355,0.305,-0.16711458508226396
2015-10-19 07:33:00+00:00,2015,0.36,-0.09870893431373778,0.32,-0.09107666405466673,0.32666666666666666,-0.12542689077097025,0.305,-0.16711458508226396
2015-10-22 13:50:00+00:00,2015,0.36,-0.09870893431373778,0.33,-0.08107666405466672,0.3333333333333333,-0.1120935574376369,0.305,-0.16711458508226396
2015-10-30 01:56:00+00:00,2015,0.36,-0.09870893431373778,0.33,-0.09107666405466673,0.3333333333333333,-0.1120935574376369,0.305,-0.16711458508226396
2015-11-10 14:44:00+00:00,2015,0.36,-0.09870893431373778,0.33,-0.09107666405466673,0.34,-0.10542689077097024,0.31,-0.16075015676370952
2015-11-11 12:42:00+00:00,2015,0.36,-0.0987089343137378,0.34,-0.07107666405466674,0.34,-0.10542689077097024,0.315,-0.1557501567637095
2015-11-12 14:09:00+00:00,2015,0.36,-0.09870893431373778,0.35,-0.05107666405466674,0.34,-0.10069119656830562,0.32,-0.15075015676370954
2015-11-13 11:10:00+00:00,2015,0.38,-0.05870893431373778,0.35,-0.05107666405466674,0.34,-0.10069119656830562,0.325,-0.14075015676370953
2015-11-20 14:45:00+00:00,2015,0.38,-0.05870893431373778,0.35,-0.06107666405466674,0.3333333333333333,-0.11402452990163894,0.325,-0.14575015676370953
2015-11-24 08:51:00+00:00,2015,0.38,-0.05870893431373778,0.35,-0.07107666405466674,0.32666666666666666,-0.12735786323497228,0.325,-0.147612774166316
2015-11-27 06:41:00+00:00,2015,0.36,-0.0987089343137378,0.35,-0.07107666405466674,0.32,-0.14069119656830562,0.32,-0.157612774166316
2015-12-01 14:50:00+00:00,2015,0.38,-0.05870893431373779,0.36,-0.06107666405466674,0.32666666666666666,-0.1273578632349723,0.32,-0.15761277416631603
2015-12-02 06:25:00+00:00,2015,0.4,-0.03870893431373779,0.37,-0.05107666405466674,0.3333333333333333,-0.11402452990163897,0.32,-0.15761277416631603
2015-12-02 14:41:00+00:00,2015,0.38,-0.0787089343137378,0.36,-0.07107666405466674,0.3333333333333333,-0.11402452990163897,0.315,-0.167612774166316
2015-12-11 12:40:00+00:00,2015,0.4,-0.03870893431373779,0.37,-0.06107666405466674,0.34,-0.10735786323497228,0.32,-0.162612774166316
2015-12-11 14:52:00+00:00,2015,0.38,-0.05870893431373779,0.37,-0.06107666405466674,0.34,-0.10069119656830562,0.32,-0.15761277416631603
2015-12-15 09:31:00+00:00,2015,0.38,-0.03870893431373779,0.37,-0.05107666405466674,0.34,-0.10069119656830562,0.32,-0.15261277416631602
2015-12-17 09:45:00+00:00,2015,0.38,-0.027898897644257285,0.37,-0.04567164571992649,0.34,-0.09708785101181212,0.315,-0.15636765891085755
2015-12-18 00:42:00+00:00,2015,0.38,-0.027898897644257285,0.37,-0.04567164571992649,0.34,-0.09044776381328432,0.32,-0.14636765891085754
2015-12-23 12:08:00+00:00,2015,0.4,-0.007898897644257285,0.38,-0.025671645719926486,0.34,-0.09044776381328432,0.32,-0.14636765891085754
2015-12-28 12:19:00+00:00,2015,0.4,0.0021746925474020406,0.38,-0.030634850624096828,0.34,-0.08708990041606454,0.32,-0.14884926136294271
2015-12-29 08:21:00+00:00,2015,0.42,0.04217469254740203,0.39,-0.010634850624096828,0.3466666666666667,-0.0737565670827312,0.325,-0.1438492613629427
2015-12-29 13:32:00+00:00,2015,0.42,0.042174692547402054,0.39,-0.01063485062409683,0.3466666666666667,-0.08042323374939787,0.325,-0.1438492613629427
2015-12-31 12:29:00+00:00,2015,0.42,0.042174692547402054,0.39,-0.01063485062409683,0.34,-0.08708990041606454,0.325,-0.1438492613629427
2018-01-03 09:06:00+00:00,2018,0.4,0.002174692547402044,0.39,-0.020634850624096836,0.34,-0.08708990041606454,0.325,-0.1438492613629427
2018-01-04 00:09:00+00:00,2018,0.4,0.002174692547402044,0.39,-0.010634850624096828,0.3333333333333333,-0.09375656708273121,0.325,-0.13884926136294273
2018-01-09 13:26:00+00:00,2018,0.4,0.013357917534607617,0.39,-0.010634850624096836,0.34,-0.08042323374939787,0.33,-0.12884926136294272
2018-01-10 10:59:00+00:00,2018,0.42,0.05335791753460762,0.4,0.009365149375903168,0.3466666666666667,-0.06708990041606454,0.33,-0.12884926136294272
2018-01-12 08:25:00+00:00,2018,0.44,0.0933579175346076,0.41,0.029365149375903163,0.35333333333333333,-0.06042323374939787,0.33,-0.12884926136294272
2018-01-16 10:23:00+00:00,2018,0.42,0.0733579175346076,0.41,0.029365149375903173,0.35333333333333333,-0.05375656708273121,0.33,-0.12384926136294272
2018-01-30 03:52:00+00:00,2018,0.4,0.03335791753460761,0.41,0.019365149375903168,0.35333333333333333,-0.053756567082731216,0.33,-0.12884926136294272
2018-02-02 09:21:00+00:00,2018,0.42,0.0533579175346076,0.42,0.029365149375903166,0.35333333333333333,-0.05375656708273121,0.335,-0.11884926136294272
2018-02-12 14:44:00+00:00,2018,0.42,0.0533579175346076,0.42,0.029365149375903163,0.3466666666666667,-0.06708990041606455,0.33,-0.12884926136294272
2018-02-14 07:34:00+00:00,2018,0.44,0.0733579175346076,0.43,0.04108734627370101,0.3466666666666667,-0.06708990041606455,0.335,-0.11884926136294272
2018-02-20 10:04:00+00:00,2018,0.46,0.11335791753460761,0.43,0.04108734627370101,0.35333333333333333,-0.053756567082731216,0.34,-0.10884926136294272
2018-03-02 13:01:00+00:00,2018,0.46,0.1133579175346076,0.42,0.031087346273701008,0.3466666666666667,-0.060423233749397884,0.34,-0.10384926136294272
2018-03-02 14:44:00+00:00,2018,0.46,0.1333579175346076,0.42,0.04108734627370102,0.3466666666666667,-0.053756567082731216,0.335,-0.10884926136294272
2018-03-08 07:11:00+00:00,2018,0.48,0.15335791753460762,0.43,0.06108734627370102,0.35333333333333333,-0.04708990041606455,0.34,-0.09884926136294274
2018-03-08 14:08:00+00:00,2018,0.48,0.14872491992357198,0.43,0.06108734627370102,0.35333333333333333,-0.053756567082731216,0.34,-0.10384926136294274
2018-03-09 00:00:00+00:00,2018,0.48,0.16872491992357197,0.42,0.05108734627370102,0.35333333333333333,-0.047089900416064555,0.34,-0.09884926136294274
2018-03-09 01:09:00+00:00,2018,0.46,0.14872491992357198,0.42,0.05108734627370102,0.35333333333333333,-0.04042323374939789,0.34,-0.09384926136294273
2018-03-09 13:36:00+00:00,2018,0.48,0.188724919923572,0.42,0.05108734627370102,0.36,-0.02708990041606455,0.345,-0.08384926136294274
2018-03-13 13:42:00+00:00,2018,0.48,0.188724919923572,0.42,0.05108734627370102,0.36,-0.02708990041606455,0.35,-0.07384926136294273
2018-03-15 01:10:00+00:00,2018,0.5,0.21642597976674963,0.42,0.05108734627370102,0.36666666666666664,-0.013756567082731224,0.355,-0.06884926136294274
2018-03-19 00:59:00+00:00,2018,0.5,0.22088362686113983,0.43,0.06108734627370102,0.37333333333333335,-0.00042323374939789104,0.355,-0.06884926136294274
2018-03-19 05:09:00+00:00,2018,0.5,0.22088362686113983,0.43,0.06108734627370103,0.37333333333333335,-0.00042323374939789104,0.355,-0.06884926136294274
2018-03-22 07:59:00+00:00,2018,0.5,0.22088362686113983,0.43,0.06108734627370103,0.38,0.012910099583935448,0.36,-0.05884926136294274
2018-03-22 10:50:00+00:00,2018,0.5,0.22088362686113983,0.43,0.07108734627370103,0.38,0.019576766250602114,0.36,-0.05384926136294274
2018-03-27 00:01:00+00:00,2018,0.5,0.24088362686113982,0.43,0.08108734627370102,0.37333333333333335,0.012910099583935448,0.36,-0.04884926136294272
2018-04-10 02:42:00+00:00,2018,0.5,0.24088362686113982,0.43,0.07108734627370103,0.37333333333333335,0.012910099583935443,0.36,-0.05384926136294273
2018-04-12 13:59:00+00:00,2018,0.48,0.22088362686113983,0.42,0.06108734627370103,0.37333333333333335,0.012910099583935453,0.36,-0.04884926136294273
2018-04-17 06:19:00+00:00,2018,0.48,0.22088362686113983,0.42,0.06108734627370103,0.37333333333333335,0.012910099583935443,0.365,-0.03884926136294273
2018-04-17 10:13:00+00:00,2018,0.48,0.22088362686113983,0.42,0.06108734627370103,0.38,0.019576766250602107,0.37,-0.02884926136294272
2018-04-20 07:30:00+00:00,2018,0.48,0.24088362686113982,0.42,0.07108734627370102,0.38,0.019576766250602107,0.37,-0.023849261362942728
2018-04-27 12:47:00+00:00,2018,0.48,0.24088362686113982,0.42,0.07108734627370102,0.38,0.019576766250602114,0.375,-0.018849261362942727
2018-05-07 04:30:00+00:00,2018,0.48,0.24088362686113982,0.42,0.07108734627370102,0.38666666666666666,0.03291009958393545,0.375,-0.018849261362942727
2018-05-15 12:39:00+00:00,2018,0.48,0.24088362686113982,0.42,0.07108734627370103,0.3933333333333333,0.04624343291726878,0.375,-0.015297490710944262
2018-05-15 13:55:00+00:00,2018,0.46,0.2008836268611398,0.42,0.071087346273701,0.38666666666666666,0.03291009958393545,0.37,-0.02529749071094427
2018-05-23 01:51:00+00:00,2018,0.46,0.22088362686113983,0.42,0.08108734627370101,0.38666666666666666,0.03291009958393545,0.365,-0.030297490710944272
2018-05-23 03:06:00+00:00,2018,0.46,0.24088362686113982,0.42,0.091087346273701,0.38666666666666666,0.03291009958393545,0.36,-0.03529749071094426
2018-05-23 07:24:00+00:00,2018,0.46,0.2608836268611398,0.41,0.08108734627370101,0.38666666666666666,0.039576766250602115,0.355,-0.04029749071094426
2018-05-23 09:42:00+00:00,2018,0.44,0.22088362686113983,0.41,0.08108734627370101,0.38666666666666666,0.03291009958393545,0.355,-0.04029749071094427
2018-05-24 07:19:00+00:00,2018,0.44,0.22088362686113983,0.42,0.091087346273701,0.3933333333333333,0.039576766250602115,0.36,-0.030297490710944272
2018-05-25 01:33:00+00:00,2018,0.44,0.24088362686113982,0.41,0.08108734627370101,0.38666666666666666,0.03291009958393545,0.36,-0.02529749071094427
2018-05-29 06:47:00+00:00,2018,0.42,0.22088362686113983,0.41,0.091087346273701,0.38666666666666666,0.03291009958393545,0.36,-0.02529749071094427
2018-05-29 08:32:00+00:00,2018,0.44,0.24088362686113982,0.41,0.091087346273701,0.3933333333333333,0.039576766250602115,0.365,-0.01529749071094427
2018-06-01 13:55:00+00:00,2018,0.46,0.2608836268611398,0.42,0.11108734627370101,0.4,0.05291009958393545,0.37,-0.01029749071094427
2018-06-04 00:18:00+00:00,2018,0.46,0.2500735901916593,0.42,0.11108734627370101,0.4,0.05291009958393545,0.37,-0.01029749071094427
2018-06-05 08:00:00+00:00,2018,0.44,0.21007359019165933,0.41,0.09108734627370102,0.3933333333333333,0.03957676625060213,0.365,-0.015317425312048414
2018-06-07 06:32:00+00:00,2018,0.42,0.17007359019165932,0.41,0.08108734627370101,0.3933333333333333,0.039576766250602115,0.36,-0.025317425312048412
2018-06-08 08:10:00+00:00,2018,0.44,0.2,0.42,0.10108734627370101,0.4,0.04624343291726878,0.365,-0.015317425312048414
2018-06-11 13:46:00+00:00,2018,0.42,0.18,0.42,0.11108734627370101,0.4,0.05291009958393545,0.365,-0.010317425312048413
2018-06-13 00:23:00+00:00,2018,0.44,0.22,0.43,0.13108734627370103,0.4066666666666667,0.06624343291726878,0.37,-0.005317425312048414
2018-06-18 13:34:00+00:00,2018,0.44,0.22,0.43,0.131087346273701,0.4066666666666667,0.06624343291726878,0.365,-0.010317425312048413
2018-06-19 01:55:00+00:00,2018,0.46,0.26,0.43,0.131087346273701,0.41333333333333333,0.07291009958393545,0.37,-0.00031742531204841383
2018-06-19 07:07:00+00:00,2018,0.46,0.24,0.43,0.121087346273701,0.41333333333333333,0.07291009958393545,0.365,-0.010317425312048413
2018-06-20 00:02:00+00:00,2018,0.44,0.22,0.42,0.1166789587673038,0.4066666666666667,0.06624343291726878,0.365,-0.005317425312048414
2018-06-20 12:54:00+00:00,2018,0.44,0.22,0.43,0.1366789587673038,0.41333333333333333,0.07957676625060212,0.37,0.0046825746879515864
2018-06-21 01:57:00+00:00,2018,0.42,0.18,0.43,0.1366789587673038,0.41333333333333333,0.07957676625060212,0.37,-0.00031742531204841383
2018-06-25 09:03:00+00:00,2018,0.42,0.16,0.42,0.1166789587673038,0.41333333333333333,0.07291009958393545,0.37,-0.00031742531204841383
2018-06-29 02:36:00+00:00,2018,0.42,0.16,0.41,0.0966789587673038,0.41333333333333333,0.06624343291726878,0.37,-0.00031742531204841383
2018-07-02 06:24:00+00:00,2018,0.4,0.12,0.41,0.0866789587673038,0.41333333333333333,0.05957676625060211,0.365,-0.010317425312048413
2018-07-03 11:36:00+00:00,2018,0.42,0.16,0.42,0.10667895876730381,0.42,0.07291009958393545,0.365,-0.010317425312048413
2018-07-06 05:32:00+00:00,2018,0.42,0.16,0.43,0.1166789587673038,0.4266666666666667,0.08072489751580068,0.365,-0.010317425312048413
2018-07-09 00:08:00+00:00,2018,0.4,0.14,0.43,0.1266789587673038,0.42,0.074058230849134,0.365,-0.005317425312048414
2018-07-10 00:54:00+00:00,2018,0.4,0.12,0.43,0.1166789587673038,0.41333333333333333,0.06072489751580069,0.36,-0.015317425312048414
2018-07-13 03:46:00+00:00,2018,0.42,0.14,0.44,0.1366789587673038,0.42,0.07405823084913402,0.365,-0.005317425312048414
2018-07-23 01:00:00+00:00,2018,0.42,0.14,0.45,0.1466789587673038,0.4266666666666667,0.08739156418246735,0.37,-0.00031742531204841383
2018-07-23 23:52:00+00:00,2018,0.42,0.14,0.45,0.14436245996178598,0.4266666666666667,0.08739156418246735,0.37,-0.005317425312048414
2018-07-24 01:45:00+00:00,2018,0.42,0.14,0.45,0.154362459961786,0.42,0.08072489751580068,0.37,-0.00031742531204841383
2018-07-24 13:36:00+00:00,2018,0.44,0.16,0.45,0.154362459961786,0.4266666666666667,0.08739156418246735,0.375,0.009682574687951586
2018-07-30 13:44:00+00:00,2018,0.44,0.16,0.46,0.17436245996178598,0.4266666666666667,0.08739156418246735,0.38,0.019682574687951586
2018-08-07 03:02:00+00:00,2018,0.42,0.14,0.45,0.164362459961786,0.42,0.08072489751580068,0.375,0.014682574687951587
2018-08-07 13:35:00+00:00,2018,0.4,0.12,0.45,0.16821298988337482,0.41333333333333333,0.07405823084913402,0.375,0.019682574687951586
2018-08-10 10:04:00+00:00,2018,0.4,0.12,0.45,0.1704418134305699,0.42,0.08072489751580068,0.38,0.029682574687951595
2018-08-17 12:08:00+00:00,2018,0.4,0.14,0.45,0.18044181343056992,0.42,0.08739156418246735,0.38,0.034682574687951585
2018-08-21 23:14:00+00:00,2018,0.38,0.12,0.44,0.1704418134305699,0.41333333333333333,0.08072489751580068,0.38,0.03968257468795158
2018-08-23 13:42:00+00:00,2018,0.4,0.14,0.45,0.18044181343056992,0.42,0.09405823084913402,0.385,0.049682574687951585
2018-08-23 13:53:00+00:00,2018,0.4,0.12,0.45,0.18044181343056992,0.42,0.09405823084913402,0.38,0.0396825746879516
2018-08-26 23:44:00+00:00,2018,0.42,0.16,0.46,0.2004418134305699,0.4266666666666667,0.10072489751580069,0.385,0.049682574687951585
2018-08-27 13:30:00+00:00,2018,0.42,0.16,0.45,0.1904418134305699,0.42,0.09405823084913402,0.385,0.049682574687951585
2018-08-29 02:28:00+00:00,2018,0.42,0.16,0.45,0.1904418134305699,0.42,0.09405823084913402,0.385,0.049682574687951585
2018-09-04 11:41:00+00:00,2018,0.4,0.14,0.44,0.18044181343056992,0.41333333333333333,0.08739156418246735,0.385,0.04968257468795159
2018-09-04 13:39:00+00:00,2018,0.4,0.14,0.44,0.1904418134305699,0.41333333333333333,0.09405823084913402,0.385,0.049682574687951585
2018-09-07 13:00:00+00:00,2018,0.38,0.1,0.43,0.1704418134305699,0.4066666666666667,0.08072489751580067,0.38,0.03968257468795158
2018-09-12 07:47:00+00:00,2018,0.38,0.1,0.43,0.1704418134305699,0.4066666666666667,0.08072489751580067,0.385,0.049682574687951585
2018-09-13 13:32:00+00:00,2018,0.36,0.06,0.42,0.15044181343056992,0.4,0.06739156418246733,0.385,0.049682574687951585
2018-09-14 06:25:00+00:00,2018,0.36,0.06,0.41,0.1304418134305699,0.4,0.06739156418246733,0.38,0.03968257468795158
2018-09-17 13:36:00+00:00,2018,0.38,0.08,0.42,0.15044181343056992,0.4066666666666667,0.08072489751580067,0.385,0.04468257468795159
2018-09-20 13:43:00+00:00,2018,0.38,0.06,0.42,0.15044181343056992,0.4066666666666667,0.08072489751580067,0.385,0.03968257468795158
2018-09-21 06:47:00+00:00,2018,0.38,0.04607447600880894,0.42,0.1534790514349744,0.4,0.06941638951873699,0.385,0.04120119369015383
2018-09-24 13:31:00+00:00,2018,0.4,0.08607447600880894,0.42,0.1534790514349744,0.4066666666666667,0.08274972285207033,0.39,0.046201193690153824
2018-09-30 23:08:00+00:00,2018,0.38,0.04607447600880894,0.41,0.13347905143497438,0.4066666666666667,0.07608305618540366,0.39,0.04120119369015383
2018-10-01 02:17:00+00:00,2018,0.38,0.04607447600880894,0.41,0.1434790514349744,0.4,0.06941638951873699,0.385,0.03620119369015382
2018-10-02 08:46:00+00:00,2018,0.38,0.02607447600880894,0.4,0.12347905143497438,0.4,0.06941638951873699,0.385,0.031201193690153825
2018-10-04 01:36:00+00:00,2018,0.38,0.02607447600880894,0.41,0.13347905143497438,0.4,0.06941638951873699,0.39,0.03620119369015382
2018-10-04 13:40:00+00:00,2018,0.36,-0.013925523991191055,0.41,0.12347905143497438,0.4,0.06941638951873699,0.39,0.03620119369015382
2018-10-10 13:50:00+00:00,2018,0.36,-0.01392552399119106,0.41,0.11807403310023414,0.4,0.06941638951873699,0.39,0.03620119369015382
2018-10-23 09:17:00+00:00,2018,0.36,-0.013925523991191055,0.4,0.09807403310023415,0.3933333333333333,0.05608305618540366,0.385,0.026201193690153824
2018-10-23 13:30:00+00:00,2018,0.38,0.02607447600880894,0.4,0.09807403310023415,0.4,0.06274972285207032,0.39,0.03620119369015382
2018-10-26 09:25:00+00:00,2018,0.38,0.026074476008808946,0.41,0.11303723800440448,0.4066666666666667,0.07608305618540366,0.395,0.04120119369015383
2018-10-31 08:37:00+00:00,2018,0.4,0.04607447600880894,0.41,0.11303723800440448,0.41333333333333333,0.089416389518737,0.4,0.05120119369015383
2018-11-02 05:04:00+00:00,2018,0.38,0.02607447600880894,0.41,0.12303723800440448,0.41333333333333333,0.09608305618540366,0.4,0.056201193690153826
2018-11-05 14:44:00+00:00,2018,0.4,0.04607447600880894,0.42,0.13303723800440448,0.42,0.10274972285207032,0.405,0.061201193690153824
2018-11-07 08:20:00+00:00,2018,0.38,0.0060744760088089446,0.42,0.13303723800440448,0.41333333333333333,0.089416389518737,0.405,0.056201193690153826
2018-11-09 11:37:00+00:00,2018,0.38,0.00607447600880894,0.42,0.12303723800440448,0.41333333333333333,0.08274972285207033,0.405,0.056201193690153826
2018-11-12 14:32:00+00:00,2018,0.38,0.00607447600880894,0.41,0.11303723800440448,0.4066666666666667,0.07981079784780552,0.4,0.05120119369015383
2018-11-13 00:44:00+00:00,2018,0.36,-0.03392552399119106,0.4,0.09303723800440448,0.4066666666666667,0.07981079784780552,0.4,0.05120119369015383
2018-11-20 13:40:00+00:00,2018,0.38,0.00607447600880894,0.4,0.09303723800440448,0.41333333333333333,0.09314413118113886,0.405,0.061201193690153824
2018-11-21 14:31:00+00:00,2018,0.38,0.00607447600880894,0.4,0.08303723800440448,0.4066666666666667,0.07981079784780552,0.405,0.056201193690153826
2018-11-23 13:43:00+00:00,2018,0.4,0.04607447600880894,0.41,0.10303723800440448,0.4066666666666667,0.07981079784780552,0.41,0.061201193690153824
2018-11-26 08:15:00+00:00,2018,0.42,0.08607447600880894,0.41,0.10303723800440448,0.41333333333333333,0.08647746451447219,0.415,0.06620119369015383
2018-11-28 06:10:00+00:00,2018,0.4,0.04607447600880894,0.41,0.10303723800440448,0.41333333333333333,0.08647746451447219,0.415,0.06620119369015383
2018-12-11 10:53:00+00:00,2018,0.4,0.04607447600880894,0.41,0.10303723800440448,0.42,0.09314413118113886,0.42,0.07206229213905274
2018-12-14 02:06:00+00:00,2018,0.4,0.02607447600880894,0.4,0.08303723800440448,0.42,0.09314413118113886,0.415,0.06206229213905275
2018-12-17 14:53:00+00:00,2018,0.4,0.04607447600880894,0.4,0.08303723800440448,0.42,0.09314413118113886,0.41,0.05706229213905274
2018-12-28 04:30:00+00:00,2018,0.4,0.04607447600880894,0.41,0.09303723800440448,0.4266666666666667,0.1064774645144722,0.415,0.06706229213905274
2019-01-02 08:03:00+00:00,2019,0.4,0.04607447600880894,0.41,0.09303723800440448,0.43333333333333335,0.11314413118113885,0.42,0.07706229213905275
2019-01-02 08:22:00+00:00,2019,0.4,0.04607447600880894,0.41,0.09303723800440448,0.43333333333333335,0.11159979864412697,0.42,0.07706229213905275
2019-01-07 00:03:00+00:00,2019,0.42,0.06607447600880895,0.42,0.10303723800440448,0.44,0.12493313197746031,0.42,0.07706229213905275
2019-01-15 14:36:00+00:00,2019,0.4,0.02607447600880894,0.42,0.09303723800440448,0.43333333333333335,0.11159979864412697,0.42,0.07206229213905274
2019-01-16 14:33:00+00:00,2019,0.38,-0.01392552399119106,0.41,0.07303723800440448,0.43333333333333335,0.11159979864412697,0.415,0.06206229213905275
2019-01-16 14:46:00+00:00,2019,0.38,-0.03392552399119106,0.4,0.05303723800440448,0.4266666666666667,0.09826646531079364,0.41,0.052062292139052745
2019-01-17 08:16:00+00:00,2019,0.38,-0.05392552399119106,0.39,0.03303723800440447,0.4266666666666667,0.09416681859185286,0.405,0.04206229213905274
2019-01-18 14:28:00+00:00,2019,0.38,-0.05392552399119106,0.39,0.03303723800440447,0.4266666666666667,0.09565270095664959,0.41,0.04706229213905275
2019-01-28 14:33:00+00:00,2019,0.4,-0.033925523991191045,0.4,0.05303723800440447,0.43333333333333335,0.10898603428998292,0.415,0.05706229213905274
2019-02-07 14:30:00+00:00,2019,0.4,-0.05392552399119106,0.39,0.03303723800440447,0.4266666666666667,0.09565270095664959,0.41,0.04706229213905275
2019-02-13 00:12:00+00:00,2019,0.38,-0.07392552399119107,0.39,0.03303723800440447,0.4266666666666667,0.09565270095664959,0.41,0.052062292139052745
2019-02-13 06:18:00+00:00,2019,0.38,-0.05392552399119106,0.39,0.03303723800440447,0.4266666666666667,0.10231936762331625,0.41,0.05706229213905274
2019-02-14 14:31:00+00:00,2019,0.38,-0.05392552399119104,0.4,0.05303723800440447,0.43333333333333335,0.11565270095664959,0.415,0.06206229213905275
2019-02-15 14:28:00+00:00,2019,0.4,-0.041342995055272794,0.41,0.059328502472363605,0.43333333333333335,0.11318021060195567,0.415,0.06020792437303232
