level_id,session_date,year,side,entry_time,exit_time,entry_price,exit_price,level,anchor,cap,exit_reason,pnl,gap_through,source
707_upper,2020-10-12,2020,upper,2020-10-11 19:46:00-04:00,2020-10-11 21:32:00-04:00,11749.39506993154,11749.39506993154,11749.39506993154,57.25,85.875,BE,-0.0,False,build_years
712_upper,2020-10-12,2020,upper,2020-10-11 21:52:00-04:00,2020-10-11 22:38:00-04:00,11765.108817550014,11765.108817550014,11765.108817550014,27.25,40.875,BE,-0.0,False,build_years
713_upper,2020-10-12,2020,upper,2020-10-12 03:58:00-04:00,2020-10-12 04:18:00-04:00,11794.396357206311,11818.771357206311,11794.396357206311,16.25,24.375,SL,-24.375,False,build_years
715_lower,2020-10-15,2020,lower,2020-10-14 22:50:00-04:00,2020-10-15 04:40:00-04:00,11886.27611815851,11771.90111815851,11886.27611815851,76.25,114.375,SL,-114.375,False,build_years
712_lower,2020-10-28,2020,lower,2020-10-28 09:40:00-04:00,2020-10-28 10:17:00-04:00,11338.641182449986,11236.266182449986,11338.641182449986,68.25,102.375,SL,-102.375,False,build_years
708_lower,2020-10-30,2020,lower,2020-10-30 01:45:00-04:00,2020-10-30 02:10:00-04:00,11084.857133183816,11043.232133183816,11084.857133183816,27.75,41.625,SL,-41.625,False,build_years
729_upper,2020-11-04,2020,upper,2020-11-03 20:52:00-05:00,2020-11-03 22:03:00-05:00,11392.75306250971,11564.50306250971,11392.75306250971,114.5,171.75,SL,-171.75,False,build_years
726_upper,2020-11-04,2020,upper,2020-11-03 22:10:00-05:00,2020-11-03 22:57:00-05:00,11667.350479194514,11667.350479194514,11667.350479194514,175.5,200.0,BE,-0.0,False,build_years
723_upper,2020-11-05,2020,upper,2020-11-04 22:27:00-05:00,2020-11-04 22:40:00-05:00,11875.730155823774,11974.355155823774,11875.730155823774,65.75,98.625,SL,-98.625,False,build_years
731_upper,2020-11-05,2020,upper,2020-11-05 02:26:00-05:00,2020-11-05 05:21:00-05:00,11991.199723329855,12097.324723329855,11991.199723329855,70.75,106.125,SL,-106.125,False,build_years
733_upper,2020-11-09,2020,upper,2020-11-08 19:40:00-05:00,2020-11-09 07:37:00-05:00,12264.887181720746,11964.887181720746,12264.887181720746,135.75,200.0,TP,300.0,False,build_years
732_lower,2020-11-10,2020,lower,2020-11-09 19:24:00-05:00,2020-11-09 21:54:00-05:00,11791.119783901191,11791.119783901191,11791.119783901191,51.25,76.875,BE,0.0,False,build_years
733_lower,2020-11-10,2020,lower,2020-11-09 22:38:00-05:00,2020-11-09 23:27:00-05:00,11736.362818279254,11736.362818279254,11736.362818279254,141.25,200.0,BE,0.0,False,build_years
735_upper,2020-11-12,2020,upper,2020-11-12 04:58:00-05:00,2020-11-12 05:50:00-05:00,11943.547030998565,11943.547030998565,11943.547030998565,35.75,53.625,BE,-0.0,False,build_years
740_lower,2020-11-19,2020,lower,2020-11-18 22:11:00-05:00,2020-11-19 00:38:00-05:00,11840.639868789596,11878.889868789596,11840.639868789596,17.0,25.5,TP,38.25,False,build_years
739_upper,2020-11-25,2020,upper,2020-11-24 19:10:00-05:00,2020-11-25 15:00:00-05:00,12141.813069613385,12146.5,12141.813069613385,34.5,51.75,cutoff,-4.68693038661695,False,build_years
740_upper,2020-11-26,2020,upper,2020-11-25 20:33:00-05:00,2020-11-26 03:11:00-05:00,12188.735131210404,12214.235131210404,12188.735131210404,17.0,25.5,SL,-25.5,False,build_years
751_upper,2020-12-07,2020,upper,2020-12-07 09:58:00-05:00,2020-12-07 11:10:00-05:00,12586.46422517784,12609.71422517784,12586.46422517784,15.5,23.25,SL,-23.25,False,build_years
752_lower,2020-12-10,2020,lower,2020-12-10 01:44:00-05:00,2020-12-10 04:08:00-05:00,12306.297441328374,12356.359941328374,12306.297441328374,22.25,33.375,TP,50.0625,False,build_years
758_upper,2020-12-14,2020,upper,2020-12-14 09:57:00-05:00,2020-12-14 15:00:00-05:00,12513.505255950951,12515.0,12513.505255950951,47.5,71.25,cutoff,-1.494744049046858,False,build_years
757_upper,2020-12-15,2020,upper,2020-12-15 09:30:00-05:00,2020-12-15 10:21:00-05:00,12569.580163178834,12569.580163178834,12569.580163178834,22.25,33.375,BE,-0.0,False,build_years
754_upper,2020-12-17,2020,upper,2020-12-17 02:21:00-05:00,2020-12-17 02:42:00-05:00,12722.324964145051,12733.574964145051,12722.324964145051,7.5,11.25,SL,-11.25,False,build_years
755_upper,2020-12-17,2020,upper,2020-12-17 03:22:00-05:00,2020-12-17 04:44:00-05:00,12743.68701379392,12743.68701379392,12743.68701379392,28.75,43.125,BE,-0.0,False,build_years
761_upper,2020-12-18,2020,upper,2020-12-18 04:09:00-05:00,2020-12-18 08:32:00-05:00,12771.969398294714,12771.969398294714,12771.969398294714,31.25,46.875,BE,-0.0,False,build_years
756_upper,2020-12-18,2020,upper,2020-12-18 09:18:00-05:00,2020-12-18 09:53:00-05:00,12787.820547812002,12718.633047812002,12787.820547812002,30.75,46.125,TP,69.1875,False,build_years
762_lower,2020-12-21,2020,lower,2020-12-21 05:07:00-05:00,2020-12-21 15:00:00-05:00,12570.712238347563,12679.75,12570.712238347563,84.5,126.75,cutoff,109.03776165243472,False,build_years
764_upper,2020-12-28,2020,upper,2020-12-28 08:45:00-05:00,2020-12-28 09:31:00-05:00,12816.798684725329,12816.798684725329,12816.798684725329,21.5,32.25,BE,-0.0,False,build_years
766_upper,2020-12-29,2020,upper,2020-12-29 00:37:00-05:00,2020-12-29 03:09:00-05:00,12879.983338357595,12896.858338357595,12879.983338357595,11.25,16.875,SL,-16.875,False,build_years
762_upper,2020-12-29,2020,upper,2020-12-29 09:30:00-05:00,2020-12-29 09:32:00-05:00,12901.412761652437,12880.037761652437,12901.412761652437,9.5,14.25,TP,21.375,False,build_years
763_upper,2021-01-04,2021,upper,2021-01-04 04:16:00-05:00,2021-01-04 09:36:00-05:00,12953.999984457409,12885.374984457409,12953.999984457409,30.5,45.75,TP,68.625,False,validation
766_lower,2021-01-06,2021,lower,2021-01-06 03:21:00-05:00,2021-01-06 06:05:00-05:00,12520.391661642405,12520.391661642405,12520.391661642405,100.75,151.125,BE,0.0,False,validation
768_upper,2021-01-08,2021,upper,2021-01-07 20:31:00-05:00,2021-01-08 08:42:00-05:00,12972.891274962194,13010.016274962194,12972.891274962194,24.75,37.125,SL,-37.125,False,validation
774_upper,2021-01-08,2021,upper,2021-01-08 09:28:00-05:00,2021-01-08 13:37:00-05:00,13020.927210784295,12941.614710784295,13020.927210784295,35.25,52.875,TP,79.3125,False,validation
782_upper,2021-01-20,2021,upper,2021-01-20 03:43:00-05:00,2021-01-20 04:57:00-05:00,13081.986247428204,13081.986247428204,13081.986247428204,17.25,25.875,BE,-0.0,False,validation
777_upper,2021-01-20,2021,upper,2021-01-20 08:00:00-05:00,2021-01-20 09:35:00-05:00,13108.910184604236,13150.535184604236,13108.910184604236,27.75,41.625,SL,-41.625,False,validation
783_upper,2021-01-21,2021,upper,2021-01-20 20:05:00-05:00,2021-01-20 21:51:00-05:00,13373.571867454351,13373.571867454351,13373.571867454351,45.25,67.875,BE,-0.0,False,validation
784_upper,2021-01-25,2021,upper,2021-01-25 09:34:00-05:00,2021-01-25 10:49:00-05:00,13530.82960294782,13461.07960294782,13530.82960294782,31.0,46.5,TP,69.75,False,validation
787_lower,2021-01-27,2021,lower,2021-01-27 09:32:00-05:00,2021-01-27 09:45:00-05:00,13281.87280141763,13212.87280141763,13281.87280141763,46.0,69.0,SL,-69.0,False,validation
785_lower,2021-01-27,2021,lower,2021-01-27 09:51:00-05:00,2021-01-27 09:59:00-05:00,13179.557516810324,13283.057516810324,13179.557516810324,46.0,69.0,TP,103.5,False,validation
791_upper,2021-02-02,2021,upper,2021-02-01 20:23:00-05:00,2021-02-01 21:34:00-05:00,13321.262122403,13368.137122403,13321.262122403,31.25,46.875,SL,-46.875,False,validation
790_upper,2021-02-02,2021,upper,2021-02-02 04:52:00-05:00,2021-02-02 09:35:00-05:00,13378.420181457432,13378.420181457432,13378.420181457432,62.0,93.0,BE,-0.0,False,validation
792_upper,2021-02-05,2021,upper,2021-02-05 00:32:00-05:00,2021-02-05 09:34:00-05:00,13605.373124295926,13562.060624295926,13605.373124295926,19.25,28.875,TP,43.3125,False,validation
787_upper,2021-02-08,2021,upper,2021-02-07 20:23:00-05:00,2021-02-07 21:18:00-05:00,13679.37719858237,13679.37719858237,13679.37719858237,39.0,58.5,BE,-0.0,False,validation
793_upper,2021-02-10,2021,upper,2021-02-10 02:35:00-05:00,2021-02-10 03:57:00-05:00,13758.10878065542,13758.10878065542,13758.10878065542,11.75,17.625,BE,-0.0,False,validation
797_upper,2021-02-15,2021,upper,2021-02-14 19:20:00-05:00,2021-02-15 12:59:00-05:00,13852.90228910213,13872.0,13852.90228910213,34.0,51.0,cutoff,-19.097710897869547,False,validation
799_upper,2021-02-16,2021,upper,2021-02-15 20:21:00-05:00,2021-02-16 09:30:00-05:00,13888.65707742389,13827.34457742389,13888.65707742389,27.25,40.875,TP,61.3125,False,validation
801_lower,2021-02-17,2021,lower,2021-02-16 19:04:00-05:00,2021-02-17 09:08:00-05:00,13714.378111306329,13653.253111306329,13714.378111306329,40.75,61.125,SL,-61.125,False,validation
799_lower,2021-02-18,2021,lower,2021-02-18 09:04:00-05:00,2021-02-18 10:05:00-05:00,13538.96792257611,13538.96792257611,13538.96792257611,51.5,77.25,BE,0.0,False,validation
805_lower,2021-02-22,2021,lower,2021-02-22 02:06:00-05:00,2021-02-22 02:19:00-05:00,13493.982062487335,13445.982062487335,13493.982062487335,32.0,48.0,SL,-48.0,False,validation
798_lower,2021-02-22,2021,lower,2021-02-22 02:47:00-05:00,2021-02-22 03:51:00-05:00,13424.45039840004,13376.45039840004,13424.45039840004,32.0,48.0,SL,-48.0,False,validation
806_lower,2021-02-23,2021,lower,2021-02-23 04:03:00-05:00,2021-02-23 05:16:00-05:00,13180.62114639175,13022.74614639175,13180.62114639175,105.25,157.875,SL,-157.875,False,validation
791_lower,2021-02-23,2021,lower,2021-02-23 09:50:00-05:00,2021-02-23 10:01:00-05:00,12767.362877597,12904.612877597,12767.362877597,61.0,91.5,TP,137.25,False,validation
807_upper,2021-02-24,2021,upper,2021-02-24 07:56:00-05:00,2021-02-24 08:49:00-05:00,13294.905916763611,13152.030916763611,13294.905916763611,63.5,95.25,TP,142.875,False,validation
812_lower,2021-03-03,2021,lower,2021-03-03 08:34:00-05:00,2021-03-03 09:43:00-05:00,13016.401124013051,12939.901124013051,13016.401124013051,51.0,76.5,SL,-76.5,False,validation
810_lower,2021-03-04,2021,lower,2021-03-03 22:58:00-05:00,2021-03-04 09:33:00-05:00,12543.721079432133,12739.471079432133,12543.721079432133,87.0,130.5,TP,195.75,False,validation
814_lower,2021-03-05,2021,lower,2021-03-04 20:14:00-05:00,2021-03-05 07:29:00-05:00,12304.997183398267,12482.747183398267,12304.997183398267,79.0,118.5,TP,177.75,False,validation
815_upper,2021-03-10,2021,upper,2021-03-10 08:35:00-05:00,2021-03-10 09:07:00-05:00,12884.42255597324,12942.92255597324,12884.42255597324,39.0,58.5,SL,-58.5,False,validation
814_upper,2021-03-11,2021,upper,2021-03-11 04:19:00-05:00,2021-03-11 05:50:00-05:00,12996.127816601733,12996.127816601733,12996.127816601733,77.0,115.5,BE,-0.0,False,validation
820_upper,2021-03-16,2021,upper,2021-03-15 21:16:00-04:00,2021-03-16 02:00:00-04:00,13090.352101714769,13133.102101714769,13090.352101714769,28.5,42.75,SL,-42.75,False,validation
821_upper,2021-03-16,2021,upper,2021-03-16 02:55:00-04:00,2021-03-16 04:07:00-04:00,13151.866626470985,13105.179126470985,13151.866626470985,20.75,31.125,TP,46.6875,False,validation
819_upper,2021-03-16,2021,upper,2021-03-16 09:32:00-04:00,2021-03-16 09:59:00-04:00,13171.475961304095,13226.600961304095,13171.475961304095,36.75,55.125,SL,-55.125,False,validation
822_lower,2021-03-17,2021,lower,2021-03-17 09:39:00-04:00,2021-03-17 09:59:00-04:00,12945.071957511602,13042.384457511602,12945.071957511602,43.25,64.875,TP,97.3125,False,validation
819_lower,2021-03-19,2021,lower,2021-03-19 02:01:00-04:00,2021-03-19 03:19:00-04:00,12739.774038695905,12838.211538695905,12739.774038695905,43.75,65.625,TP,98.4375,False,validation
826_lower,2021-03-25,2021,lower,2021-03-25 07:53:00-04:00,2021-03-25 09:12:00-04:00,12741.205908997852,12705.205908997852,12741.205908997852,24.0,36.0,SL,-36.0,False,validation
824_upper,2021-04-01,2021,upper,2021-04-01 03:24:00-04:00,2021-04-01 09:03:00-04:00,13181.85833179647,13246.35833179647,13181.85833179647,43.0,64.5,SL,-64.5,False,validation
828_upper,2021-04-01,2021,upper,2021-04-01 09:36:00-04:00,2021-04-01 10:18:00-04:00,13279.716633298362,13318.341633298362,13279.716633298362,25.75,38.625,SL,-38.625,False,validation
822_upper,2021-04-05,2021,upper,2021-04-05 08:40:00-04:00,2021-04-05 09:45:00-04:00,13414.803042488398,13449.678042488398,13414.803042488398,23.25,34.875,SL,-34.875,False,validation
836_upper,2021-04-08,2021,upper,2021-04-08 06:27:00-04:00,2021-04-08 09:33:00-04:00,13739.329262634976,13739.329262634976,13739.329262634976,31.25,46.875,BE,-0.0,False,validation
837_upper,2021-04-08,2021,upper,2021-04-08 09:57:00-04:00,2021-04-08 10:13:00-04:00,13752.062079921416,13692.999579921416,13752.062079921416,26.25,39.375,TP,59.0625,False,validation
839_upper,2021-04-13,2021,upper,2021-04-13 08:39:00-04:00,2021-04-13 09:38:00-04:00,13873.47985075084,13924.10485075084,13873.47985075084,33.75,50.625,SL,-50.625,False,validation
840_upper,2021-04-13,2021,upper,2021-04-13 09:48:00-04:00,2021-04-13 13:36:00-04:00,13940.822384174497,13940.822384174497,13940.822384174497,91.0,136.5,BE,-0.0,False,validation
846_lower,2021-04-21,2021,lower,2021-04-20 22:01:00-04:00,2021-04-21 02:31:00-04:00,13715.223625595678,13767.536125595678,13715.223625595678,23.25,34.875,TP,52.3125,False,validation
846_upper,2021-04-27,2021,upper,2021-04-27 01:51:00-04:00,2021-04-27 02:15:00-04:00,14049.651374404322,14036.151374404322,14049.651374404322,6.0,9.0,TP,13.5,False,validation
848_upper,2021-04-29,2021,upper,2021-04-29 08:44:00-04:00,2021-04-29 09:30:00-04:00,14051.393956724412,14051.393956724412,14051.393956724412,26.75,40.125,BE,-0.0,False,validation
852_lower,2021-05-04,2021,lower,2021-05-03 20:20:00-04:00,2021-05-04 07:39:00-04:00,13755.986604749303,13718.861604749303,13755.986604749303,24.75,37.125,SL,-37.125,False,validation
854_lower,2021-05-04,2021,lower,2021-05-04 07:40:00-04:00,2021-05-04 09:32:00-04:00,13686.343941088197,13640.218941088197,13686.343941088197,30.75,46.125,SL,-46.125,False,validation
849_lower,2021-05-04,2021,lower,2021-05-04 09:33:00-04:00,2021-05-04 09:52:00-04:00,13623.32431093971,13566.32431093971,13623.32431093971,38.0,57.0,SL,-57.0,False,validation
847_lower,2021-05-04,2021,lower,2021-05-04 09:57:00-04:00,2021-05-04 10:48:00-04:00,13547.10047736728,13490.10047736728,13547.10047736728,38.0,57.0,SL,-57.0,False,validation
858_upper,2021-05-07,2021,upper,2021-05-07 08:30:00-04:00,2021-05-07 08:30:00-04:00,13677.48205119757,13702.98205119757,13677.48205119757,17.0,25.5,SL,-25.5,False,validation
858_lower,2021-05-11,2021,lower,2021-05-10 20:54:00-04:00,2021-05-10 20:54:00-04:00,13256.14294880243,13232.14294880243,13256.14294880243,16.0,24.0,SL,-24.0,False,validation
862_lower,2021-05-13,2021,lower,2021-05-13 04:50:00-04:00,2021-05-13 10:00:00-04:00,12917.82391110361,13177.13641110361,12917.82391110361,115.25,172.875,TP,259.3125,False,validation
866_lower,2021-05-19,2021,lower,2021-05-18 20:07:00-04:00,2021-05-18 22:21:00-04:00,13159.67258306895,13159.67258306895,13159.67258306895,56.5,84.75,BE,0.0,False,validation
865_lower,2021-05-19,2021,lower,2021-05-19 02:35:00-04:00,2021-05-19 02:49:00-04:00,13107.509969965256,13156.447469965256,13107.509969965256,21.75,32.625,TP,48.9375,False,validation
864_lower,2021-05-19,2021,lower,2021-05-19 04:46:00-04:00,2021-05-19 05:54:00-04:00,13034.817106139166,13034.817106139166,13034.817106139166,89.0,133.5,BE,0.0,False,validation
866_upper,2021-05-21,2021,upper,2021-05-20 20:09:00-04:00,2021-05-21 09:30:00-04:00,13529.45241693105,13569.95241693105,13529.45241693105,27.0,40.5,SL,-40.5,False,validation
869_upper,2021-05-25,2021,upper,2021-05-25 02:14:00-04:00,2021-05-25 09:59:00-04:00,13721.457519968146,13652.270019968146,13721.457519968146,30.75,46.125,TP,69.1875,False,validation
874_lower,2021-06-03,2021,lower,2021-06-03 06:58:00-04:00,2021-06-03 07:46:00-04:00,13572.782154047016,13519.532154047016,13572.782154047016,35.5,53.25,SL,-53.25,False,validation
876_lower,2021-06-03,2021,lower,2021-06-03 08:04:00-04:00,2021-06-03 09:38:00-04:00,13518.03941414036,13518.03941414036,13518.03941414036,63.0,94.5,BE,0.0,False,validation
872_upper,2021-06-08,2021,upper,2021-06-07 19:24:00-04:00,2021-06-07 20:11:00-04:00,13833.96022555264,13833.96022555264,13833.96022555264,14.25,21.375,BE,-0.0,False,validation
874_upper,2021-06-08,2021,upper,2021-06-07 21:01:00-04:00,2021-06-08 06:28:00-04:00,13847.842845952984,13788.780345952984,13847.842845952984,26.25,39.375,TP,59.0625,False,validation
871_upper,2021-06-08,2021,upper,2021-06-08 07:42:00-04:00,2021-06-08 15:00:00-04:00,13867.900638054682,13829.75,13867.900638054682,62.25,93.375,cutoff,38.15063805468162,False,validation
876_upper,2021-06-10,2021,upper,2021-06-10 09:46:00-04:00,2021-06-10 15:00:00-04:00,13935.08558585964,13952.75,13935.08558585964,109.5,164.25,cutoff,-17.66441414035944,False,validation
882_upper,2021-06-14,2021,upper,2021-06-14 06:38:00-04:00,2021-06-14 08:53:00-04:00,14029.2275428399,14005.6025428399,14029.2275428399,10.5,15.75,TP,23.625,False,validation
885_upper,2021-06-15,2021,upper,2021-06-14 21:15:00-04:00,2021-06-15 03:07:00-04:00,14152.666148882205,14152.666148882205,14152.666148882205,41.25,61.875,BE,-0.0,False,validation
887_upper,2021-06-18,2021,upper,2021-06-17 21:45:00-04:00,2021-06-18 01:53:00-04:00,14199.654863564489,14199.654863564489,14199.654863564489,20.75,31.125,BE,-0.0,False,validation
891_upper,2021-06-23,2021,upper,2021-06-22 20:10:00-04:00,2021-06-22 23:04:00-04:00,14282.770750377364,14297.395750377364,14282.770750377364,9.75,14.625,SL,-14.625,False,validation
896_upper,2021-07-02,2021,upper,2021-07-02 09:01:00-04:00,2021-07-02 15:00:00-04:00,14643.198381504111,14689.5,14643.198381504111,56.75,85.125,cutoff,-46.30161849588694,False,validation
899_upper,2021-07-06,2021,upper,2021-07-06 09:32:00-04:00,2021-07-06 10:34:00-04:00,14769.97071956765,14728.34571956765,14769.97071956765,18.5,27.75,TP,41.625,False,validation
900_upper,2021-07-07,2021,upper,2021-07-07 03:06:00-04:00,2021-07-07 03:58:00-04:00,14806.114928665243,14829.739928665243,14806.114928665243,15.75,23.625,SL,-23.625,False,validation
902_lower,2021-07-08,2021,lower,2021-07-08 03:46:00-04:00,2021-07-08 05:22:00-04:00,14671.044908797909,14619.294908797909,14671.044908797909,34.5,51.75,SL,-51.75,False,validation
900_lower,2021-07-08,2021,lower,2021-07-08 06:15:00-04:00,2021-07-08 07:32:00-04:00,14596.385071334757,14596.385071334757,14596.385071334757,52.0,78.0,BE,0.0,False,validation
904_upper,2021-07-12,2021,upper,2021-07-12 08:20:00-04:00,2021-07-12 09:40:00-04:00,14868.276518067436,14828.901518067436,14868.276518067436,17.5,26.25,TP,39.375,False,validation
907_lower,2021-07-15,2021,lower,2021-07-15 09:38:00-04:00,2021-07-15 09:56:00-04:00,14814.252863178532,14887.377863178532,14814.252863178532,32.5,48.75,TP,73.125,False,validation
909_lower,2021-07-19,2021,lower,2021-07-18 19:34:00-04:00,2021-07-18 21:44:00-04:00,14617.459438183269,14617.459438183269,14617.459438183269,31.0,46.5,BE,0.0,False,validation
904_lower,2021-07-19,2021,lower,2021-07-19 07:44:00-04:00,2021-07-19 08:38:00-04:00,14526.598481932564,14526.598481932564,14526.598481932564,32.75,49.125,BE,0.0,False,validation
899_lower,2021-07-19,2021,lower,2021-07-19 09:33:00-04:00,2021-07-19 15:00:00-04:00,14501.27928043235,14486.5,14501.27928043235,51.75,77.625,cutoff,-14.779280432350788,False,validation
912_upper,2021-07-22,2021,upper,2021-07-22 09:42:00-04:00,2021-07-22 10:41:00-04:00,14882.366829089073,14919.116829089073,14882.366829089073,24.5,36.75,SL,-36.75,False,validation
913_upper,2021-07-23,2021,upper,2021-07-23 05:39:00-04:00,2021-07-23 09:01:00-04:00,15012.191094334648,14968.878594334648,15012.191094334648,19.25,28.875,TP,43.3125,False,validation
907_upper,2021-07-26,2021,upper,2021-07-25 19:21:00-04:00,2021-07-25 20:14:00-04:00,15120.247136821468,15120.247136821468,15120.247136821468,18.5,27.75,BE,-0.0,False,validation
918_lower,2021-07-30,2021,lower,2021-07-29 20:47:00-04:00,2021-07-30 01:00:00-04:00,14826.22986524775,14826.22986524775,14826.22986524775,61.75,92.625,BE,0.0,False,validation
925_lower,2021-08-12,2021,lower,2021-08-12 09:36:00-04:00,2021-08-12 10:54:00-04:00,14956.42257734829,15052.04757734829,14956.42257734829,42.5,63.75,TP,95.625,False,validation
917_lower,2021-08-19,2021,lower,2021-08-19 02:58:00-04:00,2021-08-19 03:52:00-04:00,14749.254664502118,14749.254664502118,14749.254664502118,30.75,46.125,BE,0.0,False,validation
933_upper,2021-08-20,2021,upper,2021-08-20 09:46:00-04:00,2021-08-20 15:00:00-04:00,15017.266824294666,15066.25,15017.266824294666,59.0,88.5,cutoff,-48.98317570533436,False,validation
932_upper,2021-08-23,2021,upper,2021-08-23 01:11:00-04:00,2021-08-23 01:55:00-04:00,15153.221444576327,15139.721444576327,15153.221444576327,6.0,9.0,TP,13.5,False,validation
928_upper,2021-08-23,2021,upper,2021-08-23 09:32:00-04:00,2021-08-23 09:40:00-04:00,15160.25267047382,15185.37767047382,15160.25267047382,16.75,25.125,SL,-25.125,False,validation
922_upper,2021-08-23,2021,upper,2021-08-23 09:46:00-04:00,2021-08-23 10:02:00-04:00,15196.921396699883,15222.046396699883,15196.921396699883,16.75,25.125,SL,-25.125,False,validation
935_upper,2021-08-24,2021,upper,2021-08-24 02:36:00-04:00,2021-08-24 08:22:00-04:00,15364.265950275054,15319.265950275054,15364.265950275054,20.0,30.0,TP,45.0,False,validation
936_upper,2021-08-30,2021,upper,2021-08-30 09:33:00-04:00,2021-08-30 09:38:00-04:00,15484.655610356942,15506.780610356942,15484.655610356942,14.75,22.125,SL,-22.125,False,validation
940_upper,2021-08-31,2021,upper,2021-08-31 02:14:00-04:00,2021-08-31 06:36:00-04:00,15671.691483257986,15612.066483257986,15671.691483257986,26.5,39.75,TP,59.625,False,validation
941_lower,2021-09-13,2021,lower,2021-09-13 01:07:00-04:00,2021-09-13 01:49:00-04:00,15415.380775283047,15435.630775283047,15415.380775283047,9.0,13.5,TP,20.25,False,validation
951_lower,2021-09-20,2021,lower,2021-09-19 22:16:00-04:00,2021-09-19 22:47:00-04:00,15272.996543165842,15227.996543165842,15272.996543165842,30.0,45.0,SL,-45.0,False,validation
950_lower,2021-09-20,2021,lower,2021-09-19 22:48:00-04:00,2021-09-19 23:39:00-04:00,15224.9403948474,15224.9403948474,15224.9403948474,30.0,45.0,BE,0.0,False,validation
936_lower,2021-09-20,2021,lower,2021-09-20 02:44:00-04:00,2021-09-20 05:50:00-04:00,15190.469389643058,15143.594389643058,15190.469389643058,31.25,46.875,SL,-46.875,False,validation
939_lower,2021-09-20,2021,lower,2021-09-20 07:32:00-04:00,2021-09-20 08:30:00-04:00,15103.137787485584,15052.512787485584,15103.137787485584,33.75,50.625,SL,-50.625,False,validation
955_upper,2021-09-23,2021,upper,2021-09-23 05:08:00-04:00,2021-09-23 06:12:00-04:00,15299.061195048977,15252.373695048977,15299.061195048977,20.75,31.125,TP,46.6875,False,validation
959_upper,2021-09-27,2021,upper,2021-09-26 21:31:00-04:00,2021-09-27 06:50:00-04:00,15382.419064245358,15249.669064245358,15382.419064245358,59.0,88.5,TP,132.75,False,validation
959_lower,2021-09-28,2021,lower,2021-09-28 03:19:00-04:00,2021-09-28 10:17:00-04:00,15050.330935754642,14859.455935754642,15050.330935754642,127.25,190.875,SL,-190.875,False,validation
963_lower,2021-10-01,2021,lower,2021-09-30 21:08:00-04:00,2021-10-01 08:20:00-04:00,14625.509577891058,14740.822077891058,14625.509577891058,51.25,76.875,TP,115.3125,False,validation
967_upper,2021-10-07,2021,upper,2021-10-06 20:36:00-04:00,2021-10-06 21:31:00-04:00,14831.385381404469,14831.385381404469,14831.385381404469,33.75,50.625,BE,-0.0,False,validation
965_upper,2021-10-07,2021,upper,2021-10-07 09:59:00-04:00,2021-10-07 15:00:00-04:00,14955.978758632344,14918.75,14955.978758632344,32.25,48.375,cutoff,37.22875863234367,False,validation
969_lower,2021-10-11,2021,lower,2021-10-10 19:39:00-04:00,2021-10-11 03:44:00-04:00,14720.10499822078,14720.10499822078,14720.10499822078,77.75,116.625,BE,0.0,False,validation
972_upper,2021-10-14,2021,upper,2021-10-14 08:30:00-04:00,2021-10-14 09:43:00-04:00,14938.793156548334,14938.793156548334,14938.793156548334,45.75,68.625,BE,-0.0,False,validation
971_upper,2021-10-14,2021,upper,2021-10-14 09:52:00-04:00,2021-10-14 11:58:00-04:00,14953.877863206815,15015.752863206815,14953.877863206815,41.25,61.875,SL,-61.875,False,validation
969_upper,2021-10-15,2021,upper,2021-10-15 01:58:00-04:00,2021-10-15 03:40:00-04:00,15107.52000177922,15049.02000177922,15107.52000177922,26.0,39.0,TP,58.5,False,validation
977_upper,2021-10-26,2021,upper,2021-10-25 20:09:00-04:00,2021-10-25 21:21:00-04:00,15555.53419964312,15582.53419964312,15555.53419964312,18.0,27.0,SL,-27.0,False,validation
988_upper,2021-11-05,2021,upper,2021-11-05 09:33:00-04:00,2021-11-05 15:00:00-04:00,16425.401381401833,16357.75,16425.401381401833,67.75,101.625,cutoff,67.65138140183262,False,validation
989_lower,2021-11-09,2021,lower,2021-11-09 09:58:00-05:00,2021-11-09 11:12:00-05:00,16240.353578456474,16240.353578456474,16240.353578456474,49.25,73.875,BE,0.0,False,validation
991_lower,2021-11-10,2021,lower,2021-11-10 09:32:00-05:00,2021-11-10 13:06:00-05:00,16056.30493137468,16056.30493137468,16056.30493137468,81.0,121.5,BE,0.0,False,validation
993_upper,2021-11-15,2021,upper,2021-11-15 08:20:00-05:00,2021-11-15 09:28:00-05:00,16273.028589163643,16239.841089163643,16273.028589163643,14.75,22.125,TP,33.1875,False,validation
995_upper,2021-11-18,2021,upper,2021-11-18 09:47:00-05:00,2021-11-18 10:10:00-05:00,16417.715750437408,16372.153250437408,16417.715750437408,20.25,30.375,TP,45.5625,False,validation
990_upper,2021-11-19,2021,upper,2021-11-18 20:47:00-05:00,2021-11-18 21:31:00-05:00,16533.348439223577,16550.973439223577,16533.348439223577,11.75,17.625,SL,-17.625,False,validation
989_upper,2021-11-19,2021,upper,2021-11-18 22:14:00-05:00,2021-11-18 23:10:00-05:00,16581.271421543526,16581.271421543526,16581.271421543526,43.0,64.5,BE,-0.0,False,validation
998_upper,2021-11-19,2021,upper,2021-11-19 09:56:00-05:00,2021-11-19 10:42:00-05:00,16591.693634465002,16591.693634465002,16591.693634465002,25.75,38.625,BE,-0.0,False,validation
