date,open,high,low,close
2018-05-07,11.32,11.32,11.32,11.32
2018-05-08,11.5,11.5,11.5,11.5
2018-05-09,11.39,11.39,11.39,11.39
2018-05-10,11.42,11.42,11.42,11.42
2018-05-11,11.04,11.04,11.04,11.04
2018-05-14,11.15,11.15,11.15,11.15
2018-05-15,11.91,11.91,11.91,11.91
2018-05-16,11.77,11.77,11.77,11.77
2018-05-17,11.64,11.64,11.64,11.64
2018-05-18,11.11,11.11,11.11,11.11
2018-05-21,11.62,11.62,11.62,11.62
2018-05-22,10.9,10.9,10.9,10.9
2018-05-23,11.18,11.18,11.18,11.18
2018-05-24,10.99,10.99,10.99,10.99
2018-05-25,10.31,10.31,10.31,10.31
2018-05-29,12.33,12.33,12.33,12.33
2018-05-30,10.87,10.87,10.87,10.87
2018-05-31,10.92,10.92,10.92,10.92
2018-06-01,10.58,10.58,10.58,10.58
2018-06-04,10.54,10.54,10.54,10.54
2018-06-05,10.46,10.46,10.46,10.46
2018-06-06,10.31,10.31,10.31,10.31
2018-06-07,10.55,10.55,10.55,10.55
2018-06-08,10.69,10.69,10.69,10.69
2018-06-11,10.54,10.54,10.54,10.54
2018-06-12,10.52,10.52,10.52,10.52
2018-06-13,10.6,10.6,10.6,10.6
2018-06-14,9.83,9.83,9.83,9.83
2018-06-15,10.65,10.65,10.65,10.65
2018-06-18,9.82,9.82,9.82,9.82
2018-06-19,10.99,10.99,10.99,10.99
2018-06-20,11.08,11.08,11.08,11.08
2018-06-21,11.22,11.22,11.22,11.22
2018-06-22,10.67,10.67,10.67,10.67
2018-06-25,10.83,10.83,10.83,10.83
2018-06-26,10.97,10.97,10.97,10.97
2018-06-27,11.01,11.01,11.01,11.01
2018-06-28,11.03,11.03,11.03,11.03
2018-06-29,10.75,10.75,10.75,10.75
2018-07-02,11.75,11.75,11.75,11.75
2018-07-03,11.41,11.41,11.41,11.41
2018-07-05,11.32,11.32,11.32,11.32
2018-07-06,10.65,10.65,10.65,10.65
2018-07-09,10.55,10.55,10.55,10.55
2018-07-10,10.69,10.69,10.69,10.69
2018-07-11,11.25,11.25,11.25,11.25
2018-07-12,10.82,10.82,10.82,10.82
2018-07-13,10.99,10.99,10.99,10.99
2018-07-16,11.46,11.46,11.46,11.46
2018-07-17,11.79,11.79,11.79,11.79
2018-07-18,12.15,12.15,12.15,12.15
2018-07-19,12.66,12.66,12.66,12.66
2018-07-20,12.1,12.1,12.1,12.1
2018-07-23,12.22,12.22,12.22,12.22
2018-07-24,11.74,11.74,11.74,11.74
2018-07-25,11.65,11.65,11.65,11.65
2018-07-26,11.43,11.43,11.43,11.43
2018-07-27,11.05,11.05,11.05,11.05
2018-07-30,11.18,11.18,11.18,11.18
2018-07-31,11.21,11.21,11.21,11.21
2018-08-01,10.91,10.91,10.91,10.91
2018-08-02,11.08,11.08,11.08,11.08
2018-08-03,10.77,10.77,10.77,10.77
2018-08-06,11.02,11.02,11.02,11.02
2018-08-07,11.11,11.11,11.11,11.11
2018-08-08,11.43,11.43,11.43,11.43
2018-08-09,10.99,10.99,10.99,10.99
2018-08-10,11.78,11.78,11.78,11.78
2018-08-13,11.73,11.73,11.73,11.73
2018-08-14,11.88,11.88,11.88,11.88
2018-08-15,13.16,13.16,13.16,13.16
2018-08-16,13.39,13.39,13.39,13.39
2018-08-17,12.89,12.89,12.89,12.89
2018-08-20,12.4,12.4,12.4,12.4
2018-08-21,11.86,11.86,11.86,11.86
2018-08-22,11.81,11.81,11.81,11.81
2018-08-23,11.6,11.6,11.6,11.6
2018-08-24,11.71,11.71,11.71,11.71
2018-08-27,11.77,11.77,11.77,11.77
2018-08-28,11.46,11.46,11.46,11.46
2018-08-29,11.25,11.25,11.25,11.25
2018-08-30,11.41,11.41,11.41,11.41
2018-08-31,10.96,10.96,10.96,10.96
2018-09-04,11.42,11.42,11.42,11.42
2018-09-05,11.24,11.24,11.24,11.24
2018-09-06,11.54,11.54,11.54,11.54
2018-09-07,11.3,11.3,11.3,11.3
2018-09-10,11.33,11.33,11.33,11.33
2018-09-11,11.26,11.26,11.26,11.26
2018-09-12,11.18,11.18,11.18,11.18
2018-09-13,11.15,11.15,11.15,11.15
2018-09-14,10.84,10.84,10.84,10.84
2018-09-17,10.85,10.85,10.85,10.85
2018-09-18,10.78,10.78,10.78,10.78
2018-09-19,10.81,10.81,10.81,10.81
2018-09-20,10.72,10.72,10.72,10.72
2018-09-21,10.76,10.76,10.76,10.76
2018-09-24,10.97,10.97,10.97,10.97
2018-09-25,10.83,10.83,10.83,10.83
2018-09-26,10.76,10.76,10.76,10.76
2018-09-27,10.86,10.86,10.86,10.86
2018-09-28,10.74,10.74,10.74,10.74
2018-10-01,11.03,11.03,11.03,11.03
2018-10-02,11.24,11.24,11.24,11.24
2018-10-03,11.21,11.21,11.21,11.21
2018-10-04,11.59,11.59,11.59,11.59
2018-10-05,11.64,11.64,11.64,11.64
2018-10-08,12.48,12.48,12.48,12.48
2018-10-09,12.03,12.03,12.03,12.03
2018-10-10,12.51,12.51,12.51,12.51
2018-10-11,13.57,13.57,13.57,13.57
2018-10-12,12.76,12.76,12.76,12.76
2018-10-15,13.13,13.13,13.13,13.13
2018-10-16,12.2,12.2,12.2,12.2
2018-10-17,12.14,12.14,12.14,12.14
2018-10-18,12.23,12.23,12.23,12.23
2018-10-19,11.76,11.76,11.76,11.76
2018-10-22,11.68,11.68,11.68,11.68
2018-10-23,12.31,12.31,12.31,12.31
2018-10-24,13.11,13.11,13.11,13.11
2018-10-25,12.3,12.3,12.3,12.3
2018-10-26,12.92,12.92,12.92,12.92
2018-10-29,12.98,12.98,12.98,12.98
2018-10-30,12.3,12.3,12.3,12.3
2018-10-31,12.08,12.08,12.08,12.08
2018-11-01,12.6,12.6,12.6,12.6
2018-11-02,12.5,12.5,12.5,12.5
2018-11-05,12.39,12.39,12.39,12.39
2018-11-06,12.47,12.47,12.47,12.47
2018-11-07,11.23,11.23,11.23,11.23
2018-11-08,11.41,11.41,11.41,11.41
2018-11-09,11.44,11.44,11.44,11.44
2018-11-12,12.13,12.13,12.13,12.13
2018-11-13,12.19,12.19,12.19,12.19
2018-11-14,12.88,12.88,12.88,12.88
2018-11-15,12.12,12.12,12.12,12.12
2018-11-16,12.05,12.05,12.05,12.05
2018-11-19,12.57,12.57,12.57,12.57
2018-11-20,12.63,12.63,12.63,12.63
2018-11-21,12.12,12.12,12.12,12.12
2018-11-23,12.1,12.1,12.1,12.1
2018-11-26,11.83,11.83,11.83,11.83
2018-11-27,12.01,12.01,12.01,12.01
2018-11-28,11.43,11.43,11.43,11.43
2018-11-29,11.39,11.39,11.39,11.39
2018-11-30,11.26,11.26,11.26,11.26
2018-12-04,11.63,11.63,11.63,11.63
2018-12-06,11.61,11.61,11.61,11.61
2018-12-07,12.22,12.22,12.22,12.22
2018-12-10,12.04,12.04,12.04,12.04
2018-12-11,11.46,11.46,11.46,11.46
2018-12-12,11.29,11.29,11.29,11.29
2018-12-13,10.69,10.69,10.69,10.69
2018-12-14,10.77,10.77,10.77,10.77
2018-12-17,11.75,11.75,11.75,11.75
2018-12-18,12.18,12.18,12.18,12.18
2018-12-19,11.4,11.4,11.4,11.4
2018-12-20,12.45,12.45,12.45,12.45
2018-12-21,11.97,11.97,11.97,11.97
2018-12-24,14.8,14.8,14.8,14.8
2018-12-26,14.47,14.47,14.47,14.47
2018-12-27,15.18,15.18,15.18,15.18
2018-12-28,14.56,14.56,14.56,14.56
2018-12-31,13.48,13.48,13.48,13.48
2019-01-02,13.18,13.18,13.18,13.18
2019-01-03,13.77,13.77,13.77,13.77
2019-01-04,12.04,12.04,12.04,12.04
2019-01-07,11.66,11.66,11.66,11.66
2019-01-08,11.16,11.16,11.16,11.16
2019-01-09,11.69,11.69,11.69,11.69
2019-01-10,10.95,10.95,10.95,10.95
2019-01-11,11.0,11.0,11.0,11.0
2019-01-14,11.06,11.06,11.06,11.06
2019-01-15,11.06,11.06,11.06,11.06
2019-01-16,11.08,11.08,11.08,11.08
2019-01-17,10.9,10.9,10.9,10.9
2019-01-18,11.12,11.12,11.12,11.12
2019-01-22,10.77,10.77,10.77,10.77
2019-01-23,10.61,10.61,10.61,10.61
2019-01-24,10.37,10.37,10.37,10.37
2019-01-25,11.12,11.12,11.12,11.12
2019-01-28,11.04,11.04,11.04,11.04
2019-01-29,11.25,11.25,11.25,11.25
2019-01-30,11.14,11.14,11.14,11.14
2019-01-31,10.74,10.74,10.74,10.74
2019-02-01,10.12,10.12,10.12,10.12
2019-02-04,10.11,10.11,10.11,10.11
2019-02-05,10.14,10.14,10.14,10.14
2019-02-06,9.76,9.76,9.76,9.76
2019-02-07,9.72,9.72,9.72,9.72
2019-02-08,9.89,9.89,9.89,9.89
2019-02-11,10.18,10.18,10.18,10.18
2019-02-12,10.03,10.03,10.03,10.03
2019-02-13,9.55,9.55,9.55,9.55
2019-02-14,9.92,9.92,9.92,9.92
2019-02-15,10.16,10.16,10.16,10.16
2019-02-19,11.39,11.39,11.39,11.39
2019-02-21,10.29,10.29,10.29,10.29
2019-02-22,10.02,10.02,10.02,10.02
2019-02-25,9.91,9.91,9.91,9.91
2019-02-26,9.86,9.86,9.86,9.86
2019-02-27,9.72,9.72,9.72,9.72
2019-02-28,9.52,9.52,9.52,9.52
2019-03-01,10.2,10.2,10.2,10.2
2019-03-04,10.26,10.26,10.26,10.26
2019-03-05,10.1,10.1,10.1,10.1
2019-03-06,10.13,10.13,10.13,10.13
2019-03-07,10.36,10.36,10.36,10.36
2019-03-08,10.51,10.51,10.51,10.51
2019-03-11,10.18,10.18,10.18,10.18
2019-03-12,10.08,10.08,10.08,10.08
2019-03-13,10.14,10.14,10.14,10.14
2019-03-14,10.08,10.08,10.08,10.08
2019-03-15,10.01,10.01,10.01,10.01
2019-03-18,9.79,9.79,9.79,9.79
2019-03-19,9.82,9.82,9.82,9.82
2019-03-20,10.15,10.15,10.15,10.15
2019-03-21,10.2,10.2,10.2,10.2
2019-03-22,10.31,10.31,10.31,10.31
2019-03-25,10.77,10.77,10.77,10.77
2019-03-26,10.18,10.18,10.18,10.18
2019-03-27,10.36,10.36,10.36,10.36
2019-03-28,10.35,10.35,10.35,10.35
2019-03-29,9.94,9.94,9.94,9.94
2019-04-01,10.13,10.13,10.13,10.13
2019-04-02,9.81,9.81,9.81,9.81
2019-04-03,9.69,9.69,9.69,9.69
2019-04-04,9.92,9.92,9.92,9.92
2019-04-05,9.65,9.65,9.65,9.65
2019-04-08,9.71,9.71,9.71,9.71
2019-04-09,9.55,9.55,9.55,9.55
2019-04-10,9.45,9.45,9.45,9.45
2019-04-11,9.59,9.59,9.59,9.59
2019-04-12,9.28,9.28,9.28,9.28
2019-04-15,9.57,9.57,9.57,9.57
2019-04-16,9.78,9.78,9.78,9.78
2019-04-17,9.39,9.39,9.39,9.39
2019-04-18,8.96,8.96,8.96,8.96
2019-04-22,9.56,9.56,9.56,9.56
2019-04-23,9.54,9.54,9.54,9.54
2019-04-24,9.48,9.48,9.48,9.48
2019-04-25,9.35,9.35,9.35,9.35
2019-04-26,9.28,9.28,9.28,9.28
2019-04-29,9.46,9.46,9.46,9.46
2019-04-30,9.32,9.32,9.32,9.32
2019-05-01,9.19,9.19,9.19,9.19
2019-05-02,9.08,9.08,9.08,9.08
2019-05-03,8.89,8.89,8.89,8.89
2019-05-06,9.26,9.26,9.26,9.26
2019-05-07,9.74,9.74,9.74,9.74
2019-05-08,9.78,9.78,9.78,9.78
2019-05-09,9.96,9.96,9.96,9.96
2019-05-10,9.33,9.33,9.33,9.33
2019-05-13,10.51,10.51,10.51,10.51
2019-05-14,9.76,9.76,9.76,9.76
2019-05-15,9.45,9.45,9.45,9.45
2019-05-16,9.16,9.16,9.16,9.16
2019-05-17,9.16,9.16,9.16,9.16
2019-05-20,9.16,9.16,9.16,9.16
2019-05-21,8.99,8.99,8.99,8.99
2019-05-22,9.04,9.04,9.04,9.04
2019-05-23,9.47,9.47,9.47,9.47
2019-05-24,9.0,9.0,9.0,9.0
2019-05-28,9.2,9.2,9.2,9.2
2019-05-29,8.88,8.88,8.88,8.88
2019-05-30,9.3,9.3,9.3,9.3
2019-05-31,10.33,10.33,10.33,10.33
2019-06-03,11.79,11.79,11.79,11.79
2019-06-04,10.66,10.66,10.66,10.66
2019-06-05,11.26,11.26,11.26,11.26
2019-06-06,11.62,11.62,11.62,11.62
2019-06-07,11.41,11.41,11.41,11.41
2019-06-10,10.87,10.87,10.87,10.87
2019-06-11,10.52,10.52,10.52,10.52
2019-06-12,11.06,11.06,11.06,11.06
2019-06-13,11.68,11.68,11.68,11.68
2019-06-14,11.9,11.9,11.9,11.9
2019-06-17,11.99,11.99,11.99,11.99
2019-06-18,12.4,12.4,12.4,12.4
2019-06-19,12.41,12.41,12.41,12.41
2019-06-20,15.69,15.69,15.69,15.69
2019-06-21,15.54,15.54,15.54,15.54
2019-06-24,16.8,16.8,16.8,16.8
2019-06-25,17.08,17.08,17.08,17.08
2019-06-26,15.88,15.88,15.88,15.88
2019-06-27,15.57,15.57,15.57,15.57
2019-06-28,15.99,15.99,15.99,15.99
2019-07-01,14.08,14.08,14.08,14.08
2019-07-02,15.8,15.8,15.8,15.8
2019-07-03,15.89,15.89,15.89,15.89
2019-07-08,12.99,12.99,12.99,12.99
2019-07-09,13.45,13.45,13.45,13.45
2019-07-10,15.01,15.01,15.01,15.01
2019-07-11,13.64,13.64,13.64,13.64
2019-07-12,14.65,14.65,14.65,14.65
2019-07-15,14.9,14.9,14.9,14.9
2019-07-16,14.32,14.32,14.32,14.32
2019-07-17,16.02,16.02,16.02,16.02
2019-07-18,17.45,17.45,17.45,17.45
2019-07-19,15.83,15.83,15.83,15.83
2019-07-22,14.89,14.89,14.89,14.89
2019-07-23,14.28,14.28,14.28,14.28
2019-07-24,14.55,14.55,14.55,14.55
2019-07-25,13.54,13.54,13.54,13.54
2019-07-26,12.31,12.31,12.31,12.31
2019-07-29,13.59,13.59,13.59,13.59
2019-07-30,14.51,14.51,14.51,14.51
2019-07-31,13.21,13.21,13.21,13.21
2019-08-01,16.01,16.01,16.01,16.01
2019-08-02,15.0,15.0,15.0,15.0
2019-08-05,16.91,16.91,16.91,16.91
2019-08-06,16.02,16.02,16.02,16.02
2019-08-07,18.16,18.16,18.16,18.16
2019-08-08,17.53,17.53,17.53,17.53
2019-08-09,16.64,16.64,16.64,16.64
2019-08-12,18.46,18.46,18.46,18.46
2019-08-13,17.92,17.92,17.92,17.92
2019-08-14,18.19,18.19,18.19,18.19
2019-08-15,18.72,18.72,18.72,18.72
2019-08-16,16.86,16.86,16.86,16.86
2019-08-19,14.94,14.94,14.94,14.94
2019-08-20,15.42,15.42,15.42,15.42
2019-08-21,15.13,15.13,15.13,15.13
2019-08-22,15.35,15.35,15.35,15.35
2019-08-23,18.36,18.36,18.36,18.36
2019-08-26,17.54,17.54,17.54,17.54
2019-08-27,17.34,17.34,17.34,17.34
2019-08-28,16.83,16.83,16.83,16.83
2019-08-29,16.31,16.31,16.31,16.31
2019-08-30,15.45,15.45,15.45,15.45
2019-09-03,16.86,16.86,16.86,16.86
2019-09-04,17.27,17.27,17.27,17.27
2019-09-05,15.72,15.72,15.72,15.72
2019-09-06,14.75,14.75,14.75,14.75
2019-09-09,14.76,14.76,14.76,14.76
2019-09-10,14.62,14.62,14.62,14.62
2019-09-11,14.95,14.95,14.95,14.95
2019-09-12,15.07,15.07,15.07,15.07
2019-09-13,14.94,14.94,14.94,14.94
2019-09-16,16.07,16.07,16.07,16.07
2019-09-17,15.91,15.91,15.91,15.91
2019-09-18,15.1,15.1,15.1,15.1
2019-09-19,15.13,15.13,15.13,15.13
2019-09-20,16.79,16.79,16.79,16.79
2019-09-23,16.92,16.92,16.92,16.92
2019-09-24,17.22,17.22,17.22,17.22
2019-09-25,15.62,15.62,15.62,15.62
2019-09-26,15.11,15.11,15.11,15.11
2019-09-27,14.96,14.96,14.96,14.96
2019-09-30,15.37,15.37,15.37,15.37
2019-10-01,15.61,15.61,15.61,15.61
2019-10-02,15.75,15.75,15.75,15.75
2019-10-03,16.33,16.33,16.33,16.33
2019-10-04,15.26,15.26,15.26,15.26
2019-10-07,15.44,15.44,15.44,15.44
2019-10-08,16.21,16.21,16.21,16.21
2019-10-09,15.73,15.73,15.73,15.73
2019-10-10,15.7,15.7,15.7,15.7
2019-10-11,15.72,15.72,15.72,15.72
2019-10-14,15.65,15.65,15.65,15.65
2019-10-15,15.08,15.08,15.08,15.08
2019-10-16,14.94,14.94,14.94,14.94
2019-10-17,14.84,14.84,14.84,14.84
2019-10-18,14.85,14.85,14.85,14.85
2019-10-21,14.05,14.05,14.05,14.05
2019-10-22,13.67,13.67,13.67,13.67
2019-10-23,13.23,13.23,13.23,13.23
2019-10-24,13.97,13.97,13.97,13.97
2019-10-25,13.48,13.48,13.48,13.48
2019-10-28,13.78,13.78,13.78,13.78
2019-10-29,13.46,13.46,13.46,13.46
2019-10-30,13.17,13.17,13.17,13.17
2019-10-31,13.39,13.39,13.39,13.39
2019-11-01,12.86,12.86,12.86,12.86
2019-11-04,12.45,12.45,12.45,12.45
2019-11-05,12.43,12.43,12.43,12.43
2019-11-06,12.04,12.04,12.04,12.04
2019-11-07,12.35,12.35,12.35,12.35
2019-11-08,12.27,12.27,12.27,12.27
2019-11-11,12.87,12.87,12.87,12.87
2019-11-12,11.91,11.91,11.91,11.91
2019-11-13,11.56,11.56,11.56,11.56
2019-11-14,11.83,11.83,11.83,11.83
2019-11-15,11.23,11.23,11.23,11.23
2019-11-18,11.55,11.55,11.55,11.55
2019-11-19,11.5,11.5,11.5,11.5
2019-11-20,11.55,11.55,11.55,11.55
2019-11-21,11.37,11.37,11.37,11.37
2019-11-22,11.32,11.32,11.32,11.32
2019-11-25,11.15,11.15,11.15,11.15
2019-11-26,10.76,10.76,10.76,10.76
2019-11-27,10.3,10.3,10.3,10.3
2019-11-29,10.71,10.71,10.71,10.71
2019-12-02,10.77,10.77,10.77,10.77
2019-12-03,12.15,12.15,12.15,12.15
2019-12-04,11.57,11.57,11.57,11.57
2019-12-05,11.25,11.25,11.25,11.25
2019-12-06,10.73,10.73,10.73,10.73
2019-12-09,10.75,10.75,10.75,10.75
2019-12-10,10.33,10.33,10.33,10.33
2019-12-11,10.81,10.81,10.81,10.81
2019-12-12,10.95,10.95,10.95,10.95
2019-12-13,10.39,10.39,10.39,10.39
2019-12-16,10.39,10.39,10.39,10.39
2019-12-17,10.03,10.03,10.03,10.03
2019-12-18,10.04,10.04,10.04,10.04
2019-12-19,10.39,10.39,10.39,10.39
2019-12-20,9.69,9.69,9.69,9.69
2019-12-23,10.56,10.56,10.56,10.56
2019-12-24,11.93,11.93,11.93,11.93
2019-12-26,13.33,13.33,13.33,13.33
2019-12-27,12.32,12.32,12.32,12.32
2019-12-30,12.56,12.56,12.56,12.56
2019-12-31,12.63,12.63,12.63,12.63
2020-01-02,12.7,12.7,12.7,12.7
2020-01-03,13.46,13.46,13.46,13.46
2020-01-06,14.21,14.21,14.21,14.21
2020-01-07,14.01,14.01,14.01,14.01
2020-01-08,13.67,13.67,13.67,13.67
2020-01-09,12.54,12.54,12.54,12.54
2020-01-10,12.27,12.27,12.27,12.27
2020-01-13,10.91,10.91,10.91,10.91
2020-01-14,11.02,11.02,11.02,11.02
2020-01-15,11.75,11.75,11.75,11.75
2020-01-16,11.38,11.38,11.38,11.38
2020-01-17,11.31,11.31,11.31,11.31
2020-01-21,11.48,11.48,11.48,11.48
2020-01-22,11.16,11.16,11.16,11.16
2020-01-23,11.61,11.61,11.61,11.61
2020-01-24,12.48,12.48,12.48,12.48
2020-01-27,12.9,12.9,12.9,12.9
2020-01-28,11.89,11.89,11.89,11.89
2020-01-29,12.09,12.09,12.09,12.09
2020-01-30,12.23,12.23,12.23,12.23
2020-01-31,13.5,13.5,13.5,13.5
2020-02-03,12.48,12.48,12.48,12.48
2020-02-04,12.01,12.01,12.01,12.01
2020-02-05,11.32,11.32,11.32,11.32
2020-02-06,11.45,11.45,11.45,11.45
2020-02-07,11.3,11.3,11.3,11.3
2020-02-10,11.91,11.91,11.91,11.91
2020-02-11,11.48,11.48,11.48,11.48
2020-02-12,11.07,11.07,11.07,11.07
2020-02-13,11.59,11.59,11.59,11.59
2020-02-14,11.62,11.62,11.62,11.62
2020-02-18,13.02,13.02,13.02,13.02
2020-02-19,13.34,13.34,13.34,13.34
2020-02-20,13.35,13.35,13.35,13.35
2020-02-21,15.79,15.79,15.79,15.79
2020-02-24,17.58,17.58,17.58,17.58
2020-02-25,18.13,18.13,18.13,18.13
2020-02-26,16.48,16.48,16.48,16.48
2020-02-27,18.05,18.05,18.05,18.05
2020-02-28,21.27,21.27,21.27,21.27
2020-03-02,18.98,18.98,18.98,18.98
2020-03-03,22.01,22.01,22.01,22.01
2020-03-04,18.55,18.55,18.55,18.55
2020-03-05,22.43,22.43,22.43,22.43
2020-03-06,25.12,25.12,25.12,25.12
2020-03-09,31.29,31.29,31.29,31.29
2020-03-10,23.99,23.99,23.99,23.99
2020-03-11,26.74,26.74,26.74,26.74
2020-03-12,30.18,30.18,30.18,30.18
2020-03-13,37.43,37.43,37.43,37.43
2020-03-16,41.43,41.43,41.43,41.43
2020-03-17,45.27,45.27,45.27,45.27
2020-03-18,48.98,48.98,48.98,48.98
2020-03-19,39.48,39.48,39.48,39.48
2020-03-20,36.81,36.81,36.81,36.81
2020-03-23,41.16,41.16,41.16,41.16
2020-03-24,40.41,40.41,40.41,40.41
2020-03-25,40.56,40.56,40.56,40.56
2020-03-26,37.48,37.48,37.48,37.48
2020-03-27,34.89,34.89,34.89,34.89
2020-03-30,30.42,30.42,30.42,30.42
2020-03-31,29.19,29.19,29.19,29.19
2020-04-01,30.26,30.26,30.26,30.26
2020-04-02,31.91,31.91,31.91,31.91
2020-04-03,31.85,31.85,31.85,31.85
2020-04-06,35.76,35.76,35.76,35.76
2020-04-07,34.27,34.27,34.27,34.27
2020-04-08,29.98,29.98,29.98,29.98
2020-04-09,27.59,27.59,27.59,27.59
2020-04-13,28.41,28.41,28.41,28.41
2020-04-14,28.87,28.87,28.87,28.87
2020-04-15,27.39,27.39,27.39,27.39
2020-04-16,27.74,27.74,27.74,27.74
2020-04-17,26.96,26.96,26.96,26.96
2020-04-20,28.01,28.01,28.01,28.01
2020-04-21,30.62,30.62,30.62,30.62
2020-04-22,30.44,30.44,30.44,30.44
2020-04-23,30.25,30.25,30.25,30.25
2020-04-24,29.22,29.22,29.22,29.22
2020-04-27,26.75,26.75,26.75,26.75
2020-04-28,24.43,24.43,24.43,24.43
2020-04-29,24.16,24.16,24.16,24.16
2020-04-30,24.24,24.24,24.24,24.24
2020-05-01,24.25,24.25,24.25,24.25
2020-05-04,23.68,23.68,23.68,23.68
2020-05-05,24.97,24.97,24.97,24.97
2020-05-06,24.47,24.47,24.47,24.47
