level_id,level_idx,session_date,created_at,expiry_at,side,level,touched_at
522_lower,522,2020-01-14,2020-01-14 10:30:00-05:00,2020-02-11 10:30:00-05:00,lower,8998.418294688301,2020-01-26 18:45:00-05:00
523_upper,523,2020-01-15,2020-01-15 10:30:00-05:00,2020-02-12 10:30:00-05:00,upper,9125.140732484364,2020-01-16 15:46:00-05:00
523_lower,523,2020-01-15,2020-01-15 10:30:00-05:00,2020-02-12 10:30:00-05:00,lower,9000.109267515636,2020-01-26 18:45:00-05:00
524_upper,524,2020-01-16,2020-01-16 10:30:00-05:00,2020-02-13 10:30:00-05:00,upper,9158.011287395944,2020-01-17 03:40:00-05:00
524_lower,524,2020-01-16,2020-01-16 10:30:00-05:00,2020-02-13 10:30:00-05:00,lower,9041.488712604056,2020-01-26 18:06:00-05:00
525_upper,525,2020-01-17,2020-01-17 10:30:00-05:00,2020-02-14 10:30:00-05:00,upper,9232.141688277807,2020-01-21 21:57:00-05:00
525_lower,525,2020-01-17,2020-01-17 10:30:00-05:00,2020-02-14 10:30:00-05:00,lower,9103.358311722193,2020-01-26 18:00:00-05:00
526_upper,526,2020-01-20,2020-01-20 10:30:00-05:00,2020-02-17 10:30:00-05:00,upper,9208.158148805402,2020-01-21 21:34:00-05:00
526_lower,526,2020-01-20,2020-01-20 10:30:00-05:00,2020-02-17 10:30:00-05:00,lower,9126.591851194598,2020-01-20 21:35:00-05:00
527_upper,527,2020-01-21,2020-01-21 10:30:00-05:00,2020-02-18 10:30:00-05:00,upper,9217.338079704088,2020-01-21 21:51:00-05:00
527_lower,527,2020-01-21,2020-01-21 10:30:00-05:00,2020-02-18 10:30:00-05:00,lower,9103.661920295912,2020-01-26 18:00:00-05:00
528_upper,528,2020-01-22,2020-01-22 10:30:00-05:00,2020-02-19 10:30:00-05:00,upper,9290.223892336493,2020-02-04 10:40:00-05:00
528_lower,528,2020-01-22,2020-01-22 10:30:00-05:00,2020-02-19 10:30:00-05:00,lower,9161.651107663507,2020-01-23 09:35:00-05:00
529_upper,529,2020-01-23,2020-01-23 10:30:00-05:00,2020-02-20 10:30:00-05:00,upper,9269.16605313084,2020-01-23 18:02:00-05:00
529_lower,529,2020-01-23,2020-01-23 10:30:00-05:00,2020-02-20 10:30:00-05:00,lower,9104.70894686916,2020-01-26 18:00:00-05:00
530_upper,530,2020-01-24,2020-01-24 10:30:00-05:00,2020-02-21 10:30:00-05:00,upper,9345.44292298958,2020-02-04 14:41:00-05:00
530_lower,530,2020-01-24,2020-01-24 10:30:00-05:00,2020-02-21 10:30:00-05:00,lower,9184.18207701042,2020-01-24 12:14:00-05:00
531_upper,531,2020-01-27,2020-01-27 10:30:00-05:00,2020-02-24 10:30:00-05:00,upper,9046.723718786277,2020-01-28 10:24:00-05:00
531_lower,531,2020-01-27,2020-01-27 10:30:00-05:00,2020-02-24 10:30:00-05:00,lower,8860.401281213723,
532_upper,532,2020-01-28,2020-01-28 10:30:00-05:00,2020-02-25 10:30:00-05:00,upper,9122.617134608834,2020-01-28 16:31:00-05:00
532_lower,532,2020-01-28,2020-01-28 10:30:00-05:00,2020-02-25 10:30:00-05:00,lower,8930.382865391166,
533_upper,533,2020-01-29,2020-01-29 10:30:00-05:00,2020-02-26 10:30:00-05:00,upper,9246.968879902555,2020-01-30 20:10:00-05:00
533_lower,533,2020-01-29,2020-01-29 10:30:00-05:00,2020-02-26 10:30:00-05:00,lower,9017.531120097445,2020-01-30 02:06:00-05:00
534_upper,534,2020-01-30,2020-01-30 10:30:00-05:00,2020-02-27 10:30:00-05:00,upper,9167.878023863392,2020-01-30 16:01:00-05:00
534_lower,534,2020-01-30,2020-01-30 10:30:00-05:00,2020-02-27 10:30:00-05:00,lower,8963.496976136608,2020-02-25 11:17:00-05:00
535_upper,535,2020-01-31,2020-01-31 10:30:00-05:00,2020-02-28 10:30:00-05:00,upper,9289.861343723709,2020-02-04 10:40:00-05:00
535_lower,535,2020-01-31,2020-01-31 10:30:00-05:00,2020-02-28 10:30:00-05:00,lower,9017.013656276291,2020-01-31 11:39:00-05:00
536_upper,536,2020-02-03,2020-02-03 10:30:00-05:00,2020-03-02 10:30:00-05:00,upper,9215.244839960993,2020-02-04 03:19:00-05:00
536_lower,536,2020-02-03,2020-02-03 10:30:00-05:00,2020-03-02 10:30:00-05:00,lower,8922.005160039007,2020-02-25 13:58:00-05:00
537_upper,537,2020-02-04,2020-02-04 10:30:00-05:00,2020-03-03 10:30:00-05:00,upper,9353.097998856607,2020-02-04 14:45:00-05:00
537_lower,537,2020-02-04,2020-02-04 10:30:00-05:00,2020-03-03 10:30:00-05:00,lower,9159.027001143393,2020-02-24 04:16:00-05:00
538_upper,538,2020-02-05,2020-02-05 10:30:00-05:00,2020-03-04 10:30:00-05:00,upper,9564.307449763222,2020-02-10 20:40:00-05:00
538_lower,538,2020-02-05,2020-02-05 10:30:00-05:00,2020-03-04 10:30:00-05:00,lower,9293.067550236778,2020-02-23 18:12:00-05:00
539_upper,539,2020-02-06,2020-02-06 10:30:00-05:00,2020-03-05 10:30:00-05:00,upper,9480.459191072976,2020-02-10 11:46:00-05:00
539_lower,539,2020-02-06,2020-02-06 10:30:00-05:00,2020-03-05 10:30:00-05:00,lower,9306.540808927024,2020-02-23 18:12:00-05:00
540_upper,540,2020-02-07,2020-02-07 10:30:00-05:00,2020-03-06 10:30:00-05:00,upper,9485.253594946636,2020-02-10 14:50:00-05:00
540_lower,540,2020-02-07,2020-02-07 10:30:00-05:00,2020-03-06 10:30:00-05:00,lower,9331.996405053364,2020-02-09 18:35:00-05:00
541_upper,541,2020-02-10,2020-02-10 10:30:00-05:00,2020-03-09 10:30:00-04:00,upper,9513.609816667988,2020-02-10 15:54:00-05:00
541_lower,541,2020-02-10,2020-02-10 10:30:00-05:00,2020-03-09 10:30:00-04:00,lower,9287.765183332012,2020-02-23 19:51:00-05:00
542_upper,542,2020-02-11,2020-02-11 10:30:00-05:00,2020-03-10 10:30:00-04:00,upper,9667.985230624106,2020-02-16 18:45:00-05:00
542_lower,542,2020-02-11,2020-02-11 10:30:00-05:00,2020-03-10 10:30:00-04:00,lower,9478.514769375894,2020-02-21 10:40:00-05:00
543_upper,543,2020-02-12,2020-02-12 10:30:00-05:00,2020-03-11 10:30:00-04:00,upper,9662.20633141587,2020-02-16 18:16:00-05:00
543_lower,543,2020-02-12,2020-02-12 10:30:00-05:00,2020-03-11 10:30:00-04:00,lower,9499.91866858413,2020-02-21 09:49:00-05:00
544_upper,544,2020-02-13,2020-02-13 10:30:00-05:00,2020-03-12 10:30:00-04:00,upper,9640.791030354882,2020-02-13 13:46:00-05:00
544_lower,544,2020-02-13,2020-02-13 10:30:00-05:00,2020-03-12 10:30:00-04:00,lower,9474.958969645118,2020-02-21 10:41:00-05:00
545_upper,545,2020-02-14,2020-02-14 10:30:00-05:00,2020-03-13 10:30:00-04:00,upper,9697.289467431396,2020-02-19 09:32:00-05:00
545_lower,545,2020-02-14,2020-02-14 10:30:00-05:00,2020-03-13 10:30:00-04:00,lower,9538.085532568604,2020-02-18 02:51:00-05:00
546_upper,546,2020-02-17,2020-02-17 10:30:00-05:00,2020-03-16 10:30:00-04:00,upper,9708.76415587086,2020-02-19 09:41:00-05:00
546_lower,546,2020-02-17,2020-02-17 10:30:00-05:00,2020-03-16 10:30:00-04:00,lower,9607.61084412914,2020-02-17 18:00:00-05:00
547_upper,547,2020-02-18,2020-02-18 10:30:00-05:00,2020-03-17 10:30:00-04:00,upper,9676.190441173061,2020-02-18 22:54:00-05:00
547_lower,547,2020-02-18,2020-02-18 10:30:00-05:00,2020-03-17 10:30:00-04:00,lower,9508.809558826939,2020-02-21 09:47:00-05:00
548_upper,548,2020-02-19,2020-02-19 10:30:00-05:00,2020-03-18 10:30:00-04:00,upper,9775.321398959402,
548_lower,548,2020-02-19,2020-02-19 10:30:00-05:00,2020-03-18 10:30:00-04:00,lower,9617.303601040598,2020-02-20 11:28:00-05:00
549_upper,549,2020-02-20,2020-02-20 10:30:00-05:00,2020-03-19 10:30:00-04:00,upper,9779.918583700735,
549_lower,549,2020-02-20,2020-02-20 10:30:00-05:00,2020-03-19 10:30:00-04:00,lower,9630.831416299265,2020-02-20 11:25:00-05:00
550_upper,550,2020-02-21,2020-02-21 10:30:00-05:00,2020-03-20 10:30:00-04:00,upper,9708.935583470877,
550_lower,550,2020-02-21,2020-02-21 10:30:00-05:00,2020-03-20 10:30:00-04:00,lower,9424.314416529123,2020-02-21 13:52:00-05:00
551_upper,551,2020-02-24,2020-02-24 10:30:00-05:00,2020-03-23 10:30:00-04:00,upper,9286.012836843238,
551_lower,551,2020-02-24,2020-02-24 10:30:00-05:00,2020-03-23 10:30:00-04:00,lower,8939.862163156762,2020-02-25 13:17:00-05:00
552_upper,552,2020-02-25,2020-02-25 10:30:00-05:00,2020-03-24 10:30:00-04:00,upper,9324.679241967087,
552_lower,552,2020-02-25,2020-02-25 10:30:00-05:00,2020-03-24 10:30:00-04:00,lower,8949.445758032913,2020-02-25 11:18:00-05:00
553_upper,553,2020-02-26,2020-02-26 10:30:00-05:00,2020-03-25 10:30:00-04:00,upper,9106.041641265903,
553_lower,553,2020-02-26,2020-02-26 10:30:00-05:00,2020-03-25 10:30:00-04:00,lower,8732.458358734097,2020-02-26 22:07:00-05:00
554_upper,554,2020-02-27,2020-02-27 10:30:00-05:00,2020-03-26 10:30:00-04:00,upper,8851.263368928512,2020-03-02 15:54:00-05:00
554_lower,554,2020-02-27,2020-02-27 10:30:00-05:00,2020-03-26 10:30:00-04:00,lower,8450.986631071488,2020-02-27 15:59:00-05:00
555_upper,555,2020-02-28,2020-02-28 10:30:00-05:00,2020-03-27 10:30:00-04:00,upper,8445.947402297053,2020-03-01 20:31:00-05:00
555_lower,555,2020-02-28,2020-02-28 10:30:00-05:00,2020-03-27 10:30:00-04:00,lower,7939.1775977029465,2020-03-09 09:30:00-04:00
556_upper,556,2020-03-02,2020-03-02 10:30:00-05:00,2020-03-30 10:30:00-04:00,upper,8783.948565217463,2020-03-02 15:50:00-05:00
556_lower,556,2020-03-02,2020-03-02 10:30:00-05:00,2020-03-30 10:30:00-04:00,lower,8299.551434782537,2020-03-08 18:00:00-04:00
557_upper,557,2020-03-03,2020-03-03 10:30:00-05:00,2020-03-31 10:30:00-04:00,upper,9181.432652720549,
557_lower,557,2020-03-03,2020-03-03 10:30:00-05:00,2020-03-31 10:30:00-04:00,lower,8593.192347279451,2020-03-03 13:57:00-05:00
558_upper,558,2020-03-04,2020-03-04 10:30:00-05:00,2020-04-01 10:30:00-04:00,upper,8948.767987520461,2020-03-04 15:59:00-05:00
558_lower,558,2020-03-04,2020-03-04 10:30:00-05:00,2020-04-01 10:30:00-04:00,lower,8528.732012479539,2020-03-06 00:07:00-05:00
559_upper,559,2020-03-05,2020-03-05 10:30:00-05:00,2020-04-02 10:30:00-04:00,upper,8915.149801837917,
559_lower,559,2020-03-05,2020-03-05 10:30:00-05:00,2020-04-02 10:30:00-04:00,lower,8560.850198162083,2020-03-05 21:59:00-05:00
560_upper,560,2020-03-06,2020-03-06 10:30:00-05:00,2020-04-03 10:30:00-04:00,upper,8657.020550764291,
560_lower,560,2020-03-06,2020-03-06 10:30:00-05:00,2020-04-03 10:30:00-04:00,lower,8175.729449235709,2020-03-08 18:04:00-04:00
561_upper,561,2020-03-09,2020-03-09 10:30:00-04:00,2020-04-06 10:30:00-04:00,upper,8371.128115232772,2020-03-10 16:00:00-04:00
561_lower,561,2020-03-09,2020-03-09 10:30:00-04:00,2020-04-06 10:30:00-04:00,lower,7600.496884767227,2020-03-12 09:30:00-04:00
562_upper,562,2020-03-10,2020-03-10 10:30:00-04:00,2020-04-07 10:30:00-04:00,upper,8461.260442777144,
562_lower,562,2020-03-10,2020-03-10 10:30:00-04:00,2020-04-07 10:30:00-04:00,lower,7970.739557222854,2020-03-10 11:30:00-04:00
563_upper,563,2020-03-11,2020-03-11 10:30:00-04:00,2020-04-08 10:30:00-04:00,upper,8380.426892026571,
563_lower,563,2020-03-11,2020-03-11 10:30:00-04:00,2020-04-08 10:30:00-04:00,lower,7954.0731079734305,2020-03-11 15:03:00-04:00
564_upper,564,2020-03-12,2020-03-12 10:30:00-04:00,2020-04-09 10:30:00-04:00,upper,7827.0343451956105,2020-03-13 15:54:00-04:00
564_lower,564,2020-03-12,2020-03-12 10:30:00-04:00,2020-04-09 10:30:00-04:00,lower,7139.0906548043895,2020-03-12 16:38:00-04:00
565_upper,565,2020-03-13,2020-03-13 10:30:00-04:00,2020-04-13 10:30:00-04:00,upper,8056.084379932094,2020-04-06 15:54:00-04:00
565_lower,565,2020-03-13,2020-03-13 10:30:00-04:00,2020-04-13 10:30:00-04:00,lower,7234.915620067906,2020-03-16 09:45:00-04:00
566_upper,566,2020-03-16,2020-03-16 10:30:00-04:00,2020-04-14 10:30:00-04:00,upper,7696.345960838587,2020-03-25 04:52:00-04:00
566_lower,566,2020-03-16,2020-03-16 10:30:00-04:00,2020-04-14 10:30:00-04:00,lower,6897.904039161413,2020-03-18 13:32:00-04:00
567_upper,567,2020-03-17,2020-03-17 10:30:00-04:00,2020-04-15 10:30:00-04:00,upper,7571.248823600729,2020-03-20 03:52:00-04:00
567_lower,567,2020-03-17,2020-03-17 10:30:00-04:00,2020-04-15 10:30:00-04:00,lower,6678.751176399271,2020-03-22 18:02:00-04:00
568_upper,568,2020-03-18,2020-03-18 10:30:00-04:00,2020-04-16 10:30:00-04:00,upper,7515.412614474579,2020-03-20 03:26:00-04:00
568_lower,568,2020-03-18,2020-03-18 10:30:00-04:00,2020-04-16 10:30:00-04:00,lower,6601.587385525421,
569_upper,569,2020-03-19,2020-03-19 10:30:00-04:00,2020-04-17 10:30:00-04:00,upper,7687.6019959250125,2020-03-25 04:47:00-04:00
569_lower,569,2020-03-19,2020-03-19 10:30:00-04:00,2020-04-17 10:30:00-04:00,lower,6689.8980040749875,2020-03-22 18:00:00-04:00
570_upper,570,2020-03-20,2020-03-20 10:30:00-04:00,2020-04-20 10:30:00-04:00,upper,7748.53886258718,2020-03-25 05:25:00-04:00
570_lower,570,2020-03-20,2020-03-20 10:30:00-04:00,2020-04-20 10:30:00-04:00,lower,7059.46113741282,2020-03-20 15:17:00-04:00
571_upper,571,2020-03-23,2020-03-23 10:30:00-04:00,2020-04-21 10:30:00-04:00,upper,7337.610321363007,2020-03-24 05:38:00-04:00
571_lower,571,2020-03-23,2020-03-23 10:30:00-04:00,2020-04-21 10:30:00-04:00,lower,6619.389678636993,
572_upper,572,2020-03-24,2020-03-24 10:30:00-04:00,2020-04-22 10:30:00-04:00,upper,7667.163794663221,2020-03-25 04:29:00-04:00
572_lower,572,2020-03-24,2020-03-24 10:30:00-04:00,2020-04-22 10:30:00-04:00,lower,7098.836205336779,
573_upper,573,2020-03-25,2020-03-25 10:30:00-04:00,2020-04-23 10:30:00-04:00,upper,7933.8132437377435,2020-03-30 21:08:00-04:00
573_lower,573,2020-03-25,2020-03-25 10:30:00-04:00,2020-04-23 10:30:00-04:00,lower,7139.3117562622565,
574_upper,574,2020-03-26,2020-03-26 10:30:00-04:00,2020-04-24 10:30:00-04:00,upper,7902.78542805311,2020-03-30 21:01:00-04:00
574_lower,574,2020-03-26,2020-03-26 10:30:00-04:00,2020-04-24 10:30:00-04:00,lower,7234.46457194689,
575_upper,575,2020-03-27,2020-03-27 10:30:00-04:00,2020-04-27 10:30:00-04:00,upper,7911.653237167011,2020-03-30 21:06:00-04:00
575_lower,575,2020-03-27,2020-03-27 10:30:00-04:00,2020-04-27 10:30:00-04:00,lower,7378.346762832989,2020-03-29 18:00:00-04:00
576_upper,576,2020-03-30,2020-03-30 10:30:00-04:00,2020-04-28 10:30:00-04:00,upper,7976.8592623862005,2020-03-31 10:31:00-04:00
576_lower,576,2020-03-30,2020-03-30 10:30:00-04:00,2020-04-28 10:30:00-04:00,lower,7381.1407376137995,2020-04-02 09:14:00-04:00
577_upper,577,2020-03-31,2020-03-31 10:30:00-04:00,2020-04-29 10:30:00-04:00,upper,8172.934558776747,2020-04-07 03:05:00-04:00
577_lower,577,2020-03-31,2020-03-31 10:30:00-04:00,2020-04-29 10:30:00-04:00,lower,7557.190441223253,2020-04-01 02:05:00-04:00
578_upper,578,2020-04-01,2020-04-01 10:30:00-04:00,2020-04-30 10:30:00-04:00,upper,7803.457360209919,2020-04-05 20:35:00-04:00
578_lower,578,2020-04-01,2020-04-01 10:30:00-04:00,2020-04-30 10:30:00-04:00,lower,7360.792639790081,
579_upper,579,2020-04-02,2020-04-02 10:30:00-04:00,2020-05-01 10:30:00-04:00,upper,7735.330652012273,2020-04-05 20:30:00-04:00
579_lower,579,2020-04-02,2020-04-02 10:30:00-04:00,2020-05-01 10:30:00-04:00,lower,7175.294347987727,
580_upper,580,2020-04-03,2020-04-03 10:30:00-04:00,2020-05-04 10:30:00-04:00,upper,7836.744940933899,2020-04-06 01:42:00-04:00
580_lower,580,2020-04-03,2020-04-03 10:30:00-04:00,2020-05-04 10:30:00-04:00,lower,7365.130059066101,
581_upper,581,2020-04-06,2020-04-06 10:30:00-04:00,2020-05-05 10:30:00-04:00,upper,8052.19728197613,2020-04-06 15:50:00-04:00
581_lower,581,2020-04-06,2020-04-06 10:30:00-04:00,2020-05-05 10:30:00-04:00,lower,7555.55271802387,
582_upper,582,2020-04-07,2020-04-07 10:30:00-04:00,2020-05-06 10:30:00-04:00,upper,8537.80203134835,2020-04-14 09:44:00-04:00
582_lower,582,2020-04-07,2020-04-07 10:30:00-04:00,2020-05-06 10:30:00-04:00,lower,7954.572968651651,2020-04-07 20:40:00-04:00
583_upper,583,2020-04-08,2020-04-08 10:30:00-04:00,2020-05-07 10:30:00-04:00,upper,8351.143302624047,2020-04-13 18:00:00-04:00
583_lower,583,2020-04-08,2020-04-08 10:30:00-04:00,2020-05-07 10:30:00-04:00,lower,7863.981697375953,
584_upper,584,2020-04-09,2020-04-09 10:30:00-04:00,2020-05-08 10:30:00-04:00,upper,8547.86563617786,2020-04-14 09:46:00-04:00
584_lower,584,2020-04-09,2020-04-09 10:30:00-04:00,2020-05-08 10:30:00-04:00,lower,7978.134363822141,
585_upper,585,2020-04-13,2020-04-13 10:30:00-04:00,2020-05-11 10:30:00-04:00,upper,8413.826591797833,2020-04-13 21:54:00-04:00
585_lower,585,2020-04-13,2020-04-13 10:30:00-04:00,2020-05-11 10:30:00-04:00,lower,7974.548408202167,
586_upper,586,2020-04-14,2020-04-14 10:30:00-04:00,2020-05-12 10:30:00-04:00,upper,8784.455635147959,2020-04-16 12:00:00-04:00
586_lower,586,2020-04-14,2020-04-14 10:30:00-04:00,2020-05-12 10:30:00-04:00,lower,8236.169364852041,
587_upper,587,2020-04-15,2020-04-15 10:30:00-04:00,2020-05-13 10:30:00-04:00,upper,8747.06443677637,2020-04-16 11:22:00-04:00
587_lower,587,2020-04-15,2020-04-15 10:30:00-04:00,2020-05-13 10:30:00-04:00,lower,8322.93556322363,
588_upper,588,2020-04-16,2020-04-16 10:30:00-04:00,2020-05-14 10:30:00-04:00,upper,8908.261410781626,2020-04-16 18:00:00-04:00
588_lower,588,2020-04-16,2020-04-16 10:30:00-04:00,2020-05-14 10:30:00-04:00,lower,8414.863589218374,2020-04-21 10:54:00-04:00
589_upper,589,2020-04-17,2020-04-17 10:30:00-04:00,2020-05-15 10:30:00-04:00,upper,9086.14030107922,2020-04-29 16:37:00-04:00
589_lower,589,2020-04-17,2020-04-17 10:30:00-04:00,2020-05-15 10:30:00-04:00,lower,8580.60969892078,2020-04-21 09:37:00-04:00
590_upper,590,2020-04-20,2020-04-20 10:30:00-04:00,2020-05-18 10:30:00-04:00,upper,8969.112563220795,2020-04-29 13:57:00-04:00
590_lower,590,2020-04-20,2020-04-20 10:30:00-04:00,2020-05-18 10:30:00-04:00,lower,8532.637436779205,2020-04-21 09:45:00-04:00
591_upper,591,2020-04-21,2020-04-21 10:30:00-04:00,2020-05-19 10:30:00-04:00,upper,8883.94484508616,2020-04-27 00:48:00-04:00
591_lower,591,2020-04-21,2020-04-21 10:30:00-04:00,2020-05-19 10:30:00-04:00,lower,8330.05515491384,
592_upper,592,2020-04-22,2020-04-22 10:30:00-04:00,2020-05-20 10:30:00-04:00,upper,8782.609853670157,2020-04-23 10:43:00-04:00
592_lower,592,2020-04-22,2020-04-22 10:30:00-04:00,2020-05-20 10:30:00-04:00,lower,8351.515146329843,
593_upper,593,2020-04-23,2020-04-23 10:30:00-04:00,2020-05-21 10:30:00-04:00,upper,8923.475938699594,2020-04-28 05:26:00-04:00
593_lower,593,2020-04-23,2020-04-23 10:30:00-04:00,2020-05-21 10:30:00-04:00,lower,8465.274061300406,
594_upper,594,2020-04-24,2020-04-24 10:30:00-04:00,2020-05-22 10:30:00-04:00,upper,8848.462835635064,2020-04-27 00:28:00-04:00
594_lower,594,2020-04-24,2020-04-24 10:30:00-04:00,2020-05-22 10:30:00-04:00,lower,8421.037164364936,
595_upper,595,2020-04-27,2020-04-27 10:30:00-04:00,2020-05-25 10:30:00-04:00,upper,9036.586433314242,2020-04-29 16:14:00-04:00
595_lower,595,2020-04-27,2020-04-27 10:30:00-04:00,2020-05-25 10:30:00-04:00,lower,8669.538566685758,2020-04-28 15:53:00-04:00
596_upper,596,2020-04-28,2020-04-28 10:30:00-04:00,2020-05-26 10:30:00-04:00,upper,9109.803652811202,2020-04-29 16:57:00-04:00
596_lower,596,2020-04-28,2020-04-28 10:30:00-04:00,2020-05-26 10:30:00-04:00,lower,8621.321347188798,2020-05-03 18:00:00-04:00
597_upper,597,2020-04-29,2020-04-29 10:30:00-04:00,2020-05-27 10:30:00-04:00,upper,9087.589979917373,2020-04-29 16:37:00-04:00
597_lower,597,2020-04-29,2020-04-29 10:30:00-04:00,2020-05-27 10:30:00-04:00,lower,8650.285020082627,2020-05-03 18:00:00-04:00
598_upper,598,2020-04-30,2020-04-30 10:30:00-04:00,2020-05-28 10:30:00-04:00,upper,9178.830136858367,2020-05-07 20:37:00-04:00
598_lower,598,2020-04-30,2020-04-30 10:30:00-04:00,2020-05-28 10:30:00-04:00,lower,8814.544863141633,2020-04-30 18:14:00-04:00
599_upper,599,2020-05-01,2020-05-01 10:30:00-04:00,2020-05-29 10:30:00-04:00,upper,9016.263399767075,2020-05-05 14:31:00-04:00
599_lower,599,2020-05-01,2020-05-01 10:30:00-04:00,2020-05-29 10:30:00-04:00,lower,8604.236600232925,2020-05-03 18:00:00-04:00
600_upper,600,2020-05-04,2020-05-04 10:30:00-04:00,2020-06-01 10:30:00-04:00,upper,8921.323920186203,2020-05-05 08:10:00-04:00
600_lower,600,2020-05-04,2020-05-04 10:30:00-04:00,2020-06-01 10:30:00-04:00,lower,8459.426079813797,
601_upper,601,2020-05-05,2020-05-05 10:30:00-04:00,2020-06-02 10:30:00-04:00,upper,9122.17367647243,2020-05-07 13:13:00-04:00
601_lower,601,2020-05-05,2020-05-05 10:30:00-04:00,2020-06-02 10:30:00-04:00,lower,8718.95132352757,
602_upper,602,2020-05-06,2020-05-06 10:30:00-04:00,2020-06-03 10:30:00-04:00,upper,9193.953024224136,2020-05-07 21:48:00-04:00
602_lower,602,2020-05-06,2020-05-06 10:30:00-04:00,2020-06-03 10:30:00-04:00,lower,8775.796975775864,
603_upper,603,2020-05-07,2020-05-07 10:30:00-04:00,2020-06-04 10:30:00-04:00,upper,9275.054454396424,2020-05-10 21:34:00-04:00
603_lower,603,2020-05-07,2020-05-07 10:30:00-04:00,2020-06-04 10:30:00-04:00,lower,8886.445545603576,2020-05-13 12:19:00-04:00
604_upper,604,2020-05-08,2020-05-08 10:30:00-04:00,2020-06-05 10:30:00-04:00,upper,9344.701680933107,2020-05-12 09:32:00-04:00
604_lower,604,2020-05-08,2020-05-08 10:30:00-04:00,2020-06-05 10:30:00-04:00,lower,8965.298319066893,2020-05-13 12:04:00-04:00
605_upper,605,2020-05-11,2020-05-11 10:30:00-04:00,2020-06-08 10:30:00-04:00,upper,9381.104742970914,2020-05-19 02:50:00-04:00
605_lower,605,2020-05-11,2020-05-11 10:30:00-04:00,2020-06-08 10:30:00-04:00,lower,8972.895257029086,2020-05-13 12:03:00-04:00
606_upper,606,2020-05-12,2020-05-12 10:30:00-04:00,2020-06-09 10:30:00-04:00,upper,9523.875475628975,2020-05-25 09:35:00-04:00
606_lower,606,2020-05-12,2020-05-12 10:30:00-04:00,2020-06-09 10:30:00-04:00,lower,9087.249524371025,2020-05-12 16:04:00-04:00
607_upper,607,2020-05-13,2020-05-13 10:30:00-04:00,2020-06-10 10:30:00-04:00,upper,9372.162811404916,2020-05-19 02:32:00-04:00
607_lower,607,2020-05-13,2020-05-13 10:30:00-04:00,2020-06-10 10:30:00-04:00,lower,8865.087188595084,2020-05-14 09:53:00-04:00
608_upper,608,2020-05-14,2020-05-14 10:30:00-04:00,2020-06-11 10:30:00-04:00,upper,9176.406088590948,2020-05-17 19:23:00-04:00
608_lower,608,2020-05-14,2020-05-14 10:30:00-04:00,2020-06-11 10:30:00-04:00,lower,8669.218911409052,
609_upper,609,2020-05-15,2020-05-15 10:30:00-04:00,2020-06-12 10:30:00-04:00,upper,9223.185636936876,2020-05-18 03:55:00-04:00
609_lower,609,2020-05-15,2020-05-15 10:30:00-04:00,2020-06-12 10:30:00-04:00,lower,8739.189363063124,
610_upper,610,2020-05-18,2020-05-18 10:30:00-04:00,2020-06-15 10:30:00-04:00,upper,9473.350561781344,2020-05-20 10:12:00-04:00
610_lower,610,2020-05-18,2020-05-18 10:30:00-04:00,2020-06-15 10:30:00-04:00,lower,9065.274438218656,
611_upper,611,2020-05-19,2020-05-19 10:30:00-04:00,2020-06-16 10:30:00-04:00,upper,9550.291829920581,2020-05-25 21:33:00-04:00
611_lower,611,2020-05-19,2020-05-19 10:30:00-04:00,2020-06-16 10:30:00-04:00,lower,9132.708170079419,
612_upper,612,2020-05-20,2020-05-20 10:30:00-04:00,2020-06-17 10:30:00-04:00,upper,9625.927418687268,2020-06-02 04:09:00-04:00
612_lower,612,2020-05-20,2020-05-20 10:30:00-04:00,2020-06-17 10:30:00-04:00,lower,9214.197581312732,2020-05-27 10:41:00-04:00
613_upper,613,2020-05-21,2020-05-21 10:30:00-04:00,2020-06-18 10:30:00-04:00,upper,9682.688774140439,2020-06-02 20:45:00-04:00
613_lower,613,2020-05-21,2020-05-21 10:30:00-04:00,2020-06-18 10:30:00-04:00,lower,9268.186225859561,2020-05-22 01:29:00-04:00
614_upper,614,2020-05-22,2020-05-22 10:30:00-04:00,2020-06-19 10:30:00-04:00,upper,9551.618195455725,2020-05-25 21:37:00-04:00
614_lower,614,2020-05-22,2020-05-22 10:30:00-04:00,2020-06-19 10:30:00-04:00,lower,9165.881804544275,
615_upper,615,2020-05-25,2020-05-25 10:30:00-04:00,2020-06-22 10:30:00-04:00,upper,9660.009735104359,2020-06-02 05:40:00-04:00
615_lower,615,2020-05-25,2020-05-25 10:30:00-04:00,2020-06-22 10:30:00-04:00,lower,9378.740264895641,2020-05-26 15:47:00-04:00
616_upper,616,2020-05-26,2020-05-26 10:30:00-04:00,2020-06-23 10:30:00-04:00,upper,9738.509320411724,2020-06-04 09:51:00-04:00
616_lower,616,2020-05-26,2020-05-26 10:30:00-04:00,2020-06-23 10:30:00-04:00,lower,9346.490679588276,2020-05-27 09:34:00-04:00
617_upper,617,2020-05-27,2020-05-27 10:30:00-04:00,2020-06-24 10:30:00-04:00,upper,9557.602706145964,2020-05-28 13:22:00-04:00
617_lower,617,2020-05-27,2020-05-27 10:30:00-04:00,2020-06-24 10:30:00-04:00,lower,9127.522293854036,
618_upper,618,2020-05-28,2020-05-28 10:30:00-04:00,2020-06-25 10:30:00-04:00,upper,9595.807265898371,2020-06-01 13:06:00-04:00
