touched_at,year,side,z_gate,gate_pass,cap_5min,cap_30min,cap_1h,cap_4h,entry,sign
2024-07-16 05:28:00-04:00,2024,upper,1.5736304820686586,False,1.199999999999818,4.599999999999909,5.200000000000273,14.0,2445.626118093262,-1.0
2024-07-24 21:40:00-04:00,2024,lower,-5.037628063352255,False,10.299999999999727,15.299999999999727,3.599999999999909,8.099999999999909,2376.573881906738,1.0
2024-07-15 11:00:00-04:00,2024,upper,3.374423548607811,False,2.900000000000091,10.800000000000182,14.199999999999818,13.900000000000091,2437.4894838837104,-1.0
2024-07-24 21:40:00-04:00,2024,lower,-5.037628063352255,False,10.299999999999727,15.299999999999727,3.599999999999909,8.099999999999909,2376.56051611629,1.0
2024-07-16 09:42:00-04:00,2024,upper,3.109336385970375,False,5.799999999999727,7.5,14.699999999999818,10.0,2450.716155935875,-1.0
2024-07-22 08:34:00-04:00,2024,lower,-1.236357896687853,False,2.100000000000364,6.0,9.799999999999727,10.599999999999909,2390.4338440641254,1.0
2024-07-16 21:02:00-04:00,2024,upper,-1.2370097860886762,True,1.8999999999996362,5.599999999999909,7.199999999999818,4.0,2479.4283489380646,-1.0
2024-07-19 08:02:00-04:00,2024,lower,-0.735524021318164,False,1.7000000000002728,5.900000000000091,5.900000000000091,13.300000000000182,2410.221651061936,1.0
2024-08-02 08:30:00-04:00,2024,upper,-1.8593969511018622,True,1.699999999999818,5.199999999999818,7.399999999999636,8.099999999999909,2516.2611967200237,-1.0
2024-07-31 21:22:00-04:00,2024,upper,1.4301462121370303,False,3.700000000000273,4.0,4.099999999999909,8.599999999999909,2500.7405972604734,-1.0
2024-07-18 20:18:00-04:00,2024,lower,-2.7656106349070724,False,5.899999999999636,3.800000000000182,3.900000000000091,4.800000000000182,2429.6594027395267,1.0
2024-07-28 20:00:00-04:00,2024,upper,0.5702439943691543,False,1.0,3.799999999999727,4.299999999999727,16.09999999999991,2438.993624696682,-1.0
2024-07-25 09:54:00-04:00,2024,lower,-2.216178472202291,False,6.199999999999818,8.5,15.0,14.899999999999636,2361.306375303318,1.0
2024-07-24 10:54:00-04:00,2024,upper,1.2109034864881199,False,2.599999999999909,9.299999999999727,13.099999999999909,8.300000000000182,2432.791033261811,-1.0
2024-07-25 09:54:00-04:00,2024,lower,-2.216178472202291,False,6.199999999999818,8.5,15.0,14.899999999999636,2361.608966738189,1.0
2024-07-28 20:00:00-04:00,2024,upper,0.5702439943691543,False,1.0,3.799999999999727,4.299999999999727,16.09999999999991,2437.2435834183007,-1.0
2024-07-24 21:42:00-04:00,2024,lower,-5.037628063352255,False,10.299999999999727,15.299999999999727,3.599999999999909,8.099999999999909,2372.2564165817,1.0
2024-07-30 13:01:00-04:00,2024,upper,3.8028232192063443,False,5.099999999999909,11.0,15.799999999999727,14.800000000000182,2455.6013683151614,-1.0
2024-07-24 21:27:00-04:00,2024,lower,-3.335761945911045,False,4.299999999999727,3.200000000000273,3.599999999999909,8.099999999999909,2384.648631684838,1.0
2024-07-28 20:00:00-04:00,2024,upper,0.5702439943691543,False,1.0,3.799999999999727,4.299999999999727,16.09999999999991,2407.112745767609,-1.0
2024-07-28 20:00:00-04:00,2024,upper,0.5702439943691543,False,1.0,3.799999999999727,4.299999999999727,16.09999999999991,2417.1746260098976,-1.0
2024-07-31 14:40:00-04:00,2024,upper,2.1291010880174155,False,4.900000000000091,6.199999999999818,3.700000000000273,12.199999999999818,2475.324195786632,-1.0
2024-07-31 14:49:00-04:00,2024,upper,3.69693383024962,False,4.599999999999909,6.199999999999818,3.700000000000273,12.199999999999818,2478.1297299796965,-1.0
2024-08-02 01:48:00-04:00,2024,upper,0.26989989427979144,False,1.599999999999909,2.299999999999727,6.099999999999909,24.300000000000182,2507.2960369593125,-1.0
2024-08-05 07:43:00-04:00,2024,lower,-2.319674369662893,False,3.5,14.199999999999818,17.800000000000182,37.20000000000027,2426.3039630406874,1.0
2024-08-16 14:25:00-04:00,2024,upper,0.3710977080615464,False,1.300000000000182,4.5,7.299999999999727,29.399999999999636,2538.8180477751407,-1.0
2024-08-02 11:13:00-04:00,2024,lower,-3.0911489059682626,False,9.299999999999727,38.09999999999991,47.40000000000009,8.099999999999909,2457.6319522248596,1.0
2024-08-20 03:57:00-04:00,2024,upper,2.9829598762238296,False,3.599999999999909,5.699999999999818,8.700000000000273,9.900000000000091,2553.143197134799,-1.0
2024-08-02 11:07:00-04:00,2024,lower,-2.32639041298194,False,6.599999999999909,38.09999999999991,47.40000000000009,8.099999999999909,2467.606802865201,1.0
2024-08-12 03:16:00-04:00,2024,upper,2.149516337583994,False,2.099999999999909,3.0,3.799999999999727,6.5,2478.2080277746113,-1.0
2024-08-12 09:39:00-04:00,2024,upper,4.626175160561166,False,5.5,4.599999999999909,4.300000000000182,5.5,2491.809329235322,-1.0
2024-08-12 09:31:00-04:00,2024,upper,0.9733833634475387,False,1.300000000000182,4.599999999999909,4.300000000000182,5.5,2488.8100756668323,-1.0
2024-08-12 09:55:00-04:00,2024,upper,4.218563967099396,False,3.0,4.599999999999909,4.300000000000182,5.5,2497.1899713816447,-1.0
2024-08-12 20:00:00-04:00,2024,upper,0.6648568498841263,False,1.5,2.699999999999818,3.799999999999727,6.699999999999818,2516.848364224144,-1.0
2024-08-16 09:41:00-04:00,2024,upper,2.725847673266722,False,5.5,9.400000000000091,22.09999999999991,13.800000000000182,2533.32508322224,-1.0
2024-08-20 03:45:00-04:00,2024,upper,4.886403633225091,False,5.0,5.699999999999818,8.700000000000273,9.900000000000091,2551.966977375103,-1.0
2024-08-16 09:42:00-04:00,2024,upper,2.725847673266722,False,5.5,9.400000000000091,22.09999999999991,13.800000000000182,2534.4103782445713,-1.0
2024-08-16 08:55:00-04:00,2024,upper,5.728287072552082,False,9.899999999999636,3.599999999999909,7.900000000000091,13.800000000000182,2526.8577423066426,-1.0
2024-08-20 09:30:00-04:00,2024,upper,1.3767643717393652,False,3.099999999999909,6.800000000000182,7.800000000000182,12.699999999999818,2569.2955938116997,-1.0
2024-08-20 08:21:00-04:00,2024,upper,0.6397634726981845,False,1.7999999999997272,4.099999999999909,4.900000000000091,12.699999999999818,2566.1662283029827,-1.0
2024-09-13 09:05:00-04:00,2024,upper,1.637375367974194,False,2.800000000000182,7.599999999999909,10.199999999999818,9.599999999999909,2604.553194289236,-1.0
2024-08-22 09:30:00-04:00,2024,lower,-2.657416654128707,False,1.699999999999818,10.599999999999909,10.599999999999909,11.600000000000364,2527.096805710764,1.0
2024-09-12 14:39:00-04:00,2024,upper,0.332439110780952,False,1.0,3.099999999999909,5.0,37.09999999999991,2584.828714744834,-1.0
2024-09-12 09:09:00-04:00,2024,upper,2.2630581858034726,False,9.300000000000182,17.59999999999991,17.59999999999991,8.099999999999909,2565.7052192217934,-1.0
2024-09-12 10:46:00-04:00,2024,upper,1.672998381152358,False,2.0,9.399999999999636,30.40000000000009,8.099999999999909,2580.4012314147294,-1.0
2024-09-13 01:28:00-04:00,2024,upper,1.0858996853253327,False,0.8000000000001819,2.0,3.399999999999636,13.200000000000273,2598.985472832865,-1.0
2024-09-03 07:49:00-04:00,2024,lower,-3.2067865042490844,False,3.399999999999636,6.900000000000091,8.699999999999818,9.599999999999909,2518.614527167135,1.0
2024-09-12 10:47:00-04:00,2024,upper,1.672998381152358,False,2.0,9.399999999999636,30.40000000000009,8.099999999999909,2582.674525314994,-1.0
2024-09-03 10:20:00-04:00,2024,lower,-3.1628992654053874,False,7.200000000000273,18.799999999999727,22.799999999999727,22.199999999999818,2504.7254746850062,1.0
2024-09-12 10:46:00-04:00,2024,upper,1.672998381152358,False,2.0,9.399999999999636,30.40000000000009,8.099999999999909,2581.587429981955,-1.0
2024-09-12 14:54:00-04:00,2024,upper,0.31012574729585224,False,0.900000000000091,3.099999999999909,5.0,37.09999999999991,2586.0345917909353,-1.0
2024-09-03 10:20:00-04:00,2024,lower,-3.1628992654053874,False,7.200000000000273,18.799999999999727,22.799999999999727,22.199999999999818,2505.3654082090643,1.0
2024-09-12 14:38:00-04:00,2024,upper,0.332439110780952,False,1.0,3.099999999999909,5.0,37.09999999999991,2583.9960789381626,-1.0
2024-09-03 09:40:00-04:00,2024,lower,-3.830767365842891,False,7.700000000000273,6.900000000000091,15.199999999999818,22.199999999999818,2513.7539210618374,1.0
2024-09-12 08:46:00-04:00,2024,upper,3.7327314449428557,False,5.300000000000182,4.699999999999818,7.400000000000091,8.099999999999909,2562.796264671624,-1.0
2024-09-12 08:46:00-04:00,2024,upper,3.7327314449428557,False,5.300000000000182,4.699999999999818,7.400000000000091,8.099999999999909,2562.8258342392305,-1.0
2024-09-12 08:46:00-04:00,2024,upper,3.7327314449428557,False,5.300000000000182,4.699999999999818,7.400000000000091,8.099999999999909,2563.416581309634,-1.0
2024-09-12 20:43:00-04:00,2024,upper,0.39440991192189495,False,0.8000000000001819,2.599999999999909,2.0,3.5,2589.448327990213,-1.0
2024-09-12 09:45:00-04:00,2024,upper,3.859404961946226,False,5.699999999999818,22.300000000000182,17.59999999999991,8.099999999999909,2580.0814918237847,-1.0
2024-09-12 09:38:00-04:00,2024,upper,1.5614177885469198,False,3.399999999999636,22.300000000000182,17.59999999999991,8.099999999999909,2572.474372787447,-1.0
2024-09-12 14:39:00-04:00,2024,upper,0.332439110780952,False,1.0,3.099999999999909,5.0,37.09999999999991,2584.5653963258246,-1.0
2024-09-12 09:42:00-04:00,2024,upper,4.028724261567966,False,7.699999999999818,22.300000000000182,17.59999999999991,8.099999999999909,2576.5177014254923,-1.0
2024-09-13 13:05:00-04:00,2024,upper,1.4976961705175644,False,2.400000000000091,4.600000000000364,5.100000000000364,17.899999999999636,2614.3775588888493,-1.0
2024-09-20 11:41:00-04:00,2024,upper,2.483669000058676,False,4.299999999999727,7.800000000000182,12.599999999999909,13.299999999999727,2645.3061300175436,-1.0
2024-09-20 12:00:00-04:00,2024,upper,2.2386106642465857,False,3.199999999999818,12.199999999999818,12.400000000000091,21.09999999999991,2650.098289332487,-1.0
2024-09-20 08:19:00-04:00,2024,upper,1.0852430592313276,False,1.800000000000182,5.199999999999818,5.399999999999636,13.299999999999727,2642.361532138161,-1.0
2024-09-20 08:22:00-04:00,2024,upper,1.567379971498829,False,2.700000000000273,5.199999999999818,5.399999999999636,13.299999999999727,2643.844939053912,-1.0
2024-09-20 11:41:00-04:00,2024,upper,2.483669000058676,False,4.299999999999727,7.800000000000182,12.599999999999909,13.299999999999727,2645.317225028252,-1.0
2024-09-24 11:27:00-04:00,2024,upper,1.474219761897371,False,2.300000000000182,10.699999999999818,13.0,13.099999999999909,2672.8029243111864,-1.0
2024-09-24 22:58:00-04:00,2024,upper,2.5902542801146184,False,3.0,5.399999999999636,7.899999999999636,7.5,2692.660051908412,-1.0
2024-09-24 22:59:00-04:00,2024,upper,2.5902542801146184,False,3.0,5.399999999999636,7.899999999999636,7.5,2694.356837403442,-1.0
2024-10-08 11:34:00-04:00,2024,lower,-2.5444070831275982,False,3.599999999999909,12.099999999999909,21.40000000000009,25.09999999999991,2623.793162596558,1.0
2024-10-17 22:25:00-04:00,2024,upper,2.1155283467875434,False,1.199999999999818,7.199999999999818,14.099999999999909,3.300000000000182,2723.4935817858113,-1.0
2024-09-30 09:45:00-04:00,2024,lower,-3.2047077399792285,False,7.099999999999909,4.5,9.5,22.59999999999991,2653.0064182141887,1.0
2024-10-18 01:46:00-04:00,2024,upper,0.8454047499942083,False,0.900000000000091,2.400000000000091,2.599999999999909,19.09999999999991,2728.9396464834417,-1.0
2024-09-30 14:26:00-04:00,2024,lower,-0.9592986981006413,False,4.600000000000364,4.0,5.599999999999909,15.800000000000182,2646.960353516558,1.0
2024-10-17 22:25:00-04:00,2024,upper,2.1155283467875434,False,1.199999999999818,7.199999999999818,14.099999999999909,3.300000000000182,2724.457025481462,-1.0
2024-09-30 09:44:00-04:00,2024,lower,-1.3851947308404937,False,3.400000000000091,4.5,9.5,22.59999999999991,2653.842974518538,1.0
2024-10-16 05:49:00-04:00,2024,upper,1.3902262767142843,False,0.900000000000091,3.899999999999636,5.900000000000091,12.199999999999818,2699.2713608230556,-1.0
2024-10-10 08:30:00-04:00,2024,lower,0.6703426953531171,False,2.5,2.900000000000091,7.900000000000091,7.900000000000091,2620.4786391769444,1.0
2024-10-17 22:31:00-04:00,2024,upper,2.252552857511709,False,2.199999999999818,5.699999999999818,14.099999999999909,3.300000000000182,2726.004920853475,-1.0
2024-10-08 11:07:00-04:00,2024,lower,-2.38783160025127,False,4.699999999999818,9.199999999999818,21.40000000000009,25.09999999999991,2633.3950791465254,1.0
2024-10-17 21:35:00-04:00,2024,upper,3.9534747150700205,False,3.0,7.900000000000091,2.800000000000182,3.300000000000182,2718.0986631003934,-1.0
2024-10-08 10:36:00-04:00,2024,lower,-3.329074934669651,False,5.0,14.800000000000182,11.300000000000182,25.09999999999991,2639.8513368996073,1.0
2024-10-17 10:39:00-04:00,2024,upper,1.7373992532244207,False,3.099999999999909,7.200000000000273,12.800000000000182,12.199999999999818,2710.5829914969954,-1.0
2024-10-08 11:34:00-04:00,2024,lower,-2.5444070831275982,False,3.599999999999909,12.099999999999909,21.40000000000009,25.09999999999991,2623.8170085030047,1.0
2024-10-17 10:46:00-04:00,2024,upper,1.9121607990134653,False,3.200000000000273,7.200000000000273,12.800000000000182,12.199999999999818,2712.0573969032002,-1.0
2024-10-08 11:07:00-04:00,2024,lower,-2.38783160025127,False,4.699999999999818,9.199999999999818,21.40000000000009,25.09999999999991,2631.6426030967996,1.0
2024-10-17 09:54:00-04:00,2024,upper,0.9862657625325687,False,2.699999999999818,8.599999999999909,9.800000000000182,12.199999999999818,2704.6915492747985,-1.0
2024-10-08 11:33:00-04:00,2024,lower,-2.5444070831275982,False,3.599999999999909,12.099999999999909,21.40000000000009,25.09999999999991,2626.4084507252014,1.0
2024-10-16 09:01:00-04:00,2024,upper,1.0123157915133927,False,1.0,4.900000000000091,5.700000000000273,9.700000000000273,2699.7997577211413,-1.0
2024-10-11 09:39:00-04:00,2024,upper,2.492058887756335,False,4.600000000000364,7.099999999999909,9.700000000000273,10.100000000000364,2669.2325526248123,-1.0
2024-10-14 02:28:00-04:00,2024,upper,3.4813736405753812,False,5.799999999999727,3.400000000000091,3.700000000000273,14.400000000000091,2683.9133824133564,-1.0
2024-10-17 10:36:00-04:00,2024,upper,1.7373992532244207,False,3.099999999999909,7.200000000000273,12.800000000000182,12.199999999999818,2707.4876273090317,-1.0
2024-10-17 21:24:00-04:00,2024,upper,2.170827587865162,False,2.099999999999909,2.800000000000182,2.800000000000182,3.300000000000182,2714.692683509139,-1.0
2024-11-11 09:34:00-05:00,2024,lower,-2.2491207267787208,False,4.900000000000091,8.700000000000273,23.800000000000182,,2629.557316490861,1.0
2024-10-17 10:38:00-04:00,2024,upper,1.7373992532244207,False,3.099999999999909,7.200000000000273,12.800000000000182,12.199999999999818,2708.5647814298604,-1.0
2024-11-11 09:44:00-05:00,2024,lower,-2.5530115569266205,False,4.400000000000091,8.700000000000273,23.800000000000182,,2626.5352185701395,1.0
2024-10-20 22:57:00-04:00,2024,upper,2.2659839712478975,False,2.5,5.199999999999818,8.400000000000091,5.599999999999909,2745.1639737273463,-1.0
2024-11-11 08:35:00-05:00,2024,lower,-5.895001532707989,False,11.199999999999818,6.300000000000182,6.900000000000091,,2648.036026272654,1.0
2024-10-20 21:13:00-04:00,2024,upper,2.655209324462701,False,3.099999999999909,4.599999999999909,4.599999999999909,5.599999999999909,2743.8665700120073,-1.0
2024-11-06 20:20:00-05:00,2024,lower,-5.968260679770864,False,8.600000000000364,3.300000000000182,3.300000000000182,,2655.6834299879924,1.0
2024-10-23 03:36:00-04:00,2024,upper,0.8024024407464976,False,1.1000000000003638,3.699999999999818,5.099999999999909,9.300000000000182,2767.846399319536,-1.0
2024-11-06 08:30:00-05:00,2024,lower,-2.170026677907997,False,6.599999999999909,19.59999999999991,15.099999999999909,,2680.0036006804644,1.0
2024-10-29 20:55:00-04:00,2024,upper,0.847598268056388,False,0.900000000000091,3.900000000000091,1.699999999999818,3.699999999999818,2791.341354417271,-1.0
2024-11-06 01:37:00-05:00,2024,lower,-5.395358630538331,False,11.699999999999818,23.59999999999991,7.099999999999909,,2711.4586455827293,1.0
2024-10-29 21:42:00-04:00,2024,upper,1.8483946238907387,False,1.699999999999818,2.900000000000091,4.400000000000091,3.699999999999818,2793.944569361723,-1.0
2024-11-06 01:37:00-05:00,2024,lower,-5.395358630538331,False,11.699999999999818,23.59999999999991,7.099999999999909,,2712.7554306382767,1.0
2024-10-29 21:42:00-04:00,2024,upper,1.8483946238907387,False,1.699999999999818,2.900000000000091,4.400000000000091,3.699999999999818,2793.80117352229,-1.0
2024-11-06 06:55:00-05:00,2024,lower,-1.9057114710275809,False,5.599999999999909,12.200000000000273,8.700000000000273,,2709.5488264777096,1.0
2024-10-30 02:38:00-04:00,2024,upper,1.3389103975758527,False,0.900000000000091,5.799999999999727,6.800000000000182,7.200000000000273,2799.4518120892035,-1.0
2024-11-06 06:56:00-05:00,2024,lower,-1.9057114710275809,False,5.599999999999909,12.200000000000273,8.700000000000273,,2705.398187910797,1.0
2024-10-29 10:17:00-04:00,2024,upper,2.76854514175926,False,2.5,12.400000000000091,16.199999999999818,10.900000000000091,2781.0943642885777,-1.0
2024-11-06 08:00:00-05:00,2024,lower,-1.4650711594692944,False,5.200000000000273,10.0,15.099999999999909,,2701.0056357114227,1.0
2024-10-29 21:41:00-04:00,2024,upper,1.8483946238907387,False,1.699999999999818,2.900000000000091,4.400000000000091,3.699999999999818,2793.4062633851536,-1.0
2024-11-06 01:37:00-05:00,2024,lower,-5.395358630538331,False,11.699999999999818,23.59999999999991,7.099999999999909,,2711.1937366148463,1.0
2024-11-06 01:33:00-05:00,2024,lower,-5.555961454910147,False,13.099999999999909,23.59999999999991,7.099999999999909,,2721.9767371132,1.0
2024-10-31 10:59:00-04:00,2024,lower,-2.2752583309734287,False,3.600000000000364,9.299999999999727,19.699999999999818,9.900000000000091,2745.7478377052385,1.0
2024-11-06 01:29:00-05:00,2024,lower,-3.1034162939165095,False,7.0,4.699999999999818,7.099999999999909,,2725.978296331067,1.0
2024-11-06 01:34:00-05:00,2024,lower,-5.555961454910147,False,13.099999999999909,23.59999999999991,7.099999999999909,,2719.527664161858,1.0
2024-11-06 06:55:00-05:00,2024,lower,-1.9057114710275809,False,5.599999999999909,12.200000000000273,8.700000000000273,,2707.586853925547,1.0
2024-11-06 01:38:00-05:00,2024,lower,-5.395358630538331,False,11.699999999999818,23.59999999999991,7.099999999999909,,2711.04298591107,1.0
2024-11-11 09:44:00-05:00,2024,lower,-2.5530115569266205,False,4.400000000000091,8.700000000000273,23.800000000000182,,2624.313794049688,1.0
2024-11-11 07:59:00-05:00,2024,lower,-1.2853745174030429,False,2.0,4.300000000000182,8.099999999999909,,2663.36570737899,1.0
2024-11-11 07:58:00-05:00,2024,lower,-1.2853745174030429,False,2.0,4.300000000000182,8.099999999999909,,2664.5406873124257,1.0
2024-11-21 03:21:00-05:00,2024,upper,1.6780388500035517,False,2.200000000000273,2.5,4.899999999999636,,2667.3504457779773,-1.0
2024-11-12 05:24:00-05:00,2024,lower,-1.6210905028164007,False,4.199999999999818,4.900000000000091,10.200000000000273,,2596.5495542220224,1.0
2024-11-20 11:53:00-05:00,2024,upper,0.8080034735160356,False,1.599999999999909,4.099999999999909,8.400000000000091,,2654.291050428393,-1.0
2024-11-13 12:26:00-05:00,2024,lower,-2.3441929381979705,False,2.599999999999909,11.900000000000091,21.5,,2585.158949571607,1.0
2024-11-20 12:06:00-05:00,2024,upper,1.4260716968737992,False,1.599999999999909,3.200000000000273,4.700000000000273,,2656.456226403908,-1.0
2024-11-17 20:30:00-05:00,2024,upper,4.316297417555593,False,4.5,17.5,7.5,,2599.947818520128,-1.0
2024-11-18 08:51:00-05:00,2024,upper,2.1841951904340755,False,2.0,7.0,6.900000000000091,,2609.5909080032666,-1.0
2024-11-19 21:29:00-05:00,2024,upper,0.6327501043521163,False,1.0,5.099999999999909,5.799999999999727,,2644.979042611877,-1.0
2024-11-21 03:21:00-05:00,2024,upper,1.6780388500035517,False,2.200000000000273,2.5,4.899999999999636,,2668.0564434698545,-1.0
2024-11-21 21:06:00-05:00,2024,upper,1.178397534980076,False,1.199999999999818,3.699999999999818,6.599999999999909,,2681.7683002160315,-1.0
2024-11-22 04:42:00-05:00,2024,upper,3.2946087190215803,False,4.5,5.099999999999909,5.699999999999818,,2709.060593505017,-1.0
2024-11-25 10:57:00-05:00,2024,lower,-1.4934375770970483,False,3.800000000000182,11.600000000000364,45.59999999999991,,2629.389406494983,1.0
2024-12-10 19:48:00-05:00,2024,upper,3.3884989295845847,False,2.400000000000091,6.200000000000273,6.0,,2732.055761838599,-1.0
2024-11-25 09:20:00-05:00,2024,lower,-5.2229919192246825,False,10.400000000000091,11.199999999999818,11.5,,2650.4442381614012,1.0
2024-11-27 08:53:00-05:00,2024,upper,1.9932875880004364,False,2.400000000000091,8.200000000000273,5.600000000000364,,2682.9863619064386,-1.0
2024-11-26 21:25:00-05:00,2024,upper,1.305632458048278,False,2.400000000000091,5.0,5.800000000000182,,2662.6546449359316,-1.0
2024-12-10 09:19:00-05:00,2024,upper,2.0164922311978195,False,2.700000000000273,9.5,10.400000000000091,,2707.8623001792353,-1.0
2024-11-27 20:21:00-05:00,2024,lower,-5.121996265174831,False,6.5,3.099999999999909,3.399999999999636,,2645.987699820765,1.0
2024-12-09 10:14:00-05:00,2024,upper,1.52001522839135,False,2.300000000000182,9.5,13.5,,2699.6162082596443,-1.0
2024-12-05 20:10:00-05:00,2024,lower,-5.145011911186489,False,10.600000000000364,4.5,5.199999999999818,,2638.6837917403554,1.0
2024-12-10 09:32:00-05:00,2024,upper,1.9339261924309943,False,2.400000000000091,6.300000000000182,10.400000000000091,,2711.6080430452603,-1.0
2024-12-01 20:21:00-05:00,2024,lower,-2.7939733876661363,False,8.200000000000273,14.800000000000182,17.800000000000182,,2647.6419569547397,1.0
2024-12-10 07:08:00-05:00,2024,upper,1.6407546541351377,False,3.0,3.399999999999636,6.0,,2700.0767460525026,-1.0
2024-12-05 20:10:00-05:00,2024,lower,-5.145011911186489,False,10.600000000000364,4.5,5.199999999999818,,2639.8232539474975,1.0
2024-12-10 09:23:00-05:00,2024,upper,2.249302023144438,False,3.0,9.5,10.400000000000091,,2708.3480577161677,-1.0
2024-12-05 20:10:00-05:00,2024,lower,-5.145011911186489,False,10.600000000000364,4.5,5.199999999999818,,2639.6019422838326,1.0
2024-12-10 07:09:00-05:00,2024,upper,1.6407546541351377,False,3.0,3.399999999999636,6.0,,2703.288874155948,-1.0
2024-12-05 12:43:00-05:00,2024,lower,-1.6432451945604196,False,3.0,12.200000000000273,10.599999999999909,,2646.611125844052,1.0
2024-12-09 09:58:00-05:00,2024,upper,2.6300692100653436,False,1.7999999999997272,7.0,12.300000000000182,,2698.667582676554,-1.0
2024-12-05 20:10:00-05:00,2024,lower,-5.145011911186489,False,10.600000000000364,4.5,5.199999999999818,,2637.232417323446,1.0
2024-12-09 08:35:00-05:00,2024,upper,3.1753617080100054,False,4.599999999999909,4.100000000000364,4.700000000000273,,2683.9584539682064,-1.0
2024-12-18 14:57:00-05:00,2024,lower,-3.1200306754946903,False,5.5,21.700000000000273,3.5,,2619.8415460317938,1.0
2024-12-15 19:56:00-05:00,2024,lower,-2.5507879647117777,False,2.099999999999909,2.200000000000273,4.600000000000364,,2661.9691998698895,1.0
2024-12-11 10:00:00-05:00,2024,upper,3.3409579938468883,False,3.599999999999909,14.099999999999909,14.099999999999909,,2743.4852322009574,-1.0
2024-12-13 08:51:00-05:00,2024,lower,-1.885960587940223,False,3.800000000000182,10.0,10.699999999999818,,2678.6147677990425,1.0
2024-12-12 10:51:00-05:00,2024,lower,-1.383874746505478,False,4.599999999999909,9.900000000000091,23.299999999999727,,2697.0023269432986,1.0
2024-12-13 08:51:00-05:00,2024,lower,-1.885960587940223,False,3.800000000000182,10.0,10.699999999999818,,2678.251091184201,1.0
2025-01-10 05:19:00-05:00,2025,upper,1.3377694281600667,False,2.399999999999636,3.400000000000091,4.5,,2709.3638511408785,-1.0
2024-12-17 08:51:00-05:00,2024,lower,-1.545827751982543,False,3.0,5.400000000000091,5.800000000000182,,2649.386148859122,1.0
2025-01-10 03:37:00-05:00,2025,upper,2.4164660319180404,False,1.699999999999818,6.600000000000364,6.0,,2706.8656248415596,-1.0
2024-12-18 14:00:00-05:00,2024,lower,0.125606014578152,False,1.199999999999818,3.400000000000091,3.5,,2644.98437515844,1.0
2025-01-09 06:28:00-05:00,2025,upper,0.28652729394109105,False,0.599999999999909,3.600000000000364,4.300000000000182,,2687.8213691935953,-1.0
2025-01-09 06:27:00-05:00,2025,upper,0.28652729394109105,False,0.599999999999909,3.600000000000364,4.300000000000182,,2687.4088200175784,-1.0
2024-12-18 14:56:00-05:00,2024,lower,-3.1200306754946903,False,5.5,21.700000000000273,3.5,,2621.2911799824215,1.0
2025-01-02 08:55:00-05:00,2025,upper,2.5610694642599623,False,3.300000000000182,8.300000000000182,6.700000000000273,,2660.4515250255113,-1.0
2025-01-02 21:18:00-05:00,2025,upper,0.6758032559700212,False,2.199999999999818,3.5,5.599999999999909,,2677.2628293310786,-1.0
2025-01-02 10:51:00-05:00,2025,upper,1.8863912740363205,False,2.799999999999727,4.699999999999818,11.700000000000273,,2668.0800681972373,-1.0
2025-01-02 10:34:00-05:00,2025,upper,0.45396273589690406,False,2.099999999999909,4.699999999999818,11.700000000000273,,2664.9743659647797,-1.0
2025-01-02 11:56:00-05:00,2025,upper,1.6207754601506692,False,1.7000000000002728,8.400000000000091,11.199999999999818,,2673.531565348576,-1.0
2024-12-30 10:10:00-05:00,2024,lower,-2.9912025826914097,False,7.099999999999909,8.099999999999909,10.0,,2612.668434651424,1.0
2025-01-02 09:15:00-05:00,2025,upper,3.1968380627906776,False,5.900000000000091,10.899999999999636,12.5,,2661.062198386164,-1.0
2025-01-02 05:21:00-05:00,2025,upper,5.378890230554171,False,6.200000000000273,2.400000000000091,4.0,,2657.356107721859,-1.0
2025-01-02 09:15:00-05:00,2025,upper,3.1968380627906776,False,5.900000000000091,10.899999999999636,12.5,,2660.955520078582,-1.0
2025-01-09 08:35:00-05:00,2025,upper,2.2105140569884045,False,2.699999999999818,5.200000000000273,6.200000000000273,,2695.70272250132,-1.0
2025-01-06 09:18:00-05:00,2025,lower,-0.988385411407028,False,3.400000000000091,23.199999999999818,30.899999999999636,,2625.8972774986805,1.0
2025-01-10 01:33:00-05:00,2025,upper,1.6667967298531892,False,1.0,1.900000000000091,5.199999999999818,,2700.9953879533286,-1.0
2025-01-06 09:18:00-05:00,2025,lower,-0.988385411407028,False,3.400000000000091,23.199999999999818,30.899999999999636,,2625.704612046671,1.0
2025-01-07 08:58:00-05:00,2025,upper,2.885115534343543,False,3.800000000000182,14.099999999999909,6.5,,2678.2670378484536,-1.0
2025-01-10 06:30:00-05:00,2025,upper,0.6754098046008573,False,0.8000000000001819,2.300000000000182,6.5,,2710.438884274927,-1.0
2025-01-10 09:04:00-05:00,2025,upper,2.6181839906274,False,5.300000000000182,27.40000000000009,27.40000000000009,,2717.021031557079,-1.0
2025-01-10 09:28:00-05:00,2025,upper,3.048420771999972,False,4.5,27.40000000000009,27.40000000000009,,2727.2360592666014,-1.0
2025-01-22 05:38:00-05:00,2025,upper,1.1358849440030032,False,3.099999999999909,3.699999999999818,6.600000000000364,,2773.8204874745957,-1.0
2025-01-13 08:44:00-05:00,2025,lower,-2.210245925976473,False,3.800000000000182,8.799999999999727,17.90000000000009,,2680.7795125254047,1.0
2025-01-15 20:30:00-05:00,2025,upper,1.8691162144819922,False,1.5,5.5,5.900000000000091,,2727.9186493470684,-1.0
