sess_date,year,side,touched_at,level,anchor,cap,pnl,exit
2019-06-10,2019,upper,2019-06-10 09:32:00-04:00,7487.869565254565,15.5,23.25,-23.25,SL
2019-05-22,2019,lower,2019-05-22 08:07:00-04:00,7408.255434745435,34.0,51.0,51.0,TP
2019-05-23,2019,lower,2019-05-22 21:33:00-04:00,7383.483520370551,19.75,29.625,-29.625,SL
2019-05-24,2019,upper,2019-05-24 09:43:00-04:00,7378.518849843607,16.0,24.0,24.0,TP
2019-06-07,2019,upper,2019-06-07 10:30:00-04:00,7401.804363120413,71.25,106.875,-18.945636879587255,cutoff
2019-05-28,2019,upper,2019-05-27 20:02:00-04:00,7331.169209021353,5.75,8.625,-8.625,SL
2019-05-28,2019,lower,2019-05-28 04:34:00-04:00,7298.080790978647,20.0,30.0,0.0,BE
2019-06-07,2019,upper,2019-06-07 10:05:00-04:00,7383.844702712669,71.25,106.875,-36.90529728733145,cutoff
2019-06-07,2019,upper,2019-06-07 10:44:00-04:00,7423.8555910660925,71.25,106.875,-0.0,BE
2019-06-18,2019,upper,2019-06-18 06:54:00-04:00,7635.2229919165875,10.25,15.375,-0.0,BE
2019-06-14,2019,upper,2019-06-13 21:34:00-04:00,7542.297387682713,12.5,18.75,-0.0,BE
2019-06-13,2019,lower,2019-06-12 22:09:00-04:00,7443.452612317287,33.75,50.625,0.0,BE
2019-06-17,2019,upper,2019-06-17 09:48:00-04:00,7556.806353690876,17.25,25.875,-1.693646309124233,cutoff
2019-06-17,2019,upper,2019-06-16 21:36:00-04:00,7536.248455297602,8.75,13.125,-0.0,BE
2019-06-18,2019,upper,2019-06-18 04:25:00-04:00,7596.881014215411,25.75,38.625,-38.625,SL
2019-06-20,2019,upper,2019-06-19 21:02:00-04:00,7741.330869510781,15.0,22.5,-22.5,SL
2019-06-20,2019,upper,2019-06-19 19:46:00-04:00,7726.741634701961,25.25,37.875,-37.875,SL
2019-07-01,2019,upper,2019-07-01 09:30:00-04:00,7845.1155162473515,11.75,17.625,17.625,TP
2019-06-25,2019,lower,2019-06-25 10:38:00-04:00,7697.114673993482,43.25,64.875,-64.875,SL
2019-06-25,2019,lower,2019-06-25 09:48:00-04:00,7713.718457598761,13.25,19.875,-19.875,SL
2019-07-04,2019,upper,2019-07-04 10:54:00-04:00,7901.47204750178,5.75,8.625,-0.5279524982197472,cutoff
2019-07-09,2019,lower,2019-07-09 03:50:00-04:00,7744.314913207385,17.5,26.25,26.25,TP
2019-07-08,2019,lower,2019-07-08 09:37:00-04:00,7792.83943250283,9.25,13.875,-13.875,SL
2019-07-10,2019,upper,2019-07-10 09:48:00-04:00,7936.410673489968,84.75,127.125,-0.0,BE
2019-07-05,2019,lower,2019-07-05 08:30:00-04:00,7858.589326510032,10.75,16.125,16.125,TP
2019-07-10,2019,upper,2019-07-10 08:35:00-04:00,7887.730566652485,10.75,16.125,-16.125,SL
2019-07-09,2019,lower,2019-07-08 23:23:00-04:00,7763.519433347515,12.0,18.0,-18.0,SL
2019-07-10,2019,upper,2019-07-10 08:32:00-04:00,7871.407057483897,10.75,16.125,-16.125,SL
2019-07-09,2019,lower,2019-07-09 03:50:00-04:00,7743.967942516103,17.5,26.25,26.25,TP
2019-08-02,2019,lower,2019-08-02 09:49:00-04:00,7719.630249190375,41.0,61.5,-61.5,SL
2019-07-15,2019,upper,2019-07-15 03:10:00-04:00,7979.181172982547,12.0,18.0,-0.0,BE
2019-07-18,2019,lower,2019-07-18 01:34:00-04:00,7834.068827017453,7.25,10.875,10.875,TP
2019-07-15,2019,upper,2019-07-15 03:08:00-04:00,7978.0699338642735,12.0,18.0,-0.0,BE
2019-07-23,2019,upper,2019-07-23 06:14:00-04:00,7954.221335005146,5.75,8.625,-0.0,BE
2019-07-30,2019,lower,2019-07-30 07:30:00-04:00,7949.365003095116,13.75,20.625,0.0,BE
2019-07-30,2019,lower,2019-07-30 08:57:00-04:00,7928.4834026070985,34.5,51.75,51.75,TP
2019-08-08,2019,upper,2019-08-07 21:57:00-04:00,7598.525986628954,20.0,30.0,30.0,TP
2019-08-08,2019,upper,2019-08-07 21:24:00-04:00,7582.876059964445,20.0,30.0,-30.0,SL
2019-08-07,2019,lower,2019-08-07 09:45:00-04:00,7407.373940035555,92.75,139.125,139.125,TP
2019-08-13,2019,lower,2019-08-13 05:31:00-04:00,7518.525582855118,27.25,40.875,0.0,BE
2019-08-13,2019,upper,2019-08-13 10:27:00-04:00,7782.338559159962,235.25,200.0,29.338559159961733,cutoff
2019-08-12,2019,lower,2019-08-12 06:43:00-04:00,7590.661440840038,22.0,33.0,33.0,TP
2019-08-13,2019,upper,2019-08-13 09:46:00-04:00,7679.112585137269,25.5,38.25,-38.25,SL
2019-09-05,2019,upper,2019-09-04 22:10:00-04:00,7834.36788197453,88.25,132.375,-0.0,BE
2019-08-15,2019,lower,2019-08-15 06:36:00-04:00,7404.50711802547,96.75,145.125,145.125,TP
2019-08-19,2019,upper,2019-08-19 02:50:00-04:00,7686.550238764671,12.75,19.125,-0.0,BE
2019-08-16,2019,upper,2019-08-16 05:16:00-04:00,7600.700090851112,38.25,57.375,-0.0,BE
2019-09-05,2019,upper,2019-09-04 21:31:00-04:00,7790.973794658337,27.25,40.875,-40.875,SL
2019-08-23,2019,lower,2019-08-23 08:26:00-04:00,7645.776205341663,17.5,26.25,26.25,TP
2019-08-23,2019,lower,2019-08-23 08:26:00-04:00,7648.237461071905,17.5,26.25,26.25,TP
2019-09-05,2019,upper,2019-09-04 21:37:00-04:00,7802.628620523563,27.25,40.875,-40.875,SL
2019-08-22,2019,lower,2019-08-22 10:33:00-04:00,7687.996379476437,24.0,36.0,0.0,BE
2019-09-05,2019,upper,2019-09-04 22:06:00-04:00,7829.061650315154,88.25,132.375,-0.0,BE
2019-08-22,2019,lower,2019-08-22 10:36:00-04:00,7662.813349684846,24.0,36.0,36.0,TP
2019-08-30,2019,upper,2019-08-30 04:39:00-04:00,7745.687808753693,39.25,58.875,58.875,TP
2019-08-27,2019,upper,2019-08-27 08:27:00-04:00,7626.742271905217,23.75,35.625,35.625,TP
2019-08-29,2019,upper,2019-08-29 06:22:00-04:00,7696.84331146161,27.5,41.25,-0.0,BE
2019-08-29,2019,upper,2019-08-29 03:13:00-04:00,7626.110694509658,10.75,16.125,-16.125,SL
2019-08-30,2019,upper,2019-08-30 05:30:00-04:00,7762.555550331384,22.75,34.125,-0.0,BE
2019-09-05,2019,upper,2019-09-04 21:53:00-04:00,7809.136490467847,27.25,40.875,-40.875,SL
2019-09-04,2019,upper,2019-09-04 03:15:00-04:00,7713.356917280666,30.0,45.0,45.0,TP
2019-09-04,2019,upper,2019-09-04 03:42:00-04:00,7728.3374492194,30.0,45.0,45.0,TP
2019-09-05,2019,upper,2019-09-04 21:02:00-04:00,7750.639697625034,27.25,40.875,-40.875,SL
2019-10-02,2019,lower,2019-10-02 09:35:00-04:00,7620.110302374966,25.0,37.5,-37.5,SL
2019-09-12,2019,upper,2019-09-11 19:22:00-04:00,7925.5847982166,8.25,12.375,-12.375,SL
2019-09-12,2019,upper,2019-09-11 19:22:00-04:00,7926.606963473211,8.25,12.375,-12.375,SL
2019-09-12,2019,upper,2019-09-11 19:24:00-04:00,7931.633357510285,8.25,12.375,-12.375,SL
2019-09-11,2019,upper,2019-09-11 10:02:00-04:00,7855.808503013371,42.0,63.0,-13.441496986629318,cutoff
2019-09-12,2019,upper,2019-09-11 19:18:00-04:00,7906.064381272236,8.25,12.375,-12.375,SL
2019-09-23,2019,lower,2019-09-23 10:11:00-04:00,7809.746325953531,29.25,43.875,43.875,TP
2019-09-19,2019,upper,2019-09-19 08:52:00-04:00,7935.476760982817,24.25,36.375,-36.375,SL
2019-09-19,2019,upper,2019-09-19 09:32:00-04:00,7946.118222308869,39.25,58.875,15.368222308869008,cutoff
2019-10-17,2019,upper,2019-10-17 05:32:00-04:00,7979.391334376496,18.75,28.125,28.125,TP
2019-09-24,2019,upper,2019-09-23 19:01:00-04:00,7897.034543341064,8.5,12.75,12.75,TP
2019-10-15,2019,upper,2019-10-15 10:41:00-04:00,7945.348610962376,30.75,46.125,-0.0,BE
2019-10-02,2019,lower,2019-10-02 09:35:00-04:00,7620.236271590289,25.0,37.5,-37.5,SL
2019-10-11,2019,upper,2019-10-11 09:46:00-04:00,7874.052975888795,12.5,18.75,-18.75,SL
2019-10-11,2019,upper,2019-10-11 09:45:00-04:00,7872.683458163181,12.5,18.75,-18.75,SL
2019-10-02,2019,lower,2019-10-02 03:21:00-04:00,7666.385471689708,17.0,25.5,-25.5,SL
2019-10-11,2019,upper,2019-10-11 10:29:00-04:00,7893.312060265413,56.5,84.75,-0.0,BE
2019-10-04,2019,upper,2019-10-04 10:00:00-04:00,7719.154655779489,37.75,56.625,-0.0,BE
2019-10-04,2019,upper,2019-10-04 01:05:00-04:00,7662.927463635099,10.25,15.375,-15.375,SL
2019-10-08,2019,lower,2019-10-08 10:06:00-04:00,7628.447893913999,56.75,85.125,85.125,TP
2019-10-08,2019,lower,2019-10-08 07:00:00-04:00,7680.384629639439,38.75,58.125,0.0,BE
2019-10-10,2019,upper,2019-10-10 09:55:00-04:00,7754.719605813441,17.25,25.875,-0.0,BE
2019-10-10,2019,upper,2019-10-10 09:50:00-04:00,7742.041556732187,17.25,25.875,-25.875,SL
2019-10-15,2019,upper,2019-10-15 10:29:00-04:00,7927.478343406126,30.75,46.125,-33.02165659387356,cutoff
2019-10-15,2019,upper,2019-10-15 10:12:00-04:00,7910.794741133785,30.75,46.125,-46.125,SL
2019-10-23,2019,lower,2019-10-22 20:09:00-04:00,7812.847713147466,14.0,21.0,21.0,TP
2019-10-17,2019,upper,2019-10-17 05:32:00-04:00,7978.687636132607,18.75,28.125,28.125,TP
2019-10-18,2019,lower,2019-10-18 03:16:00-04:00,7920.815476106659,12.75,19.125,19.125,TP
2019-10-25,2019,upper,2019-10-25 10:49:00-04:00,7999.783572549194,46.25,69.375,-24.466427450805895,cutoff
2019-10-22,2019,upper,2019-10-21 21:24:00-04:00,7977.146754331377,32.5,48.75,-0.0,BE
2019-10-25,2019,upper,2019-10-25 10:50:00-04:00,8005.555977296159,46.25,69.375,-18.694022703841256,cutoff
2019-10-30,2019,lower,2019-10-30 10:03:00-04:00,8029.899254280801,35.25,52.875,0.0,BE
2019-11-01,2019,upper,2019-11-01 10:03:00-04:00,8155.828594868752,30.25,45.375,9.57859486875168,cutoff
2019-10-30,2019,lower,2019-10-30 09:42:00-04:00,8039.796405131248,13.0,19.5,19.5,TP
2019-11-07,2019,upper,2019-11-07 10:33:00-05:00,8266.866553915275,27.0,40.5,40.5,TP
2019-11-07,2019,upper,2019-11-07 02:29:00-05:00,8249.928529020764,8.0,12.0,-12.0,SL
2019-11-12,2019,upper,2019-11-12 10:41:00-05:00,8292.567218978998,21.75,32.625,32.625,TP
2019-11-08,2019,lower,2019-11-07 21:22:00-05:00,8198.682781021002,17.75,26.625,0.0,BE
2019-11-12,2019,upper,2019-11-12 01:10:00-05:00,8268.424800682607,24.25,36.375,-0.0,BE
2019-11-12,2019,upper,2019-11-12 01:10:00-05:00,8268.957240788526,24.25,36.375,-0.0,BE
2019-12-03,2019,lower,2019-12-03 09:48:00-05:00,8173.042759211474,40.0,60.0,60.0,TP
2019-11-15,2019,upper,2019-11-15 09:28:00-05:00,8314.955063486945,17.25,25.875,25.875,TP
2019-12-03,2019,lower,2019-12-03 09:18:00-05:00,8209.919936513055,40.0,60.0,20.58006348694471,cutoff
2019-11-15,2019,upper,2019-11-14 19:57:00-05:00,8295.779775090652,12.0,18.0,-18.0,SL
2019-12-03,2019,lower,2019-12-03 09:30:00-05:00,8200.845224909348,40.0,60.0,0.0,BE
2019-11-15,2019,upper,2019-11-14 19:50:00-05:00,8288.136997537944,12.0,18.0,-18.0,SL
2019-12-03,2019,lower,2019-12-03 09:23:00-05:00,8204.863002462056,40.0,60.0,25.6369975379439,cutoff
2019-11-18,2019,upper,2019-11-18 02:17:00-05:00,8352.849656194012,5.0,7.5,7.5,TP
2019-11-19,2019,upper,2019-11-19 01:24:00-05:00,8352.758388545735,10.25,15.375,-0.0,BE
2019-11-26,2019,upper,2019-11-25 20:46:00-05:00,8403.660465537389,21.25,31.875,31.875,TP
2019-11-20,2019,lower,2019-11-19 20:21:00-05:00,8308.089534462611,16.5,24.75,24.75,TP
2019-11-25,2019,upper,2019-11-25 10:30:00-05:00,8364.061306091211,42.5,63.75,-0.1886939087889914,cutoff
2019-11-25,2019,upper,2019-11-25 09:30:00-05:00,8324.042127347053,14.5,21.75,-21.75,SL
2019-12-03,2019,lower,2019-12-03 08:32:00-05:00,8229.957872652947,40.5,60.75,-60.75,SL
2019-11-25,2019,upper,2019-11-25 09:35:00-05:00,8339.24651496033,14.5,21.75,-21.75,SL
2019-12-03,2019,lower,2019-12-03 08:32:00-05:00,8229.75348503967,40.5,60.75,-60.75,SL
2019-11-26,2019,upper,2019-11-25 19:38:00-05:00,8386.920179916739,5.5,8.25,-8.25,SL
2019-12-03,2019,lower,2019-12-03 07:44:00-05:00,8263.704820083261,21.0,31.5,-31.5,SL
2019-11-27,2019,upper,2019-11-27 02:28:00-05:00,8417.912360900587,3.5,5.25,5.25,TP
2019-12-02,2019,lower,2019-12-02 09:59:00-05:00,8342.087639099413,19.75,29.625,-29.625,SL
2019-12-02,2019,lower,2019-12-02 09:38:00-05:00,8376.48774955661,19.75,29.625,-29.625,SL
2019-12-12,2019,upper,2019-12-12 09:39:00-05:00,8463.234368370606,22.0,33.0,-33.0,SL
2019-11-29,2019,lower,2019-11-29 00:20:00-05:00,8418.765631629394,4.0,6.0,-6.0,SL
2019-12-12,2019,upper,2019-12-12 09:39:00-05:00,8462.933677822795,22.0,33.0,-33.0,SL
2019-12-02,2019,lower,2019-12-02 09:31:00-05:00,8397.566322177205,19.75,29.625,-29.625,SL
2019-12-12,2019,upper,2019-12-12 10:05:00-05:00,8488.965324838011,83.75,125.625,39.71532483801093,cutoff
2019-12-02,2019,lower,2019-12-02 10:35:00-05:00,8278.159675161989,78.5,117.75,52.34032483801093,cutoff
2019-12-04,2019,upper,2019-12-03 19:00:00-05:00,8265.198372850537,11.0,16.5,16.5,TP
2019-12-06,2019,upper,2019-12-06 08:30:00-05:00,8349.958770363502,13.5,20.25,-20.25,SL
2019-12-06,2019,upper,2019-12-06 08:49:00-05:00,8376.432783220323,13.5,20.25,-0.0,BE
2019-12-09,2019,upper,2019-12-09 09:38:00-05:00,8415.201321630178,8.75,13.125,13.125,TP
2019-12-10,2019,lower,2019-12-10 03:50:00-05:00,8335.798678369822,6.0,9.0,-9.0,SL
2019-12-12,2019,upper,2019-12-12 09:39:00-05:00,8446.935444974712,22.0,33.0,-33.0,SL
2019-12-12,2019,upper,2019-12-12 04:50:00-05:00,8429.295020283938,12.75,19.125,19.125,TP
2019-12-12,2019,upper,2019-12-12 03:04:00-05:00,8420.817688006573,5.75,8.625,-8.625,SL
2019-12-13,2019,upper,2019-12-12 19:00:00-05:00,8522.592730300512,23.75,35.625,35.625,TP
2019-12-16,2019,upper,2019-12-16 09:12:00-05:00,8576.198702702262,9.5,14.25,-14.25,SL
2019-12-23,2019,upper,2019-12-23 08:41:00-05:00,8742.740487957715,15.75,23.625,13.740487957715231,cutoff
2019-12-26,2019,upper,2019-12-26 09:48:00-05:00,8759.067084028782,12.75,19.125,-19.125,SL
2019-12-30,2019,lower,2019-12-30 10:13:00-05:00,8701.807915971218,90.5,135.75,31.19208402878212,cutoff
2019-12-26,2019,upper,2019-12-26 10:54:00-05:00,8766.921967745377,22.0,33.0,-20.078032254623395,cutoff
2020-01-08,2020,lower,2020-01-07 19:39:00-05:00,8684.203032254623,120.25,180.375,180.375,TP
2019-12-30,2019,lower,2019-12-30 10:13:00-05:00,8700.822080683687,90.5,135.75,32.17791931631291,cutoff
2019-12-30,2019,lower,2019-12-30 09:37:00-05:00,8749.02294888804,13.25,19.875,-19.875,SL
2020-01-03,2020,lower,2020-01-03 05:49:00-05:00,8758.510495491522,33.5,50.25,50.25,TP
2020-01-08,2020,lower,2020-01-07 19:28:00-05:00,8708.013640274054,120.25,180.375,180.375,TP
2020-01-27,2020,lower,2020-01-27 06:00:00-05:00,8949.302071906843,47.75,71.625,0.0,BE
2020-01-27,2020,lower,2020-01-27 05:20:00-05:00,8965.812734191797,48.0,72.0,8.187265808202937,cutoff
2020-01-16,2020,upper,2020-01-16 09:45:00-05:00,9116.157745345472,9.25,13.875,13.875,TP
2020-01-22,2020,upper,2020-01-21 21:51:00-05:00,9223.110404366098,11.5,17.25,-17.25,SL
2020-01-21,2020,lower,2020-01-20 20:20:00-05:00,9135.181434405471,5.25,7.875,7.875,TP
2020-01-22,2020,upper,2020-01-21 21:34:00-05:00,9208.760677973209,11.5,17.25,-17.25,SL
2020-01-24,2020,upper,2020-01-24 03:30:00-05:00,9277.187477373784,7.0,10.5,10.5,TP
2020-01-23,2020,lower,2020-01-23 00:26:00-05:00,9174.687522626216,13.75,20.625,0.0,BE
2020-01-28,2020,upper,2020-01-28 01:28:00-05:00,9033.337654204714,21.75,32.625,-0.0,BE
2020-01-30,2020,lower,2020-01-30 02:00:00-05:00,9040.296266774225,19.5,29.25,-29.25,SL
2020-02-04,2020,upper,2020-02-04 09:49:00-05:00,9269.834931555484,16.75,25.125,-25.125,SL
2020-02-04,2020,upper,2020-02-04 01:17:00-05:00,9190.9317063194,16.0,24.0,-24.0,SL
2020-02-24,2020,lower,2020-02-24 03:31:00-05:00,9185.635463815448,43.75,65.625,-65.625,SL
2020-02-11,2020,upper,2020-02-10 19:43:00-05:00,9543.717358703325,12.5,18.75,-18.75,SL
2020-02-10,2020,upper,2020-02-10 10:34:00-05:00,9466.801044561107,70.0,105.0,-0.0,BE
2020-02-14,2020,upper,2020-02-13 22:02:00-05:00,9648.906546654867,21.0,31.5,31.5,TP
2020-02-21,2020,lower,2020-02-21 09:49:00-05:00,9497.593453345133,21.5,32.25,32.25,TP
2020-02-13,2020,lower,2020-02-13 05:10:00-05:00,9519.94781508909,35.25,52.875,52.875,TP
2020-02-21,2020,lower,2020-02-21 09:49:00-05:00,9491.878342580056,21.5,32.25,32.25,TP
2020-02-17,2020,upper,2020-02-17 01:19:00-05:00,9680.891641176499,10.25,15.375,-0.0,BE
2020-02-18,2020,lower,2020-02-18 02:15:00-05:00,9554.483358823501,13.0,19.5,-19.5,SL
2020-02-19,2020,upper,2020-02-19 09:06:00-05:00,9693.176812418536,8.75,13.125,-13.125,SL
2020-02-20,2020,upper,2020-02-19 19:04:00-05:00,9761.54860880646,11.25,16.875,16.875,TP
2020-02-27,2020,lower,2020-02-26 19:06:00-05:00,8769.912679287172,92.5,138.75,0.0,BE
2020-03-06,2020,lower,2020-03-06 07:48:00-05:00,8371.032705858832,50.5,75.75,0.0,BE
2020-03-06,2020,lower,2020-03-05 21:08:00-05:00,8578.589794318297,75.5,113.25,-113.25,SL
2020-03-06,2020,lower,2020-03-05 21:00:00-05:00,8602.716948809972,75.5,113.25,-113.25,SL
2020-03-10,2020,upper,2020-03-10 05:40:00-04:00,8316.853531116418,132.25,198.375,-0.0,BE
2020-03-12,2020,lower,2020-03-11 21:57:00-04:00,7654.771468883582,93.75,140.625,0.0,BE
2020-03-25,2020,upper,2020-03-25 03:59:00-04:00,7642.5250994493,102.5,153.75,153.75,TP
2020-03-20,2020,upper,2020-03-20 04:03:00-04:00,7596.781536740718,152.5,200.0,200.0,TP
2020-03-25,2020,upper,2020-03-25 03:59:00-04:00,7639.849808128156,102.5,153.75,153.75,TP
2020-03-24,2020,upper,2020-03-23 21:59:00-04:00,7248.319403689818,85.75,128.625,-0.0,BE
2020-04-01,2020,lower,2020-04-01 01:25:00-04:00,7654.295396411435,38.0,57.0,-57.0,SL
2020-04-06,2020,upper,2020-04-05 20:17:00-04:00,7710.318501398074,32.5,48.75,-48.75,SL
2020-04-06,2020,upper,2020-04-05 20:31:00-04:00,7757.643756470801,32.5,48.75,-48.75,SL
2020-04-14,2020,upper,2020-04-14 00:20:00-04:00,8479.985780351784,25.0,37.5,-0.0,BE
2020-04-09,2020,upper,2020-04-09 09:06:00-04:00,8283.627116081698,171.75,200.0,-0.0,BE
2020-04-14,2020,upper,2020-04-14 00:19:00-04:00,8472.16122433939,25.0,37.5,-0.0,BE
2020-04-16,2020,upper,2020-04-16 02:41:00-04:00,8676.731800717835,74.75,112.125,-0.0,BE
2020-04-21,2020,lower,2020-04-21 10:57:00-04:00,8393.268199282165,121.75,182.625,38.73180071783463,cutoff
2020-04-21,2020,lower,2020-04-21 10:35:00-04:00,8504.040497451697,121.75,182.625,-72.04049745169687,cutoff
2020-04-21,2020,lower,2020-04-20 22:26:00-04:00,8671.854775599155,49.75,74.625,-74.625,SL
2020-04-27,2020,upper,2020-04-27 00:32:00-04:00,8880.363906452476,20.5,30.75,-0.0,BE
2020-04-21,2020,lower,2020-04-20 22:42:00-04:00,8621.386093547524,49.75,74.625,74.625,TP
2020-04-21,2020,lower,2020-04-21 10:52:00-04:00,8424.823701057901,121.75,182.625,7.176298942098583,cutoff
2020-04-23,2020,upper,2020-04-23 09:32:00-04:00,8702.794467932577,70.25,105.375,8.79446793257739,cutoff
2020-04-27,2020,upper,2020-04-27 00:32:00-04:00,8857.612581939171,20.5,30.75,-30.75,SL
2020-04-24,2020,lower,2020-04-23 20:11:00-04:00,8531.137418060829,21.0,31.5,-31.5,SL
2020-04-28,2020,lower,2020-04-28 10:54:00-04:00,8723.59496687294,96.5,144.75,0.0,BE
2020-05-05,2020,upper,2020-05-05 09:53:00-04:00,8952.64781347616,22.75,34.125,-0.0,BE
2020-05-05,2020,upper,2020-05-04 21:01:00-04:00,8846.286719976539,26.5,39.75,-39.75,SL
2020-05-06,2020,upper,2020-05-06 10:52:00-04:00,9045.793393287882,60.0,90.0,-0.0,BE
2020-05-08,2020,upper,2020-05-07 22:22:00-04:00,9203.540766960876,21.0,31.5,-31.5,SL
2020-05-13,2020,lower,2020-05-12 19:35:00-04:00,9023.207795394439,47.0,70.5,70.5,TP
2020-05-13,2020,lower,2020-05-12 19:35:00-04:00,9029.138378549123,47.0,70.5,70.5,TP
2020-05-20,2020,upper,2020-05-20 09:58:00-04:00,9457.78948991969,20.25,30.375,-30.375,SL
2020-05-18,2020,upper,2020-05-18 08:19:00-04:00,9292.253050694417,63.0,94.5,-0.0,BE
2020-05-19,2020,upper,2020-05-19 02:50:00-04:00,9389.856241128644,28.75,43.125,43.125,TP
2020-05-20,2020,upper,2020-05-20 10:12:00-04:00,9472.884749156721,64.5,96.75,-0.0,BE
2020-05-27,2020,lower,2020-05-27 10:42:00-04:00,9210.115250843279,131.5,197.25,0.0,BE
2020-05-26,2020,upper,2020-05-25 21:08:00-04:00,9537.457038262202,26.0,39.0,-39.0,SL
2020-05-22,2020,lower,2020-05-21 23:26:00-04:00,9302.667961737798,58.25,87.375,0.0,BE
2020-05-26,2020,upper,2020-05-26 02:25:00-04:00,9599.873596588786,17.75,26.625,26.625,TP
2020-05-25,2020,upper,2020-05-25 04:44:00-04:00,9474.981331482388,24.75,37.125,-37.125,SL
2020-05-27,2020,lower,2020-05-27 10:39:00-04:00,9242.518668517612,131.5,197.25,0.0,BE
2020-05-26,2020,upper,2020-05-26 00:31:00-04:00,9585.137477015865,28.75,43.125,-0.0,BE
2020-06-02,2020,upper,2020-06-02 05:47:00-04:00,9663.316507110252,36.25,54.375,54.375,TP
2020-05-28,2020,upper,2020-05-28 10:40:00-04:00,9487.317441634712,124.0,186.0,-0.0,BE
2020-05-27,2020,lower,2020-05-27 10:47:00-04:00,9197.807558365288,131.5,197.25,197.25,TP
2020-06-02,2020,upper,2020-06-02 04:45:00-04:00,9644.530667058452,33.5,50.25,50.25,TP
2020-06-15,2020,lower,2020-06-15 01:56:00-04:00,9421.094332941548,43.0,64.5,64.5,TP
2020-06-03,2020,upper,2020-06-02 21:01:00-04:00,9687.040603266221,26.75,40.125,-0.0,BE
2020-06-05,2020,upper,2020-06-05 09:45:00-04:00,9770.212068963912,67.75,101.625,-0.0,BE
2020-06-09,2020,upper,2020-06-09 10:33:00-04:00,9915.174858529552,64.0,96.0,-66.82514147044822,cutoff
2020-06-11,2020,lower,2020-06-11 04:44:00-04:00,9944.531530329417,57.0,85.5,0.0,BE
2020-06-19,2020,upper,2020-06-19 02:34:00-04:00,10062.099069233254,20.25,30.375,-0.0,BE
2020-06-16,2020,upper,2020-06-15 22:51:00-04:00,9945.367762822876,29.0,43.5,43.5,TP
2020-06-12,2020,lower,2020-06-12 10:59:00-04:00,9651.382237177124,93.75,140.625,0.0,BE
2020-06-19,2020,upper,2020-06-19 08:01:00-04:00,10083.116599372986,21.5,32.25,32.25,TP
2020-06-16,2020,lower,2020-06-16 10:57:00-04:00,9864.758400627014,56.25,84.375,84.375,TP
2020-06-19,2020,upper,2020-06-19 09:28:00-04:00,10111.468121785274,22.0,33.0,33.0,TP
2020-06-18,2020,lower,2020-06-17 21:40:00-04:00,9868.406878214726,38.5,57.75,57.75,TP
2020-06-19,2020,upper,2020-06-19 02:22:00-04:00,10057.127231117185,20.25,30.375,-0.0,BE
2020-06-23,2020,upper,2020-06-23 03:16:00-04:00,10177.797121907754,56.75,85.125,-85.125,SL
2020-06-25,2020,lower,2020-06-25 09:50:00-04:00,9888.008374457824,47.25,70.875,70.875,TP
2020-06-24,2020,lower,2020-06-24 10:04:00-04:00,10075.630163996504,133.5,200.0,0.0,BE
2020-07-02,2020,upper,2020-07-02 07:59:00-04:00,10335.851087501089,14.75,22.125,-22.125,SL
2020-07-06,2020,upper,2020-07-05 23:52:00-04:00,10487.199718160175,23.5,35.25,-35.25,SL
2020-07-06,2020,upper,2020-07-05 21:00:00-04:00,10423.405868760841,28.0,42.0,-42.0,SL
2020-07-14,2020,lower,2020-07-14 10:13:00-04:00,10376.659017542517,242.5,200.0,200.0,TP
2020-07-09,2020,upper,2020-07-09 08:30:00-04:00,10736.934292684524,32.5,48.75,-0.0,BE
2020-07-14,2020,lower,2020-07-14 09:51:00-04:00,10455.690707315476,164.5,200.0,155.55929268452383,cutoff
2020-07-09,2020,upper,2020-07-09 05:46:00-04:00,10700.5599955861,19.25,28.875,-28.875,SL
2020-07-14,2020,lower,2020-07-14 09:07:00-04:00,10476.4400044139,164.5,200.0,134.80999558609983,cutoff
2020-07-09,2020,lower,2020-07-09 10:58:00-04:00,10612.778715219578,59.0,88.5,88.5,TP
2020-07-14,2020,lower,2020-07-14 08:51:00-04:00,10560.007855561918,82.5,123.75,0.0,BE
2020-08-03,2020,upper,2020-08-03 10:02:00-04:00,11062.782402520716,78.5,117.75,-0.0,BE
2020-07-15,2020,upper,2020-07-15 07:04:00-04:00,10748.78761203176,57.75,86.625,-0.0,BE
2020-07-20,2020,upper,2020-07-20 09:31:00-04:00,10680.92891096478,31.75,47.625,47.625,TP
2020-07-24,2020,lower,2020-07-24 02:52:00-04:00,10442.82108903522,34.0,51.0,-51.0,SL
2020-07-20,2020,upper,2020-07-20 10:23:00-04:00,10751.40471705361,89.25,133.875,-133.875,SL
2020-07-24,2020,lower,2020-07-23 23:42:00-04:00,10485.34528294639,27.25,40.875,-40.875,SL
2020-07-24,2020,lower,2020-07-23 23:33:00-04:00,10503.422020065982,27.25,40.875,-40.875,SL
2020-08-05,2020,upper,2020-08-05 02:45:00-04:00,11112.520932387613,17.0,25.5,-25.5,SL
2020-08-03,2020,upper,2020-08-03 06:21:00-04:00,10962.881913789335,21.75,32.625,-32.625,SL
2020-08-03,2020,upper,2020-08-03 06:36:00-04:00,10987.960303623571,21.75,32.625,-32.625,SL
2020-07-27,2020,upper,2020-07-27 09:40:00-04:00,10593.674781687627,37.75,56.625,56.625,TP
