rr_config_id,config,source_year,source_month,calendar_block_id,seasonality_bucket,july_august_blend_weight,n_trades,n_active_trades,n_flat_trades,gross_profit_pts,gross_loss_pts,net_pts,points_pf,TP,SL,BE,cutoff,FLAT,median_raw_stop_points,median_mae_points,median_mfe_points,switch_flat_rate,negative_block
1_5rr,primary_150r,2013,4,1_5rr|2013-04,broader_pool,0.1,6,6,0,0.0,37.5,-37.5,0.0,0,4,2,0,0,7.875,8.079324029912186,5.049937452063887,0.0,True
1_5rr,primary_150r,2013,5,1_5rr|2013-05,broader_pool,0.1,5,5,0,34.3125,25.5,8.8125,1.3455882352941178,1,2,2,0,0,12.0,1.3476485717305877,1.5655188881241884,0.0,False
1_5rr,primary_150r,2013,6,1_5rr|2013-06,summer_neighbor,0.35,10,10,0,57.79339703964342,22.125,35.66839703964342,2.6121309396449006,2,3,4,1,0,9.75,5.55476499449037,9.985384717369243,0.0,False
1_5rr,primary_150r,2013,7,1_5rr|2013-07,july_august,1.0,8,8,0,34.875,-0.0,34.875,inf,3,0,5,0,0,7.875,1.4989803100856989,7.301467491605308,0.0,False
1_5rr,primary_150r,2013,8,1_5rr|2013-08,july_august,1.0,8,8,0,16.3125,44.625,-28.3125,0.36554621848739494,2,4,2,0,0,6.5625,4.905656000168392,2.2400331598232697,0.0,True
1_5rr,primary_150r,2013,9,1_5rr|2013-09,summer_neighbor,0.35,5,5,0,16.253277506648374,22.5,-6.246722493351626,0.7223678891843721,1,2,1,1,0,7.5,7.309222493351626,4.384672166346718,0.0,True
1_5rr,primary_150r,2013,10,1_5rr|2013-10,broader_pool,0.1,5,5,0,18.0,13.666527627160576,4.333472372839424,1.3170865702731374,2,1,1,1,0,8.25,2.169408491311515,5.080591508688485,0.0,False
1_5rr,primary_150r,2013,11,1_5rr|2013-11,broader_pool,0.1,5,5,0,27.5625,-0.0,27.5625,inf,3,0,2,0,0,9.0,2.8327248875311852,6.526164562633312,0.0,False
1_5rr,primary_150r,2013,12,1_5rr|2013-12,broader_pool,0.1,11,11,0,60.26752726705854,33.0,27.26752726705854,1.82628870506238,6,4,0,1,0,7.125,3.336420255619487,7.58002726705854,0.0,False
1_5rr,primary_150r,2014,1,1_5rr|2014-01,broader_pool,0.1,13,13,0,33.49950124157067,50.32192380516972,-16.822422563599048,0.665703906139796,2,5,4,2,0,13.125,4.6235542875992905,6.5530761948302825,0.0,True
1_5rr,primary_150r,2014,2,1_5rr|2014-02,broader_pool,0.1,8,8,0,25.875,33.11095494151141,-7.235954941511409,0.7814634173404752,3,3,1,1,0,5.625,4.081787089911586,3.730712910088414,0.0,True
1_5rr,primary_150r,2014,3,1_5rr|2014-03,broader_pool,0.1,8,8,0,16.44868623378261,25.875,-9.42631376621739,0.6356980186969124,1,3,3,1,0,9.0,7.881609968534576,8.800438465845218,0.0,True
1_5rr,primary_150r,2014,4,1_5rr|2014-04,broader_pool,0.1,10,10,0,45.5625,42.375,3.1875,1.075221238938053,3,6,1,0,0,6.75,5.2357485968691435,3.7176925324961303,0.0,False
1_5rr,primary_150r,2014,5,1_5rr|2014-05,broader_pool,0.1,9,8,1,11.25,52.875,-41.625,0.2127659574468085,1,6,1,0,1,6.75,6.834487076461301,1.8494440701142594,0.1111111111111111,True
1_5rr,primary_150r,2014,6,1_5rr|2014-06,summer_neighbor,0.35,4,0,4,0.0,-0.0,0.0,inf,0,0,0,0,4,4.875,5.0327223497786235,2.6809946577254777,1.0,False
1_5rr,primary_150r,2014,7,1_5rr|2014-07,july_august,1.0,14,0,14,0.0,-0.0,0.0,inf,0,0,0,0,14,6.9375,4.649353463795251,4.456339346577806,1.0,False
1_5rr,primary_150r,2014,8,1_5rr|2014-08,july_august,1.0,10,0,10,0.0,-0.0,0.0,inf,0,0,0,0,10,5.4375,2.9060489524647437,1.8959858464788795,1.0,False
1_5rr,primary_150r,2014,9,1_5rr|2014-09,summer_neighbor,0.35,8,0,8,0.0,-0.0,0.0,inf,0,0,0,0,8,5.625,4.820063521462544,4.206301262481247,1.0,False
1_5rr,primary_150r,2014,10,1_5rr|2014-10,broader_pool,0.1,12,0,12,0.0,-0.0,0.0,inf,0,0,0,0,12,14.25,6.214213294204228,9.732857844466935,1.0,False
1_5rr,primary_150r,2014,11,1_5rr|2014-11,broader_pool,0.1,7,0,7,0.0,-0.0,0.0,inf,0,0,0,0,7,5.25,5.224903713937238,4.368518356444838,1.0,False
1_5rr,primary_150r,2014,12,1_5rr|2014-12,broader_pool,0.1,6,0,6,0.0,-0.0,0.0,inf,0,0,0,0,6,14.0625,6.05603791908743,8.403129435259416,1.0,False
1_5rr,primary_150r,2015,1,1_5rr|2015-01,broader_pool,0.1,8,0,8,0.0,-0.0,0.0,inf,0,0,0,0,8,21.375,8.831089615048768,6.090478423838476,1.0,False
1_5rr,primary_150r,2015,2,1_5rr|2015-02,broader_pool,0.1,8,0,8,0.0,-0.0,0.0,inf,0,0,0,0,8,10.875,7.2648613184655915,7.180563783396792,1.0,False
1_5rr,primary_150r,2015,3,1_5rr|2015-03,broader_pool,0.1,11,0,11,0.0,-0.0,0.0,inf,0,0,0,0,11,10.125,5.294054183564185,5.368890656201984,1.0,False
1_5rr,primary_150r,2015,4,1_5rr|2015-04,broader_pool,0.1,10,0,10,0.0,-0.0,0.0,inf,0,0,0,0,10,15.0,10.967417082343673,12.364754054216974,1.0,False
1_5rr,primary_150r,2015,5,1_5rr|2015-05,broader_pool,0.1,10,0,10,0.0,-0.0,0.0,inf,0,0,0,0,10,8.0625,7.763587701903816,9.19626900146568,1.0,False
1_5rr,primary_150r,2015,6,1_5rr|2015-06,summer_neighbor,0.35,11,0,11,0.0,-0.0,0.0,inf,0,0,0,0,11,14.625,6.5,7.196063744202547,1.0,False
1_5rr,primary_150r,2015,7,1_5rr|2015-07,july_august,1.0,11,0,11,0.0,-0.0,0.0,inf,0,0,0,0,11,12.375,8.5359522031722,4.928355221941274,1.0,False
1_5rr,primary_150r,2015,8,1_5rr|2015-08,july_august,1.0,10,0,10,0.0,-0.0,0.0,inf,0,0,0,0,10,20.4375,9.887831396652018,11.664399717444212,1.0,False
1_5rr,primary_150r,2015,9,1_5rr|2015-09,summer_neighbor,0.35,15,0,15,0.0,-0.0,0.0,inf,0,0,0,0,15,25.5,22.676383769504355,10.133825608731058,1.0,False
1_5rr,primary_150r,2015,10,1_5rr|2015-10,broader_pool,0.1,6,0,6,0.0,-0.0,0.0,inf,0,0,0,0,6,15.375,9.117065380736676,12.907770926213288,1.0,False
1_5rr,primary_150r,2015,11,1_5rr|2015-11,broader_pool,0.1,7,0,7,0.0,-0.0,0.0,inf,0,0,0,0,7,10.125,7.654209551672466,7.291701476025992,1.0,False
1_5rr,primary_150r,2015,12,1_5rr|2015-12,broader_pool,0.1,13,0,13,0.0,-0.0,0.0,inf,0,0,0,0,13,12.375,8.607277090263779,13.667206131225612,1.0,False
1_5rr,primary_150r,2018,1,1_5rr|2018-01,broader_pool,0.1,7,0,7,0.0,-0.0,0.0,inf,0,0,0,0,7,9.0,2.7404189617718657,8.633257076851805,1.0,False
1_5rr,primary_150r,2018,2,1_5rr|2018-02,broader_pool,0.1,4,0,4,0.0,-0.0,0.0,inf,0,0,0,0,4,49.5,8.240229404485945,39.54685654988134,1.0,False
1_5rr,primary_150r,2018,3,1_5rr|2018-03,broader_pool,0.1,14,12,2,131.51003796635632,54.0,77.51003796635632,2.435371073451043,3,3,5,1,2,24.1875,5.7677747865582205,18.763459431108913,0.14285714285714285,False
1_5rr,primary_150r,2018,4,1_5rr|2018-04,broader_pool,0.1,6,6,0,92.8125,-0.0,92.8125,inf,3,0,3,0,0,19.5,5.1295875275855,31.68928369692503,0.0,False
1_5rr,primary_150r,2018,5,1_5rr|2018-05,broader_pool,0.1,11,11,0,125.4375,49.5,75.9375,2.534090909090909,3,2,6,0,0,19.125,4.8362265638497774,15.253726657310835,0.0,False
1_5rr,primary_150r,2018,6,1_5rr|2018-06,summer_neighbor,0.35,15,15,0,65.8125,187.875,-122.0625,0.3502994011976048,2,8,5,0,0,22.5,16.071104982876932,9.428895017123068,0.0,True
1_5rr,primary_150r,2018,7,1_5rr|2018-07,july_august,1.0,11,11,0,173.8125,40.125,133.6875,4.331775700934579,6,2,3,0,0,21.0,7.680087663367885,19.784348931816567,0.0,False
1_5rr,primary_150r,2018,8,1_5rr|2018-08,july_august,1.0,10,10,0,69.1875,23.25,45.9375,2.975806451612903,3,2,5,0,0,11.625,3.7457006381678184,14.254299361832182,0.0,False
1_5rr,primary_150r,2018,9,1_5rr|2018-09,summer_neighbor,0.35,10,10,0,133.875,104.95490743579558,28.920092564204424,1.2755477878144557,3,5,1,1,0,15.0,14.05049787566486,10.094063821475174,0.0,False
1_5rr,primary_150r,2018,10,1_5rr|2018-10,broader_pool,0.1,10,10,0,164.25,100.125,64.125,1.6404494382022472,3,4,3,0,0,27.375,12.613208381007553,17.729653094929745,0.0,False
1_5rr,primary_150r,2018,11,1_5rr|2018-11,broader_pool,0.1,11,11,0,303.75,240.0,63.75,1.265625,5,5,1,0,0,36.375,28.86661207574616,24.288970109724687,0.0,False
1_5rr,primary_150r,2018,12,1_5rr|2018-12,broader_pool,0.1,4,4,0,104.625,44.25,60.375,2.364406779661017,2,1,1,0,0,43.5,6.153144867475021,31.544168187703235,0.0,False
1_5rr,primary_150r,2019,1,1_5rr|2019-01,broader_pool,0.1,9,9,0,136.125,138.0,-1.875,0.9864130434782609,3,6,0,0,0,22.875,23.74180010746568,12.758199892534321,0.0,True
1_5rr,primary_150r,2019,2,1_5rr|2019-02,broader_pool,0.1,10,10,0,138.54650087124446,32.99856948126762,105.54793138997684,4.19856081791344,2,2,4,2,0,21.75,12.327817730773859,17.692594455065773,0.0,False
1_5rr,primary_150r,2019,3,1_5rr|2019-03,broader_pool,0.1,9,9,0,72.0,64.5,7.5,1.1162790697674418,3,3,3,0,0,18.75,13.987148269183308,14.415488080103387,0.0,False
1_5rr,primary_150r,2019,4,1_5rr|2019-04,broader_pool,0.1,9,9,0,109.56857078507801,35.18676854328896,74.38180224178905,3.113913988727891,2,2,3,2,0,24.375,8.768622292594955,9.79600710987961,0.0,False
1_5rr,primary_150r,2019,5,1_5rr|2019-05,broader_pool,0.1,10,10,0,116.4375,228.375,-111.9375,0.5098522167487685,2,7,1,0,0,34.6875,23.511174997789567,13.061726644014016,0.0,True
1_5rr,primary_150r,2019,6,1_5rr|2019-06,summer_neighbor,0.35,10,10,0,2.4113085016415425,164.25,-161.83869149835846,0.014680721471181385,0,7,2,1,0,23.0625,21.929141642389368,10.549737214410925,0.0,True
1_5rr,primary_150r,2019,7,1_5rr|2019-07,july_august,1.0,11,3,8,0.0,34.38352728683549,-34.38352728683549,0.0,0,1,1,1,8,16.125,13.82645954472082,12.444067203323357,0.7272727272727273,True
1_5rr,primary_150r,2019,8,1_5rr|2019-08,july_august,1.0,13,0,13,0.0,-0.0,0.0,inf,0,0,0,0,13,30.0,11.268209070048215,29.473067949561482,1.0,False
1_5rr,primary_150r,2019,9,1_5rr|2019-09,summer_neighbor,0.35,10,0,10,0.0,-0.0,0.0,inf,0,0,0,0,10,23.25,23.624660231524103,11.015057517407058,1.0,False
1_5rr,primary_150r,2019,10,1_5rr|2019-10,broader_pool,0.1,10,0,10,0.0,-0.0,0.0,inf,0,0,0,0,10,26.8125,25.493466897789858,18.459490032632857,1.0,False
1_5rr,primary_150r,2019,11,1_5rr|2019-11,broader_pool,0.1,10,0,10,0.0,-0.0,0.0,inf,0,0,0,0,10,19.6875,9.663046090104217,10.632247614879816,1.0,False
1_5rr,primary_150r,2019,12,1_5rr|2019-12,broader_pool,0.1,13,0,13,0.0,-0.0,0.0,inf,0,0,0,0,13,22.125,22.38106715180038,9.826538293411431,1.0,False
1_5rr,primary_150r,2020,1,1_5rr|2020-01,broader_pool,0.1,11,0,11,0.0,-0.0,0.0,inf,0,0,0,0,11,26.625,8.988205660381936,17.25707710298593,1.0,False
1_5rr,primary_150r,2020,2,1_5rr|2020-02,broader_pool,0.1,12,0,12,0.0,-0.0,0.0,inf,0,0,0,0,12,30.375,14.092305385988766,16.127012593315158,1.0,False
1_5rr,primary_150r,2020,3,1_5rr|2020-03,broader_pool,0.1,9,4,5,315.0,-0.0,315.0,inf,2,0,2,0,5,84.375,59.25,43.474250414783455,0.5555555555555556,False
1_5rr,primary_150r,2020,4,1_5rr|2020-04,broader_pool,0.1,13,13,0,387.5660665591631,400.875,-13.308933440836881,0.9668002907618662,1,7,3,2,0,60.75,40.63276163955379,17.366634118818183,0.0,True
1_5rr,primary_150r,2020,5,1_5rr|2020-05,broader_pool,0.1,11,11,0,208.125,162.375,45.75,1.28175519630485,2,4,5,0,0,38.625,23.341694541881225,15.47359590475935,0.0,False
1_5rr,primary_150r,2020,6,1_5rr|2020-06,summer_neighbor,0.35,15,15,0,644.625,149.625,495.0,4.30827067669173,7,2,6,0,0,55.125,13.047279433831136,40.51148916823149,0.0,False
1_5rr,primary_150r,2020,7,1_5rr|2020-07,july_august,1.0,11,11,0,263.17295684166675,249.83083248526236,13.342124356404383,1.0534046347429573,1,4,4,2,0,51.0,48.95739703227082,19.93222785268881,0.0,False
1_5rr,primary_150r,2020,8,1_5rr|2020-08,july_august,1.0,8,8,0,0.0,157.875,-157.875,0.0,0,5,3,0,0,28.125,28.572329727119723,15.9108904210334,0.0,True
1_5rr,primary_150r,2020,9,1_5rr|2020-09,summer_neighbor,0.35,13,13,0,660.375,275.43927215175427,384.93572784824573,2.397533927682484,5,3,4,1,0,63.375,17.052899648160746,79.82438127278328,0.0,False
1_5rr,primary_150r,2020,10,1_5rr|2020-10,broader_pool,0.1,11,11,0,66.9375,389.6625269051292,-322.7250269051292,0.1717832621259401,2,5,3,1,0,54.0,30.854930068460817,33.723881841489856,0.0,True
1_5rr,primary_150r,2020,11,1_5rr|2020-11,broader_pool,0.1,11,11,0,338.25,406.68693038661695,-68.43693038661695,0.8317208514137463,2,4,4,1,0,98.625,55.1128182792545,39.11013121040378,0.0,True
1_5rr,primary_150r,2020,12,1_5rr|2020-12,broader_pool,0.1,12,12,0,249.6627616524347,52.86974404904686,196.79301760338785,4.722223762249056,3,3,4,2,0,33.375,11.43817556481008,25.496462415635506,0.0,False
1_5rr,primary_150r,2021,1,1_5rr|2021-01,broader_pool,0.1,10,10,0,321.1875,147.75,173.4375,2.1738578680203045,4,3,3,0,0,49.6875,26.406029347292133,54.7284007650951,0.0,False
1_5rr,primary_150r,2021,2,1_5rr|2021-02,broader_pool,0.1,14,14,0,384.75,380.97271089786955,3.777289102130453,1.0099148547758925,4,5,4,1,0,54.75,17.67239914009224,32.467183263010156,0.0,False
1_5rr,primary_150r,2021,3,1_5rr|2021-03,broader_pool,0.1,11,11,0,615.9375,268.875,347.0625,2.290794979079498,5,5,1,0,0,64.875,32.47107943213268,47.366626470984556,0.0,False
1_5rr,primary_150r,2021,4,1_5rr|2021-04,broader_pool,0.1,10,10,0,124.875,188.625,-63.75,0.6620278330019881,3,4,3,0,0,39.75,10.26682955054548,18.80529501138699,0.0,True
1_5rr,primary_150r,2021,5,1_5rr|2021-05,broader_pool,0.1,12,12,0,377.4375,287.25,90.1875,1.3139686684073106,3,7,2,0,0,46.125,35.157765935689895,41.967234064310105,0.0,False
1_5rr,primary_150r,2021,6,1_5rr|2021-06,summer_neighbor,0.35,10,10,0,120.83813805468162,85.53941414035944,35.29872391432218,1.4126603422417812,2,2,4,2,0,46.3125,15.500853391367855,28.44684586105268,0.0,False
1_5rr,primary_150r,2021,7,1_5rr|2021-07,july_august,1.0,14,14,0,197.4375,173.20589892823773,24.23160107176227,1.1399005531665054,4,3,5,2,0,47.625,21.535981932564027,43.44253170874708,0.0,False
1_5rr,primary_150r,2021,8,1_5rr|2021-08,july_august,1.0,9,9,0,213.75,121.35817570533436,92.39182429466564,1.7613152040040472,4,3,1,1,0,30.0,19.73404972494609,17.502670473819308,0.0,False
1_5rr,primary_150r,2021,9,1_5rr|2021-09,summer_neighbor,0.35,8,8,0,199.6875,333.375,-133.6875,0.5989876265466817,3,4,1,0,0,45.9375,32.71846900662058,17.990718615684273,0.0,True
1_5rr,primary_150r,2021,10,1_5rr|2021-10,broader_pool,0.1,8,8,0,211.04125863234367,88.875,122.16625863234367,2.374585188549577,2,2,3,1,0,56.25,21.910399288830376,45.760957590338876,0.0,False
1_5rr,primary_150r,2021,11,1_5rr|2021-11,broader_pool,0.1,10,10,0,146.40138140183262,187.875,-41.47361859816738,0.7792488697369667,2,3,4,1,0,64.125,21.875089687295258,45.67002800426417,0.0,True
1_5rr,primary_150r,2021,12,1_5rr|2021-12,broader_pool,0.1,15,15,0,518.625,226.52443473240055,292.10056526759945,2.2894881102458804,6,5,3,1,0,51.75,23.2881183999707,60.3380748855634,0.0,False
1_5rr,primary_150r,2022,1,1_5rr|2022-01,broader_pool,0.1,8,8,0,387.0,216.75,170.25,1.7854671280276817,3,3,2,0,0,87.5625,71.01650347818122,87.56310728563585,0.0,False
1_5rr,primary_150r,2022,2,1_5rr|2022-02,broader_pool,0.1,8,8,0,579.9375,-0.0,579.9375,inf,3,0,5,0,0,104.25,24.8839407933674,98.50544173531125,0.0,False
1_5rr,primary_150r,2022,3,1_5rr|2022-03,broader_pool,0.1,9,9,0,488.4375,149.25,339.1875,3.272613065326633,3,3,3,0,0,57.75,24.821730533541995,44.055654262683674,0.0,False
1_5rr,primary_150r,2022,4,1_5rr|2022-04,broader_pool,0.1,9,9,0,326.25,250.6202701543807,75.6297298456193,1.3017702031804204,2,3,3,1,0,85.5,47.653631311128265,32.096368688871735,0.0,False
1_5rr,primary_150r,2022,5,1_5rr|2022-05,broader_pool,0.1,12,12,0,224.16059273929022,250.125,-25.964407260709777,0.8961942738202507,2,4,5,1,0,82.6875,34.052926664046936,42.52883808708884,0.0,True
1_5rr,primary_150r,2022,6,1_5rr|2022-06,summer_neighbor,0.35,11,11,0,176.24766082521455,401.625,-225.37733917478545,0.4388363792722429,1,4,5,1,0,94.5,18.521835499119334,65.12402755719813,0.0,True
1_5rr,primary_150r,2022,7,1_5rr|2022-07,july_august,1.0,8,8,0,287.4375,182.25,105.1875,1.5771604938271604,2,3,3,0,0,48.5625,17.7890735204046,45.01521130648052,0.0,False
1_5rr,primary_150r,2022,8,1_5rr|2022-08,july_august,1.0,12,12,0,396.5625,262.875,133.6875,1.5085592011412268,3,5,4,0,0,62.625,46.85638821069733,44.86369040985301,0.0,False
1_5rr,primary_150r,2022,9,1_5rr|2022-09,summer_neighbor,0.35,11,11,0,243.5625,255.75,-12.1875,0.9523460410557185,4,4,3,0,0,52.875,17.72265982641511,44.91306343401811,0.0,True
1_5rr,primary_150r,2022,10,1_5rr|2022-10,broader_pool,0.1,13,13,0,556.1505810710223,437.0,119.15058107102232,1.2726557919245363,3,5,4,1,0,94.875,45.188380464960574,58.659142432907174,0.0,False
1_5rr,primary_150r,2022,11,1_5rr|2022-11,broader_pool,0.1,14,14,0,463.5,230.25,233.25,2.013029315960912,4,5,5,0,0,58.125,43.79859176696209,63.59375997288771,0.0,False
1_5rr,primary_150r,2022,12,1_5rr|2022-12,broader_pool,0.1,10,9,1,177.75,338.625,-160.875,0.5249169435215947,2,5,2,0,1,67.125,51.37263651646663,62.07695805286403,0.1,True
1_5rr,primary_150r,2023,1,1_5rr|2023-01,broader_pool,0.1,10,7,3,319.5,120.375,199.125,2.6542056074766354,4,2,1,0,3,54.9375,32.695104257999446,69.77231340665094,0.3,False
1_5rr,primary_150r,2023,2,1_5rr|2023-02,broader_pool,0.1,7,5,2,208.125,69.0,139.125,3.016304347826087,3,1,1,0,2,53.625,25.346507801894404,52.68091846294192,0.2857142857142857,False
1_5rr,primary_150r,2023,3,1_5rr|2023-03,broader_pool,0.1,10,10,0,130.5,184.49444400758512,-53.994444007585116,0.7073383738029246,2,4,3,1,0,51.5625,29.862759100048606,25.220280622411337,0.0,True
1_5rr,primary_150r,2023,4,1_5rr|2023-04,broader_pool,0.1,4,4,0,230.181621385771,-0.0,230.181621385771,inf,2,0,1,1,0,62.25,15.017301867193964,94.73269813280604,0.0,False
1_5rr,primary_150r,2023,5,1_5rr|2023-05,broader_pool,0.1,9,9,0,264.18991327007825,31.125,233.06491327007825,8.488029342010547,3,1,4,1,0,58.875,7.896330950798074,33.21752366223518,0.0,False
1_5rr,primary_150r,2023,6,1_5rr|2023-06,summer_neighbor,0.35,6,6,0,0.0,82.95304106877666,-82.95304106877666,0.0,0,1,4,1,0,38.0625,11.177622319596594,15.558279766338273,0.0,True
1_5rr,primary_150r,2023,7,1_5rr|2023-07,july_august,1.0,7,7,0,123.52176487043471,118.5,5.021764870434708,1.0423777626197022,2,3,1,1,0,37.5,33.93319312509084,43.02827798293583,0.0,False
1_5rr,primary_150r,2023,8,1_5rr|2023-08,july_august,1.0,9,9,0,0.0,324.81173161331935,-324.81173161331935,0.0,0,4,4,1,0,77.25,46.68673161331935,34.830191280836516,0.0,True
1_5rr,primary_150r,2023,9,1_5rr|2023-09,summer_neighbor,0.35,13,13,0,506.25,211.875,294.375,2.3893805309734515,5,4,4,0,0,56.625,25.564080817339345,51.185919182660655,0.0,False
1_5rr,primary_150r,2023,10,1_5rr|2023-10,broader_pool,0.1,8,8,0,273.375,63.0,210.375,4.339285714285714,3,1,4,0,0,53.625,12.663613828523921,35.7578410044398,0.0,False
1_5rr,primary_150r,2023,11,1_5rr|2023-11,broader_pool,0.1,10,10,0,103.5,398.3574229146652,-294.8574229146652,0.2598169233115343,2,5,2,1,0,46.3125,50.33676537916472,38.016543248267226,0.0,True
1_5rr,primary_150r,2023,12,1_5rr|2023-12,broader_pool,0.1,6,6,0,186.48585902696504,97.5,88.98585902696504,1.9126754771996415,1,1,3,1,0,42.75,17.944570486518387,37.81867321406753,0.0,False
1_5rr,primary_150r,2024,1,1_5rr|2024-01,broader_pool,0.1,17,17,0,269.0387283195887,366.75,-97.7112716804113,0.7335752646750885,3,8,5,1,0,41.625,27.302276492824603,16.033440582152252,0.0,True
1_5rr,primary_150r,2024,2,1_5rr|2024-02,broader_pool,0.1,11,3,8,0.0,38.25,-38.25,0.0,0,1,2,0,8,54.375,35.37362923838373,58.71573079293739,0.7272727272727273,True
1_5rr,primary_150r,2024,3,1_5rr|2024-03,broader_pool,0.1,8,1,7,36.0,-0.0,36.0,inf,1,0,0,0,7,52.5,15.655537491051291,42.61726235366223,0.875,False
1_5rr,primary_150r,2024,4,1_5rr|2024-04,broader_pool,0.1,8,0,8,0.0,-0.0,0.0,inf,0,0,0,0,8,83.8125,57.464524108836486,30.685436050862336,1.0,False
1_5rr,primary_150r,2024,5,1_5rr|2024-05,broader_pool,0.1,9,0,9,0.0,-0.0,0.0,inf,0,0,0,0,9,52.875,29.602394679546705,76.38219946777099,1.0,False
1_5rr,primary_150r,2024,6,1_5rr|2024-06,summer_neighbor,0.35,8,0,8,0.0,-0.0,0.0,inf,0,0,0,0,8,37.125,16.96791684872369,33.84376872773828,1.0,False
1_5rr,primary_150r,2024,7,1_5rr|2024-07,july_august,1.0,9,0,9,0.0,-0.0,0.0,inf,0,0,0,0,9,70.5,48.583224551483,54.099260775481525,1.0,False
1_5rr,primary_150r,2024,8,1_5rr|2024-08,july_august,1.0,9,0,9,0.0,-0.0,0.0,inf,0,0,0,0,9,102.75,47.91177850637905,114.0757653701512,1.0,False
1_5rr,primary_150r,2024,9,1_5rr|2024-09,summer_neighbor,0.35,12,0,12,0.0,-0.0,0.0,inf,0,0,0,0,12,67.5,55.046261536212114,54.24052018174007,1.0,False
1_5rr,primary_150r,2024,10,1_5rr|2024-10,broader_pool,0.1,7,0,7,0.0,-0.0,0.0,inf,0,0,0,0,7,57.75,58.1375162881086,11.524672200819623,1.0,False
1_5rr,primary_150r,2024,11,1_5rr|2024-11,broader_pool,0.1,8,0,8,0.0,-0.0,0.0,inf,0,0,0,0,8,61.5,42.00263621713566,49.67291408208075,1.0,False
1_5rr,primary_150r,2024,12,1_5rr|2024-12,broader_pool,0.1,11,0,11,0.0,-0.0,0.0,inf,0,0,0,0,11,56.625,41.44276702001662,26.046660596271977,1.0,False
1_5rr,primary_150r,2025,1,1_5rr|2025-01,broader_pool,0.1,16,0,16,0.0,-0.0,0.0,inf,0,0,0,0,16,97.5,57.1266067973047,38.20136947160972,1.0,False
1_5rr,primary_150r,2025,2,1_5rr|2025-02,broader_pool,0.1,9,0,9,0.0,-0.0,0.0,inf,0,0,0,0,9,69.0,30.02410911120387,45.00774987288969,1.0,False
1_5rr,primary_150r,2025,3,1_5rr|2025-03,broader_pool,0.1,7,0,7,0.0,-0.0,0.0,inf,0,0,0,0,7,78.75,17.262267122918274,104.68935001209684,1.0,False
1_5rr,primary_150r,2025,4,1_5rr|2025-04,broader_pool,0.1,5,0,5,0.0,-0.0,0.0,inf,0,0,0,0,5,115.5,89.52812526010166,40.92259616281444,1.0,False
1_5rr,primary_150r,2025,5,1_5rr|2025-05,broader_pool,0.1,12,0,12,0.0,-0.0,0.0,inf,0,0,0,0,12,69.75,20.54643491211027,71.45675431698328,1.0,False
1_5rr,primary_150r,2025,6,1_5rr|2025-06,summer_neighbor,0.35,15,0,15,0.0,-0.0,0.0,inf,0,0,0,0,15,87.375,45.74160507592023,45.23631341568034,1.0,False
1_5rr,primary_150r,2025,7,1_5rr|2025-07,july_august,1.0,12,0,12,0.0,-0.0,0.0,inf,0,0,0,0,12,44.4375,14.762229310972543,46.033136584823296,1.0,False
1_5rr,primary_150r,2025,8,1_5rr|2025-08,july_august,1.0,10,0,10,0.0,-0.0,0.0,inf,0,0,0,0,10,60.5625,49.87322888915514,69.2742478100663,1.0,False
1_5rr,primary_150r,2025,9,1_5rr|2025-09,summer_neighbor,0.35,13,0,13,0.0,-0.0,0.0,inf,0,0,0,0,13,58.875,19.668313891950675,29.093260368426854,1.0,False
1_5rr,primary_150r,2025,10,1_5rr|2025-10,broader_pool,0.1,13,0,13,0.0,-0.0,0.0,inf,0,0,0,0,13,57.75,21.86730828234431,69.50666616942908,1.0,False
1_5rr,primary_150r,2025,11,1_5rr|2025-11,broader_pool,0.1,13,11,2,610.5,284.25,326.25,2.1477572559366753,3,3,5,0,2,114.75,60.55489374677563,106.04649639018317,0.15384615384615385,False
1_5rr,primary_150r,2025,12,1_5rr|2025-12,broader_pool,0.1,8,8,0,131.0625,51.375,79.6875,2.551094890510949,2,1,5,0,0,50.8125,9.018056439737848,65.97910256810428,0.0,False
1_5rr,primary_150r,2026,1,1_5rr|2026-01,broader_pool,0.1,10,9,1,68.625,352.875,-284.25,0.1944739638682253,1,5,3,0,1,52.5,48.372782736447334,38.72137297818881,0.1,True
1_5rr,primary_150r,2026,2,1_5rr|2026-02,broader_pool,0.1,6,0,6,0.0,-0.0,0.0,inf,0,0,0,0,6,123.375,49.14138436696885,55.3989848104593,1.0,False
1_5rr,primary_150r,2026,3,1_5rr|2026-03,broader_pool,0.1,11,9,2,684.5730530150613,163.8716823582945,520.7013706567668,4.177494507673925,3,2,2,2,2,134.625,32.88338287717488,147.29674451065148,0.18181818181818182,False
1_5rr,primary_150r,2026,4,1_5rr|2026-04,broader_pool,0.1,12,12,0,763.5,394.625,368.875,1.9347481786506178,4,3,5,0,0,126.5625,50.66506028221556,129.12177174001772,0.0,False
1_5rr,primary_150r,2026,5,1_5rr|2026-05,broader_pool,0.1,12,12,0,1191.1839419442113,172.5,1018.6839419442113,6.905414156198326,7,2,2,1,0,90.375,22.376202636667585,131.6178398227985,0.0,False
1_5rr,primary_150r,2026,6,1_5rr|2026-06,summer_neighbor,0.35,4,4,0,0.0,172.5,-172.5,0.0,0,1,3,0,0,185.8125,69.88864504118646,120.73635495881354,0.0,True
