rr_config_id,config,config_label,trade_packet_id,source_year,source_month,source_session_date,source_ledger_id,source_block_id,chronological_block_id,entry_time,exit_time,holding_duration,direction,exit_reason,effective_exit_reason,pnl_points,historical_unfiltered_pnl_points,raw_stop_points,effective_stop_points,target_points,mae_points,mfe_points,pnl_R,historical_unfiltered_pnl_R,effective_stop_R,target_R,mae_R,mfe_R,rolling_pf_window_trades,rolling_pf_threshold,rolling_pf_reentry,rolling_pf_is_flat,rolling_pf_switch_state,rolling_pf_switch_mechanism,volatility_proxy_anchor_points,volatility_proxy_raw_stop_points,strategy_scale_field,raw_stop_percentile_rank,volatility_regime_by_stop,seasonality_month,seasonality_bucket,is_july_august_evidence,forecast_start_date,forecast_end_date,mae_mfe_status,mae_mfe_resolution,intratrade_bar_count,gap_through
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|external_2013_2015|741_lower|2015-12-11 09:52:00-05:00,2015,12,2015-12-11,external_2013_2015,1_5rr|external_2013_2015|2015-12,1_5rr|external_2013_2015|2015-12,2015-12-11 09:52:00-05:00,2015-12-11 10:58:00-05:00,66.0,long,BE,FLAT,0.0,0.0,30.0,30.0,45.0,1.7532855951876627,25.496714404812337,0.0,0.0,1.0,1.5,0.05844285317292209,0.8498904801604112,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,20.0,30.0,raw_stop_points_cap_min_1_5x_anchor_200,0.4110452186805041,mid_low_stop_scale,12,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,67,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|external_2013_2015|747_upper|2015-12-15 04:31:00-05:00,2015,12,2015-12-15,external_2013_2015,1_5rr|external_2013_2015|2015-12,1_5rr|external_2013_2015|2015-12,2015-12-15 04:31:00-05:00,2015-12-15 15:00:00-05:00,629.0,short,cutoff,FLAT,0.0,-20.332793868774388,44.25,44.25,66.375,38.08279386877439,13.667206131225612,0.0,-0.45949816652597486,1.0,1.5,0.8606281100287997,0.30886341539492906,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,29.5,44.25,raw_stop_points_cap_min_1_5x_anchor_200,0.5607857672349889,mid_high_stop_scale,12,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,630,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|external_2013_2015|749_upper|2015-12-17 04:45:00-05:00,2015,12,2015-12-17,external_2013_2015,1_5rr|external_2013_2015|2015-12,1_5rr|external_2013_2015|2015-12,2015-12-17 04:45:00-05:00,2015-12-17 10:50:00-05:00,365.0,short,TP,FLAT,0.0,39.9375,26.625,26.625,39.9375,10.577720677460093,44.42227932253991,0.0,1.5,1.0,1.5,0.39728528366047294,1.6684424158700435,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,17.75,26.625,raw_stop_points_cap_min_1_5x_anchor_200,0.37175685693106003,mid_low_stop_scale,12,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,366,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|external_2013_2015|748_lower|2015-12-17 19:42:00-05:00,2015,12,2015-12-18,external_2013_2015,1_5rr|external_2013_2015|2015-12,1_5rr|external_2013_2015|2015-12,2015-12-17 19:42:00-05:00,2015-12-17 22:34:00-05:00,172.0,long,TP,FLAT,0.0,15.75,10.5,10.5,15.75,8.607277090263779,16.64272290973622,0.0,1.5,1.0,1.5,0.819740675263217,1.5850212294986878,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,7.0,10.5,raw_stop_points_cap_min_1_5x_anchor_200,0.15492957746478872,low_stop_scale,12,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,173,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|external_2013_2015|753_upper|2015-12-23 07:08:00-05:00,2015,12,2015-12-23,external_2013_2015,1_5rr|external_2013_2015|2015-12,1_5rr|external_2013_2015|2015-12,2015-12-23 07:08:00-05:00,2015-12-23 15:00:00-05:00,472.0,short,cutoff,FLAT,0.0,-7.817047724068288,15.75,15.75,23.625,10.817047724068289,11.182952275931711,0.0,-0.49632049041703413,1.0,1.5,0.6867966808932247,0.7100287159321722,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,10.5,15.75,raw_stop_points_cap_min_1_5x_anchor_200,0.24091919940696813,low_stop_scale,12,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,473,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|external_2013_2015|755_lower|2015-12-28 07:19:00-05:00,2015,12,2015-12-28,external_2013_2015,1_5rr|external_2013_2015|2015-12,1_5rr|external_2013_2015|2015-12,2015-12-28 07:19:00-05:00,2015-12-28 09:22:00-05:00,123.0,long,TP,FLAT,0.0,12.9375,8.625,8.625,12.9375,0.12047640828313888,13.129523591716861,0.0,1.5,1.0,1.5,0.013968279221233493,1.5222636048367375,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,5.75,8.625,raw_stop_points_cap_min_1_5x_anchor_200,0.12157153446997776,low_stop_scale,12,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,124,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|external_2013_2015|756_upper|2015-12-29 03:21:00-05:00,2015,12,2015-12-29,external_2013_2015,1_5rr|external_2013_2015|2015-12,1_5rr|external_2013_2015|2015-12,2015-12-29 03:21:00-05:00,2015-12-29 04:10:00-05:00,49.0,short,SL,FLAT,0.0,-6.0,6.0,6.0,9.0,6.082856209488455,2.4171437905115454,0.0,-1.0,1.0,1.5,1.0138093682480758,0.4028572984185909,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,4.0,6.0,raw_stop_points_cap_min_1_5x_anchor_200,0.06338028169014084,low_stop_scale,12,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,50,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|external_2013_2015|755_upper|2015-12-29 08:32:00-05:00,2015,12,2015-12-29,external_2013_2015,1_5rr|external_2013_2015|2015-12,1_5rr|external_2013_2015|2015-12,2015-12-29 08:32:00-05:00,2015-12-29 09:18:00-05:00,46.0,short,BE,FLAT,0.0,-0.0,12.375,12.375,18.5625,4.495476408283139,3.254523591716861,0.0,-0.0,1.0,1.5,0.36327082087136475,0.2629918053912615,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,8.25,12.375,raw_stop_points_cap_min_1_5x_anchor_200,0.18902891030392885,low_stop_scale,12,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,47,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|external_2013_2015|758_lower|2015-12-31 07:29:00-05:00,2015,12,2015-12-31,external_2013_2015,1_5rr|external_2013_2015|2015-12,1_5rr|external_2013_2015|2015-12,2015-12-31 07:29:00-05:00,2015-12-31 08:40:00-05:00,71.0,long,SL,FLAT,0.0,-9.0,9.0,9.0,13.5,10.987626142859881,2.762373857140119,0.0,-1.0,1.0,1.5,1.2208473492066534,0.30693042857112435,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,6.0,9.0,raw_stop_points_cap_min_1_5x_anchor_200,0.12898443291326908,low_stop_scale,12,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,72,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|0_upper|2018-01-03 04:06:00-05:00,2018,1,2018-01-03,build_years,1_5rr|build_years|2018-01,1_5rr|build_years|2018-01,2018-01-03 04:06:00-05:00,2018-01-03 04:53:00-05:00,47.0,short,BE,FLAT,0.0,-0.0,8.625,8.625,12.9375,2.3650894820366375,3.6349105179633625,0.0,-0.0,1.0,1.5,0.27421327327961015,0.4214389006334333,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,5.75,8.625,raw_stop_points_cap_min_1_5x_anchor_200,0.12157153446997776,low_stop_scale,1,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,48,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|1_upper|2018-01-03 19:09:00-05:00,2018,1,2018-01-04,build_years,1_5rr|build_years|2018-01,1_5rr|build_years|2018-01,2018-01-03 19:09:00-05:00,2018-01-03 22:16:00-05:00,187.0,short,BE,FLAT,0.0,-0.0,9.0,9.0,13.5,1.3863512605130381,10.613648739486962,0.0,-0.0,1.0,1.5,0.15403902894589314,1.1792943043874402,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,6.0,9.0,raw_stop_points_cap_min_1_5x_anchor_200,0.12898443291326908,low_stop_scale,1,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,185,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|4_upper|2018-01-09 08:26:00-05:00,2018,1,2018-01-09,build_years,1_5rr|build_years|2018-01,1_5rr|build_years|2018-01,2018-01-09 08:26:00-05:00,2018-01-09 09:39:00-05:00,73.0,short,TP,FLAT,0.0,12.9375,8.625,8.625,12.9375,4.897074531972976,14.102925468027024,0.0,1.5,1.0,1.5,0.5677767573302,1.6351217933944375,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,5.75,8.625,raw_stop_points_cap_min_1_5x_anchor_200,0.12157153446997776,low_stop_scale,1,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,74,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|5_lower|2018-01-10 05:59:00-05:00,2018,1,2018-01-10,build_years,1_5rr|build_years|2018-01,1_5rr|build_years|2018-01,2018-01-10 05:59:00-05:00,2018-01-10 07:02:00-05:00,63.0,long,BE,FLAT,0.0,0.0,10.5,10.5,15.75,1.1154189617718657,10.634581038228134,0.0,0.0,1.0,1.5,0.10623037731160626,1.0128172417360128,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,7.0,10.5,raw_stop_points_cap_min_1_5x_anchor_200,0.15492957746478872,low_stop_scale,1,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,64,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|5_upper|2018-01-12 03:25:00-05:00,2018,1,2018-01-12,build_years,1_5rr|build_years|2018-01,1_5rr|build_years|2018-01,2018-01-12 03:25:00-05:00,2018-01-12 04:13:00-05:00,48.0,short,BE,FLAT,0.0,-0.0,9.375,9.375,14.0625,2.7404189617718657,3.5095810382281343,0.0,-0.0,1.0,1.5,0.2923113559223323,0.3743553107443343,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,6.25,9.375,raw_stop_points_cap_min_1_5x_anchor_200,0.1363973313565604,low_stop_scale,1,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,49,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|9_upper|2018-01-16 05:23:00-05:00,2018,1,2018-01-16,build_years,1_5rr|build_years|2018-01,1_5rr|build_years|2018-01,2018-01-16 05:23:00-05:00,2018-01-16 09:35:00-05:00,252.0,short,SL,FLAT,0.0,-16.5,16.5,16.5,24.75,17.479352115091388,4.0206478849086125,0.0,-1.0,1.0,1.5,1.0593546736419022,0.24367562938840076,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,11.0,16.5,raw_stop_points_cap_min_1_5x_anchor_200,0.25166790214974055,mid_low_stop_scale,1,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,253,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|19_lower|2018-01-29 22:52:00-05:00,2018,1,2018-01-30,build_years,1_5rr|build_years|2018-01,1_5rr|build_years|2018-01,2018-01-29 22:52:00-05:00,2018-01-29 23:13:00-05:00,21.0,long,SL,FLAT,0.0,-8.25,8.25,8.25,12.375,29.366742923148195,8.633257076851805,0.0,-1.0,1.0,1.5,3.559605202805842,1.0464554032547644,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,5.5,8.25,raw_stop_points_cap_min_1_5x_anchor_200,0.11489992587101557,low_stop_scale,1,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,22,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|17_lower|2018-02-02 04:21:00-05:00,2018,2,2018-02-02,build_years,1_5rr|build_years|2018-02,1_5rr|build_years|2018-02,2018-02-02 04:21:00-05:00,2018-02-02 10:01:00-05:00,340.0,long,SL,FLAT,0.0,-49.125,49.125,49.125,73.6875,55.9759970866744,14.774002913325603,0.0,-1.0,1.0,1.5,1.1394605004920997,0.30074306184886723,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,32.75,49.125,raw_stop_points_cap_min_1_5x_anchor_200,0.6082283172720534,mid_high_stop_scale,2,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,341,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|28_upper|2018-02-12 09:44:00-05:00,2018,2,2018-02-12,build_years,1_5rr|build_years|2018-02,1_5rr|build_years|2018-02,2018-02-12 09:44:00-05:00,2018-02-12 10:25:00-05:00,41.0,short,TP,FLAT,0.0,74.8125,49.875,49.875,74.8125,3.2219789338651026,75.7780210661349,0.0,1.5,1.0,1.5,0.06460108138075393,1.5193588183686195,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,33.25,49.875,raw_stop_points_cap_min_1_5x_anchor_200,0.611934766493699,mid_high_stop_scale,2,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,42,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|30_upper|2018-02-14 02:34:00-05:00,2018,2,2018-02-14,build_years,1_5rr|build_years|2018-02,1_5rr|build_years|2018-02,2018-02-14 02:34:00-05:00,2018-02-14 08:30:00-05:00,356.0,short,TP,FLAT,0.0,18.0,12.0,12.0,18.0,11.930289813562922,64.31971018643708,0.0,1.5,1.0,1.5,0.9941908177969102,5.359975848869756,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,8.0,12.0,raw_stop_points_cap_min_1_5x_anchor_200,0.17902149740548554,low_stop_scale,2,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,357,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|34_lower|2018-02-20 05:04:00-05:00,2018,2,2018-02-20,build_years,1_5rr|build_years|2018-02,1_5rr|build_years|2018-02,2018-02-20 05:04:00-05:00,2018-02-20 06:23:00-05:00,79.0,long,BE,FLAT,0.0,0.0,51.0,51.0,76.5,4.550168995408967,13.199831004591033,0.0,0.0,1.0,1.5,0.08921899990997975,0.25882021577629477,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,34.0,51.0,raw_stop_points_cap_min_1_5x_anchor_200,0.6237954040029652,mid_high_stop_scale,2,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,80,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|35_lower|2018-03-02 08:01:00-05:00,2018,3,2018-03-02,build_years,1_5rr|build_years|2018-03,1_5rr|build_years|2018-03,2018-03-02 08:01:00-05:00,2018-03-02 09:12:00-05:00,71.0,long,BE,FLAT,0.0,0.0,66.75,66.75,100.125,6.644394150567678,23.605605849432322,0.0,0.0,1.0,1.5,0.09954148540176296,0.353642035197488,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,44.5,66.75,raw_stop_points_cap_min_1_5x_anchor_200,0.7390659747961453,mid_high_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,72,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|32_lower|2018-03-02 09:44:00-05:00,2018,3,2018-03-02,build_years,1_5rr|build_years|2018-03,1_5rr|build_years|2018-03,2018-03-02 09:44:00-05:00,2018-03-02 10:42:00-05:00,58.0,long,TP,FLAT,0.0,68.0625,45.375,45.375,68.0625,9.008211491265683,72.99178850873432,0.0,1.5,1.0,1.5,0.1985280769424944,1.6086344574927673,100,1.1,symmetric,True,FLAT,rolling_points_pf_w100_threshold_1_10_symmetric,30.25,45.375,raw_stop_points_cap_min_1_5x_anchor_200,0.5674573758339511,mid_high_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,59,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|46_upper|2018-03-08 02:11:00-05:00,2018,3,2018-03-08,build_years,1_5rr|build_years|2018-03,1_5rr|build_years|2018-03,2018-03-08 02:11:00-05:00,2018-03-08 07:16:00-05:00,305.0,short,SL,SL,-16.5,-16.5,16.5,16.5,24.75,17.33974984931956,11.41025015068044,-1.0,-1.0,1.0,1.5,1.0508939302617915,0.6915303121624509,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,11.0,16.5,raw_stop_points_cap_min_1_5x_anchor_200,0.25166790214974055,mid_low_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,306,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|42_upper|2018-03-08 09:08:00-05:00,2018,3,2018-03-08,build_years,1_5rr|build_years|2018-03,1_5rr|build_years|2018-03,2018-03-08 09:08:00-05:00,2018-03-08 09:57:00-05:00,49.0,short,BE,BE,-0.0,-0.0,18.375,18.375,27.5625,3.758331288462614,16.491668711537386,-0.0,-0.0,1.0,1.5,0.20453503610680893,0.8975057802197217,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,12.25,18.375,raw_stop_points_cap_min_1_5x_anchor_200,0.26723498888065234,mid_low_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,50,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|45_upper|2018-03-08 19:00:00-05:00,2018,3,2018-03-09,build_years,1_5rr|build_years|2018-03,1_5rr|build_years|2018-03,2018-03-08 19:00:00-05:00,2018-03-08 19:46:00-05:00,46.0,short,BE,BE,-0.0,-0.0,24.0,24.0,36.0,2.0,7.5,-0.0,-0.0,1.0,1.5,0.08333333333333333,0.3125,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,16.0,24.0,raw_stop_points_cap_min_1_5x_anchor_200,0.33728687916975536,mid_low_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,47,True
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|41_upper|2018-03-08 20:09:00-05:00,2018,3,2018-03-09,build_years,1_5rr|build_years|2018-03,1_5rr|build_years|2018-03,2018-03-08 20:09:00-05:00,2018-03-09 08:30:00-05:00,741.0,short,BE,BE,-0.0,-0.0,21.375,21.375,32.0625,12.846424142666365,25.403575857333635,-0.0,-0.0,1.0,1.5,0.6010022990721107,1.1884713851384157,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,14.25,21.375,raw_stop_points_cap_min_1_5x_anchor_200,0.3002223869532987,mid_low_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,741,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|40_upper|2018-03-09 08:36:00-05:00,2018,3,2018-03-09,build_years,1_5rr|build_years|2018-03,1_5rr|build_years|2018-03,2018-03-09 08:36:00-05:00,2018-03-09 08:41:00-05:00,5.0,short,TP,TP,14.625,14.625,9.75,9.75,14.625,3.71319448983013,14.78680551016987,1.5,1.5,1.0,1.5,0.38084046049539794,1.5165954369404995,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,6.5,9.75,raw_stop_points_cap_min_1_5x_anchor_200,0.14158636026686433,low_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,6,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|49_upper|2018-03-13 09:42:00-04:00,2018,3,2018-03-13,build_years,1_5rr|build_years|2018-03,1_5rr|build_years|2018-03,2018-03-13 09:42:00-04:00,2018-03-13 11:09:00-04:00,87.0,short,TP,TP,76.5,76.5,51.0,51.0,76.5,3.2979707048471028,77.7020292951529,1.5,1.5,1.0,1.5,0.06466609225190398,1.5235692018657432,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,34.0,51.0,raw_stop_points_cap_min_1_5x_anchor_200,0.6237954040029652,mid_high_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,88,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|51_lower|2018-03-14 21:10:00-04:00,2018,3,2018-03-15,build_years,1_5rr|build_years|2018-03,1_5rr|build_years|2018-03,2018-03-14 21:10:00-04:00,2018-03-15 15:00:00-04:00,1070.0,long,cutoff,cutoff,26.32253796635632,26.32253796635632,67.875,67.875,101.8125,0.6774620336436783,72.07253796635632,0.3878090308118795,0.3878090308118795,1.0,1.5,0.009981024436739275,1.0618421799831503,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,45.25,67.875,raw_stop_points_cap_min_1_5x_anchor_200,0.7438843587842846,mid_high_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,1071,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|53_lower|2018-03-18 20:59:00-04:00,2018,3,2018-03-19,build_years,1_5rr|build_years|2018-03,1_5rr|build_years|2018-03,2018-03-18 20:59:00-04:00,2018-03-18 21:09:00-04:00,10.0,long,SL,SL,-13.125,-13.125,13.125,13.125,19.6875,14.786644549241828,2.963355450758172,-1.0,-1.0,1.0,1.5,1.126601489466044,0.22577946291490836,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,8.75,13.125,raw_stop_points_cap_min_1_5x_anchor_200,0.20348406226834692,low_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,11,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|48_lower|2018-03-19 01:09:00-04:00,2018,3,2018-03-19,build_years,1_5rr|build_years|2018-03,1_5rr|build_years|2018-03,2018-03-19 01:09:00-04:00,2018-03-19 01:28:00-04:00,19.0,long,TP,TP,14.0625,14.0625,9.375,9.375,14.0625,5.570799723796881,15.179200276203119,1.5,1.5,1.0,1.5,0.5942186372050007,1.6191146961283327,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,6.25,9.375,raw_stop_points_cap_min_1_5x_anchor_200,0.1363973313565604,low_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,20,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|55_lower|2018-03-22 03:59:00-04:00,2018,3,2018-03-22,build_years,1_5rr|build_years|2018-03,1_5rr|build_years|2018-03,2018-03-22 03:59:00-04:00,2018-03-22 05:13:00-04:00,74.0,long,BE,BE,0.0,0.0,40.125,40.125,60.1875,3.583165584705057,26.416834415294943,0.0,0.0,1.0,1.5,0.0893000768773846,0.6583634745244845,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,26.75,40.125,raw_stop_points_cap_min_1_5x_anchor_200,0.5100074128984433,mid_high_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,75,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|46_lower|2018-03-22 06:50:00-04:00,2018,3,2018-03-22,build_years,1_5rr|build_years|2018-03,1_5rr|build_years|2018-03,2018-03-22 06:50:00-04:00,2018-03-22 08:36:00-04:00,106.0,long,BE,BE,0.0,0.0,57.0,57.0,85.5,5.96474984931956,21.03525015068044,0.0,0.0,1.0,1.5,0.10464473419858877,0.36903947632772705,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,38.0,57.0,raw_stop_points_cap_min_1_5x_anchor_200,0.678650852483321,mid_high_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,107,False
1_5rr,primary_150r,OG_PRIMARY_150R,1_5rr|build_years|58_upper|2018-03-26 20:01:00-04:00,2018,3,2018-03-27,build_years,1_5rr|build_years|2018-03,1_5rr|build_years|2018-03,2018-03-26 20:01:00-04:00,2018-03-26 21:20:00-04:00,79.0,short,SL,SL,-24.375,-24.375,24.375,24.375,36.5625,24.95959180922455,3.7904081907754517,-1.0,-1.0,1.0,1.5,1.0239832537117763,0.15550392577540315,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,16.25,24.375,raw_stop_points_cap_min_1_5x_anchor_200,0.34321719792438843,mid_low_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,80,False
