entry_time,year,pnl_pts,r_multiple,cum_pts,cum_R
2022-10-11 13:56:00+00:00,2022,5.850000000000364,0.10000000000000622,572.2482547655682,4.269675304126284
2022-10-13 12:30:00+00:00,2022,-57.75,-1.0,514.4982547655682,3.2696753041262836
2022-10-25 13:31:00+00:00,2022,-60.25,-1.0,454.24825476556816,2.2696753041262836
2022-10-25 13:54:00+00:00,2022,-60.25,-1.0,393.99825476556816,1.2696753041262836
2022-10-27 13:51:00+00:00,2022,88.0,1.1812080536912752,481.99825476556816,2.450883357817559
2022-11-03 10:18:00+00:00,2022,-92.5,-1.0,389.49825476556816,1.4508833578175588
2022-11-03 13:44:00+00:00,2022,9.174999999999272,0.09999999999999207,398.67325476556744,1.550883357817551
2022-11-08 15:48:00+00:00,2022,-63.0,-1.0,335.67325476556744,0.5508833578175509
2022-11-10 13:30:00+00:00,2022,-62.25,-1.0,273.42325476556744,-0.44911664218244907
2022-11-10 13:45:00+00:00,2022,-62.25,-1.0,211.17325476556744,-1.449116642182449
2022-11-15 12:27:00+00:00,2022,-47.5,-1.0,163.67325476556744,-2.449116642182449
2022-11-17 13:08:00+00:00,2022,73.75,1.1174242424242424,237.42325476556744,-1.3316923997582066
2022-11-18 10:40:00+00:00,2022,77.25,1.1749049429657794,314.67325476556744,-0.15678745679242723
2022-11-23 14:54:00+00:00,2022,5.049999999999272,0.09999999999998559,319.7232547655667,-0.05678745679244164
2022-11-25 14:31:00+00:00,2022,16.0,0.7191011235955056,335.7232547655667,0.6623136668030639
2022-11-28 10:02:00+00:00,2022,43.75,0.9510869565217391,379.4732547655667,1.613400623324803
2022-11-29 14:45:00+00:00,2022,54.5,1.0634146341463415,433.9732547655667,2.6768152574711443
2022-12-06 14:44:00+00:00,2022,-60.25,-1.0,373.7232547655667,1.6768152574711443
2022-12-07 11:44:00+00:00,2022,-67.5,-1.0,306.2232547655667,0.6768152574711443
2022-12-13 13:30:00+00:00,2022,-71.0,-1.0,235.2232547655667,-0.32318474252885565
2022-12-15 15:04:00+00:00,2022,-83.5,-1.0,151.7232547655667,-1.3231847425288557
2022-12-22 15:12:00+00:00,2022,-57.5,-1.0,94.22325476556671,-2.3231847425288557
2024-01-02 11:27:00+00:00,2024,-53.25,-1.0,40.97325476556671,-3.3231847425288557
2024-01-02 14:56:00+00:00,2024,53.5,1.0288461538461537,94.47325476556671,-2.294338588682702
2024-01-02 15:30:00+00:00,2024,55.5,1.004524886877828,149.9732547655667,-1.2898137018048739
2024-01-03 12:35:00+00:00,2024,-83.0,-1.0,66.97325476556671,-2.289813701804874
2024-01-08 15:04:00+00:00,2024,-64.0,-1.0,2.9732547655667076,-3.289813701804874
2024-01-17 14:48:00+00:00,2024,72.25,1.1245136186770428,75.22325476556671,-2.165300083127831
2024-01-18 12:37:00+00:00,2024,-74.5,-1.0,0.7232547655667076,-3.165300083127831
2024-01-24 15:29:00+00:00,2024,-44.5,-1.0,-43.77674523443329,-4.165300083127831
2024-01-31 11:01:00+00:00,2024,77.0,1.1800766283524904,33.22325476556671,-2.9852234547753405
2024-01-31 15:32:00+00:00,2024,69.25,1.0948616600790513,102.47325476556671,-1.8903617946962892
2024-02-07 15:14:00+00:00,2024,-55.0,-1.0,47.47325476556671,-2.890361794696289
2024-02-07 15:52:00+00:00,2024,56.5,0.9741379310344828,103.97325476556671,-1.9162238636618065
2024-02-09 13:31:00+00:00,2024,30.25,0.9166666666666666,134.2232547655667,-0.9995571969951399
2024-02-09 15:34:00+00:00,2024,-35.5,-1.0,98.72325476556671,-1.99955719699514
2024-02-13 13:30:00+00:00,2024,-56.75,-1.0,41.97325476556671,-2.99955719699514
2024-02-20 14:40:00+00:00,2024,-30.0,-1.0,11.973254765566708,-3.99955719699514
2024-02-20 15:30:00+00:00,2024,28.5,0.8028169014084507,40.47325476556671,-3.1967402955866895
2024-02-22 14:45:00+00:00,2024,-68.5,-1.0,-28.026745234433292,-4.1967402955866895
2024-02-23 14:20:00+00:00,2024,96.25,1.2833333333333334,68.22325476556671,-2.9134069622533563
2024-03-01 15:00:00+00:00,2024,-60.75,-1.0,7.473254765566708,-3.9134069622533563
2024-03-05 15:32:00+00:00,2024,4.900000000001455,0.1000000000000297,12.373254765568163,-3.8134069622533264
2024-03-08 15:00:00+00:00,2024,110.25,1.2352941176470589,122.62325476556816,-2.5781128446062676
2024-03-12 14:41:00+00:00,2024,88.0,1.1503267973856208,210.62325476556816,-1.4277860472206467
2024-03-15 13:45:00+00:00,2024,72.5,1.0622710622710623,283.12325476556816,-0.36551498494958445
2024-03-18 13:46:00+00:00,2024,6.575000000000728,0.10000000000001107,289.6982547655689,-0.2655149849495734
2024-03-19 11:37:00+00:00,2024,82.75,1.1654929577464788,372.4482547655689,0.8999779727969054
2024-03-20 11:29:00+00:00,2024,62.75,1.1008771929824561,435.1982547655689,2.0008551657793614
2024-03-22 12:17:00+00:00,2024,5.650000000001455,0.10000000000002575,440.84825476557035,2.1008551657793872
2024-03-27 14:02:00+00:00,2024,5.150000000001455,0.10000000000002826,445.9982547655718,2.2008551657794153
2024-04-02 12:40:00+00:00,2024,-52.75,-1.0,393.2482547655718,1.2008551657794153
2024-04-02 13:33:00+00:00,2024,-58.25,-1.0,334.9982547655718,0.2008551657794153
2024-04-04 13:00:00+00:00,2024,62.25,1.0246913580246915,397.2482547655718,1.2255465238041068
2024-04-10 12:36:00+00:00,2024,59.5,1.0303030303030303,456.7482547655718,2.255849554107137
