level_id,touched_at,range_15m,range_30m,range_60m,range_120m,prev_session_range,atr14_5m,atr14_15m,atr14_30m,atr14_60m,ewma_vol_hl30m,ewma_vol_hl60m,ewma_vol_hl120m,vxn_prior_close,vxn_prior_pct_change,rvol_30m_hist15,rvol_30m_hist20,rvol_30m_hist30,rvol_60m_hist15,rvol_60m_hist20,rvol_60m_hist30,rvol_120m_hist15,rvol_120m_hist20,rvol_120m_hist30
1218_lower,2022-09-29 14:03:00-04:00,55.0,81.25,81.25,152.75,472.0,22.196428571428573,40.982142857142854,69.41071428571429,80.39285714285714,5.8490980828635655,6.654057708337136,7.192228919770711,35.5099983215332,-0.04414544110323304,1.3466941996386297,1.731879075281565,1.4953527412684764,1.258592698186426,1.4542522161853018,1.2677036593877755,,,
1219_lower,2022-09-27 22:12:00-04:00,25.5,45.25,123.0,138.5,334.75,20.928571428571427,26.857142857142858,48.357142857142854,75.5,6.204565950581189,5.6072465254034904,5.640105334914639,37.150001525878906,0.05877291210677482,4.8434042553191485,5.835426813637529,4.817777777777778,4.246643255525718,4.382434448944788,4.2002247420574115,,,
1220_upper,2022-09-28 15:42:00-04:00,26.25,59.0,56.5,65.0,334.75,21.571428571428573,37.42857142857143,66.01785714285714,90.92857142857143,6.087275147452938,6.400368679198576,7.364165564699332,37.150001525878906,0.005957249360550199,0.9764617125612977,1.2242523607585958,1.2242523607585958,0.9154563416409581,0.9720726938118243,0.960704249688526,,,
1220_lower,2022-09-30 15:50:00-04:00,61.5,73.75,86.0,112.25,475.75,33.214285714285715,42.285714285714285,75.75,79.26785714285714,8.614219200674734,8.444436909602153,8.812313806435865,36.90999984741211,0.03942555877368048,1.042838440651668,1.197739011792223,1.3187099543211012,1.2787941823389999,1.3787018143715877,1.3641200061840106,,,
1221_upper,2022-10-04 10:01:00-04:00,65.5,105.5,123.5,137.5,467.5,22.232142857142858,23.964285714285715,31.785714285714285,42.035714285714285,7.332053194647035,6.1545990359519624,5.262591487402031,35.560001373291016,-0.028680667018717743,1.2268648010923022,1.2923048996746582,1.3357050079376533,1.1978540001795817,1.2259235434662745,1.2536517464363537,,,
1221_lower,2022-10-02 18:00:00-04:00,,,,,333.0,18.839285714285715,46.410714285714285,67.64285714285714,88.16071428571429,5.4985908402598636,6.799312162881267,7.8664459086423095,36.61000061035156,-0.008127857987015985,,,,,,,,,
1222_upper,2022-10-04 02:46:00-04:00,18.75,19.5,29.25,50.75,467.5,11.392857142857142,18.107142857142858,28.142857142857142,61.910714285714285,3.7223861300197703,3.4427064706901045,3.4310166424546824,35.560001373291016,-0.028680667018717743,0.7386496900653375,1.0368018812463258,1.2348410586752556,1.270594653573377,1.7207240487624678,1.9849431818181817,,,
1222_lower,2022-10-02 19:52:00-04:00,14.25,35.0,71.25,,333.0,15.410714285714286,43.785714285714285,66.66071428571429,88.16071428571429,5.745612345633072,6.735081216840125,7.628443293036812,36.61000061035156,-0.008127857987015985,2.2807533843437318,2.357773045330088,2.74822695035461,4.332291416205819,4.695856137607506,5.640319298794804,,,
1223_upper,2022-10-03 20:17:00-04:00,34.75,17.0,48.0,64.75,467.5,11.160714285714286,22.107142857142858,43.30357142857143,69.26785714285714,4.406958482787062,4.154485150377504,4.629567947712451,35.560001373291016,-0.008127857987015985,1.5277905374368397,1.760254035459116,1.9337209302325582,1.7277859597447227,1.8504206098843323,1.924801750068362,,,
1223_lower,2022-10-11 09:56:00-04:00,85.75,33.5,63.25,80.75,259.75,23.125,27.196428571428573,47.44642857142857,49.892857142857146,8.560914191657059,7.259072573324717,6.345864529923132,38.56999969482422,0.046391726971171776,0.912107509075855,0.955657135230723,1.0069964490384278,0.9936451034707512,1.0271613256411336,1.0449385254680204,,,
1224_lower,2022-10-07 09:44:00-04:00,37.25,57.25,243.5,36.25,224.5,49.232142857142854,38.464285714285715,48.982142857142854,37.642857142857146,13.172983663841297,12.697967144181879,10.84515642000701,35.84000015258789,0.04398480166019891,1.575019404143531,1.8549379460675737,1.8549379460675737,2.780226495030145,2.909102534046589,2.923745876708221,,,
1225_lower,2022-10-07 10:01:00-04:00,73.0,133.5,162.25,327.5,224.5,36.267857142857146,44.44642857142857,48.125,52.339285714285715,11.86455731608293,12.085168412962457,10.672245264411353,35.84000015258789,0.04398480166019891,1.1522376318026673,1.2160562437227989,1.2741814406084033,1.1585321246033238,1.311499076716468,1.3461335232494027,,,
1226_lower,2022-10-07 08:51:00-04:00,208.5,49.0,22.75,36.25,224.5,36.32142857142857,19.0,31.267857142857142,39.660714285714285,18.105283750042524,14.451319061862357,11.08421989235045,35.84000015258789,0.04398480166019891,0.8798824421691316,0.9108842869761508,0.9291220342376614,0.5262832830085095,0.6004306126443532,0.7041917267343097,,,
1227_upper,2022-10-25 09:31:00-04:00,21.75,50.0,34.0,53.75,322.5,14.696428571428571,21.785714285714285,28.839285714285715,36.232142857142854,5.5791345061686926,4.717900750338025,4.203625265472925,35.5,0.007092198581560183,1.2503105590062111,1.2659979245935662,1.2659979245935662,0.6657169990503324,0.7041143519412787,0.7359877241156517,,,
1227_lower,2022-10-07 15:31:00-04:00,45.75,73.25,46.5,94.5,224.5,18.928571428571427,29.660714285714285,69.75,71.94642857142857,5.342536899012747,5.612451398600726,6.593563617255956,35.84000015258789,0.04398480166019891,0.9755426151402858,1.0414535590155134,1.1620449923541374,0.9113660785469168,0.9411764705882353,0.9651805216497494,,,
1228_upper,2022-10-18 00:18:00-04:00,25.5,112.0,128.5,136.25,433.25,18.892857142857142,19.928571428571427,24.428571428571427,63.69642857142857,5.361408270225458,4.584802906798962,4.186009765833974,37.06999969482422,-0.018013253117239225,7.285270354257302,7.224653312788906,7.447268106734435,3.781372002230898,3.7776849143334728,3.9015968925334485,,,
1228_lower,2022-10-11 09:58:00-04:00,85.75,33.5,63.25,80.75,259.75,23.125,27.196428571428573,47.44642857142857,49.892857142857146,8.5175137324955,7.265205412164433,6.3604935083137395,38.56999969482422,0.046391726971171776,0.912107509075855,0.955657135230723,1.0069964490384278,0.9936451034707512,1.0271613256411336,1.0449385254680204,,,
1229_upper,2022-10-13 22:31:00-04:00,18.0,20.25,105.5,137.0,658.0,17.285714285714285,24.089285714285715,46.75,140.14285714285714,4.727027221822277,4.837388969111299,6.820974470168193,38.27000045776367,0.0033010982704930747,1.360056757715502,1.3114417650076962,1.520523497917906,2.285032455135548,1.9918455649858546,2.275691605665938,,,
1229_lower,2022-10-13 08:30:00-04:00,95.25,95.25,79.5,89.5,171.25,20.053571428571427,21.607142857142858,28.464285714285715,25.857142857142858,11.993249524305286,8.91079355536753,6.758459255607083,39.5099983215332,0.0033010982704930747,1.581635637001657,1.6208171011886925,1.6916180150125104,1.8562025708533374,1.8567057821153325,2.0681592683663346,,,
1230_upper,2022-10-13 15:07:00-04:00,63.5,111.5,114.75,203.0,171.25,26.285714285714285,83.73214285714286,147.26785714285714,128.91071428571428,8.945997491468168,11.875080112077798,15.787443289993695,39.5099983215332,0.0033010982704930747,1.247523000707714,1.235998387294687,1.2508870281010502,1.2191588179782766,1.1688931466993098,1.168830938442434,,,
1230_lower,2022-10-13 08:30:00-04:00,95.25,95.25,79.5,89.5,171.25,20.053571428571427,21.607142857142858,28.464285714285715,25.857142857142858,11.993249524305286,8.91079355536753,6.758459255607083,39.5099983215332,0.0033010982704930747,1.581635637001657,1.6208171011886925,1.6916180150125104,1.8562025708533374,1.8567057821153325,2.0681592683663346,,,
1231_upper,2022-10-13 11:17:00-04:00,156.5,104.75,112.25,514.25,171.25,49.589285714285715,92.01785714285714,78.71428571428571,73.28571428571429,17.22871109796206,20.97391112548623,21.587191703411424,39.5099983215332,0.0033010982704930747,1.4346364206939837,1.433511770107734,1.433511770107734,1.33300431050096,1.387471369458871,1.4010069669166636,,,
1232_upper,2022-10-23 18:06:00-04:00,,,,,450.75,11.357142857142858,27.5,59.392857142857146,78.60714285714286,12.721490195482648,10.121357609797691,9.289827837735315,35.25,-0.014537334389404744,,,,,,,,,
1232_lower,2022-11-03 18:14:00-04:00,,,,25.0,288.0,10.678571428571429,28.107142857142858,65.125,81.67857142857143,3.6385181576651155,4.437848113923341,5.60582140777174,31.790000915527344,0.003438534035321794,,,,,,,,,
1233_upper,2022-10-17 23:42:00-04:00,14.5,21.25,15.25,30.25,433.25,9.535714285714286,13.178571428571429,25.375,64.92857142857143,3.710431240782555,3.188203640849567,3.4075428757344195,37.06999969482422,-0.013587678378461643,0.9724867724867725,0.9826249665864742,1.0449118817509948,0.748461048609637,0.7409898077125144,0.7409898077125144,,,
1233_lower,2022-11-03 09:44:00-04:00,20.5,38.25,56.75,106.0,551.0,21.053571428571427,26.857142857142858,36.517857142857146,39.589285714285715,9.204893623910014,7.55810615851992,6.292351344468838,32.099998474121094,0.003438534035321794,1.4464149794489267,1.3448690728945507,1.2908331352104065,1.4278434765887895,1.337415854290024,1.2525354755729858,,,
1234_upper,2022-10-25 09:55:00-04:00,57.0,50.0,34.0,53.75,322.5,26.446428571428573,21.625,28.839285714285715,36.232142857142854,8.60903205885472,6.95036147661861,5.660207815381848,35.5,0.007092198581560183,1.2503105590062111,1.2659979245935662,1.2659979245935662,0.6657169990503324,0.7041143519412787,0.7359877241156517,,,
1234_lower,2022-10-18 11:38:00-04:00,69.75,147.5,131.25,139.25,433.25,37.660714285714285,51.92857142857143,55.535714285714285,64.58928571428571,10.66762739036222,9.932142192054972,8.708789303242495,37.06999969482422,-0.018013253117239225,1.8438105787870396,1.8025042301184433,1.8025042301184433,0.9409207809613503,0.9580202292152651,0.9889214603875586,,,
1235_upper,2022-10-23 18:00:00-04:00,,,,,450.75,11.357142857142858,27.5,59.392857142857146,78.60714285714286,3.116014984960955,4.756438587619275,6.781346384723462,35.25,-0.014537334389404744,,,,,,,,,
1235_lower,2022-11-03 06:18:00-04:00,23.5,37.75,42.75,73.25,551.0,15.321428571428571,26.035714285714285,25.964285714285715,77.44642857142857,4.284764358785121,4.2577279080335515,4.386516322955143,32.099998474121094,0.003438534035321794,0.9756973795435334,1.0676378772112383,0.9490236382322713,1.3116766129940323,1.3520194986072422,1.1670006010819476,,,
1236_upper,2022-10-23 18:01:00-04:00,,,,,450.75,11.357142857142858,27.5,59.392857142857146,78.60714285714286,11.563569611505528,9.210690189234233,8.777726924141518,35.25,-0.014537334389404744,,,,,,,,,
1236_lower,2022-11-03 07:28:00-04:00,30.25,20.0,69.25,73.25,551.0,14.232142857142858,26.910714285714285,30.107142857142858,56.07142857142857,3.662995855509949,3.893798618472475,4.147359413060195,32.099998474121094,0.003438534035321794,1.6858006042296072,1.5794315367378229,1.4843715362447352,1.6919096895578551,1.6675938803894297,1.6325882219448542,,,
1237_upper,2022-10-23 18:00:00-04:00,,,,,450.75,11.357142857142858,27.5,59.392857142857146,78.60714285714286,3.116014984960955,4.756438587619275,6.781346384723462,35.25,-0.014537334389404744,,,,,,,,,
1237_lower,2022-11-03 09:45:00-04:00,64.5,38.25,56.75,106.0,551.0,21.982142857142858,26.607142857142858,36.517857142857146,39.589285714285715,9.881627384028926,7.996098469948749,6.5658820433533585,32.099998474121094,0.003438534035321794,1.4464149794489267,1.3448690728945507,1.2908331352104065,1.4278434765887895,1.337415854290024,1.2525354755729858,,,
1238_upper,2022-10-25 09:54:00-04:00,57.0,50.0,34.0,53.75,322.5,21.910714285714285,21.625,28.839285714285715,36.232142857142854,8.50530742822585,6.86477885981966,5.599485982227233,35.5,0.007092198581560183,1.2503105590062111,1.2659979245935662,1.2659979245935662,0.6657169990503324,0.7041143519412787,0.7359877241156517,,,
1239_upper,2022-11-11 13:19:00-05:00,47.5,57.0,95.0,188.0,869.0,21.482142857142858,60.232142857142854,66.75,69.46428571428571,7.107843879582982,7.912252512723237,7.930688069895553,30.350000381469727,-0.06586645695421389,1.0984769157544028,1.0540040645765305,0.9667406693754451,0.9714076719519804,0.9568635761589404,0.8424509291738189,1.187845525734556,1.1734842649193162,1.1734842649193162
1239_lower,2022-10-27 09:51:00-04:00,96.5,46.0,103.75,43.25,288.5,36.267857142857146,32.607142857142854,37.410714285714285,42.07142857142857,13.770912246737472,11.380612083048002,9.144990130753813,33.279998779296875,-0.025190410829717846,1.5011006835824354,1.6598552302863365,1.62963428822993,1.9460150485791512,2.21959297602433,2.158227335331767,,,
1240_upper,2022-11-11 02:46:00-05:00,28.0,32.5,34.0,101.0,869.0,13.375,19.803571428571427,26.428571428571427,63.42857142857143,3.92615358530319,3.761036635304587,3.8241927195217333,30.350000381469727,-0.06586645695421389,2.240426563257392,1.894650543144087,1.3230284814655788,2.943159779203342,2.6833514689880307,2.3330179754020812,2.6314855270344073,2.5339205890086776,2.1932290184921763
1240_lower,2022-10-27 14:11:00-04:00,31.0,36.0,76.25,90.0,288.5,21.785714285714285,55.482142857142854,81.875,72.30357142857143,6.1752609226873005,7.507748189889064,8.397564760981282,33.279998779296875,-0.025190410829717846,0.8951971326164875,0.8937662523558461,0.8141692926219711,1.079946524064171,1.0239249611813543,0.9067405010008793,,,
1242_upper,2022-10-28 13:37:00-04:00,17.75,30.5,96.5,240.0,616.0,17.75,51.964285714285715,72.17857142857143,76.21428571428571,5.141467716513608,6.782598331879258,7.80580469840679,33.81999969482422,0.016225989643463334,0.7281176257033944,0.7798883984990181,0.7443172329331428,1.1184423917642081,1.1341568052625934,1.092265978050355,,,
1242_lower,2022-11-02 15:50:00-04:00,53.5,252.75,342.0,82.5,330.25,85.94642857142857,95.44642857142857,79.98214285714286,42.125,21.729771620758743,21.960258357355762,19.006197391813636,31.989999771118164,0.026636711417538317,2.938903728226929,3.0103660886319847,2.8130210115050143,5.424851519739141,5.545024937804283,4.825124555897372,,,
1243_upper,2022-11-11 00:48:00-05:00,18.5,31.5,30.5,37.0,869.0,10.089285714285714,14.571428571428571,25.875,105.19642857142857,3.492306313158462,3.1523561761606453,3.718572805500948,30.350000381469727,-0.06586645695421389,1.6229615133724722,1.652058432934927,1.5339087546239212,1.003720930232558,0.9813551614370168,0.942632498543972,1.182309354739117,1.0243413133609736,0.8928654698064817
1243_lower,2022-11-02 11:13:00-04:00,23.25,33.25,55.5,88.75,330.25,21.732142857142858,29.696428571428573,33.82142857142857,34.625,5.731261407672698,5.801778202376006,5.35174732754644,31.989999771118164,0.026636711417538317,0.5623279909341105,0.581618770538125,0.6124077134986226,0.6318813520172467,0.6423445502707621,0.6075566331063074,,,
1244_upper,2022-11-11 14:05:00-05:00,42.75,42.75,89.75,166.0,869.0,22.125,49.375,71.30357142857143,74.58928571428571,6.400059684057825,7.165642276003981,7.508211592553684,30.350000381469727,-0.06586645695421389,1.4000640614990392,1.3780311588681922,1.3483111408153823,1.3158023363800773,1.3120027292775944,1.291390331362508,1.0554418287273968,1.166127730755865,1.1166610265087422
1244_lower,2022-11-02 11:13:00-04:00,23.25,33.25,55.5,88.75,330.25,21.732142857142858,29.696428571428573,33.82142857142857,34.625,5.731261407672698,5.801778202376006,5.35174732754644,31.989999771118164,0.026636711417538317,0.5623279909341105,0.581618770538125,0.6124077134986226,0.6318813520172467,0.6423445502707621,0.6075566331063074,,,
1245_upper,2022-11-10 13:48:00-05:00,29.5,67.25,73.5,140.5,342.0,26.071428571428573,42.767857142857146,89.19642857142857,86.32142857142857,6.130783059417279,8.589403938467319,11.621953423895691,32.4900016784668,0.030447223942747792,1.548478250799092,1.5587316390767079,1.5022695609186103,1.196768572104731,1.1788503311258278,1.037894619001418,1.2607723713272203,1.2455294121536513,1.2816296261017768
1245_lower,2022-11-02 14:53:00-04:00,242.0,245.25,63.75,82.5,330.25,80.26785714285714,48.05357142857143,40.285714285714285,39.232142857142854,33.44579116311624,26.414464494054855,20.032254854374095,31.989999771118164,0.026636711417538317,4.546567929364853,4.532582461786002,4.298061389337641,0.7671331097490459,0.7761721446707932,0.7106097613232206,,,
1246_upper,2022-11-07 15:18:00-05:00,23.75,33.0,92.25,90.5,338.25,16.875,34.75,53.80357142857143,61.714285714285715,4.935769431003986,5.423231457248809,6.082795257838454,30.86000061035156,-0.029254491298914664,1.2780123416693732,1.277538147581281,1.277538147581281,1.3236597360860884,1.2502414570206504,1.2502414570206504,0.9161567110163581,0.7394433144089265,0.9061279741760816
1247_upper,2022-11-08 11:29:00-05:00,47.0,51.0,97.0,97.75,287.5,23.892857142857142,34.142857142857146,37.910714285714285,41.464285714285715,5.700407306745651,5.870732782401998,5.382674526908606,30.84000015258789,-0.0006481029607290356,0.9729655516724912,0.9819615549341194,0.8860724962206031,1.0082256549758735,0.9694173573233831,0.9206407097092164,1.034049779244093,1.0472091194968554,1.0305846626983168
1248_upper,2022-11-08 10:48:00-05:00,42.0,70.5,97.75,97.75,287.5,33.232142857142854,32.107142857142854,35.017857142857146,37.42857142857143,6.826975336308105,6.413466836697357,5.519887552335689,30.84000015258789,-0.0006481029607290356,1.0350913897711926,0.9443837090252832,0.9471037129208253,0.9529486568113178,0.9788767273894988,0.9402938254823026,1.034049779244093,1.0472091194968554,1.0305846626983168
1249_upper,2022-11-10 08:45:00-05:00,453.75,27.0,27.25,50.5,342.0,48.535714285714285,21.089285714285715,24.767857142857142,29.785714285714285,37.529243962114585,28.906945451088205,21.424797182773403,32.4900016784668,0.030447223942747792,1.1885308574549427,1.1677398583386993,1.075835475578406,0.7752072137717461,0.7874722427831237,0.7171989550855313,0.9400835831743436,0.9174738988761554,0.9249575400017878
1249_lower,2022-11-09 13:35:00-05:00,41.25,63.25,51.0,123.5,302.5,21.607142857142858,50.392857142857146,56.839285714285715,64.89285714285714,7.712898547111195,7.581909817031221,7.248959280999137,31.530000686645508,0.022373558062376286,1.5563070366424236,1.5666122639309863,1.5098647251808908,0.8590220069319747,0.8234163914740318,0.7354402774301956,1.1517769894920018,1.1378518036082081,1.1708311079511629
1250_upper,2022-11-10 08:30:00-05:00,25.75,27.0,27.25,50.5,342.0,12.285714285714286,20.339285714285715,24.767857142857142,29.785714285714285,3.2508319466019886,3.328448568693254,3.3463741776270464,32.4900016784668,0.030447223942747792,1.1885308574549427,1.1677398583386993,1.075835475578406,0.7752072137717461,0.7874722427831237,0.7171989550855313,0.9400835831743436,0.9174738988761554,0.9249575400017878
1250_lower,2022-11-09 15:48:00-05:00,36.5,57.25,71.25,135.75,302.5,22.767857142857142,36.267857142857146,61.25,68.53571428571429,6.259904391487356,6.477164458927701,6.671704453773844,31.530000686645508,0.022373558062376286,0.9908717862825559,0.9619316680555273,0.876947877485223,1.1449008788064583,1.1594076254426713,1.0724952137843011,1.4237698553699976,1.2744567938319815,1.342474422529269
1251_upper,2022-11-10 15:55:00-05:00,30.75,66.5,43.25,86.0,342.0,18.482142857142858,32.875,95.35714285714286,94.67857142857143,5.370392114076827,6.068677154925662,8.809360844878611,32.4900016784668,0.030447223942747792,1.5243830290736984,1.517393681908047,1.3900963391136802,0.9097512609389146,0.9705882352941176,0.8978302488832164,1.5229052337899904,1.3631956838007055,1.4359492979767585
1252_upper,2022-11-15 07:27:00-05:00,21.0,22.25,25.75,41.5,196.5,10.839285714285714,16.178571428571427,19.196428571428573,32.625,3.074823372770927,2.848859749868663,2.7251253981482417,30.020000457763672,0.03624443111136544,0.7869333333333334,0.7859901451591423,0.7698930341768849,0.9419886003799873,0.9705076340858672,0.8775221238938054,0.811280487804878,0.837692489309793,0.7962496571328829
1253_upper,2022-11-15 08:30:00-05:00,28.5,33.75,62.5,62.75,196.5,13.053571428571429,19.446428571428573,23.321428571428573,23.428571428571427,3.1727025432880187,3.020570880621013,2.8643973475770275,30.020000457763672,0.03624443111136544,1.6122571360038378,1.6015964734616073,1.4674963157032912,1.719539419574668,1.5286191769375392,1.4572338942547047,1.0665378110654749,1.0878533231474408,1.0332607728857992
1253_lower,2022-11-17 09:00:00-05:00,25.5,64.5,78.5,66.75,256.5,18.321428571428573,32.660714285714285,38.642857142857146,39.17857142857143,5.311590793620883,5.33397738110279,5.0099547970220675,30.049999237060547,-0.008250825290260111,1.8061430451952611,2.245363299149029,1.786390070306397,1.604551506074222,2.1206972396348838,1.7202819037423613,1.5711627439147053,1.5397619458340521,1.4624909299440583
1254_upper,2022-12-13 08:30:00-05:00,215.25,215.75,48.75,48.75,306.75,11.571428571428571,16.982142857142858,22.75,26.357142857142858,27.480949044479,19.610377965065176,14.031464528147305,30.059999465942383,0.07587683934724998,1.7476345587094773,2.1971528861154446,1.9603305785123968,1.0123888645969976,1.2430207587687903,1.0487694398308924,1.0316529894490034,1.0711610486891385,1.0028929604628736
1254_lower,2022-11-15 13:35:00-05:00,138.75,163.75,68.75,111.25,196.5,30.160714285714285,46.80357142857143,62.44642857142857,56.05357142857143,10.700675932692054,9.947721080826962,9.443343142570312,30.020000457763672,0.03624443111136544,2.2588810142184266,2.316495124593716,2.316495124593716,1.0202870304748406,1.0054892887933387,0.9762754966887417,1.0589786493541262,1.0461754116841941,1.0211527353342649
1255_upper,2022-11-30 15:51:00-05:00,37.5,86.25,180.5,269.25,239.5,26.928571428571427,62.5,72.51785714285714,54.517857142857146,8.28780745705442,9.232783572347643,8.975527448275004,28.36000061035156,0.0017662008248826577,1.944269684022724,1.924392397416237,1.8925551848635802,3.4177928212382227,3.427967014174784,3.2510481865471714,1.95592825477246,1.942254889299411,1.942254889299411
1255_lower,2022-11-17 08:08:00-05:00,17.75,51.25,66.25,66.75,256.5,15.785714285714286,29.571428571428573,33.857142857142854,39.267857142857146,5.666930719180858,5.41866224599248,4.918209267524126,30.049999237060547,-0.008250825290260111,2.2956064947468957,2.330101793504605,2.0214465937762824,1.9069439548819176,1.929960164100125,1.5016654330125834,1.5711627439147053,1.5397619458340521,1.4624909299440583
1256_upper,2022-11-18 05:40:00-05:00,19.75,33.5,63.0,56.0,299.25,11.535714285714286,22.375,24.553571428571427,41.732142857142854,4.053651407783862,3.926753647830315,3.683350675376673,30.020000457763672,-0.0009982955094347545,1.0430517711171663,1.063628785773826,0.9286754002911208,1.3277969288624256,1.3178849144634526,1.1558081382132304,0.9544126241963764,0.9279990907541058,0.7943186516526011
1257_lower,2022-11-22 03:32:00-05:00,27.5,37.75,31.5,33.75,203.0,12.946428571428571,12.892857142857142,14.303571428571429,31.339285714285715,3.720810535551889,3.060409052214518,2.6127813708711165,29.0,-0.008547008547008517,1.138417540514776,1.1695230633630398,1.1608826674443473,0.7980599647266314,0.8003183586841175,0.8003183586841175,0.9428327645051194,0.9420959147424511,0.9229484234704531
1258_upper,2022-11-23 09:54:00-05:00,57.0,21.75,45.25,47.75,232.75,16.642857142857142,17.785714285714285,22.821428571428573,22.928571428571427,5.604512586465014,4.755481429505084,3.963078197335948,27.790000915527344,-0.04172410636112611,0.7126950462051205,0.7142098071959921,0.7142098071959921,1.1194182342688863,1.09810163895767,1.0490270620371152,0.6462733938929627,0.6339748235230963,0.6026432617237332
1258_lower,2022-12-07 07:21:00-05:00,22.25,50.5,60.25,55.5,344.25,11.625,20.357142857142858,22.821428571428573,27.446428571428573,4.9523540674486455,4.225756718503305,3.703889629857163,27.530000686645508,0.05237006296729496,2.5012195121951217,2.4855584730357503,2.26463010673537,1.9223589308442937,1.8742502585315408,1.7272467359191843,1.2845839492218067,1.2400537183145879,1.0393246570524095
1259_upper,2022-11-23 07:40:00-05:00,13.25,24.75,31.75,40.75,232.75,8.410714285714286,14.589285714285714,18.535714285714285,24.285714285714285,2.469426132383733,2.433357257250518,2.356954370122369,27.790000915527344,-0.04172410636112611,0.7504048114735138,0.7398791196259551,0.708916083916084,0.6540848638378721,0.6517321890578659,0.6517321890578659,0.6801966469179377,0.7104907995654893,0.5666727926697996
1259_lower,2022-12-15 13:53:00-05:00,31.75,42.25,62.5,118.75,340.5,20.035714285714285,40.910714285714285,55.035714285714285,55.339285714285715,6.10831445219294,6.367073534883907,6.456238847537273,25.75,-0.04310664637642736,1.6669990582239211,1.7232769235174528,1.6102207357859533,1.0499817850637523,1.263383985973115,1.0276810440115527,1.2111577944297656,1.392396974060411,1.349761660532191
1260_upper,2022-11-30 15:32:00-05:00,47.0,86.25,180.5,269.25,239.5,33.82142857142857,60.42857142857143,72.51785714285714,54.517857142857146,8.85632066323142,9.68050308672188,9.166697741174303,28.36000061035156,0.0017662008248826577,1.944269684022724,1.924392397416237,1.8925551848635802,3.4177928212382227,3.427967014174784,3.2510481865471714,1.95592825477246,1.942254889299411,1.942254889299411
1260_lower,2022-11-29 09:45:00-05:00,48.75,31.75,58.75,27.0,213.25,16.535714285714285,20.571428571428573,23.75,23.982142857142858,6.578002434353293,5.253096842478479,4.220701860149225,28.309999465942383,0.056737532604340224,1.1991710064831544,1.1715294361956183,1.122686567164179,1.2626636101456776,1.2233566183055704,1.1729752009342584,0.9347163420829805,0.8636701482611587,0.7109780053456993
1261_lower,2022-11-25 09:31:00-05:00,18.75,32.25,34.75,36.0,59.75,9.357142857142858,14.071428571428571,20.196428571428573,20.053571428571427,2.2892841868342093,2.299529761161013,2.2987337228528775,26.65999984741211,-0.04066214576782756,0.7214794574021665,0.6927149215272898,0.6551464398068146,0.7226272304381032,0.670575349526448,0.6136068859804268,0.7473028745203099,0.6647344862010112,0.554043535443004
1262_upper,2022-11-30 15:17:00-05:00,47.25,57.75,180.5,269.25,239.5,37.482142857142854,59.285714285714285,69.51785714285714,54.517857142857146,9.934806765795653,10.279377802298384,9.424555172306778,28.36000061035156,0.0017662008248826577,2.4408468244084682,2.4318246439372397,2.297043240471714,3.4177928212382227,3.427967014174784,3.2510481865471714,1.95592825477246,1.942254889299411,1.942254889299411
1262_lower,2022-11-28 05:02:00-05:00,43.75,55.5,64.75,46.25,157.75,14.357142857142858,15.892857142857142,17.321428571428573,31.660714285714285,3.736749318263632,3.4193890892848136,3.078805013551488,26.790000915527344,0.004876259147010176,2.0858383433533736,2.0141912594742784,1.9286596664607782,1.6219440353460972,1.5591420683796984,1.408672294704528,1.4253836517381773,1.3267499908902087,1.219724632340625
1263_upper,2022-11-30 14:19:00-05:00,90.25,237.75,238.75,269.25,239.5,44.464285714285715,46.94642857142857,42.285714285714285,38.25,13.328717766164294,11.691788421964194,9.718407524671376,28.36000061035156,0.0017662008248826577,4.868357068426537,4.874524903738666,4.976136738264905,3.0304148638330366,2.981917904280097,2.9223424882801954,1.95592825477246,1.942254889299411,1.942254889299411
1263_lower,2022-11-29 11:08:00-05:00,39.0,46.75,77.25,109.5,213.25,24.946428571428573,30.696428571428573,31.392857142857142,31.875,7.450257411589528,6.6341311846300055,5.579960584626227,28.309999465942383,0.056737532604340224,1.1632220093074186,1.125107566028993,1.0694813672901167,1.062898523715073,1.0568769937391627,1.005446177287237,0.9979370996344685,0.9941412939628288,0.9870948110759097
1264_upper,2022-11-30 14:00:00-05:00,137.75,237.75,238.75,269.25,239.5,35.30357142857143,39.035714285714285,42.285714285714285,38.25,14.095482085514064,11.634382810814284,9.42053858968875,28.36000061035156,0.0017662008248826577,4.868357068426537,4.874524903738666,4.976136738264905,3.0304148638330366,2.981917904280097,2.9223424882801954,1.95592825477246,1.942254889299411,1.942254889299411
1264_lower,2022-12-07 07:27:00-05:00,22.25,50.5,60.25,55.5,344.25,12.017857142857142,20.357142857142858,22.821428571428573,27.446428571428573,4.752980832806979,4.16024570230086,3.6853227140042577,27.530000686645508,0.05237006296729496,2.5012195121951217,2.4855584730357503,2.26463010673537,1.9223589308442937,1.8742502585315408,1.7272467359191843,1.2845839492218067,1.2400537183145879,1.0393246570524095
1265_upper,2022-11-30 13:39:00-05:00,11.25,41.5,68.75,70.25,239.5,13.767857142857142,31.696428571428573,40.642857142857146,34.107142857142854,14.053285442531994,10.855741828199516,8.637755521098494,28.36000061035156,0.0017662008248826577,1.1159458883681295,1.1053200749083427,1.0290246537668206,1.2542712164238163,1.2461063512435395,1.2461063512435395,1.041450294379262,1.0089207310567825,0.9152552467596281
