level_id,level_index,level_session,created_at,expiry_at,sess_date,year,side,sign,level,touched_at,anchor,cutoff,entry_allowed,has_anchor,has_cutoff,pnl,exit,exit_time,tp_dist,sl_dist,variant
1130:lower,1130,2022-05-25,2022-05-25 10:30:00-04:00,2022-06-22 10:30:00-04:00,2022-06-13,2022,lower,1.0,11463.889350439938,2022-06-13 04:18:00-04:00,96.75,2022-06-13 15:00:00-04:00,True,True,True,0.0,BE,2022-06-13 10:11:00-04:00,145.125,145.125,base_legacy_entrybar
1129:lower,1129,2022-05-24,2022-05-24 10:30:00-04:00,2022-06-21 10:30:00-04:00,2022-06-13,2022,lower,1.0,11412.8317476103,2022-06-13 10:27:00-04:00,139.0,2022-06-13 15:00:00-04:00,True,True,True,-16.081747610300226,cutoff,2022-06-13 15:00:00-04:00,200.0,200.0,base_legacy_entrybar
1145:lower,1145,2022-06-15,2022-06-15 10:30:00-04:00,2022-07-13 10:30:00-04:00,2022-06-16,2022,lower,1.0,11257.956617134842,2022-06-16 09:54:00-04:00,107.5,2022-06-16 15:00:00-04:00,True,True,True,-161.25,SL,2022-06-16 14:29:00-04:00,161.25,161.25,base_legacy_entrybar
1147:upper,1147,2022-06-17,2022-06-17 10:30:00-04:00,2022-07-15 10:30:00-04:00,2022-06-21,2022,upper,-1.0,11507.124027557198,2022-06-21 03:31:00-04:00,50.5,2022-06-21 15:00:00-04:00,True,True,True,-75.75,SL,2022-06-21 09:40:00-04:00,75.75,75.75,base_legacy_entrybar
1149:upper,1149,2022-06-21,2022-06-21 10:30:00-04:00,2022-07-19 10:30:00-04:00,2022-06-24,2022,upper,-1.0,11818.83622306228,2022-06-23 22:40:00-04:00,63.75,2022-06-24 15:00:00-04:00,True,True,True,-95.625,SL,2022-06-24 09:35:00-04:00,95.625,95.625,base_legacy_entrybar
1152:upper,1152,2022-06-24,2022-06-24 10:30:00-04:00,2022-07-22 10:30:00-04:00,2022-06-27,2022,upper,-1.0,12236.810160825215,2022-06-27 03:34:00-04:00,37.25,2022-06-27 15:00:00-04:00,True,True,True,55.875,TP,2022-06-27 06:42:00-04:00,55.875,55.875,base_legacy_entrybar
1152:lower,1152,2022-06-24,2022-06-24 10:30:00-04:00,2022-07-22 10:30:00-04:00,2022-06-29,2022,lower,1.0,11573.314839174785,2022-06-29 09:45:00-04:00,85.5,2022-06-29 15:00:00-04:00,True,True,True,128.25,TP,2022-06-29 09:52:00-04:00,128.25,128.25,base_legacy_entrybar
1151:lower,1151,2022-06-23,2022-06-23 10:30:00-04:00,2022-07-21 10:30:00-04:00,2022-06-30,2022,lower,1.0,11380.624869557465,2022-06-30 10:02:00-04:00,195.25,2022-06-30 15:00:00-04:00,True,True,True,200.0,TP,2022-06-30 11:26:00-04:00,200.0,200.0,base_legacy_entrybar
1158:upper,1158,2022-07-04,2022-07-04 10:30:00-04:00,2022-08-01 10:30:00-04:00,2022-07-05,2022,upper,-1.0,11729.578380953579,2022-07-04 19:06:00-04:00,103.0,2022-07-05 15:00:00-04:00,True,True,True,154.5,TP,2022-07-05 04:24:00-04:00,154.5,154.5,base_legacy_entrybar
1160:upper,1160,2022-07-06,2022-07-06 10:30:00-04:00,2022-08-03 10:30:00-04:00,2022-07-07,2022,upper,-1.0,12064.931469469657,2022-07-07 10:52:00-04:00,136.25,2022-07-07 15:00:00-04:00,True,True,True,-0.0,BE,2022-07-07 11:43:00-04:00,200.0,200.0,base_legacy_entrybar
1162:lower,1162,2022-07-08,2022-07-08 10:30:00-04:00,2022-08-05 10:30:00-04:00,2022-07-12,2022,lower,1.0,11783.392712713761,2022-07-12 02:01:00-04:00,20.5,2022-07-12 15:00:00-04:00,True,True,True,30.75,TP,2022-07-12 02:22:00-04:00,30.75,30.75,base_legacy_entrybar
1160:lower,1160,2022-07-06,2022-07-06 10:30:00-04:00,2022-08-03 10:30:00-04:00,2022-07-13,2022,lower,1.0,11579.068530530343,2022-07-13 08:30:00-04:00,33.0,2022-07-13 15:00:00-04:00,True,True,True,49.5,TP,2022-07-13 08:31:00-04:00,49.5,49.5,base_legacy_entrybar
1166:upper,1166,2022-07-14,2022-07-14 10:30:00-04:00,2022-08-11 10:30:00-04:00,2022-07-15,2022,upper,-1.0,11888.583341969457,2022-07-15 08:48:00-04:00,38.25,2022-07-15 15:00:00-04:00,True,True,True,-57.375,SL,2022-07-15 09:30:00-04:00,57.375,57.375,base_legacy_entrybar
1167:upper,1167,2022-07-15,2022-07-15 10:30:00-04:00,2022-08-12 10:30:00-04:00,2022-07-18,2022,upper,-1.0,12162.60462922617,2022-07-18 03:37:00-04:00,31.75,2022-07-18 15:00:00-04:00,True,True,True,-0.0,BE,2022-07-18 04:26:00-04:00,47.625,47.625,base_legacy_entrybar
1154:upper,1154,2022-06-28,2022-06-28 10:30:00-04:00,2022-07-26 10:30:00-04:00,2022-07-20,2022,upper,-1.0,12354.526735464444,2022-07-19 22:36:00-04:00,29.0,2022-07-20 15:00:00-04:00,True,True,True,-0.0,BE,2022-07-20 00:09:00-04:00,43.5,43.5,base_legacy_entrybar
1153:upper,1153,2022-06-27,2022-06-27 10:30:00-04:00,2022-07-25 10:30:00-04:00,2022-07-20,2022,upper,-1.0,12442.439464275212,2022-07-20 10:47:00-04:00,94.25,2022-07-20 15:00:00-04:00,True,True,True,-11.31053572478777,cutoff,2022-07-20 15:00:00-04:00,141.375,141.375,base_legacy_entrybar
1170:upper,1170,2022-07-20,2022-07-20 10:30:00-04:00,2022-08-17 10:30:00-04:00,2022-07-21,2022,upper,-1.0,12544.34347200561,2022-07-21 08:43:00-04:00,24.75,2022-07-21 15:00:00-04:00,True,True,True,37.125,TP,2022-07-21 09:06:00-04:00,37.125,37.125,base_legacy_entrybar
1171:lower,1171,2022-07-21,2022-07-21 10:30:00-04:00,2022-08-18 10:30:00-04:00,2022-07-26,2022,lower,1.0,12210.07686467328,2022-07-26 09:45:00-04:00,50.25,2022-07-26 15:00:00-04:00,True,True,True,-75.375,SL,2022-07-26 11:33:00-04:00,75.375,75.375,base_legacy_entrybar
1177:upper,1177,2022-07-29,2022-07-29 10:30:00-04:00,2022-08-26 10:30:00-04:00,2022-08-01,2022,upper,-1.0,13088.189952220942,2022-08-01 10:51:00-04:00,172.25,2022-08-01 15:00:00-04:00,True,True,True,-0.0,BE,2022-08-01 11:49:00-04:00,200.0,200.0,base_legacy_entrybar
1179:upper,1179,2022-08-02,2022-08-02 10:30:00-04:00,2022-08-30 10:30:00-04:00,2022-08-03,2022,upper,-1.0,13108.99430266321,2022-08-03 09:56:00-04:00,46.0,2022-08-03 15:00:00-04:00,True,True,True,-0.0,BE,2022-08-03 10:44:00-04:00,69.0,69.0,base_legacy_entrybar
1180:upper,1180,2022-08-03,2022-08-03 10:30:00-04:00,2022-08-31 10:30:00-04:00,2022-08-04,2022,upper,-1.0,13312.843340278974,2022-08-04 06:04:00-04:00,53.75,2022-08-04 15:00:00-04:00,True,True,True,80.625,TP,2022-08-04 10:17:00-04:00,80.625,80.625,base_legacy_entrybar
1181:lower,1181,2022-08-04,2022-08-04 10:30:00-04:00,2022-09-01 10:30:00-04:00,2022-08-09,2022,lower,1.0,13061.266921843504,2022-08-09 09:31:00-04:00,39.75,2022-08-09 15:00:00-04:00,True,True,True,-59.625,SL,2022-08-09 09:56:00-04:00,59.625,59.625,base_legacy_entrybar
1184:upper,1184,2022-08-09,2022-08-09 10:30:00-04:00,2022-09-06 10:30:00-04:00,2022-08-10,2022,upper,-1.0,13302.994635853946,2022-08-10 08:30:00-04:00,36.0,2022-08-10 15:00:00-04:00,True,True,True,-54.0,SL,2022-08-10 08:32:00-04:00,54.0,54.0,base_legacy_entrybar
1182:upper,1182,2022-08-05,2022-08-05 10:30:00-04:00,2022-09-02 10:30:00-04:00,2022-08-11,2022,upper,-1.0,13439.758793471228,2022-08-10 20:27:00-04:00,27.25,2022-08-11 15:00:00-04:00,True,True,True,-40.875,SL,2022-08-11 02:52:00-04:00,40.875,40.875,base_legacy_entrybar
1187:upper,1187,2022-08-12,2022-08-12 10:30:00-04:00,2022-09-09 10:30:00-04:00,2022-08-15,2022,upper,-1.0,13606.256169569082,2022-08-15 09:54:00-04:00,48.75,2022-08-15 15:00:00-04:00,True,True,True,-0.0,BE,2022-08-15 11:32:00-04:00,73.125,73.125,base_legacy_entrybar
1188:lower,1188,2022-08-15,2022-08-15 10:30:00-04:00,2022-09-12 10:30:00-04:00,2022-08-19,2022,lower,1.0,13365.945639921973,2022-08-19 06:43:00-04:00,31.5,2022-08-19 15:00:00-04:00,True,True,True,0.0,BE,2022-08-19 08:25:00-04:00,47.25,47.25,base_legacy_entrybar
1190:lower,1190,2022-08-17,2022-08-17 10:30:00-04:00,2022-09-14 10:30:00-04:00,2022-08-19,2022,lower,1.0,13321.025025966936,2022-08-19 09:50:00-04:00,34.0,2022-08-19 15:00:00-04:00,True,True,True,-51.0,SL,2022-08-19 10:57:00-04:00,51.0,51.0,base_legacy_entrybar
1192:lower,1192,2022-08-19,2022-08-19 10:30:00-04:00,2022-09-16 10:30:00-04:00,2022-08-22,2022,lower,1.0,13148.997800446936,2022-08-22 03:26:00-04:00,38.25,2022-08-22 15:00:00-04:00,True,True,True,-57.375,SL,2022-08-22 04:02:00-04:00,57.375,57.375,base_legacy_entrybar
1184:lower,1184,2022-08-09,2022-08-09 10:30:00-04:00,2022-09-06 10:30:00-04:00,2022-08-23,2022,lower,1.0,12840.755364146054,2022-08-23 02:21:00-04:00,43.75,2022-08-23 15:00:00-04:00,True,True,True,65.625,TP,2022-08-23 03:17:00-04:00,65.625,65.625,base_legacy_entrybar
1195:upper,1195,2022-08-24,2022-08-24 10:30:00-04:00,2022-09-21 10:30:00-04:00,2022-08-25,2022,upper,-1.0,13096.517773170734,2022-08-25 10:25:00-04:00,87.0,2022-08-25 15:00:00-04:00,True,True,True,33.76777317073356,cutoff,2022-08-25 15:00:00-04:00,130.5,130.5,base_legacy_entrybar
1194:upper,1194,2022-08-23,2022-08-23 10:30:00-04:00,2022-09-20 10:30:00-04:00,2022-08-26,2022,upper,-1.0,13169.443883299631,2022-08-26 09:03:00-04:00,78.75,2022-08-26 15:00:00-04:00,True,True,True,118.125,TP,2022-08-26 10:02:00-04:00,118.125,118.125,base_legacy_entrybar
1198:lower,1198,2022-08-29,2022-08-29 10:30:00-04:00,2022-09-26 10:30:00-04:00,2022-08-30,2022,lower,1.0,12284.974091751095,2022-08-30 10:46:00-04:00,126.5,2022-08-30 15:00:00-04:00,True,True,True,0.0,BE,2022-08-30 13:12:00-04:00,189.75,189.75,base_legacy_entrybar
1201:upper,1201,2022-09-01,2022-09-01 10:30:00-04:00,2022-09-29 10:30:00-04:00,2022-09-02,2022,upper,-1.0,12400.766479503596,2022-09-02 08:38:00-04:00,45.5,2022-09-02 15:00:00-04:00,True,True,True,68.25,TP,2022-09-02 08:44:00-04:00,68.25,68.25,base_legacy_entrybar
1203:lower,1203,2022-09-05,2022-09-05 10:30:00-04:00,2022-10-03 10:30:00-04:00,2022-09-06,2022,lower,1.0,11943.492632717136,2022-09-06 10:12:00-04:00,168.75,2022-09-06 15:00:00-04:00,True,True,True,200.0,TP,2022-09-06 11:42:00-04:00,200.0,200.0,base_legacy_entrybar
1204:upper,1204,2022-09-06,2022-09-06 10:30:00-04:00,2022-10-04 10:30:00-04:00,2022-09-09,2022,upper,-1.0,12406.704601741834,2022-09-09 00:32:00-04:00,18.0,2022-09-09 15:00:00-04:00,True,True,True,27.0,TP,2022-09-09 02:00:00-04:00,27.0,27.0,base_legacy_entrybar
1198:upper,1198,2022-08-29,2022-08-29 10:30:00-04:00,2022-09-26 10:30:00-04:00,2022-09-12,2022,upper,-1.0,12763.025908248905,2022-09-12 05:00:00-04:00,107.25,2022-09-12 15:00:00-04:00,True,True,True,-0.0,BE,2022-09-12 09:34:00-04:00,160.875,160.875,base_legacy_entrybar
1199:upper,1199,2022-08-30,2022-08-30 10:30:00-04:00,2022-09-27 10:30:00-04:00,2022-09-12,2022,upper,-1.0,12821.26914206977,2022-09-12 10:00:00-04:00,188.0,2022-09-12 15:00:00-04:00,True,True,True,-0.0,BE,2022-09-12 13:53:00-04:00,200.0,200.0,base_legacy_entrybar
1208:upper,1208,2022-09-12,2022-09-12 10:30:00-04:00,2022-10-10 10:30:00-04:00,2022-09-13,2022,upper,-1.0,12973.35751315287,2022-09-13 08:30:00-04:00,103.25,2022-09-13 15:00:00-04:00,True,True,True,154.875,TP,2022-09-13 08:31:00-04:00,154.875,154.875,base_legacy_entrybar
1208:lower,1208,2022-09-12,2022-09-12 10:30:00-04:00,2022-10-10 10:30:00-04:00,2022-09-13,2022,lower,1.0,12534.14248684713,2022-09-13 08:38:00-04:00,103.25,2022-09-13 15:00:00-04:00,True,True,True,-154.875,SL,2022-09-13 10:00:00-04:00,154.875,154.875,base_legacy_entrybar
1205:lower,1205,2022-09-07,2022-09-07 10:30:00-04:00,2022-10-05 10:30:00-04:00,2022-09-16,2022,lower,1.0,11841.776479599794,2022-09-16 08:57:00-04:00,37.25,2022-09-16 15:00:00-04:00,True,True,True,-55.875,SL,2022-09-16 09:58:00-04:00,55.875,55.875,base_legacy_entrybar
1213:upper,1213,2022-09-19,2022-09-19 10:30:00-04:00,2022-10-17 10:30:00-04:00,2022-09-20,2022,upper,-1.0,12074.777340173583,2022-09-19 19:51:00-04:00,23.25,2022-09-20 15:00:00-04:00,True,True,True,34.875,TP,2022-09-19 21:18:00-04:00,34.875,34.875,base_legacy_entrybar
1216:lower,1216,2022-09-22,2022-09-22 10:30:00-04:00,2022-10-20 10:30:00-04:00,2022-09-23,2022,lower,1.0,11406.62824728022,2022-09-23 06:46:00-04:00,59.0,2022-09-23 15:00:00-04:00,True,True,True,-88.5,SL,2022-09-23 12:27:00-04:00,88.5,88.5,base_legacy_entrybar
1219:lower,1219,2022-09-27,2022-09-27 10:30:00-04:00,2022-10-25 10:30:00-04:00,2022-09-28,2022,lower,1.0,11205.345983893674,2022-09-27 22:12:00-04:00,123.0,2022-09-28 15:00:00-04:00,True,True,True,0.0,BE,2022-09-28 02:58:00-04:00,184.5,184.5,base_legacy_entrybar
1222:lower,1222,2022-09-30,2022-09-30 10:30:00-04:00,2022-10-28 10:30:00-04:00,2022-10-03,2022,lower,1.0,10951.813380464959,2022-10-02 19:52:00-04:00,71.25,2022-10-03 15:00:00-04:00,True,True,True,106.875,TP,2022-10-03 02:07:00-04:00,106.875,106.875,base_legacy_entrybar
1223:upper,1223,2022-10-03,2022-10-03 10:30:00-04:00,2022-10-31 10:30:00-04:00,2022-10-04,2022,upper,-1.0,11394.19061439567,2022-10-03 20:17:00-04:00,48.0,2022-10-04 15:00:00-04:00,True,True,True,-0.0,BE,2022-10-03 23:42:00-04:00,72.0,72.0,base_legacy_entrybar
1222:upper,1222,2022-09-30,2022-09-30 10:30:00-04:00,2022-10-28 10:30:00-04:00,2022-10-04,2022,upper,-1.0,11443.811619535041,2022-10-04 02:46:00-04:00,29.25,2022-10-04 15:00:00-04:00,True,True,True,-43.875,SL,2022-10-04 03:35:00-04:00,43.875,43.875,base_legacy_entrybar
1226:lower,1226,2022-10-06,2022-10-06 10:30:00-04:00,2022-11-03 10:30:00-04:00,2022-10-07,2022,lower,1.0,11320.090857567091,2022-10-07 08:51:00-04:00,22.75,2022-10-07 15:00:00-04:00,True,True,True,34.125,TP,2022-10-07 08:58:00-04:00,34.125,34.125,base_legacy_entrybar
1224:lower,1224,2022-10-04,2022-10-04 10:30:00-04:00,2022-11-01 10:30:00-04:00,2022-10-07,2022,lower,1.0,11293.145995587087,2022-10-07 09:44:00-04:00,243.5,2022-10-07 15:00:00-04:00,True,True,True,-200.0,SL,2022-10-07 14:31:00-04:00,200.0,200.0,base_legacy_entrybar
1223:lower,1223,2022-10-03,2022-10-03 10:30:00-04:00,2022-10-31 10:30:00-04:00,2022-10-11,2022,lower,1.0,10839.30938560433,2022-10-11 09:56:00-04:00,63.25,2022-10-11 15:00:00-04:00,True,True,True,94.875,TP,2022-10-11 11:34:00-04:00,94.875,94.875,base_legacy_entrybar
1229:lower,1229,2022-10-11,2022-10-11 10:30:00-04:00,2022-11-08 10:30:00-05:00,2022-10-13,2022,lower,1.0,10626.049230701945,2022-10-13 08:30:00-04:00,79.5,2022-10-13 15:00:00-04:00,True,True,True,-119.25,SL,2022-10-13 08:32:00-04:00,119.25,119.25,base_legacy_entrybar
1229:upper,1229,2022-10-11,2022-10-11 10:30:00-04:00,2022-11-08 10:30:00-05:00,2022-10-14,2022,upper,-1.0,11160.575769298055,2022-10-13 22:31:00-04:00,105.5,2022-10-14 15:00:00-04:00,True,True,True,-0.0,BE,2022-10-13 23:34:00-04:00,158.25,158.25,base_legacy_entrybar
1233:upper,1233,2022-10-17,2022-10-17 10:30:00-04:00,2022-11-14 10:30:00-05:00,2022-10-18,2022,upper,-1.0,11282.132898557971,2022-10-17 23:42:00-04:00,15.25,2022-10-18 15:00:00-04:00,True,True,True,-22.875,SL,2022-10-17 23:47:00-04:00,22.875,22.875,base_legacy_entrybar
1227:upper,1227,2022-10-07,2022-10-07 10:30:00-04:00,2022-11-04 10:30:00-04:00,2022-10-25,2022,upper,-1.0,11564.971176348332,2022-10-25 09:31:00-04:00,34.0,2022-10-25 15:00:00-04:00,True,True,True,-51.0,SL,2022-10-25 09:47:00-04:00,51.0,51.0,base_legacy_entrybar
1239:lower,1239,2022-10-25,2022-10-25 10:30:00-04:00,2022-11-22 10:30:00-05:00,2022-10-27,2022,lower,1.0,11295.296535945847,2022-10-27 09:51:00-04:00,103.75,2022-10-27 15:00:00-04:00,True,True,True,155.625,TP,2022-10-27 10:31:00-04:00,155.625,155.625,base_legacy_entrybar
1235:lower,1235,2022-10-19,2022-10-19 10:30:00-04:00,2022-11-16 10:30:00-05:00,2022-11-03,2022,lower,1.0,10890.143606830316,2022-11-03 06:18:00-04:00,42.75,2022-11-03 15:00:00-04:00,True,True,True,-64.125,SL,2022-11-03 07:42:00-04:00,64.125,64.125,base_legacy_entrybar
1248:upper,1248,2022-11-07,2022-11-07 10:30:00-05:00,2022-12-05 10:30:00-05:00,2022-11-08,2022,upper,-1.0,11131.65562868064,2022-11-08 10:48:00-05:00,97.75,2022-11-08 15:00:00-05:00,True,True,True,146.625,TP,2022-11-08 14:22:00-05:00,146.625,146.625,base_legacy_entrybar
1250:upper,1250,2022-11-09,2022-11-09 10:30:00-05:00,2022-12-07 10:30:00-05:00,2022-11-10,2022,upper,-1.0,11198.403031557606,2022-11-10 08:30:00-05:00,27.25,2022-11-10 15:00:00-05:00,True,True,True,40.875,TP,2022-11-10 08:32:00-05:00,40.875,40.875,base_legacy_entrybar
1249:upper,1249,2022-11-08,2022-11-08 10:30:00-05:00,2022-12-06 10:30:00-05:00,2022-11-10,2022,upper,-1.0,11265.117067630265,2022-11-10 08:45:00-05:00,27.25,2022-11-10 15:00:00-05:00,True,True,True,-40.875,SL,2022-11-10 08:57:00-05:00,40.875,40.875,base_legacy_entrybar
1243:upper,1243,2022-10-31,2022-10-31 10:30:00-04:00,2022-11-28 10:30:00-05:00,2022-11-11,2022,upper,-1.0,11701.105117735204,2022-11-11 00:48:00-05:00,30.5,2022-11-11 15:00:00-05:00,True,True,True,-45.75,SL,2022-11-11 02:46:00-05:00,45.75,45.75,base_legacy_entrybar
1252:upper,1252,2022-11-11,2022-11-11 10:30:00-05:00,2022-12-09 10:30:00-05:00,2022-11-15,2022,upper,-1.0,11911.900365803349,2022-11-15 07:27:00-05:00,25.75,2022-11-15 15:00:00-05:00,True,True,True,-38.625,SL,2022-11-15 08:30:00-05:00,38.625,38.625,base_legacy_entrybar
1255:lower,1255,2022-11-16,2022-11-16 10:30:00-05:00,2022-12-14 10:30:00-05:00,2022-11-17,2022,lower,1.0,11592.448534422849,2022-11-17 08:08:00-05:00,66.25,2022-11-17 15:00:00-05:00,True,True,True,99.375,TP,2022-11-17 11:55:00-05:00,99.375,99.375,base_legacy_entrybar
1256:upper,1256,2022-11-17,2022-11-17 10:30:00-05:00,2022-12-15 10:30:00-05:00,2022-11-18,2022,upper,-1.0,11797.285748835813,2022-11-18 05:40:00-05:00,63.0,2022-11-18 15:00:00-05:00,True,True,True,94.5,TP,2022-11-18 10:03:00-05:00,94.5,94.5,base_legacy_entrybar
1257:lower,1257,2022-11-18,2022-11-18 10:30:00-05:00,2022-12-16 10:30:00-05:00,2022-11-22,2022,lower,1.0,11549.211504960516,2022-11-22 03:32:00-05:00,31.5,2022-11-22 15:00:00-05:00,True,True,True,47.25,TP,2022-11-22 04:30:00-05:00,47.25,47.25,base_legacy_entrybar
1259:upper,1259,2022-11-22,2022-11-22 10:30:00-05:00,2022-12-20 10:30:00-05:00,2022-11-23,2022,upper,-1.0,11790.142005674923,2022-11-23 07:40:00-05:00,31.75,2022-11-23 15:00:00-05:00,True,True,True,47.625,TP,2022-11-23 08:46:00-05:00,47.625,47.625,base_legacy_entrybar
1258:upper,1258,2022-11-21,2022-11-21 10:30:00-05:00,2022-12-19 10:30:00-05:00,2022-11-23,2022,upper,-1.0,11849.28186562853,2022-11-23 09:54:00-05:00,45.25,2022-11-23 15:00:00-05:00,True,True,True,67.875,TP,2022-11-23 11:55:00-05:00,67.875,67.875,base_legacy_entrybar
1261:lower,1261,2022-11-24,2022-11-24 10:30:00-05:00,2022-12-22 10:30:00-05:00,2022-11-25,2022,lower,1.0,11787.196029486602,2022-11-25 09:31:00-05:00,34.75,2022-11-25 15:00:00-05:00,True,True,True,0.0,BE,2022-11-25 11:28:00-05:00,52.125,52.125,base_legacy_entrybar
1262:lower,1262,2022-11-25,2022-11-25 10:30:00-05:00,2022-12-23 10:30:00-05:00,2022-11-28,2022,lower,1.0,11643.535986435312,2022-11-28 05:02:00-05:00,64.75,2022-11-28 15:00:00-05:00,True,True,True,97.125,TP,2022-11-28 09:32:00-05:00,97.125,97.125,base_legacy_entrybar
1260:lower,1260,2022-11-23,2022-11-23 10:30:00-05:00,2022-12-21 10:30:00-05:00,2022-11-29,2022,lower,1.0,11573.070378612196,2022-11-29 09:45:00-05:00,58.75,2022-11-29 15:00:00-05:00,True,True,True,0.0,BE,2022-11-29 11:02:00-05:00,88.125,88.125,base_legacy_entrybar
1266:lower,1266,2022-12-01,2022-12-01 10:30:00-05:00,2022-12-30 10:30:00-05:00,2022-12-02,2022,lower,1.0,11789.394449088326,2022-12-02 08:31:00-05:00,33.25,2022-12-02 15:00:00-05:00,True,True,True,49.875,TP,2022-12-02 08:54:00-05:00,49.875,49.875,base_legacy_entrybar
1268:lower,1268,2022-12-05,2022-12-05 10:30:00-05:00,2023-01-04 10:30:00-05:00,2022-12-06,2022,lower,1.0,11735.080997899688,2022-12-06 09:44:00-05:00,43.75,2022-12-06 15:00:00-05:00,True,True,True,-65.625,SL,2022-12-06 09:58:00-05:00,65.625,65.625,base_legacy_entrybar
1269:lower,1269,2022-12-06,2022-12-06 10:30:00-05:00,2023-01-05 10:30:00-05:00,2022-12-07,2022,lower,1.0,11501.850823944607,2022-12-07 06:44:00-05:00,21.5,2022-12-07 15:00:00-05:00,True,True,True,-32.25,SL,2022-12-07 07:20:00-05:00,32.25,32.25,base_legacy_entrybar
1273:upper,1273,2022-12-12,2022-12-12 10:30:00-05:00,2023-01-11 10:30:00-05:00,2022-12-13,2022,upper,-1.0,11843.228700468026,2022-12-13 02:05:00-05:00,135.5,2022-12-13 15:00:00-05:00,True,True,True,-200.0,SL,2022-12-13 08:29:00-05:00,200.0,200.0,base_legacy_entrybar
1265:lower,1265,2022-11-30,2022-11-30 10:30:00-05:00,2022-12-29 10:30:00-05:00,2022-12-16,2022,lower,1.0,11381.964807967212,2022-12-16 03:14:00-05:00,63.0,2022-12-16 15:00:00-05:00,True,True,True,94.5,TP,2022-12-16 09:49:00-05:00,94.5,94.5,base_legacy_entrybar
1278:lower,1278,2022-12-19,2022-12-19 10:30:00-05:00,2023-01-18 10:30:00-05:00,2022-12-20,2022,lower,1.0,11121.328961004048,2022-12-19 22:11:00-05:00,19.25,2022-12-20 15:00:00-05:00,True,True,True,-28.875,SL,2022-12-19 22:43:00-05:00,28.875,28.875,base_legacy_entrybar
1280:lower,1280,2022-12-21,2022-12-21 10:30:00-05:00,2023-01-20 10:30:00-05:00,2022-12-22,2022,lower,1.0,11036.300929721321,2022-12-22 10:12:00-05:00,115.5,2022-12-22 15:00:00-05:00,True,True,True,-56.300929721321154,cutoff,2022-12-22 15:00:00-05:00,173.25,173.25,base_legacy_entrybar
1287:lower,1287,2023-01-03,2023-01-03 10:30:00-05:00,2023-01-31 10:30:00-05:00,2023-01-06,2023,lower,1.0,10779.425622787592,2023-01-06 04:35:00-05:00,24.25,2023-01-06 15:00:00-05:00,True,True,True,36.375,TP,2023-01-06 05:17:00-05:00,36.375,36.375,base_legacy_entrybar
1282:upper,1282,2022-12-23,2022-12-23 10:30:00-05:00,2023-01-24 10:30:00-05:00,2023-01-09,2023,upper,-1.0,11211.791251359777,2023-01-09 09:30:00-05:00,50.75,2023-01-09 15:00:00-05:00,True,True,True,-76.125,SL,2023-01-09 09:52:00-05:00,76.125,76.125,base_legacy_entrybar
1287:upper,1287,2023-01-03,2023-01-03 10:30:00-05:00,2023-01-31 10:30:00-05:00,2023-01-11,2023,upper,-1.0,11388.574377212408,2023-01-11 10:30:00-05:00,72.25,2023-01-11 15:00:00-05:00,True,True,True,-0.0,BE,2023-01-11 12:07:00-05:00,108.375,108.375,base_legacy_entrybar
1293:upper,1293,2023-01-11,2023-01-11 10:30:00-05:00,2023-02-08 10:30:00-05:00,2023-01-12,2023,upper,-1.0,11509.481806465741,2023-01-12 08:18:00-05:00,34.5,2023-01-12 15:00:00-05:00,True,True,True,51.75,TP,2023-01-12 08:29:00-05:00,51.75,51.75,base_legacy_entrybar
1295:upper,1295,2023-01-13,2023-01-13 10:30:00-05:00,2023-02-10 10:30:00-05:00,2023-01-16,2023,upper,-1.0,11631.48996521479,2023-01-15 20:58:00-05:00,25.25,2023-01-16 15:00:00-05:00,True,True,True,37.875,TP,2023-01-16 01:29:00-05:00,37.875,37.875,base_legacy_entrybar
1277:upper,1277,2022-12-16,2022-12-16 10:30:00-05:00,2023-01-17 10:30:00-05:00,2023-01-17,2023,upper,-1.0,11644.39805068837,2023-01-17 10:00:00-05:00,77.75,2023-01-17 15:00:00-05:00,True,True,True,-0.0,BE,2023-01-17 13:39:00-05:00,116.625,116.625,base_legacy_entrybar
1294:upper,1294,2023-01-12,2023-01-12 10:30:00-05:00,2023-02-09 10:30:00-05:00,2023-01-18,2023,upper,-1.0,11716.054661598511,2023-01-18 08:30:00-05:00,31.0,2023-01-18 15:00:00-05:00,True,True,True,46.5,TP,2023-01-18 08:33:00-05:00,46.5,46.5,base_legacy_entrybar
1297:lower,1297,2023-01-17,2023-01-17 10:30:00-05:00,2023-02-14 10:30:00-05:00,2023-01-19,2023,lower,1.0,11413.349099754087,2023-01-19 05:26:00-05:00,41.5,2023-01-19 15:00:00-05:00,True,True,True,-62.25,SL,2023-01-19 08:30:00-05:00,62.25,62.25,base_legacy_entrybar
1297:upper,1297,2023-01-17,2023-01-17 10:30:00-05:00,2023-02-14 10:30:00-05:00,2023-01-23,2023,upper,-1.0,11802.650900245913,2023-01-23 09:51:00-05:00,38.75,2023-01-23 15:00:00-05:00,True,True,True,-58.125,SL,2023-01-23 10:31:00-05:00,58.125,58.125,base_legacy_entrybar
1302:lower,1302,2023-01-24,2023-01-24 10:30:00-05:00,2023-02-21 10:30:00-05:00,2023-01-25,2023,lower,1.0,11693.33517488565,2023-01-25 09:30:00-05:00,61.0,2023-01-25 15:00:00-05:00,True,True,True,91.5,TP,2023-01-25 11:56:00-05:00,91.5,91.5,base_legacy_entrybar
