level_id,hmm3_state,hmm3_prob
1353_upper,LOW_VOL,0.7928280433180537
1353_lower,LOW_VOL,0.5761765566477085
1355_upper,MID_VOL,0.5487953195204016
1357_upper,LOW_VOL,0.6769997545719489
1358_upper,HIGH_VOL,0.9999999999999966
1359_upper,LOW_VOL,0.6769997545719489
1360_lower,MID_VOL,0.998182943127044
1361_upper,MID_VOL,0.9991903919218392
1361_lower,LOW_VOL,0.6345498559652174
1362_lower,HIGH_VOL,0.9999998044859291
1365_lower,HIGH_VOL,0.9898935186374433
1367_upper,HIGH_VOL,0.9999989648936004
1369_upper,MID_VOL,0.5909077107928399
1369_lower,LOW_VOL,0.8604557114129175
1370_upper,HIGH_VOL,0.9999999999999998
1370_lower,HIGH_VOL,1.0
1371_upper,MID_VOL,0.7253426005212662
1373_upper,HIGH_VOL,0.9988840294441206
1375_upper,HIGH_VOL,0.9999999999999927
1376_upper,MID_VOL,0.5909077107928399
1384_upper,MID_VOL,0.755351337878664
1385_upper,LOW_VOL,0.5504931282248778
1385_lower,LOW_VOL,0.9979817574578749
1386_upper,HIGH_VOL,0.9627139437594721
1386_lower,LOW_VOL,0.9979817574578749
1388_upper,HIGH_VOL,1.0
1390_upper,MID_VOL,0.6046218797054641
1391_upper,LOW_VOL,0.9982957800495883
1392_upper,MID_VOL,0.5230537306948511
1394_upper,LOW_VOL,0.9982957800495883
1395_upper,LOW_VOL,0.9982957800495883
1396_upper,LOW_VOL,0.9982957800495883
1397_upper,LOW_VOL,0.9981354086144948
1399_upper,LOW_VOL,0.9984848327682584
1404_lower,LOW_VOL,0.5639309816856353
1405_upper,HIGH_VOL,0.9987428218554787
1405_lower,HIGH_VOL,0.9999999999999999
1406_upper,MID_VOL,0.9982417654364623
1406_lower,HIGH_VOL,0.9265128772684457
1407_upper,LOW_VOL,0.8424921587708345
1408_upper,HIGH_VOL,0.9999999999999976
1410_upper,HIGH_VOL,0.9999999999999976
1412_upper,HIGH_VOL,0.9999999999999976
1413_upper,MID_VOL,0.9988061321782297
1414_upper,MID_VOL,0.9936070077917049
1415_upper,MID_VOL,0.7232690168849382
1415_lower,HIGH_VOL,0.999999999999984
1416_upper,MID_VOL,0.9936070077917049
1416_lower,HIGH_VOL,0.9944322193545508
1417_upper,LOW_VOL,0.9993376982997383
1417_lower,HIGH_VOL,1.0
1418_upper,LOW_VOL,0.997610010320463
1419_upper,LOW_VOL,0.997610010320463
1420_upper,LOW_VOL,0.997610010320463
1421_upper,LOW_VOL,0.997610010320463
1422_lower,HIGH_VOL,1.0
1429_upper,HIGH_VOL,0.9999999999997765
1430_upper,LOW_VOL,0.8088539825505573
1430_lower,HIGH_VOL,0.996141754556437
1431_upper,HIGH_VOL,0.99999427954535
1432_upper,LOW_VOL,0.8088539825505573
1434_lower,HIGH_VOL,0.9999999997954437
1435_lower,LOW_VOL,0.7347451686982507
1436_lower,HIGH_VOL,0.9999999999999993
1439_lower,HIGH_VOL,1.0
1440_upper,LOW_VOL,0.7761072918551035
1441_upper,HIGH_VOL,0.9999991243053132
1441_lower,MID_VOL,0.5527429217885904
1442_upper,MID_VOL,0.7741478785939284
1443_upper,HIGH_VOL,0.9999999995299829
1443_lower,HIGH_VOL,1.0
1444_lower,HIGH_VOL,0.9952304100840109
1445_lower,HIGH_VOL,0.9999992455229116
1447_lower,MID_VOL,0.7549067279645753
1448_upper,HIGH_VOL,0.999992748385399
1449_upper,HIGH_VOL,0.9992142332983482
1450_upper,HIGH_VOL,0.9999968803881059
1453_upper,HIGH_VOL,0.9993135758191055
1454_upper,HIGH_VOL,1.0
1455_upper,HIGH_VOL,1.0
1457_upper,LOW_VOL,0.7761072918551035
1457_lower,MID_VOL,0.9950383578055683
1459_lower,HIGH_VOL,1.0
1460_lower,MID_VOL,0.46990468378078176
1461_upper,LOW_VOL,0.7006842607941693
1462_lower,MID_VOL,0.9981171270113345
1463_upper,HIGH_VOL,1.0
1463_lower,MID_VOL,0.7373411089663735
1464_upper,MID_VOL,0.5228205922979658
1464_lower,LOW_VOL,0.949510249781578
1465_lower,HIGH_VOL,0.9983560199587883
1466_lower,HIGH_VOL,0.9983560199587883
1467_lower,MID_VOL,0.998783128723143
1468_lower,HIGH_VOL,1.0
1473_lower,HIGH_VOL,1.0
1474_lower,HIGH_VOL,1.0
1475_upper,LOW_VOL,0.7510372921402011
1476_upper,HIGH_VOL,0.9579590782324696
1477_lower,HIGH_VOL,0.9999999999322026
1481_lower,MID_VOL,0.9936606183918473
1482_lower,HIGH_VOL,0.9999999999322026
1483_lower,HIGH_VOL,0.9921782917260961
1484_lower,HIGH_VOL,1.0
1485_lower,LOW_VOL,0.6325104716944357
1486_upper,LOW_VOL,0.5204211428890345
1490_lower,HIGH_VOL,0.9927799773540158
1491_upper,HIGH_VOL,0.9999999999981743
1492_upper,HIGH_VOL,0.9999999999999782
1492_lower,HIGH_VOL,0.9927799773540158
1493_upper,MID_VOL,0.5728760703605965
1494_upper,LOW_VOL,0.48939193072331577
1494_lower,HIGH_VOL,0.9999986364000141
1495_upper,HIGH_VOL,1.0
1495_lower,LOW_VOL,0.8676435799728792
1496_lower,HIGH_VOL,1.0
1497_upper,HIGH_VOL,0.9305644770574395
1500_upper,HIGH_VOL,1.0
1501_upper,HIGH_VOL,1.0
