level_id,side,session_date,year,created_at,expiry_at,touched_at,entry_price,minutes_elapsed,window_allowed,hmm_state,hmm_prob,hmm_prob_low,hmm_prob_mid,hmm_prob_high,hmm_last_bar_ts,hmm_n_train_sessions,hmm_earliest_train_session,hmm_latest_train_session,hmm_param_hash,hmm_allowed,position_available,tp_dist,sl_dist,skip_reason,entry_time,profit_lock_trigger_ts,profit_lock_activation_ts,exit_time,exit_reason,pnl_pts,r_multiple
1592_upper,upper,2024-03-21,2024,2024-03-08 10:30:00-05:00,2024-04-08 10:30:00-04:00,2024-03-20 23:07:00+00:00,18569.96596831918,67,False,LOW_VOL,0.5702084876906477,,,,,,,,,False,True,87.75,71.0,blocked_window,,,,,,,
1594_upper,upper,2024-03-21,2024,2024-03-12 10:30:00-04:00,2024-04-10 10:30:00-04:00,2024-03-20 23:22:00+00:00,18583.89754582985,82,False,LOW_VOL,0.6042692049683688,,,,,,,,,False,True,87.75,71.0,blocked_window,,,,,,,
1596_upper,upper,2024-03-21,2024,2024-03-14 10:30:00-04:00,2024-04-12 10:30:00-04:00,2024-03-21 04:31:00+00:00,18597.821231225767,391,False,LOW_VOL,0.7342110986636449,,,,,,,,,False,True,83.0,63.5,blocked_window,,,,,,,
1595_upper,upper,2024-03-21,2024,2024-03-13 10:30:00-04:00,2024-04-11 10:30:00-04:00,2024-03-21 05:39:00+00:00,18608.29114754552,459,False,LOW_VOL,0.6826938228355675,,,,,,,,,False,True,85.5,65.5,blocked_window,,,,,,,
1601_lower,lower,2024-03-22,2024,2024-03-21 10:30:00-04:00,2024-04-19 10:30:00-04:00,2024-03-22 12:17:00+00:00,18500.87567788597,857,True,MID_VOL,0.5027860906394492,,,,,,,,,True,True,57.5,56.5,,2024-03-22 12:17:00+00:00,2024-03-22 13:06:00+00:00,2024-03-22 13:07:00+00:00,2024-03-22 13:44:00+00:00,LOCK,5.650000000001455,0.10000000000002575
1604_lower,lower,2024-03-27,2024,2024-03-26 10:30:00-04:00,2024-04-24 10:30:00-04:00,2024-03-27 14:02:00+00:00,18411.910640705857,962,True,HIGH_VOL,0.9999999999999994,,,,,,,,,True,True,48.5,51.5,,2024-03-27 14:02:00+00:00,2024-03-27 16:32:00+00:00,2024-03-27 16:33:00+00:00,2024-03-27 17:07:00+00:00,LOCK,5.150000000001455,0.10000000000002826
1602_lower,lower,2024-04-02,2024,2024-03-22 10:30:00-04:00,2024-04-22 10:30:00-04:00,2024-04-02 12:40:00+00:00,18375.152865133503,880,True,MID_VOL,0.8915978940314184,,,,,,,,,True,True,57.75,52.75,,2024-04-02 12:40:00+00:00,,,2024-04-02 13:00:00+00:00,SL,-52.75,-1.0
1606_lower,lower,2024-04-02,2024,2024-03-28 10:30:00-04:00,2024-04-26 10:30:00-04:00,2024-04-02 12:50:00+00:00,18332.64289858705,890,True,HIGH_VOL,0.9977098177867701,,,,,,,,,True,False,57.75,52.75,position_open,,,,,,,
1607_lower,lower,2024-04-02,2024,2024-04-01 10:30:00-04:00,2024-04-29 10:30:00-04:00,2024-04-02 13:00:00+00:00,18323.650439996607,900,True,HIGH_VOL,0.9994171806753973,,,,,,,,,True,False,59.5,58.75,same_bar_reentry,,,,,,,
1605_lower,lower,2024-04-02,2024,2024-03-27 10:30:00-04:00,2024-04-25 10:30:00-04:00,2024-04-02 13:33:00+00:00,18266.626181235515,933,True,HIGH_VOL,0.9722007674226603,,,,,,,,,True,True,59.5,58.25,,2024-04-02 13:33:00+00:00,,,2024-04-02 14:12:00+00:00,SL,-58.25,-1.0
1603_lower,lower,2024-04-02,2024,2024-03-25 10:30:00-04:00,2024-04-23 10:30:00-04:00,2024-04-02 13:33:00+00:00,18265.28429594975,933,True,HIGH_VOL,0.9722007674226603,,,,,,,,,True,False,59.5,58.25,position_open,,,,,,,
1608_upper,upper,2024-04-03,2024,2024-04-02 10:30:00-04:00,2024-04-30 10:30:00-04:00,2024-04-03 15:11:00+00:00,18445.6824589368,1031,False,MID_VOL,0.5445831732182596,,,,,,,,,True,True,77.5,65.5,blocked_window,,,,,,,
1609_upper,upper,2024-04-04,2024,2024-04-03 10:30:00-04:00,2024-05-01 10:30:00-04:00,2024-04-04 13:00:00+00:00,18542.060069309577,900,True,HIGH_VOL,0.9999221108789731,,,,,,,,,True,True,62.25,60.75,,2024-04-04 13:00:00+00:00,2024-04-04 14:23:00+00:00,2024-04-04 14:24:00+00:00,2024-04-04 15:15:00+00:00,TP,62.25,1.0246913580246915
1610_lower,lower,2024-04-04,2024,2024-04-04 10:30:00-04:00,2024-05-02 10:30:00-04:00,2024-04-04 18:27:00+00:00,18357.43423760349,1227,False,HIGH_VOL,0.9999999999987809,,,,,,,,,True,True,57.5,55.25,blocked_window,,,,,,,
1600_lower,lower,2024-04-04,2024,2024-03-20 10:30:00-04:00,2024-04-18 10:30:00-04:00,2024-04-04 19:28:00+00:00,18117.807985248484,1288,False,HIGH_VOL,0.9999999999999936,,,,,,,,,True,True,90.75,83.25,blocked_window,,,,,,,
1608_lower,lower,2024-04-04,2024,2024-04-02 10:30:00-04:00,2024-04-30 10:30:00-04:00,2024-04-04 19:41:00+00:00,18088.567541063203,1301,False,HIGH_VOL,1.0,,,,,,,,,True,True,90.75,83.0,blocked_window,,,,,,,
1611_upper,upper,2024-04-05,2024,2024-04-05 10:30:00-04:00,2024-05-03 10:30:00-04:00,2024-04-05 16:59:00+00:00,18396.966272373546,1139,False,MID_VOL,0.9772615772189489,,,,,,,,,True,True,135.75,95.75,blocked_window,,,,,,,
1613_lower,lower,2024-04-10,2024,2024-04-09 10:30:00-04:00,2024-05-07 10:30:00-04:00,2024-04-10 12:36:00+00:00,18104.71379025402,876,True,HIGH_VOL,1.0,,,,,,,,,True,True,59.5,57.75,,2024-04-10 12:36:00+00:00,2024-04-10 13:30:00+00:00,2024-04-10 13:31:00+00:00,2024-04-10 13:32:00+00:00,TP,59.5,1.0303030303030303
1612_lower,lower,2024-04-10,2024,2024-04-08 10:30:00-04:00,2024-05-06 10:30:00-04:00,2024-04-10 12:36:00+00:00,18099.594831948525,876,True,HIGH_VOL,1.0,,,,,,,,,True,False,59.5,57.75,position_open,,,,,,,
1614_upper,upper,2024-04-11,2024,2024-04-10 10:30:00-04:00,2024-05-08 10:30:00-04:00,2024-04-11 17:04:00+00:00,18340.929656633278,1144,False,MID_VOL,0.6539414234633523,,,,,,,,,True,True,100.25,78.25,blocked_window,,,,,,,
1615_upper,upper,2024-04-11,2024,2024-04-11 10:30:00-04:00,2024-05-09 10:30:00-04:00,2024-04-11 17:53:00+00:00,18442.687144256237,1193,False,HIGH_VOL,0.690927906992918,,,,,,,,,True,True,100.25,84.5,blocked_window,,,,,,,
1616_lower,lower,2024-04-15,2024,2024-04-12 10:30:00-04:00,2024-05-10 10:30:00-04:00,2024-04-15 16:30:00+00:00,18118.82569679723,1110,False,HIGH_VOL,0.9999999841673144,,,,,,,,,True,True,94.25,79.75,blocked_window,,,,,,,
1617_lower,lower,2024-04-15,2024,2024-04-15 10:30:00-04:00,2024-05-13 10:30:00-04:00,2024-04-15 17:19:00+00:00,18057.92912530915,1159,False,HIGH_VOL,0.5605780278720992,,,,,,,,,True,True,104.5,83.5,blocked_window,,,,,,,
1615_lower,lower,2024-04-15,2024,2024-04-11 10:30:00-04:00,2024-05-09 10:30:00-04:00,2024-04-15 17:20:00+00:00,18044.312855743767,1160,False,HIGH_VOL,0.9999999999999427,,,,,,,,,True,True,104.5,83.5,blocked_window,,,,,,,
1609_lower,lower,2024-04-15,2024,2024-04-03 10:30:00-04:00,2024-05-01 10:30:00-04:00,2024-04-15 17:21:00+00:00,18031.564930690423,1161,False,HIGH_VOL,0.9999999999999427,,,,,,,,,True,True,104.5,83.5,blocked_window,,,,,,,
1614_lower,lower,2024-04-15,2024,2024-04-10 10:30:00-04:00,2024-05-08 10:30:00-04:00,2024-04-15 17:28:00+00:00,17956.945343366726,1168,False,HIGH_VOL,1.0,,,,,,,,,True,True,104.5,83.5,blocked_window,,,,,,,
1599_lower,lower,2024-04-15,2024,2024-03-19 10:30:00-04:00,2024-04-17 10:30:00-04:00,2024-04-15 17:30:00+00:00,17925.796277575406,1170,False,HIGH_VOL,1.0,,,,,,,,,True,True,104.5,89.75,blocked_window,,,,,,,
1611_lower,lower,2024-04-15,2024,2024-04-05 10:30:00-04:00,2024-05-03 10:30:00-04:00,2024-04-15 17:30:00+00:00,17918.533727626454,1170,False,HIGH_VOL,1.0,,,,,,,,,True,True,104.5,89.75,blocked_window,,,,,,,
1619_lower,lower,2024-04-17,2024,2024-04-17 10:30:00-04:00,2024-05-15 10:30:00-04:00,2024-04-17 16:33:00+00:00,17667.264240308767,1113,False,HIGH_VOL,0.9999999887267238,,,,,,,,,True,True,62.5,61.0,blocked_window,,,,,,,
1618_lower,lower,2024-04-17,2024,2024-04-16 10:30:00-04:00,2024-05-14 10:30:00-04:00,2024-04-17 16:42:00+00:00,17645.446462686647,1122,False,HIGH_VOL,0.9937746732422863,,,,,,,,,True,True,62.5,61.0,blocked_window,,,,,,,
1620_lower,lower,2024-04-19,2024,2024-04-18 10:30:00-04:00,2024-05-16 10:30:00-04:00,2024-04-19 01:04:00+00:00,17410.581461499758,184,False,MID_VOL,0.6236985248263685,,,,,,,,,True,True,103.75,85.75,blocked_window,,,,,,,
1621_lower,lower,2024-04-19,2024,2024-04-19 10:30:00-04:00,2024-05-17 10:30:00-04:00,2024-04-19 18:37:00+00:00,17196.693493607636,1237,False,HIGH_VOL,0.9999949541950535,,,,,,,,,True,True,80.0,72.0,blocked_window,,,,,,,
1622_upper,upper,2024-04-23,2024,2024-04-22 10:30:00-04:00,2024-05-20 10:30:00-04:00,2024-04-23 13:56:00+00:00,17525.21619148364,956,True,HIGH_VOL,0.9999999748474644,,,,,,,,,True,True,70.5,60.0,,2024-04-23 13:56:00+00:00,2024-04-23 14:03:00+00:00,2024-04-23 14:04:00+00:00,2024-04-23 14:07:00+00:00,LOCK,6.0,0.1
1623_upper,upper,2024-04-24,2024,2024-04-23 10:30:00-04:00,2024-05-21 10:30:00-04:00,2024-04-24 01:19:00+00:00,17720.605247732077,199,False,LOW_VOL,0.702421602292058,,,,,,,,,False,True,96.0,72.75,blocked_window,,,,,,,
1621_upper,upper,2024-04-24,2024,2024-04-19 10:30:00-04:00,2024-05-17 10:30:00-04:00,2024-04-24 01:48:00+00:00,17727.306506392364,228,False,LOW_VOL,0.7085282939567475,,,,,,,,,False,True,96.0,73.0,blocked_window,,,,,,,
1625_upper,upper,2024-04-25,2024,2024-04-25 10:30:00-04:00,2024-05-23 10:30:00-04:00,2024-04-25 19:19:00+00:00,17593.585869677037,1279,False,HIGH_VOL,0.9999864585351255,,,,,,,,,True,True,78.0,67.5,blocked_window,,,,,,,
1620_upper,upper,2024-04-26,2024,2024-04-18 10:30:00-04:00,2024-05-16 10:30:00-04:00,2024-04-26 15:02:00+00:00,17878.293538500242,1022,False,HIGH_VOL,0.9839914921695528,,,,,,,,,True,True,119.0,91.75,blocked_window,,,,,,,
1624_upper,upper,2024-04-29,2024,2024-04-24 10:30:00-04:00,2024-05-22 10:30:00-04:00,2024-04-29 12:54:00+00:00,17928.001554531023,894,True,LOW_VOL,0.8411536389823033,,,,,,,,,False,True,56.25,51.25,blocked_low_vol,,,,,,,
1627_lower,lower,2024-04-30,2024,2024-04-29 10:30:00-04:00,2024-05-27 10:30:00-04:00,2024-04-30 16:41:00+00:00,17695.60892391576,1121,False,HIGH_VOL,0.9999999032324375,,,,,,,,,True,True,48.25,48.5,blocked_window,,,,,,,
1628_lower,lower,2024-04-30,2024,2024-04-30 10:30:00-04:00,2024-05-28 10:30:00-04:00,2024-04-30 18:50:00+00:00,17672.78018092033,1250,False,HIGH_VOL,0.99631874908212,,,,,,,,,True,True,41.25,44.0,blocked_window,,,,,,,
1629_upper,upper,2024-05-01,2024,2024-05-01 10:30:00-04:00,2024-05-29 10:30:00-04:00,2024-05-01 18:41:00+00:00,17666.744983307515,1241,False,HIGH_VOL,1.0,,,,,,,,,True,True,86.5,73.5,blocked_window,,,,,,,
1630_upper,upper,2024-05-03,2024,2024-05-02 10:30:00-04:00,2024-05-30 10:30:00-04:00,2024-05-03 12:30:00+00:00,17819.63219946777,870,True,MID_VOL,0.9861786109609632,,,,,,,,,True,True,74.25,64.5,,2024-05-03 12:30:00+00:00,,,2024-05-03 12:30:00+00:00,SL,-64.5,-1.0
1626_upper,upper,2024-05-03,2024,2024-04-26 10:30:00-04:00,2024-05-24 10:30:00-04:00,2024-05-03 13:45:00+00:00,17980.92676687437,945,True,HIGH_VOL,0.999999999713756,,,,,,,,,True,True,108.75,86.75,,2024-05-03 13:45:00+00:00,2024-05-03 14:13:00+00:00,2024-05-03 14:14:00+00:00,2024-05-03 14:44:00+00:00,LOCK,8.674999999999272,0.09999999999999161
1628_upper,upper,2024-05-03,2024,2024-04-30 10:30:00-04:00,2024-05-28 10:30:00-04:00,2024-05-03 14:00:00+00:00,18021.84481907967,960,True,HIGH_VOL,0.9999852203559249,,,,,,,,,True,False,89.0,76.5,position_open,,,,,,,
1618_upper,upper,2024-05-06,2024,2024-04-16 10:30:00-04:00,2024-05-14 10:30:00-04:00,2024-05-06 13:38:00+00:00,18099.553537313357,938,True,LOW_VOL,0.7321206576767614,,,,,,,,,False,True,63.25,54.25,blocked_low_vol,,,,,,,
1627_upper,upper,2024-05-06,2024,2024-04-29 10:30:00-04:00,2024-05-27 10:30:00-04:00,2024-05-06 14:06:00+00:00,18115.39107608424,966,True,MID_VOL,0.91103210015642,,,,,,,,,True,True,72.75,64.25,,2024-05-06 14:06:00+00:00,,,2024-05-06 19:55:00+00:00,SL,-64.25,-1.0
1619_upper,upper,2024-05-06,2024,2024-04-17 10:30:00-04:00,2024-05-15 10:30:00-04:00,2024-05-06 19:54:00+00:00,18173.860759691237,1314,False,MID_VOL,0.8449811111563993,,,,,,,,,True,False,66.5,55.75,blocked_window,,,,,,,
1632_upper,upper,2024-05-07,2024,2024-05-06 10:30:00-04:00,2024-06-03 10:30:00-04:00,2024-05-07 14:56:00+00:00,18240.81956410564,1016,True,MID_VOL,0.5807721818174323,,,,,,,,,True,True,52.5,50.5,,2024-05-07 14:56:00+00:00,2024-05-07 17:49:00+00:00,2024-05-07 17:50:00+00:00,2024-05-07 17:59:00+00:00,TP,52.5,1.0396039603960396
1634_upper,upper,2024-05-10,2024,2024-05-08 10:30:00-04:00,2024-06-05 10:30:00-04:00,2024-05-10 13:35:00+00:00,18318.397605320453,935,True,HIGH_VOL,0.9999057568921976,,,,,,,,,True,True,34.0,37.0,,2024-05-10 13:35:00+00:00,,,2024-05-10 14:01:00+00:00,TP,34.0,0.918918918918919
1635_upper,upper,2024-05-10,2024,2024-05-09 10:30:00-04:00,2024-06-06 10:30:00-04:00,2024-05-10 13:49:00+00:00,18347.544038678338,949,True,HIGH_VOL,0.998218157924034,,,,,,,,,True,False,34.0,37.0,position_open,,,,,,,
1633_upper,upper,2024-05-14,2024,2024-05-07 10:30:00-04:00,2024-06-04 10:30:00-04:00,2024-05-14 14:26:00+00:00,18359.901500514046,986,True,HIGH_VOL,0.9999999999999977,,,,,,,,,True,True,31.25,36.75,,2024-05-14 14:26:00+00:00,,,2024-05-14 14:36:00+00:00,TP,31.25,0.8503401360544217
1638_upper,upper,2024-05-15,2024,2024-05-14 10:30:00-04:00,2024-06-11 10:30:00-04:00,2024-05-15 12:30:00+00:00,18484.564685290257,870,True,LOW_VOL,0.693508157754483,,,,,,,,,False,True,57.5,51.25,blocked_low_vol,,,,,,,
1636_upper,upper,2024-05-15,2024,2024-05-10 10:30:00-04:00,2024-06-07 10:30:00-04:00,2024-05-15 12:30:00+00:00,18479.93747753404,870,True,LOW_VOL,0.693508157754483,,,,,,,,,False,True,57.5,51.25,blocked_low_vol,,,,,,,
1637_upper,upper,2024-05-15,2024,2024-05-13 10:30:00-04:00,2024-06-10 10:30:00-04:00,2024-05-15 12:30:00+00:00,18479.049190011305,870,True,LOW_VOL,0.693508157754483,,,,,,,,,False,True,57.5,51.25,blocked_low_vol,,,,,,,
1639_upper,upper,2024-05-15,2024,2024-05-15 10:30:00-04:00,2024-06-12 10:30:00-04:00,2024-05-15 18:02:00+00:00,18684.124682415186,1202,False,LOW_VOL,0.726857014088808,,,,,,,,,False,True,71.75,62.75,blocked_window,,,,,,,
1640_lower,lower,2024-05-17,2024,2024-05-16 10:30:00-04:00,2024-06-13 10:30:00-04:00,2024-05-17 18:23:00+00:00,18545.45955124285,1223,False,HIGH_VOL,0.9792781913178895,,,,,,,,,True,True,33.25,35.75,blocked_window,,,,,,,
1641_upper,upper,2024-05-20,2024,2024-05-17 10:30:00-04:00,2024-06-14 10:30:00-04:00,2024-05-20 16:53:00+00:00,18786.52607522604,1133,False,MID_VOL,0.6627451778348853,,,,,,,,,True,True,37.0,37.75,blocked_window,,,,,,,
1640_upper,upper,2024-05-22,2024,2024-05-16 10:30:00-04:00,2024-06-13 10:30:00-04:00,2024-05-22 14:00:00+00:00,18830.790448757158,960,True,MID_VOL,0.594008631056225,,,,,,,,,True,True,35.5,39.0,,2024-05-22 14:00:00+00:00,2024-05-22 14:28:00+00:00,2024-05-22 14:29:00+00:00,2024-05-22 15:04:00+00:00,LOCK,3.900000000001455,0.10000000000003731
1644_upper,upper,2024-05-23,2024,2024-05-22 10:30:00-04:00,2024-06-19 10:30:00-04:00,2024-05-23 02:59:00+00:00,18941.47583772364,299,False,LOW_VOL,0.7046742210667852,,,,,,,,,False,True,73.0,60.0,blocked_window,,,,,,,
1645_lower,lower,2024-05-23,2024,2024-05-23 10:30:00-04:00,2024-06-20 10:30:00-04:00,2024-05-23 17:56:00+00:00,18730.6884868419,1196,False,HIGH_VOL,0.9999999998678347,,,,,,,,,True,True,63.75,59.5,blocked_window,,,,,,,
1644_lower,lower,2024-05-23,2024,2024-05-22 10:30:00-04:00,2024-06-19 10:30:00-04:00,2024-05-23 18:19:00+00:00,18677.274162276364,1219,False,HIGH_VOL,0.9990931465102371,,,,,,,,,True,True,73.0,70.75,blocked_window,,,,,,,
1646_upper,upper,2024-05-28,2024,2024-05-24 10:30:00-04:00,2024-06-21 10:30:00-04:00,2024-05-28 08:14:00+00:00,18958.714051933915,614,False,MID_VOL,0.5526211353871967,,,,,,,,,True,True,36.25,37.25,blocked_window,,,,,,,
1647_lower,lower,2024-05-29,2024,2024-05-27 10:30:00-04:00,2024-06-24 10:30:00-04:00,2024-05-29 13:27:00+00:00,18759.35066828225,927,True,LOW_VOL,0.7309538472645243,,,,,,,,,False,True,45.25,46.5,blocked_low_vol,,,,,,,
1649_lower,lower,2024-05-30,2024,2024-05-29 10:30:00-04:00,2024-06-26 10:30:00-04:00,2024-05-30 19:35:00+00:00,18603.078808509206,1295,False,HIGH_VOL,0.9999987260550236,,,,,,,,,True,True,55.75,54.5,blocked_window,,,,,,,
1646_lower,lower,2024-05-30,2024,2024-05-24 10:30:00-04:00,2024-06-21 10:30:00-04:00,2024-05-30 19:47:00+00:00,18588.785948066085,1307,False,HIGH_VOL,0.9999886424317354,,,,,,,,,True,True,55.75,54.5,blocked_window,,,,,,,
1650_lower,lower,2024-05-30,2024,2024-05-30 10:30:00-04:00,2024-06-27 10:30:00-04:00,2024-05-30 19:48:00+00:00,18568.41017804794,1308,False,HIGH_VOL,0.9999886424317354,,,,,,,,,True,True,55.75,54.5,blocked_window,,,,,,,
1643_lower,lower,2024-05-30,2024,2024-05-21 10:30:00-04:00,2024-06-18 10:30:00-04:00,2024-05-30 19:49:00+00:00,18551.377817406425,1309,False,HIGH_VOL,0.9999886424317354,,,,,,,,,True,True,55.75,54.5,blocked_window,,,,,,,
1641_lower,lower,2024-05-31,2024,2024-05-17 10:30:00-04:00,2024-06-14 10:30:00-04:00,2024-05-31 00:35:00+00:00,18508.723924773964,155,False,HIGH_VOL,0.7497583738623816,,,,,,,,,True,True,71.5,65.25,blocked_window,,,,,,,
1642_lower,lower,2024-05-31,2024,2024-05-20 10:30:00-04:00,2024-06-17 10:30:00-04:00,2024-05-31 14:15:00+00:00,18477.15801455111,975,True,HIGH_VOL,1.0,,,,,,,,,True,True,66.0,63.25,,2024-05-31 14:15:00+00:00,,,2024-05-31 14:30:00+00:00,SL,-63.25,-1.0
1639_lower,lower,2024-05-31,2024,2024-05-15 10:30:00-04:00,2024-06-12 10:30:00-04:00,2024-05-31 15:30:00+00:00,18320.00031758481,1050,False,HIGH_VOL,0.9510009076143914,,,,,,,,,True,True,76.25,68.75,blocked_window,,,,,,,
1651_lower,lower,2024-05-31,2024,2024-05-31 10:30:00-04:00,2024-06-28 10:30:00-04:00,2024-05-31 16:16:00+00:00,18267.605198308527,1096,False,MID_VOL,0.9185335718593667,,,,,,,,,True,True,72.0,65.0,blocked_window,,,,,,,
1652_lower,lower,2024-06-03,2024,2024-06-03 10:30:00-04:00,2024-07-01 10:30:00-04:00,2024-06-03 16:14:00+00:00,18516.838532544218,1094,False,MID_VOL,0.8982223087743336,,,,,,,,,True,True,110.75,85.75,blocked_window,,,,,,,
1653_upper,upper,2024-06-05,2024,2024-06-04 10:30:00-04:00,2024-07-02 10:30:00-04:00,2024-06-05 11:40:00+00:00,18807.187537455477,820,True,MID_VOL,0.906106286820141,,,,,,,,,True,True,66.75,58.75,,2024-06-05 11:40:00+00:00,,,2024-06-05 14:23:00+00:00,SL,-58.75,-1.0
1651_upper,upper,2024-06-05,2024,2024-05-31 10:30:00-04:00,2024-06-28 10:30:00-04:00,2024-06-05 13:29:00+00:00,18848.519801691476,929,True,MID_VOL,0.5579483074576037,,,,,,,,,True,False,66.0,60.75,position_open,,,,,,,
1652_upper,upper,2024-06-05,2024,2024-06-03 10:30:00-04:00,2024-07-01 10:30:00-04:00,2024-06-05 14:30:00+00:00,18896.411467455782,990,True,HIGH_VOL,0.9999975108297806,,,,,,,,,True,True,60.5,58.75,,2024-06-05 14:30:00+00:00,,,2024-06-05 15:13:00+00:00,SL,-58.75,-1.0
1650_upper,upper,2024-06-05,2024,2024-05-30 10:30:00-04:00,2024-06-27 10:30:00-04:00,2024-06-05 14:34:00+00:00,18923.21482195206,994,True,HIGH_VOL,0.9999975108297806,,,,,,,,,True,False,60.5,58.75,position_open,,,,,,,
1649_upper,upper,2024-06-05,2024,2024-05-29 10:30:00-04:00,2024-06-26 10:30:00-04:00,2024-06-05 15:18:00+00:00,18976.546191490797,1038,False,HIGH_VOL,0.9863865655469228,,,,,,,,,True,True,67.0,61.0,blocked_window,,,,,,,
1647_upper,upper,2024-06-05,2024,2024-05-27 10:30:00-04:00,2024-06-24 10:30:00-04:00,2024-06-05 17:04:00+00:00,19013.149331717745,1144,False,LOW_VOL,0.7677364944774998,,,,,,,,,False,True,62.75,57.75,blocked_window,,,,,,,
1654_upper,upper,2024-06-05,2024,2024-06-05 10:30:00-04:00,2024-07-03 10:30:00-04:00,2024-06-05 18:33:00+00:00,19039.743026956778,1233,False,MID_VOL,0.7451325224612566,,,,,,,,,True,True,64.0,56.25,blocked_window,,,,,,,
1648_upper,upper,2024-06-05,2024,2024-05-28 10:30:00-04:00,2024-06-25 10:30:00-04:00,2024-06-05 19:56:00+00:00,19078.028660465738,1316,False,HIGH_VOL,0.9980461033410545,,,,,,,,,True,True,57.75,52.25,blocked_window,,,,,,,
1657_upper,upper,2024-06-11,2024,2024-06-10 10:30:00-04:00,2024-07-08 10:30:00-04:00,2024-06-11 17:52:00+00:00,19149.97074819228,1192,False,MID_VOL,0.5930573266159013,,,,,,,,,True,True,41.5,44.25,blocked_window,,,,,,,
1645_upper,upper,2024-06-11,2024,2024-05-23 10:30:00-04:00,2024-06-20 10:30:00-04:00,2024-06-11 17:54:00+00:00,19161.0615131581,1194,False,MID_VOL,0.5930573266159013,,,,,,,,,True,True,41.5,44.25,blocked_window,,,,,,,
1656_upper,upper,2024-06-11,2024,2024-06-07 10:30:00-04:00,2024-07-05 10:30:00-04:00,2024-06-11 18:16:00+00:00,19196.41736975556,1216,False,HIGH_VOL,0.9653645530674265,,,,,,,,,True,True,45.0,46.75,blocked_window,,,,,,,
1658_upper,upper,2024-06-11,2024,2024-06-11 10:30:00-04:00,2024-07-09 10:30:00-04:00,2024-06-11 18:33:00+00:00,19228.554115443498,1233,False,HIGH_VOL,0.9895004601566816,,,,,,,,,True,True,45.0,47.25,blocked_window,,,,,,,
1655_upper,upper,2024-06-12,2024,2024-06-06 10:30:00-04:00,2024-07-04 10:30:00-04:00,2024-06-11 23:00:00+00:00,19260.324238183544,60,False,LOW_VOL,0.6247535646554171,,,,,,,,,False,True,69.5,58.5,blocked_window,,,,,,,
1659_upper,upper,2024-06-13,2024,2024-06-12 10:30:00-04:00,2024-07-10 10:30:00-04:00,2024-06-13 07:14:00+00:00,19663.67406997938,554,False,MID_VOL,0.8735240457854841,,,,,,,,,True,True,94.0,73.25,blocked_window,,,,,,,
1660_upper,upper,2024-06-17,2024,2024-06-13 10:30:00-04:00,2024-07-11 10:30:00-04:00,2024-06-17 00:00:00+00:00,19973.0,120,False,LOW_VOL,0.7491156173707911,,,,,,,,,False,True,46.75,43.5,blocked_window,,,,,,,
1661_upper,upper,2024-06-17,2024,2024-06-14 10:30:00-04:00,2024-07-12 10:30:00-04:00,2024-06-17 00:00:00+00:00,19973.0,120,False,LOW_VOL,0.7491156173707911,,,,,,,,,False,True,46.75,43.5,blocked_window,,,,,,,
1662_upper,upper,2024-06-17,2024,2024-06-17 10:30:00-04:00,2024-07-15 10:30:00-04:00,2024-06-17 17:15:00+00:00,20121.3664627391,1155,False,HIGH_VOL,0.6024017692946134,,,,,,,,,True,True,56.5,54.5,blocked_window,,,,,,,
1663_upper,upper,2024-06-20,2024,2024-06-18 10:30:00-04:00,2024-07-16 10:30:00-04:00,2024-06-20 07:30:00+00:00,20350.794364611076,570,False,MID_VOL,0.64910998796765,,,,,,,,,True,True,17.25,24.5,blocked_window,,,,,,,
1664_lower,lower,2024-06-20,2024,2024-06-19 10:30:00-04:00,2024-07-17 10:30:00-04:00,2024-06-20 16:22:00+00:00,20112.028771407706,1102,False,HIGH_VOL,0.952649294993626,,,,,,,,,True,True,16.75,24.5,blocked_window,,,,,,,
1663_lower,lower,2024-06-20,2024,2024-06-18 10:30:00-04:00,2024-07-16 10:30:00-04:00,2024-06-20 16:31:00+00:00,20032.580635388927,1111,False,HIGH_VOL,0.9999999992556072,,,,,,,,,True,True,16.75,25.5,blocked_window,,,,,,,
1665_lower,lower,2024-06-20,2024,2024-06-20 10:30:00-04:00,2024-07-18 10:30:00-04:00,2024-06-20 17:32:00+00:00,19992.384046385865,1172,False,HIGH_VOL,0.9999999997055977,,,,,,,,,True,True,21.25,30.25,blocked_window,,,,,,,
1666_lower,lower,2024-06-24,2024,2024-06-21 10:30:00-04:00,2024-07-19 10:30:00-04:00,2024-06-24 17:34:00+00:00,19788.474749843637,1174,False,HIGH_VOL,0.9943865246282558,,,,,,,,,True,True,49.0,50.25,blocked_window,,,,,,,
1662_lower,lower,2024-06-24,2024,2024-06-17 10:30:00-04:00,2024-07-15 10:30:00-04:00,2024-06-24 18:18:00+00:00,19780.6335372609,1218,False,MID_VOL,0.8952173091461307,,,,,,,,,True,True,51.75,51.5,blocked_window,,,,,,,
1668_upper,upper,2024-06-26,2024,2024-06-25 10:30:00-04:00,2024-07-23 10:30:00-04:00,2024-06-26 07:24:00+00:00,20035.72334406313,564,False,MID_VOL,0.977434221599073,,,,,,,,,True,True,63.5,54.5,blocked_window,,,,,,,
1667_upper,upper,2024-06-28,2024,2024-06-24 10:30:00-04:00,2024-07-22 10:30:00-04:00,2024-06-28 12:16:00+00:00,20140.576519285627,856,True,LOW_VOL,0.5645657157513497,,,,,,,,,False,True,52.75,46.25,blocked_low_vol,,,,,,,
