level_id,session_date,year,side,entry_time,exit_time,entry_price,exit_price,pnl,exit_reason
1090_lower,2022-04-01,2022,lower,2022-04-01 09:50:00-04:00,2022-04-01 15:59:00-04:00,14854.153631311128,14859.75,5.596368688871735,cutoff
1093_upper,2022-04-04,2022,upper,2022-04-04 12:28:00-04:00,2022-04-04 15:59:00-04:00,15120.949102656632,15164.75,-43.80089734336798,cutoff
1095_lower,2022-04-05,2022,lower,2022-04-05 15:50:00-04:00,2022-04-05 15:59:00-04:00,14787.237967926587,14831.5,44.26203207341314,cutoff
1094_lower,2022-04-06,2022,lower,2022-04-06 06:40:00-04:00,2022-04-06 15:59:00-04:00,14660.552011881444,14505.5,-155.05201188144383,cutoff
1086_lower,2022-04-11,2022,lower,2022-04-10 20:00:00-04:00,2022-04-11 15:59:00-04:00,14286.08670759079,14000.5,-285.58670759078996,cutoff
1100_lower,2022-04-12,2022,lower,2022-04-12 14:33:00-04:00,2022-04-12 15:59:00-04:00,13917.96324839834,13941.75,23.78675160165949,cutoff
1101_upper,2022-04-14,2022,upper,2022-04-14 00:30:00-04:00,2022-04-14 15:59:00-04:00,14285.013848168608,13893.5,391.5138481686081,cutoff
1083_lower,2022-04-18,2022,lower,2022-04-17 19:46:00-04:00,2022-04-18 15:59:00-04:00,13748.176154048422,13917.0,168.82384595157782,cutoff
1103_upper,2022-04-19,2022,upper,2022-04-19 11:15:00-04:00,2022-04-19 15:59:00-04:00,14155.749257999785,14212.25,-56.500742000214814,cutoff
1104_upper,2022-04-20,2022,upper,2022-04-20 07:55:00-04:00,2022-04-20 15:59:00-04:00,14264.07134928854,14003.5,260.57134928854066,cutoff
1106_lower,2022-04-21,2022,lower,2022-04-21 12:51:00-04:00,2022-04-21 15:59:00-04:00,13917.39032515818,13722.0,-195.39032515817962,cutoff
1103_lower,2022-04-22,2022,lower,2022-04-22 10:20:00-04:00,2022-04-22 15:59:00-04:00,13609.250742000215,13356.75,-252.5007420002148,cutoff
1110_upper,2022-04-28,2022,upper,2022-04-28 14:38:00-04:00,2022-04-28 15:59:00-04:00,13477.212577667251,13463.0,14.212577667251026,cutoff
1112_lower,2022-04-29,2022,lower,2022-04-29 14:48:00-04:00,2022-04-29 15:59:00-04:00,12973.585426461814,12855.25,-118.33542646181377,cutoff
1113_upper,2022-05-04,2022,upper,2022-05-04 14:46:00-04:00,2022-05-04 15:59:00-04:00,13243.875556755043,13533.0,-289.12444324495664,cutoff
1116_lower,2022-05-05,2022,lower,2022-05-05 11:53:00-04:00,2022-05-05 15:59:00-04:00,12850.380365345938,12858.75,8.369634654061883,cutoff
1110_lower,2022-05-06,2022,lower,2022-05-06 09:35:00-04:00,2022-05-06 15:59:00-04:00,12644.912422332749,12693.25,48.337577667251026,cutoff
1113_lower,2022-05-09,2022,lower,2022-05-09 04:31:00-04:00,2022-05-09 15:59:00-04:00,12476.874443244957,12196.75,-280.12444324495664,cutoff
1118_lower,2022-05-10,2022,lower,2022-05-09 20:16:00-04:00,2022-05-10 15:59:00-04:00,12107.686455371198,12342.5,234.81354462880154,cutoff
1119_lower,2022-05-11,2022,lower,2022-05-11 08:55:00-04:00,2022-05-11 15:59:00-04:00,12122.912972747228,11974.75,-148.1629727472282,cutoff
1120_lower,2022-05-12,2022,lower,2022-05-12 03:22:00-04:00,2022-05-12 15:59:00-04:00,11852.015796082807,11948.0,95.98420391719264,cutoff
1121_upper,2022-05-13,2022,upper,2022-05-13 09:54:00-04:00,2022-05-13 15:59:00-04:00,12268.313117446343,12384.5,-116.18688255365669,cutoff
1122_upper,2022-05-17,2022,upper,2022-05-17 15:02:00-04:00,2022-05-17 15:59:00-04:00,12554.182119419134,12563.25,-9.067880580865676,cutoff
1124_lower,2022-05-18,2022,lower,2022-05-18 11:16:00-04:00,2022-05-18 15:59:00-04:00,12212.621306538216,11940.75,-271.87130653821623,cutoff
1122_lower,2022-05-19,2022,lower,2022-05-19 03:33:00-04:00,2022-05-19 15:59:00-04:00,11779.567880580866,11876.25,96.68211941913432,cutoff
1127_lower,2022-05-20,2022,lower,2022-05-20 12:08:00-04:00,2022-05-20 15:59:00-04:00,11706.958687511058,11835.5,128.5413124889419,cutoff
1128_lower,2022-05-24,2022,lower,2022-05-24 10:15:00-04:00,2022-05-24 15:59:00-04:00,11583.832248436425,11781.75,197.9177515635747,cutoff
1130_upper,2022-05-26,2022,upper,2022-05-26 09:43:00-04:00,2022-05-26 15:59:00-04:00,12058.985649560062,12275.0,-216.01435043993843,cutoff
1131_upper,2022-05-27,2022,upper,2022-05-27 05:51:00-04:00,2022-05-27 15:59:00-04:00,12352.814438592224,12682.25,-329.4355614077758,cutoff
1132_upper,2022-05-30,2022,upper,2022-05-29 19:14:00-04:00,2022-05-30 12:59:00-04:00,12733.78235199662,12810.0,-76.21764800337951,cutoff
1133_lower,2022-05-31,2022,lower,2022-05-31 09:34:00-04:00,2022-05-31 15:59:00-04:00,12581.52690726071,12645.25,63.72309273929022,cutoff
1136_upper,2022-06-02,2022,upper,2022-06-02 13:33:00-04:00,2022-06-02 15:59:00-04:00,12807.220124630487,12894.25,-87.02987536951332,cutoff
1133_upper,2022-06-03,2022,upper,2022-06-02 18:07:00-04:00,2022-06-03 15:59:00-04:00,12932.22309273929,12554.0,378.2230927392902,cutoff
1138_lower,2022-06-07,2022,lower,2022-06-06 21:26:00-04:00,2022-06-07 15:59:00-04:00,12495.726312429277,12711.5,215.77368757072327,cutoff
1139_upper,2022-06-08,2022,upper,2022-06-08 09:49:00-04:00,2022-06-08 15:59:00-04:00,12764.47816450088,12619.0,145.47816450088067,cutoff
1140_lower,2022-06-09,2022,lower,2022-06-09 15:01:00-04:00,2022-06-09 15:59:00-04:00,12433.790880687287,12271.25,-162.54088068728743,cutoff
1132_lower,2022-06-10,2022,lower,2022-06-10 08:30:00-04:00,2022-06-10 15:59:00-04:00,12165.96764800338,11837.0,-328.9676480033795,cutoff
1142_lower,2022-06-13,2022,lower,2022-06-12 18:01:00-04:00,2022-06-13 15:59:00-04:00,11689.07406564783,11326.25,-362.82406564783014,cutoff
1144_upper,2022-06-15,2022,upper,2022-06-15 14:41:00-04:00,2022-06-15 15:59:00-04:00,11673.508306826196,11631.75,41.75830682619562,cutoff
1145_lower,2022-06-16,2022,lower,2022-06-16 09:54:00-04:00,2022-06-16 15:59:00-04:00,11257.956617134842,11166.0,-91.95661713484151,cutoff
1147_upper,2022-06-21,2022,upper,2022-06-21 03:31:00-04:00,2022-06-21 15:59:00-04:00,11507.124027557198,11579.0,-71.87597244280187,cutoff
1149_upper,2022-06-24,2022,upper,2022-06-23 22:40:00-04:00,2022-06-24 15:59:00-04:00,11818.83622306228,12147.75,-328.9137769377194,cutoff
1152_upper,2022-06-27,2022,upper,2022-06-27 03:34:00-04:00,2022-06-27 15:59:00-04:00,12236.810160825215,12044.75,192.06016082521455,cutoff
1153_lower,2022-06-28,2022,lower,2022-06-28 11:29:00-04:00,2022-06-28 15:59:00-04:00,11863.310535724788,11674.0,-189.31053572478777,cutoff
1152_lower,2022-06-29,2022,lower,2022-06-29 09:45:00-04:00,2022-06-29 15:59:00-04:00,11573.314839174785,11688.5,115.18516082521455,cutoff
1151_lower,2022-06-30,2022,lower,2022-06-30 10:02:00-04:00,2022-06-30 15:59:00-04:00,11380.624869557465,11538.0,157.375130442535,cutoff
1158_upper,2022-07-05,2022,upper,2022-07-04 19:06:00-04:00,2022-07-05 15:59:00-04:00,11729.578380953579,11813.25,-83.67161904642126,cutoff
1156_upper,2022-07-06,2022,upper,2022-07-05 18:19:00-04:00,2022-07-06 15:59:00-04:00,11834.978672108253,11885.75,-50.771327891747205,cutoff
1160_upper,2022-07-07,2022,upper,2022-07-07 10:52:00-04:00,2022-07-07 15:59:00-04:00,12064.931469469657,12136.0,-71.0685305303432,cutoff
1161_upper,2022-07-08,2022,upper,2022-07-08 11:24:00-04:00,2022-07-08 15:59:00-04:00,12194.752449156924,12155.5,39.25244915692383,cutoff
1162_lower,2022-07-12,2022,lower,2022-07-12 02:01:00-04:00,2022-07-12 15:59:00-04:00,11783.392712713761,11778.25,-5.142712713761284,cutoff
1160_lower,2022-07-13,2022,lower,2022-07-13 08:30:00-04:00,2022-07-13 15:59:00-04:00,11579.068530530343,11755.5,176.4314694696568,cutoff
1166_upper,2022-07-15,2022,upper,2022-07-15 08:48:00-04:00,2022-07-15 15:59:00-04:00,11888.583341969457,12009.0,-120.41665803054275,cutoff
1167_upper,2022-07-18,2022,upper,2022-07-18 03:37:00-04:00,2022-07-18 15:59:00-04:00,12162.60462922617,11907.0,255.6046292261708,cutoff
1164_upper,2022-07-19,2022,upper,2022-07-19 13:39:00-04:00,2022-07-19 15:59:00-04:00,12233.847106897418,12269.0,-35.15289310258231,cutoff
1168_upper,2022-07-20,2022,upper,2022-07-19 18:00:00-04:00,2022-07-20 15:59:00-04:00,12333.065894798583,12466.0,-132.93410520141697,cutoff
1170_upper,2022-07-21,2022,upper,2022-07-21 08:43:00-04:00,2022-07-21 15:59:00-04:00,12544.34347200561,12645.0,-100.65652799438976,cutoff
1172_lower,2022-07-22,2022,lower,2022-07-22 13:35:00-04:00,2022-07-22 15:59:00-04:00,12367.146538999308,12424.25,57.10346100069182,cutoff
1171_lower,2022-07-26,2022,lower,2022-07-26 09:45:00-04:00,2022-07-26 15:59:00-04:00,12210.07686467328,12110.25,-99.82686467327949,cutoff
1174_upper,2022-07-27,2022,upper,2022-07-27 12:26:00-04:00,2022-07-27 15:59:00-04:00,12473.47231091241,12615.5,-142.02768908759026,cutoff
1171_upper,2022-07-28,2022,upper,2022-07-28 13:42:00-04:00,2022-07-28 15:59:00-04:00,12730.79813532672,12738.75,-7.951864673279488,cutoff
1177_upper,2022-08-01,2022,upper,2022-08-01 10:51:00-04:00,2022-08-01 15:59:00-04:00,13088.189952220942,12963.0,125.18995222094236,cutoff
1179_upper,2022-08-03,2022,upper,2022-08-03 09:56:00-04:00,2022-08-03 15:59:00-04:00,13108.99430266321,13272.25,-163.25569733679004,cutoff
1180_upper,2022-08-04,2022,upper,2022-08-04 06:04:00-04:00,2022-08-04 15:59:00-04:00,13312.843340278974,13330.75,-17.90665972102579,cutoff
1181_lower,2022-08-09,2022,lower,2022-08-09 09:31:00-04:00,2022-08-09 15:59:00-04:00,13061.266921843504,13032.0,-29.26692184350395,cutoff
1184_upper,2022-08-10,2022,upper,2022-08-10 08:30:00-04:00,2022-08-10 15:59:00-04:00,13302.994635853946,13393.5,-90.50536414605449,cutoff
1182_upper,2022-08-11,2022,upper,2022-08-10 20:27:00-04:00,2022-08-11 15:59:00-04:00,13439.758793471228,13317.5,122.25879347122827,cutoff
1187_upper,2022-08-15,2022,upper,2022-08-15 09:54:00-04:00,2022-08-15 15:59:00-04:00,13606.256169569082,13685.25,-78.99383043091802,cutoff
1186_upper,2022-08-16,2022,upper,2022-08-16 14:02:00-04:00,2022-08-16 15:59:00-04:00,13712.848695553943,13653.75,59.09869555394289,cutoff
1189_lower,2022-08-17,2022,lower,2022-08-17 11:43:00-04:00,2022-08-17 15:59:00-04:00,13416.578272901235,13496.25,79.67172709876468,cutoff
1188_lower,2022-08-19,2022,lower,2022-08-19 06:43:00-04:00,2022-08-19 15:59:00-04:00,13365.945639921973,13263.25,-102.69563992197254,cutoff
1187_lower,2022-08-22,2022,lower,2022-08-21 18:00:00-04:00,2022-08-22 15:59:00-04:00,13207.118830430918,12916.25,-290.868830430918,cutoff
1184_lower,2022-08-23,2022,lower,2022-08-23 02:21:00-04:00,2022-08-23 15:59:00-04:00,12840.755364146054,12899.5,58.74463585394551,cutoff
1195_upper,2022-08-25,2022,upper,2022-08-25 10:25:00-04:00,2022-08-25 15:59:00-04:00,13096.517773170734,13159.0,-62.48222682926644,cutoff
1194_upper,2022-08-26,2022,upper,2022-08-26 09:03:00-04:00,2022-08-26 15:59:00-04:00,13169.443883299631,12619.0,550.4438832996311,cutoff
1198_lower,2022-08-30,2022,lower,2022-08-30 10:46:00-04:00,2022-08-30 15:59:00-04:00,12284.974091751095,12353.5,68.52590824890467,cutoff
1199_lower,2022-09-01,2022,lower,2022-08-31 18:25:00-04:00,2022-09-01 15:59:00-04:00,12227.60585793023,12285.25,57.64414206977017,cutoff
1201_upper,2022-09-02,2022,upper,2022-09-02 08:38:00-04:00,2022-09-02 15:59:00-04:00,12400.766479503596,12110.25,290.5164795035962,cutoff
1203_lower,2022-09-06,2022,lower,2022-09-06 10:12:00-04:00,2022-09-06 15:59:00-04:00,11943.492632717136,12021.75,78.25736728286392,cutoff
1205_upper,2022-09-07,2022,upper,2022-09-07 14:56:00-04:00,2022-09-07 15:59:00-04:00,12276.848520400206,12262.0,14.848520400206326,cutoff
1204_upper,2022-09-09,2022,upper,2022-09-09 00:48:00-04:00,2022-09-09 15:59:00-04:00,12406.704601741834,12589.75,-183.04539825816573,cutoff
1202_upper,2022-09-12,2022,upper,2022-09-11 18:00:00-04:00,2022-09-12 15:59:00-04:00,12628.42996861196,12825.25,-196.82003138804066,cutoff
1208_upper,2022-09-13,2022,upper,2022-09-13 08:30:00-04:00,2022-09-13 15:59:00-04:00,12973.35751315287,12119.75,853.6075131528705,cutoff
1210_lower,2022-09-16,2022,lower,2022-09-15 18:00:00-04:00,2022-09-16 15:59:00-04:00,11928.390190001148,11927.25,-1.1401900011478574,cutoff
1213_upper,2022-09-20,2022,upper,2022-09-19 19:51:00-04:00,2022-09-20 15:59:00-04:00,12074.777340173583,11925.5,149.27734017358307,cutoff
1204_lower,2022-09-21,2022,lower,2022-09-21 14:05:00-04:00,2022-09-21 15:59:00-04:00,11771.045398258166,11703.75,-67.29539825816573,cutoff
1212_lower,2022-09-22,2022,lower,2022-09-21 18:44:00-04:00,2022-09-22 15:59:00-04:00,11635.459348674045,11563.0,-72.45934867404503,cutoff
1216_lower,2022-09-23,2022,lower,2022-09-23 06:46:00-04:00,2022-09-23 15:59:00-04:00,11406.62824728022,11373.75,-32.87824728021951,cutoff
1219_lower,2022-09-28,2022,lower,2022-09-27 22:12:00-04:00,2022-09-28 15:59:00-04:00,11205.345983893674,11553.75,348.4040161063258,cutoff
1218_lower,2022-09-29,2022,lower,2022-09-29 14:03:00-04:00,2022-09-29 15:59:00-04:00,11109.481280546639,11231.75,122.26871945336097,cutoff
1220_lower,2022-09-30,2022,lower,2022-09-30 15:50:00-04:00,2022-09-30 15:59:00-04:00,11076.392827846714,11030.25,-46.14282784671377,cutoff
1221_lower,2022-10-03,2022,lower,2022-10-02 18:00:00-04:00,2022-10-03 15:59:00-04:00,11007.926225819625,11290.75,282.82377418037504,cutoff
1223_upper,2022-10-04,2022,upper,2022-10-03 20:17:00-04:00,2022-10-04 15:59:00-04:00,11394.19061439567,11643.75,-249.5593856043306,cutoff
1218_upper,2022-10-05,2022,upper,2022-10-05 15:13:00-04:00,2022-10-05 15:59:00-04:00,11682.643719453361,11636.5,46.14371945336097,cutoff
1226_lower,2022-10-07,2022,lower,2022-10-07 08:51:00-04:00,2022-10-07 15:59:00-04:00,11320.090857567091,11099.5,-220.590857567091,cutoff
1223_lower,2022-10-11,2022,lower,2022-10-11 09:56:00-04:00,2022-10-11 15:59:00-04:00,10839.30938560433,10844.0,4.6906143956693995,cutoff
1229_lower,2022-10-13,2022,lower,2022-10-13 08:30:00-04:00,2022-10-13 15:59:00-04:00,10626.049230701945,11081.25,455.2007692980551,cutoff
1229_upper,2022-10-14,2022,upper,2022-10-13 22:31:00-04:00,2022-10-14 15:59:00-04:00,11160.575769298055,10748.0,412.5757692980551,cutoff
1233_upper,2022-10-18,2022,upper,2022-10-17 23:42:00-04:00,2022-10-18 15:59:00-04:00,11282.132898557971,11202.75,79.3828985579712,cutoff
1235_upper,2022-10-24,2022,upper,2022-10-23 18:00:00-04:00,2022-10-24 15:59:00-04:00,11436.856393169684,11479.5,-42.64360683031555,cutoff
1227_upper,2022-10-25,2022,upper,2022-10-25 09:31:00-04:00,2022-10-25 15:59:00-04:00,11564.971176348332,11712.5,-147.52882365166806,cutoff
1239_lower,2022-10-27,2022,lower,2022-10-27 09:51:00-04:00,2022-10-27 15:59:00-04:00,11295.296535945847,11240.0,-55.2965359458467,cutoff
1242_upper,2022-10-28,2022,upper,2022-10-28 13:37:00-04:00,2022-10-28 15:59:00-04:00,11548.815267270762,11584.5,-35.68473272923802,cutoff
1243_lower,2022-11-02,2022,lower,2022-11-02 11:13:00-04:00,2022-11-02 15:59:00-04:00,11242.269882264796,10938.5,-303.76988226479625,cutoff
1235_lower,2022-11-03,2022,lower,2022-11-03 06:18:00-04:00,2022-11-03 15:59:00-04:00,10890.143606830316,10724.75,-165.39360683031555,cutoff
1232_lower,2022-11-04,2022,lower,2022-11-03 18:14:00-04:00,2022-11-04 15:59:00-04:00,10694.152673873432,10892.75,198.59732612656808,cutoff
1246_upper,2022-11-07,2022,upper,2022-11-07 15:18:00-05:00,2022-11-07 15:59:00-05:00,11030.237080781382,11014.5,15.737080781382247,cutoff
1248_upper,2022-11-08,2022,upper,2022-11-08 10:48:00-05:00,2022-11-08 15:59:00-05:00,11131.65562868064,11094.25,37.4056286806408,cutoff
1249_lower,2022-11-09,2022,lower,2022-11-09 13:35:00-05:00,2022-11-09 15:59:00-05:00,10870.507932369735,10831.0,-39.5079323697355,cutoff
1250_upper,2022-11-10,2022,upper,2022-11-10 08:30:00-05:00,2022-11-10 15:59:00-05:00,11198.403031557606,11628.75,-430.3469684423944,cutoff
1243_upper,2022-11-11,2022,upper,2022-11-11 00:48:00-05:00,2022-11-11 15:59:00-05:00,11701.105117735204,11847.75,-146.64488226479625,cutoff
1252_upper,2022-11-15,2022,upper,2022-11-15 07:27:00-05:00,2022-11-15 15:59:00-05:00,11911.900365803349,11905.5,6.400365803348905,cutoff
1255_lower,2022-11-17,2022,lower,2022-11-17 08:08:00-05:00,2022-11-17 15:59:00-05:00,11592.448534422849,11712.25,119.80146557715125,cutoff
1256_upper,2022-11-18,2022,upper,2022-11-18 05:40:00-05:00,2022-11-18 15:59:00-05:00,11797.285748835813,11707.5,89.78574883581314,cutoff
1257_lower,2022-11-22,2022,lower,2022-11-22 03:32:00-05:00,2022-11-22 15:59:00-05:00,11549.211504960516,11751.75,202.53849503948368,cutoff
1259_upper,2022-11-23,2022,upper,2022-11-23 07:40:00-05:00,2022-11-23 15:59:00-05:00,11790.142005674923,11868.75,-78.60799432507702,cutoff
1261_lower,2022-11-25,2022,lower,2022-11-25 09:31:00-05:00,2022-11-25 13:14:00-05:00,11787.196029486602,11786.75,-0.4460294866021286,cutoff
1262_lower,2022-11-28,2022,lower,2022-11-28 05:02:00-05:00,2022-11-28 15:59:00-05:00,11643.535986435312,11611.25,-32.285986435312225,cutoff
1260_lower,2022-11-29,2022,lower,2022-11-29 09:45:00-05:00,2022-11-29 15:59:00-05:00,11573.070378612196,11523.5,-49.57037861219578,cutoff
1265_upper,2022-11-30,2022,upper,2022-11-30 13:39:00-05:00,2022-11-30 15:59:00-05:00,11702.160192032788,12051.5,-349.3398079672115,cutoff
1266_lower,2022-12-02,2022,lower,2022-12-02 08:31:00-05:00,2022-12-02 15:59:00-05:00,11789.394449088326,12013.75,224.35555091167407,cutoff
1268_lower,2022-12-06,2022,lower,2022-12-06 09:44:00-05:00,2022-12-06 15:59:00-05:00,11735.080997899688,11562.5,-172.58099789968765,cutoff
1269_lower,2022-12-07,2022,lower,2022-12-07 06:44:00-05:00,2022-12-07 15:59:00-05:00,11501.850823944607,11508.0,6.149176055392672,cutoff
1270_upper,2022-12-09,2022,upper,2022-12-09 08:30:00-05:00,2022-12-09 15:59:00-05:00,11739.750537768581,11571.0,168.75053776858113,cutoff
1272_upper,2022-12-12,2022,upper,2022-12-12 15:23:00-05:00,2022-12-12 15:59:00-05:00,11796.899491185977,11834.0,-37.10050881402276,cutoff
1273_upper,2022-12-13,2022,upper,2022-12-13 03:01:00-05:00,2022-12-13 15:59:00-05:00,11855.629740050335,11959.0,-103.37025994966461,cutoff
1275_lower,2022-12-14,2022,lower,2022-12-14 14:34:00-05:00,2022-12-14 15:59:00-05:00,11762.843243456035,11862.75,99.90675654396546,cutoff
1273_lower,2022-12-15,2022,lower,2022-12-15 10:04:00-05:00,2022-12-15 15:59:00-05:00,11529.745259949665,11460.5,-69.24525994966461,cutoff
1265_lower,2022-12-16,2022,lower,2022-12-16 03:14:00-05:00,2022-12-16 15:59:00-05:00,11381.964807967212,11342.25,-39.71480796721153,cutoff
1277_lower,2022-12-19,2022,lower,2022-12-19 11:38:00-05:00,2022-12-19 15:59:00-05:00,11199.22694931163,11188.0,-11.226949311629141,cutoff
1278_lower,2022-12-20,2022,lower,2022-12-19 22:11:00-05:00,2022-12-20 15:59:00-05:00,11121.328961004048,11175.5,54.171038995951676,cutoff
1279_upper,2022-12-21,2022,upper,2022-12-21 11:02:00-05:00,2022-12-21 15:59:00-05:00,11365.024092128442,11336.25,28.774092128442135,cutoff
1280_lower,2022-12-22,2022,lower,2022-12-22 10:12:00-05:00,2022-12-22 15:59:00-05:00,11036.300929721321,11054.75,18.449070278678846,cutoff
1283_lower,2022-12-28,2022,lower,2022-12-28 11:48:00-05:00,2022-12-28 15:59:00-05:00,10794.935033401505,10770.25,-24.68503340150528,cutoff
1284_upper,2023-01-03,2023,upper,2023-01-02 18:00:00-05:00,2023-01-03 15:59:00-05:00,11119.219818904501,10942.75,176.46981890450115,cutoff
1287_lower,2023-01-06,2023,lower,2023-01-06 04:35:00-05:00,2023-01-06 15:59:00-05:00,10779.425622787592,11114.5,335.07437721240785,cutoff
1282_upper,2023-01-09,2023,upper,2023-01-09 09:30:00-05:00,2023-01-09 15:59:00-05:00,11211.791251359777,11188.0,23.791251359776652,cutoff
1287_upper,2023-01-11,2023,upper,2023-01-11 10:30:00-05:00,2023-01-11 15:59:00-05:00,11388.574377212408,11476.5,-87.92562278759215,cutoff
1293_upper,2023-01-12,2023,upper,2023-01-12 08:18:00-05:00,2023-01-12 15:59:00-05:00,11509.481806465741,11532.25,-22.7681935342589,cutoff
1295_upper,2023-01-16,2023,upper,2023-01-15 20:58:00-05:00,2023-01-16 12:59:00-05:00,11631.48996521479,11564.0,67.48996521479057,cutoff
1277_upper,2023-01-17,2023,upper,2023-01-17 10:00:00-05:00,2023-01-17 15:59:00-05:00,11644.39805068837,11627.5,16.89805068837086,cutoff
1294_upper,2023-01-18,2023,upper,2023-01-18 08:30:00-05:00,2023-01-18 15:59:00-05:00,11716.054661598511,11479.5,236.5546615985113,cutoff
1297_lower,2023-01-19,2023,lower,2023-01-19 05:26:00-05:00,2023-01-19 15:59:00-05:00,11413.349099754087,11360.5,-52.84909975408664,cutoff
1299_upper,2023-01-20,2023,upper,2023-01-20 13:37:00-05:00,2023-01-20 15:59:00-05:00,11574.570067525947,11676.25,-101.6799324740532,cutoff
1297_upper,2023-01-23,2023,upper,2023-01-23 09:51:00-05:00,2023-01-23 15:59:00-05:00,11802.650900245913,11931.5,-128.84909975408664,cutoff
1302_lower,2023-01-25,2023,lower,2023-01-25 09:30:00-05:00,2023-01-25 15:59:00-05:00,11693.33517488565,11876.25,182.9148251143506,cutoff
1302_upper,2023-01-26,2023,upper,2023-01-26 09:32:00-05:00,2023-01-26 15:59:00-05:00,12061.53982511435,12105.0,-43.460174885649394,cutoff
1304_upper,2023-01-27,2023,upper,2023-01-27 12:15:00-05:00,2023-01-27 15:59:00-05:00,12210.737101901372,12223.25,-12.512898098628284,cutoff
1306_lower,2023-01-31,2023,lower,2023-01-31 05:34:00-05:00,2023-01-31 15:59:00-05:00,11895.872014981738,12153.5,257.6279850182618,cutoff
1307_upper,2023-02-01,2023,upper,2023-02-01 14:07:00-05:00,2023-02-01 15:59:00-05:00,12181.878467330138,12420.75,-238.87153266986206,cutoff
1309_upper,2023-02-02,2023,upper,2023-02-02 13:40:00-05:00,2023-02-02 15:59:00-05:00,12888.276264820282,12855.25,33.02626482028245,cutoff
1309_lower,2023-02-06,2023,lower,2023-02-06 04:53:00-05:00,2023-02-06 15:59:00-05:00,12500.098735179718,12513.25,13.15126482028245,cutoff
1312_upper,2023-02-07,2023,upper,2023-02-07 12:47:00-05:00,2023-02-07 15:59:00-05:00,12679.456137181118,12772.25,-92.79386281888219,cutoff
1313_lower,2023-02-09,2023,lower,2023-02-09 13:57:00-05:00,2023-02-09 15:59:00-05:00,12498.933229015403,12427.25,-71.68322901540341,cutoff
1312_lower,2023-02-10,2023,lower,2023-02-10 04:56:00-05:00,2023-02-10 15:59:00-05:00,12340.168862818882,12346.0,5.8311371811178105,cutoff
1315_upper,2023-02-13,2023,upper,2023-02-13 13:33:00-05:00,2023-02-13 15:59:00-05:00,12565.859989102039,12544.75,21.109989102038526,cutoff
1316_upper,2023-02-14,2023,upper,2023-02-14 08:29:00-05:00,2023-02-14 15:59:00-05:00,12614.653492198106,12630.75,-16.096507801894404,cutoff
1318_lower,2023-02-17,2023,lower,2023-02-17 02:02:00-05:00,2023-02-17 15:59:00-05:00,12377.141552724202,12392.0,14.858447275797516,cutoff
1321_lower,2023-02-21,2023,lower,2023-02-21 03:46:00-05:00,2023-02-21 15:59:00-05:00,12259.764318305486,12098.0,-161.76431830548609,cutoff
1322_lower,2023-02-22,2023,lower,2023-02-22 10:16:00-05:00,2023-02-22 15:59:00-05:00,12041.934029496524,12103.0,61.06597050347591,cutoff
1324_lower,2023-02-23,2023,lower,2023-02-23 11:43:00-05:00,2023-02-23 15:59:00-05:00,12041.70740201115,12206.25,164.5425979888496,cutoff
1308_lower,2023-02-24,2023,lower,2023-02-24 08:39:00-05:00,2023-02-24 15:59:00-05:00,11986.569081537058,11998.0,11.430918462941918,cutoff
1325_upper,2023-02-27,2023,upper,2023-02-27 10:09:00-05:00,2023-02-27 15:59:00-05:00,12183.818814027736,12084.0,99.81881402773615,cutoff
1326_lower,2023-03-01,2023,lower,2023-03-01 10:11:00-05:00,2023-03-01 15:59:00-05:00,11962.934722229944,11965.25,2.3152777700561273,cutoff
1327_lower,2023-03-02,2023,lower,2023-03-01 20:39:00-05:00,2023-03-02 15:59:00-05:00,11896.630632581931,12065.75,169.11936741806858,cutoff
1328_upper,2023-03-03,2023,upper,2023-03-03 12:46:00-05:00,2023-03-03 15:59:00-05:00,12238.518763479362,12312.5,-73.98123652063805,cutoff
1323_upper,2023-03-06,2023,upper,2023-03-05 21:37:00-05:00,2023-03-06 15:59:00-05:00,12335.463802876478,12323.75,11.71380287647844,cutoff
1331_lower,2023-03-07,2023,lower,2023-03-07 10:08:00-05:00,2023-03-07 15:59:00-05:00,12203.699916401045,12169.0,-34.6999164010449,cutoff
1334_lower,2023-03-09,2023,lower,2023-03-09 14:31:00-05:00,2023-03-09 15:59:00-05:00,12076.023094059154,12006.25,-69.77309405915366,cutoff
1330_lower,2023-03-10,2023,lower,2023-03-09 18:04:00-05:00,2023-03-10 15:59:00-05:00,11958.965451778502,11841.25,-117.71545177850203,cutoff
1335_upper,2023-03-13,2023,upper,2023-03-13 02:12:00-04:00,2023-03-13 15:59:00-04:00,12213.8751113092,12054.25,159.6251113092003,cutoff
1336_upper,2023-03-14,2023,upper,2023-03-14 09:16:00-04:00,2023-03-14 15:59:00-04:00,12215.005555992415,12328.5,-113.49444400758512,cutoff
1333_upper,2023-03-15,2023,upper,2023-03-14 22:08:00-04:00,2023-03-15 15:59:00-04:00,12357.00815734723,12392.0,-34.991842652769265,cutoff
1337_upper,2023-03-16,2023,upper,2023-03-15 20:29:00-04:00,2023-03-16 15:59:00-04:00,12439.642295720492,12716.5,-276.85770427950774,cutoff
1341_upper,2023-03-21,2023,upper,2023-03-21 09:32:00-04:00,2023-03-21 15:59:00-04:00,12804.894940581522,12877.25,-72.35505941847805,cutoff
