level_id,level_index,level_session,created_at,expiry_at,sess_date,year,side,sign,level,touched_at,anchor,cutoff,entry_allowed,has_anchor,has_cutoff,pnl,exit,exit_time,tp_dist,sl_dist,variant,norm_level_id,physical_touch,identity
1019:lower,1019,2021-12-17,2021-12-17 10:30:00-05:00,2022-01-17 10:30:00-05:00,2022-01-10,2022,lower,1.0,15446.47747178147,2022-01-10 07:31:00-05:00,54.0,2022-01-10 15:00:00-05:00,True,True,True,-81.0,SL,2022-01-10 08:00:00-05:00,81.0,81.0,base_legacy_entrybar,1019_lower,2022-01-10 12:31:00+00:00,1019_lower|lower|2022-01-10 12:31:00+00:00
1034:upper,1034,2022-01-10,2022-01-10 10:30:00-05:00,2022-02-07 10:30:00-05:00,2022-01-11,2022,upper,-1.0,15645.538295963996,2022-01-11 04:16:00-05:00,61.0,2022-01-11 15:00:00-05:00,True,True,True,91.5,TP,2022-01-11 09:17:00-05:00,91.5,91.5,base_legacy_entrybar,1034_upper,2022-01-11 09:16:00+00:00,1034_upper|upper|2022-01-11 09:16:00+00:00
1039:lower,1039,2022-01-17,2022-01-17 10:30:00-05:00,2022-02-14 10:30:00-05:00,2022-01-18,2022,lower,1.0,15397.302536893398,2022-01-18 03:10:00-05:00,34.75,2022-01-18 15:00:00-05:00,True,True,True,-52.125,SL,2022-01-18 03:19:00-05:00,52.125,52.125,base_legacy_entrybar,1039_lower,2022-01-18 08:10:00+00:00,1039_lower|lower|2022-01-18 08:10:00+00:00
1038:lower,1038,2022-01-14,2022-01-14 10:30:00-05:00,2022-02-11 10:30:00-05:00,2022-01-19,2022,lower,1.0,15125.980470062965,2022-01-18 21:47:00-05:00,64.5,2022-01-19 15:00:00-05:00,True,True,True,96.75,TP,2022-01-19 04:41:00-05:00,96.75,96.75,base_legacy_entrybar,1038_lower,2022-01-19 02:47:00+00:00,1038_lower|lower|2022-01-19 02:47:00+00:00
1043:lower,1043,2022-01-21,2022-01-21 10:30:00-05:00,2022-02-18 10:30:00-05:00,2022-01-24,2022,lower,1.0,14333.793796523118,2022-01-24 05:26:00-05:00,86.75,2022-01-24 15:00:00-05:00,True,True,True,0.0,BE,2022-01-24 07:21:00-05:00,130.125,130.125,base_legacy_entrybar,1043_lower,2022-01-24 10:26:00+00:00,1043_lower|lower|2022-01-24 10:26:00+00:00
1047:upper,1047,2022-01-27,2022-01-27 10:30:00-05:00,2022-02-24 10:30:00-05:00,2022-01-31,2022,upper,-1.0,14659.001656557592,2022-01-31 10:02:00-05:00,217.75,2022-01-31 15:00:00-05:00,True,True,True,-159.74834344240662,cutoff,2022-01-31 15:00:00-05:00,200.0,200.0,base_legacy_entrybar,1047_upper,2022-01-31 15:02:00+00:00,1047_upper|upper|2022-01-31 15:02:00+00:00
1049:upper,1049,2022-01-31,2022-01-31 10:30:00-05:00,2022-02-28 10:30:00-05:00,2022-02-01,2022,upper,-1.0,14934.757318438846,2022-02-01 02:12:00-05:00,35.0,2022-02-01 15:00:00-05:00,True,True,True,52.5,TP,2022-02-01 03:01:00-05:00,52.5,52.5,base_legacy_entrybar,1049_upper,2022-02-01 07:12:00+00:00,1049_upper|upper|2022-02-01 07:12:00+00:00
1050:upper,1050,2022-02-01,2022-02-01 10:30:00-05:00,2022-03-01 10:30:00-05:00,2022-02-02,2022,upper,-1.0,15221.075791511645,2022-02-02 04:44:00-05:00,36.0,2022-02-02 15:00:00-05:00,True,True,True,-0.0,BE,2022-02-02 05:30:00-05:00,54.0,54.0,base_legacy_entrybar,1050_upper,2022-02-02 09:44:00+00:00,1050_upper|upper|2022-02-02 09:44:00+00:00
1052:lower,1052,2022-02-03,2022-02-03 10:30:00-05:00,2022-03-03 10:30:00-05:00,2022-02-04,2022,lower,1.0,14452.756770548807,2022-02-04 08:54:00-05:00,117.0,2022-02-04 15:00:00-05:00,True,True,True,175.5,TP,2022-02-04 10:05:00-05:00,175.5,175.5,base_legacy_entrybar,1052_lower,2022-02-04 13:54:00+00:00,1052_lower|lower|2022-02-04 13:54:00+00:00
1053:upper,1053,2022-02-04,2022-02-04 10:30:00-05:00,2022-03-04 10:30:00-05:00,2022-02-09,2022,upper,-1.0,14872.83087731542,2022-02-09 05:14:00-05:00,21.5,2022-02-09 15:00:00-05:00,True,True,True,-0.0,BE,2022-02-09 06:16:00-05:00,32.25,32.25,base_legacy_entrybar,1053_upper,2022-02-09 10:14:00+00:00,1053_upper|upper|2022-02-09 10:14:00+00:00
1049:lower,1049,2022-01-31,2022-01-31 10:30:00-05:00,2022-02-28 10:30:00-05:00,2022-02-14,2022,lower,1.0,14123.867681561154,2022-02-14 03:29:00-05:00,76.75,2022-02-14 15:00:00-05:00,True,True,True,115.125,TP,2022-02-14 07:45:00-05:00,115.125,115.125,base_legacy_entrybar,1049_lower,2022-02-14 08:29:00+00:00,1049_lower|lower|2022-02-14 08:29:00+00:00
1059:upper,1059,2022-02-14,2022-02-14 10:30:00-05:00,2022-03-14 10:30:00-04:00,2022-02-15,2022,upper,-1.0,14523.728553381488,2022-02-15 04:19:00-05:00,249.0,2022-02-15 15:00:00-05:00,True,True,True,-0.0,BE,2022-02-15 05:22:00-05:00,200.0,200.0,base_legacy_entrybar,1059_upper,2022-02-15 09:19:00+00:00,1059_upper|upper|2022-02-15 09:19:00+00:00
1045:lower,1045,2022-01-25,2022-01-25 10:30:00-05:00,2022-02-22 10:30:00-05:00,2022-02-21,2022,lower,1.0,13810.601816727918,2022-02-20 19:04:00-05:00,118.75,2022-02-21 15:00:00-05:00,True,True,True,178.125,TP,2022-02-20 20:09:00-05:00,178.125,178.125,base_legacy_entrybar,1045_lower,2022-02-21 00:04:00+00:00,1045_lower|lower|2022-02-21 00:04:00+00:00
1064:upper,1064,2022-02-21,2022-02-21 10:30:00-05:00,2022-03-21 10:30:00-04:00,2022-02-22,2022,upper,-1.0,14078.253565031777,2022-02-22 09:53:00-05:00,62.25,2022-02-22 15:00:00-05:00,True,True,True,93.375,TP,2022-02-22 10:05:00-05:00,93.375,93.375,base_legacy_entrybar,1064_upper,2022-02-22 14:53:00+00:00,1064_upper|upper|2022-02-22 14:53:00+00:00
1066:upper,1066,2022-02-23,2022-02-23 10:30:00-05:00,2022-03-23 10:30:00-04:00,2022-03-01,2022,upper,-1.0,14302.928269466458,2022-03-01 02:07:00-05:00,51.25,2022-03-01 15:00:00-05:00,True,True,True,-0.0,BE,2022-03-01 03:06:00-05:00,76.875,76.875,base_legacy_entrybar,1066_upper,2022-03-01 07:07:00+00:00,1066_upper|upper|2022-03-01 07:07:00+00:00
1071:upper,1071,2022-03-02,2022-03-02 10:30:00-05:00,2022-03-30 10:30:00-04:00,2022-03-03,2022,upper,-1.0,14367.318002793538,2022-03-03 09:02:00-05:00,135.25,2022-03-03 15:00:00-05:00,True,True,True,200.0,TP,2022-03-03 10:20:00-05:00,200.0,200.0,base_legacy_entrybar,1071_upper,2022-03-03 14:02:00+00:00,1071_upper|upper|2022-03-03 14:02:00+00:00
1072:lower,1072,2022-03-03,2022-03-03 10:30:00-05:00,2022-03-31 10:30:00-04:00,2022-03-04,2022,lower,1.0,13953.51822142953,2022-03-03 19:23:00-05:00,36.0,2022-03-04 15:00:00-05:00,True,True,True,-54.0,SL,2022-03-03 19:36:00-05:00,54.0,54.0,base_legacy_entrybar,1072_lower,2022-03-04 00:23:00+00:00,1072_lower|lower|2022-03-04 00:23:00+00:00
1077:upper,1077,2022-03-10,2022-03-10 10:30:00-05:00,2022-04-07 10:30:00-04:00,2022-03-11,2022,upper,-1.0,13824.115930626303,2022-03-11 06:26:00-05:00,48.0,2022-03-11 15:00:00-05:00,True,True,True,72.0,TP,2022-03-11 06:28:00-05:00,72.0,72.0,base_legacy_entrybar,1077_upper,2022-03-11 11:26:00+00:00,1077_upper|upper|2022-03-11 11:26:00+00:00
1079:lower,1079,2022-03-14,2022-03-14 10:30:00-04:00,2022-04-11 10:30:00-04:00,2022-03-15,2022,lower,1.0,12962.621135300313,2022-03-15 03:13:00-04:00,39.5,2022-03-15 15:00:00-04:00,True,True,True,59.25,TP,2022-03-15 04:05:00-04:00,59.25,59.25,base_legacy_entrybar,1079_lower,2022-03-15 07:13:00+00:00,1079_lower|lower|2022-03-15 07:13:00+00:00
1079:upper,1079,2022-03-14,2022-03-14 10:30:00-04:00,2022-04-11 10:30:00-04:00,2022-03-16,2022,upper,-1.0,13578.503864699687,2022-03-16 01:47:00-04:00,24.5,2022-03-16 15:00:00-04:00,True,True,True,-0.0,BE,2022-03-16 02:43:00-04:00,36.75,36.75,base_legacy_entrybar,1079_upper,2022-03-16 05:47:00+00:00,1079_upper|upper|2022-03-16 05:47:00+00:00
1074:upper,1074,2022-03-07,2022-03-07 10:30:00-05:00,2022-04-04 10:30:00-04:00,2022-03-18,2022,upper,-1.0,14187.74155187198,2022-03-18 10:04:00-04:00,160.75,2022-03-18 15:00:00-04:00,True,True,True,-0.0,BE,2022-03-18 10:55:00-04:00,200.0,200.0,base_legacy_entrybar,1074_upper,2022-03-18 14:04:00+00:00,1074_upper|upper|2022-03-18 14:04:00+00:00
1070:upper,1070,2022-03-01,2022-03-01 10:30:00-05:00,2022-03-29 10:30:00-04:00,2022-03-21,2022,upper,-1.0,14453.85645511314,2022-03-21 09:41:00-04:00,45.25,2022-03-21 15:00:00-04:00,True,True,True,67.875,TP,2022-03-21 09:48:00-04:00,67.875,67.875,base_legacy_entrybar,1070_upper,2022-03-21 13:41:00+00:00,1070_upper|upper|2022-03-21 13:41:00+00:00
1089:upper,1089,2022-03-28,2022-03-28 10:30:00-04:00,2022-04-26 10:30:00-04:00,2022-03-29,2022,upper,-1.0,15057.055654262684,2022-03-29 05:07:00-04:00,27.5,2022-03-29 15:00:00-04:00,True,True,True,41.25,TP,2022-03-29 07:32:00-04:00,41.25,41.25,base_legacy_entrybar,1089_upper,2022-03-29 09:07:00+00:00,1089_upper|upper|2022-03-29 09:07:00+00:00
1091:lower,1091,2022-03-30,2022-03-30 10:30:00-04:00,2022-04-28 10:30:00-04:00,2022-03-31,2022,lower,1.0,14970.528899214509,2022-03-31 10:02:00-04:00,134.75,2022-03-31 15:00:00-04:00,True,True,True,0.0,BE,2022-03-31 13:13:00-04:00,200.0,200.0,base_legacy_entrybar,1091_lower,2022-03-31 14:02:00+00:00,1091_lower|lower|2022-03-31 14:02:00+00:00
1090:lower,1090,2022-03-29,2022-03-29 10:30:00-04:00,2022-04-27 10:30:00-04:00,2022-04-01,2022,lower,1.0,14854.153631311128,2022-04-01 09:50:00-04:00,59.5,2022-04-01 15:00:00-04:00,True,True,True,0.0,BE,2022-04-01 10:39:00-04:00,89.25,89.25,base_legacy_entrybar,1090_lower,2022-04-01 13:50:00+00:00,1090_lower|lower|2022-04-01 13:50:00+00:00
1094:lower,1094,2022-04-04,2022-04-04 10:30:00-04:00,2022-05-03 10:30:00-04:00,2022-04-06,2022,lower,1.0,14660.552011881444,2022-04-06 06:40:00-04:00,66.0,2022-04-06 15:00:00-04:00,True,True,True,-99.0,SL,2022-04-06 09:42:00-04:00,99.0,99.0,base_legacy_entrybar,1094_lower,2022-04-06 10:40:00+00:00,1094_lower|lower|2022-04-06 10:40:00+00:00
1086:lower,1086,2022-03-23,2022-03-23 10:30:00-04:00,2022-04-21 10:30:00-04:00,2022-04-11,2022,lower,1.0,14286.08670759079,2022-04-10 20:00:00-04:00,55.5,2022-04-11 15:00:00-04:00,True,True,True,0.0,BE,2022-04-10 21:30:00-04:00,83.25,83.25,base_legacy_entrybar,1086_lower,2022-04-11 00:00:00+00:00,1086_lower|lower|2022-04-11 00:00:00+00:00
1097:lower,1097,2022-04-07,2022-04-07 10:30:00-04:00,2022-05-06 10:30:00-04:00,2022-04-11,2022,lower,1.0,14239.955251332522,2022-04-10 21:55:00-04:00,57.0,2022-04-11 15:00:00-04:00,True,True,True,-85.5,SL,2022-04-11 08:09:00-04:00,85.5,85.5,base_legacy_entrybar,1097_lower,2022-04-11 01:55:00+00:00,1097_lower|lower|2022-04-11 01:55:00+00:00
1101:upper,1101,2022-04-13,2022-04-13 10:30:00-04:00,2022-05-12 10:30:00-04:00,2022-04-14,2022,upper,-1.0,14285.013848168608,2022-04-14 00:30:00-04:00,28.5,2022-04-14 15:00:00-04:00,True,True,True,-0.0,BE,2022-04-14 01:16:00-04:00,42.75,42.75,base_legacy_entrybar,1101_upper,2022-04-14 04:30:00+00:00,1101_upper|upper|2022-04-14 04:30:00+00:00
1083:lower,1083,2022-03-18,2022-03-18 10:30:00-04:00,2022-04-18 10:30:00-04:00,2022-04-18,2022,lower,1.0,13748.176154048422,2022-04-17 19:46:00-04:00,111.0,2022-04-18 15:00:00-04:00,True,True,True,166.5,TP,2022-04-18 09:32:00-04:00,166.5,166.5,base_legacy_entrybar,1083_lower,2022-04-17 23:46:00+00:00,1083_lower|lower|2022-04-17 23:46:00+00:00
1104:upper,1104,2022-04-19,2022-04-19 10:30:00-04:00,2022-05-17 10:30:00-04:00,2022-04-20,2022,upper,-1.0,14264.07134928854,2022-04-20 07:55:00-04:00,34.0,2022-04-20 15:00:00-04:00,True,True,True,51.0,TP,2022-04-20 09:34:00-04:00,51.0,51.0,base_legacy_entrybar,1104_upper,2022-04-20 11:55:00+00:00,1104_upper|upper|2022-04-20 11:55:00+00:00
1103:lower,1103,2022-04-18,2022-04-18 10:30:00-04:00,2022-05-16 10:30:00-04:00,2022-04-22,2022,lower,1.0,13609.250742000217,2022-04-22 10:20:00-04:00,161.5,2022-04-22 15:00:00-04:00,True,True,True,-200.0,SL,2022-04-22 14:49:00-04:00,200.0,200.0,base_legacy_entrybar,1103_lower,2022-04-22 14:20:00+00:00,1103_lower|lower|2022-04-22 14:20:00+00:00
1110:lower,1110,2022-04-27,2022-04-27 10:30:00-04:00,2022-05-25 10:30:00-04:00,2022-05-06,2022,lower,1.0,12644.912422332747,2022-05-06 09:35:00-04:00,178.5,2022-05-06 15:00:00-04:00,True,True,True,0.0,BE,2022-05-06 10:37:00-04:00,200.0,200.0,base_legacy_entrybar,1110_lower,2022-05-06 13:35:00+00:00,1110_lower|lower|2022-05-06 13:35:00+00:00
1113:lower,1113,2022-05-02,2022-05-02 10:30:00-04:00,2022-05-30 10:30:00-04:00,2022-05-09,2022,lower,1.0,12476.874443244957,2022-05-09 04:31:00-04:00,97.5,2022-05-09 15:00:00-04:00,True,True,True,0.0,BE,2022-05-09 05:28:00-04:00,146.25,146.25,base_legacy_entrybar,1113_lower,2022-05-09 08:31:00+00:00,1113_lower|lower|2022-05-09 08:31:00+00:00
1117:lower,1117,2022-05-06,2022-05-06 10:30:00-04:00,2022-06-03 10:30:00-04:00,2022-05-09,2022,lower,1.0,12307.665710997568,2022-05-09 10:39:00-04:00,136.25,2022-05-09 15:00:00-04:00,True,True,True,-4.665710997567658,cutoff,2022-05-09 15:00:00-04:00,200.0,200.0,base_legacy_entrybar,1117_lower,2022-05-09 14:39:00+00:00,1117_lower|lower|2022-05-09 14:39:00+00:00
1118:lower,1118,2022-05-09,2022-05-09 10:30:00-04:00,2022-06-06 10:30:00-04:00,2022-05-10,2022,lower,1.0,12107.686455371198,2022-05-09 20:16:00-04:00,36.0,2022-05-10 15:00:00-04:00,True,True,True,54.0,TP,2022-05-09 20:44:00-04:00,54.0,54.0,base_legacy_entrybar,1118_lower,2022-05-10 00:16:00+00:00,1118_lower|lower|2022-05-10 00:16:00+00:00
1119:lower,1119,2022-05-10,2022-05-10 10:30:00-04:00,2022-06-07 10:30:00-04:00,2022-05-11,2022,lower,1.0,12122.912972747228,2022-05-11 08:55:00-04:00,42.75,2022-05-11 15:00:00-04:00,True,True,True,64.125,TP,2022-05-11 09:07:00-04:00,64.125,64.125,base_legacy_entrybar,1119_lower,2022-05-11 12:55:00+00:00,1119_lower|lower|2022-05-11 12:55:00+00:00
1120:lower,1120,2022-05-11,2022-05-11 10:30:00-04:00,2022-06-08 10:30:00-04:00,2022-05-12,2022,lower,1.0,11852.015796082807,2022-05-12 03:22:00-04:00,78.5,2022-05-12 15:00:00-04:00,True,True,True,117.75,TP,2022-05-12 03:50:00-04:00,117.75,117.75,base_legacy_entrybar,1120_lower,2022-05-12 07:22:00+00:00,1120_lower|lower|2022-05-12 07:22:00+00:00
1121:upper,1121,2022-05-12,2022-05-12 10:30:00-04:00,2022-06-09 10:30:00-04:00,2022-05-13,2022,upper,-1.0,12268.313117446343,2022-05-13 09:54:00-04:00,34.25,2022-05-13 15:00:00-04:00,True,True,True,-51.375,SL,2022-05-13 10:22:00-04:00,51.375,51.375,base_legacy_entrybar,1121_upper,2022-05-13 13:54:00+00:00,1121_upper|upper|2022-05-13 13:54:00+00:00
1122:lower,1122,2022-05-13,2022-05-13 10:30:00-04:00,2022-06-10 10:30:00-04:00,2022-05-19,2022,lower,1.0,11779.567880580866,2022-05-19 03:33:00-04:00,36.75,2022-05-19 15:00:00-04:00,True,True,True,0.0,BE,2022-05-19 04:20:00-04:00,55.125,55.125,base_legacy_entrybar,1122_lower,2022-05-19 07:33:00+00:00,1122_lower|lower|2022-05-19 07:33:00+00:00
1128:lower,1128,2022-05-23,2022-05-23 10:30:00-04:00,2022-06-20 10:30:00-04:00,2022-05-24,2022,lower,1.0,11583.832248436423,2022-05-24 10:15:00-04:00,175.75,2022-05-24 15:00:00-04:00,True,True,True,200.0,TP,2022-05-24 12:15:00-04:00,200.0,200.0,base_legacy_entrybar,1128_lower,2022-05-24 14:15:00+00:00,1128_lower|lower|2022-05-24 14:15:00+00:00
1130:upper,1130,2022-05-25,2022-05-25 10:30:00-04:00,2022-06-22 10:30:00-04:00,2022-05-26,2022,upper,-1.0,12058.985649560062,2022-05-26 09:43:00-04:00,62.0,2022-05-26 15:00:00-04:00,True,True,True,-93.0,SL,2022-05-26 10:12:00-04:00,93.0,93.0,base_legacy_entrybar,1130_upper,2022-05-26 13:43:00+00:00,1130_upper|upper|2022-05-26 13:43:00+00:00
1131:upper,1131,2022-05-26,2022-05-26 10:30:00-04:00,2022-06-23 10:30:00-04:00,2022-05-27,2022,upper,-1.0,12352.814438592224,2022-05-27 05:51:00-04:00,103.0,2022-05-27 15:00:00-04:00,True,True,True,-0.0,BE,2022-05-27 06:59:00-04:00,154.5,154.5,base_legacy_entrybar,1131_upper,2022-05-27 09:51:00+00:00,1131_upper|upper|2022-05-27 09:51:00+00:00
1125:upper,1125,2022-05-18,2022-05-18 10:30:00-04:00,2022-06-15 10:30:00-04:00,2022-05-27,2022,upper,-1.0,12592.230044868817,2022-05-27 10:37:00-04:00,151.0,2022-05-27 15:00:00-04:00,True,True,True,-0.0,BE,2022-05-27 11:49:00-04:00,200.0,200.0,base_legacy_entrybar,1125_upper,2022-05-27 14:37:00+00:00,1125_upper|upper|2022-05-27 14:37:00+00:00
1132:upper,1132,2022-05-27,2022-05-27 10:30:00-04:00,2022-06-24 10:30:00-04:00,2022-05-30,2022,upper,-1.0,12733.78235199662,2022-05-29 19:14:00-04:00,48.25,2022-05-30 15:00:00-04:00,True,True,True,-72.375,SL,2022-05-30 00:34:00-04:00,72.375,72.375,base_legacy_entrybar,1132_upper,2022-05-29 23:14:00+00:00,1132_upper|upper|2022-05-29 23:14:00+00:00
1133:lower,1133,2022-05-30,2022-05-30 10:30:00-04:00,2022-06-27 10:30:00-04:00,2022-05-31,2022,lower,1.0,12581.52690726071,2022-05-31 09:34:00-04:00,84.5,2022-05-31 15:00:00-04:00,True,True,True,126.75,TP,2022-05-31 11:55:00-04:00,126.75,126.75,base_legacy_entrybar,1133_lower,2022-05-31 13:34:00+00:00,1133_lower|lower|2022-05-31 13:34:00+00:00
1138:lower,1138,2022-06-06,2022-06-06 10:30:00-04:00,2022-07-04 10:30:00-04:00,2022-06-07,2022,lower,1.0,12495.726312429277,2022-06-06 21:26:00-04:00,62.25,2022-06-07 15:00:00-04:00,True,True,True,0.0,BE,2022-06-07 01:23:00-04:00,93.375,93.375,base_legacy_entrybar,1138_lower,2022-06-07 01:26:00+00:00,1138_lower|lower|2022-06-07 01:26:00+00:00
1137:lower,1137,2022-06-03,2022-06-03 10:30:00-04:00,2022-07-01 10:30:00-04:00,2022-06-07,2022,lower,1.0,12439.248149815852,2022-06-07 08:31:00-04:00,71.75,2022-06-07 15:00:00-04:00,True,True,True,0.0,BE,2022-06-07 09:17:00-04:00,107.625,107.625,base_legacy_entrybar,1137_lower,2022-06-07 12:31:00+00:00,1137_lower|lower|2022-06-07 12:31:00+00:00
1139:upper,1139,2022-06-07,2022-06-07 10:30:00-04:00,2022-07-05 10:30:00-04:00,2022-06-08,2022,upper,-1.0,12764.47816450088,2022-06-08 09:49:00-04:00,63.0,2022-06-08 15:00:00-04:00,True,True,True,-0.0,BE,2022-06-08 10:36:00-04:00,94.5,94.5,base_legacy_entrybar,1139_upper,2022-06-08 13:49:00+00:00,1139_upper|upper|2022-06-08 13:49:00+00:00
1132:lower,1132,2022-05-27,2022-05-27 10:30:00-04:00,2022-06-24 10:30:00-04:00,2022-06-10,2022,lower,1.0,12165.96764800338,2022-06-10 08:30:00-04:00,61.75,2022-06-10 15:00:00-04:00,True,True,True,-92.625,SL,2022-06-10 08:34:00-04:00,92.625,92.625,base_legacy_entrybar,1132_lower,2022-06-10 12:30:00+00:00,1132_lower|lower|2022-06-10 12:30:00+00:00
1131:lower,1131,2022-05-26,2022-05-26 10:30:00-04:00,2022-06-23 10:30:00-04:00,2022-06-13,2022,lower,1.0,11607.310561407776,2022-06-12 21:21:00-04:00,68.5,2022-06-13 15:00:00-04:00,True,True,True,0.0,BE,2022-06-12 22:09:00-04:00,102.75,102.75,base_legacy_entrybar,1131_lower,2022-06-13 01:21:00+00:00,1131_lower|lower|2022-06-13 01:21:00+00:00
1130:lower,1130,2022-05-25,2022-05-25 10:30:00-04:00,2022-06-22 10:30:00-04:00,2022-06-13,2022,lower,1.0,11463.889350439938,2022-06-13 04:18:00-04:00,96.75,2022-06-13 15:00:00-04:00,True,True,True,0.0,BE,2022-06-13 10:11:00-04:00,145.125,145.125,base_legacy_entrybar,1130_lower,2022-06-13 08:18:00+00:00,1130_lower|lower|2022-06-13 08:18:00+00:00
1129:lower,1129,2022-05-24,2022-05-24 10:30:00-04:00,2022-06-21 10:30:00-04:00,2022-06-13,2022,lower,1.0,11412.8317476103,2022-06-13 10:27:00-04:00,139.0,2022-06-13 15:00:00-04:00,True,True,True,-16.081747610300226,cutoff,2022-06-13 15:00:00-04:00,200.0,200.0,base_legacy_entrybar,1129_lower,2022-06-13 14:27:00+00:00,1129_lower|lower|2022-06-13 14:27:00+00:00
1145:lower,1145,2022-06-15,2022-06-15 10:30:00-04:00,2022-07-13 10:30:00-04:00,2022-06-16,2022,lower,1.0,11257.956617134842,2022-06-16 09:54:00-04:00,107.5,2022-06-16 15:00:00-04:00,True,True,True,-161.25,SL,2022-06-16 14:29:00-04:00,161.25,161.25,base_legacy_entrybar,1145_lower,2022-06-16 13:54:00+00:00,1145_lower|lower|2022-06-16 13:54:00+00:00
1147:upper,1147,2022-06-17,2022-06-17 10:30:00-04:00,2022-07-15 10:30:00-04:00,2022-06-21,2022,upper,-1.0,11507.124027557198,2022-06-21 03:31:00-04:00,50.5,2022-06-21 15:00:00-04:00,True,True,True,-75.75,SL,2022-06-21 09:40:00-04:00,75.75,75.75,base_legacy_entrybar,1147_upper,2022-06-21 07:31:00+00:00,1147_upper|upper|2022-06-21 07:31:00+00:00
1149:upper,1149,2022-06-21,2022-06-21 10:30:00-04:00,2022-07-19 10:30:00-04:00,2022-06-24,2022,upper,-1.0,11818.83622306228,2022-06-23 22:40:00-04:00,63.75,2022-06-24 15:00:00-04:00,True,True,True,-95.625,SL,2022-06-24 09:35:00-04:00,95.625,95.625,base_legacy_entrybar,1149_upper,2022-06-24 02:40:00+00:00,1149_upper|upper|2022-06-24 02:40:00+00:00
1152:upper,1152,2022-06-24,2022-06-24 10:30:00-04:00,2022-07-22 10:30:00-04:00,2022-06-27,2022,upper,-1.0,12236.810160825216,2022-06-27 03:34:00-04:00,37.25,2022-06-27 15:00:00-04:00,True,True,True,55.875,TP,2022-06-27 06:42:00-04:00,55.875,55.875,base_legacy_entrybar,1152_upper,2022-06-27 07:34:00+00:00,1152_upper|upper|2022-06-27 07:34:00+00:00
1152:lower,1152,2022-06-24,2022-06-24 10:30:00-04:00,2022-07-22 10:30:00-04:00,2022-06-29,2022,lower,1.0,11573.314839174784,2022-06-29 09:45:00-04:00,85.5,2022-06-29 15:00:00-04:00,True,True,True,128.25,TP,2022-06-29 09:52:00-04:00,128.25,128.25,base_legacy_entrybar,1152_lower,2022-06-29 13:45:00+00:00,1152_lower|lower|2022-06-29 13:45:00+00:00
1151:lower,1151,2022-06-23,2022-06-23 10:30:00-04:00,2022-07-21 10:30:00-04:00,2022-06-30,2022,lower,1.0,11380.624869557463,2022-06-30 10:02:00-04:00,195.25,2022-06-30 15:00:00-04:00,True,True,True,200.0,TP,2022-06-30 11:26:00-04:00,200.0,200.0,base_legacy_entrybar,1151_lower,2022-06-30 14:02:00+00:00,1151_lower|lower|2022-06-30 14:02:00+00:00
1158:upper,1158,2022-07-04,2022-07-04 10:30:00-04:00,2022-08-01 10:30:00-04:00,2022-07-05,2022,upper,-1.0,11729.57838095358,2022-07-04 19:06:00-04:00,103.0,2022-07-05 15:00:00-04:00,True,True,True,154.5,TP,2022-07-05 04:24:00-04:00,154.5,154.5,base_legacy_entrybar,1158_upper,2022-07-04 23:06:00+00:00,1158_upper|upper|2022-07-04 23:06:00+00:00
1160:upper,1160,2022-07-06,2022-07-06 10:30:00-04:00,2022-08-03 10:30:00-04:00,2022-07-07,2022,upper,-1.0,12064.931469469657,2022-07-07 10:52:00-04:00,136.25,2022-07-07 15:00:00-04:00,True,True,True,-0.0,BE,2022-07-07 11:43:00-04:00,200.0,200.0,base_legacy_entrybar,1160_upper,2022-07-07 14:52:00+00:00,1160_upper|upper|2022-07-07 14:52:00+00:00
1162:lower,1162,2022-07-08,2022-07-08 10:30:00-04:00,2022-08-05 10:30:00-04:00,2022-07-12,2022,lower,1.0,11783.39271271376,2022-07-12 02:01:00-04:00,20.5,2022-07-12 15:00:00-04:00,True,True,True,30.75,TP,2022-07-12 02:22:00-04:00,30.75,30.75,base_legacy_entrybar,1162_lower,2022-07-12 06:01:00+00:00,1162_lower|lower|2022-07-12 06:01:00+00:00
1160:lower,1160,2022-07-06,2022-07-06 10:30:00-04:00,2022-08-03 10:30:00-04:00,2022-07-13,2022,lower,1.0,11579.068530530343,2022-07-13 08:30:00-04:00,33.0,2022-07-13 15:00:00-04:00,True,True,True,49.5,TP,2022-07-13 08:31:00-04:00,49.5,49.5,base_legacy_entrybar,1160_lower,2022-07-13 12:30:00+00:00,1160_lower|lower|2022-07-13 12:30:00+00:00
1166:upper,1166,2022-07-14,2022-07-14 10:30:00-04:00,2022-08-11 10:30:00-04:00,2022-07-15,2022,upper,-1.0,11888.583341969455,2022-07-15 08:48:00-04:00,38.25,2022-07-15 15:00:00-04:00,True,True,True,-57.375,SL,2022-07-15 09:30:00-04:00,57.375,57.375,base_legacy_entrybar,1166_upper,2022-07-15 12:48:00+00:00,1166_upper|upper|2022-07-15 12:48:00+00:00
1167:upper,1167,2022-07-15,2022-07-15 10:30:00-04:00,2022-08-12 10:30:00-04:00,2022-07-18,2022,upper,-1.0,12162.60462922617,2022-07-18 03:37:00-04:00,31.75,2022-07-18 15:00:00-04:00,True,True,True,-0.0,BE,2022-07-18 04:26:00-04:00,47.625,47.625,base_legacy_entrybar,1167_upper,2022-07-18 07:37:00+00:00,1167_upper|upper|2022-07-18 07:37:00+00:00
