level_id,session_date,created_at,expiry_at,physical_touch,side,eligibility,skip_reason,position_state,sal_state,entry_time,exit_time,entry_price,exit_price,anchor,cap,exit_reason,pnl
464_upper,2019-10-22,2019-10-21 10:30:00-04:00,2019-11-18 10:30:00-05:00,2019-10-22 09:34:00-04:00,upper,executed,,flat,inactive,2019-10-22 09:34:00-04:00,2019-10-22 09:36:00-04:00,7986.401104246743,7971.026104246743,10.25,15.375,TP,15.375
465_lower,2019-10-22,2019-10-22 10:30:00-04:00,2019-11-19 10:30:00-05:00,2019-10-22 14:47:00-04:00,lower,skipped,blocked_time,n/a,n/a,,,,,,,,
464_lower,2019-10-21,2019-10-21 10:30:00-04:00,2019-11-18 10:30:00-05:00,2019-10-22 16:38:00-04:00,lower,skipped,no_cutoff,n/a,n/a,,,,,,,,
466_upper,2019-10-24,2019-10-23 10:30:00-04:00,2019-11-20 10:30:00-05:00,2019-10-24 03:15:00-04:00,upper,executed,,flat,inactive,2019-10-24 03:15:00-04:00,2019-10-24 06:12:00-04:00,7934.28716641723,7934.28716641723,14.0,21.0,BE,-0.0
463_upper,2019-10-25,2019-10-18 10:30:00-04:00,2019-11-15 10:30:00-05:00,2019-10-25 10:50:00-04:00,upper,executed,,flat,inactive,2019-10-25 10:50:00-04:00,2019-10-25 15:00:00-04:00,8007.758089508419,8024.25,46.25,69.375,cutoff,-16.49191049158071
467_upper,2019-10-24,2019-10-24 10:30:00-04:00,2019-11-21 10:30:00-05:00,2019-10-25 11:16:00-04:00,upper,skipped,blocked_time,n/a,n/a,,,,,,,,
465_upper,2019-10-22,2019-10-22 10:30:00-04:00,2019-11-19 10:30:00-05:00,2019-10-25 11:25:00-04:00,upper,skipped,blocked_time,n/a,n/a,,,,,,,,
468_upper,2019-10-25,2019-10-25 10:30:00-04:00,2019-11-22 10:30:00-05:00,2019-10-25 11:25:00-04:00,upper,skipped,blocked_time,n/a,n/a,,,,,,,,
462_upper,2019-10-17,2019-10-17 10:30:00-04:00,2019-11-14 10:30:00-05:00,2019-10-27 18:00:00-04:00,upper,skipped,no_anchor,n/a,n/a,,,,,,,,
470_lower,2019-10-30,2019-10-29 10:30:00-04:00,2019-11-26 10:30:00-05:00,2019-10-30 10:03:00-04:00,lower,executed,,flat,inactive,2019-10-30 10:03:00-04:00,2019-10-30 14:00:00-04:00,8030.131719428886,8030.131719428886,35.25,52.875,BE,0.0
