level_id,side,session_date,year,created_at,expiry_at,touched_at,entry_price,minutes_elapsed,window_allowed,hmm_state,hmm_prob,hmm_prob_low,hmm_prob_mid,hmm_prob_high,hmm_last_bar_ts,hmm_n_train_sessions,hmm_earliest_train_session,hmm_latest_train_session,hmm_param_hash,hmm_allowed,position_available,tp_dist,sl_dist,skip_reason,entry_time,profit_lock_trigger_ts,profit_lock_activation_ts,exit_time,exit_reason,pnl_pts,r_multiple
763_upper,upper,2021-01-04,2021,2020-12-18 10:30:00-05:00,2021-01-20 10:30:00-05:00,2021-01-04 09:16:00+00:00,12953.999984457409,616,False,LOW_VOL,0.9986557539378218,0.9986557539378218,0.0013413088695614815,2.9371926167341695e-06,2021-01-04 09:10:00+00:00,120,2020-07-16,2020-12-31,f0f6fd10c543b4c7,False,True,7.25,13.25,blocked_window,,,,,,,
771_lower,lower,2021-01-04,2021,2021-01-04 10:30:00-05:00,2021-02-01 10:30:00-05:00,2021-01-04 16:04:00+00:00,12721.367445097085,1024,False,HIGH_VOL,0.9999999999632154,2.298066194979954e-81,3.678453217639843e-11,0.9999999999632154,2021-01-04 15:55:00+00:00,120,2020-07-16,2020-12-31,f0f6fd10c543b4c7,True,True,7.0,14.75,blocked_window,,,,,,,
770_lower,lower,2021-01-04,2021,2020-12-30 10:30:00-05:00,2021-01-29 10:30:00-05:00,2021-01-04 16:06:00+00:00,12708.19064590242,1026,False,HIGH_VOL,0.9999999999999717,7.185983872944895e-103,2.8262761497451773e-14,0.9999999999999717,2021-01-04 16:00:00+00:00,120,2020-07-16,2020-12-31,f0f6fd10c543b4c7,True,True,7.0,14.75,blocked_window,,,,,,,
769_lower,lower,2021-01-04,2021,2020-12-29 10:30:00-05:00,2021-01-28 10:30:00-05:00,2021-01-04 16:10:00+00:00,12681.73992290647,1030,False,HIGH_VOL,0.9999999999987471,2.613687421406714e-96,1.2529092826636567e-12,0.9999999999987471,2021-01-04 16:05:00+00:00,120,2020-07-16,2020-12-31,f0f6fd10c543b4c7,True,True,7.0,14.75,blocked_window,,,,,,,
768_lower,lower,2021-01-04,2021,2020-12-28 10:30:00-05:00,2021-01-27 10:30:00-05:00,2021-01-04 17:01:00+00:00,12623.733725037806,1081,False,HIGH_VOL,0.9998790497757234,9.494961280510523e-37,0.00012095022427664254,0.9998790497757234,2021-01-04 16:55:00+00:00,120,2020-07-16,2020-12-31,f0f6fd10c543b4c7,True,True,8.0,16.0,blocked_window,,,,,,,
765_lower,lower,2021-01-04,2021,2020-12-22 10:30:00-05:00,2021-01-22 10:30:00-05:00,2021-01-04 17:15:00+00:00,12534.780739682206,1095,False,HIGH_VOL,0.9999999999000959,5.442978061251305e-82,9.990407733038323e-11,0.9999999999000959,2021-01-04 17:10:00+00:00,120,2020-07-16,2020-12-31,f0f6fd10c543b4c7,True,True,8.0,16.0,blocked_window,,,,,,,
766_lower,lower,2021-01-06,2021,2020-12-23 10:30:00-05:00,2021-01-25 10:30:00-05:00,2021-01-06 08:21:00+00:00,12520.391661642405,561,False,HIGH_VOL,1.0,1.460123316568204e-33,5.663078746903029e-26,1.0,2021-01-06 08:15:00+00:00,120,2020-07-20,2021-01-05,bb2281e8ba38abaa,True,True,83.25,77.0,blocked_window,,,,,,,
767_lower,lower,2021-01-06,2021,2020-12-24 10:30:00-05:00,2021-01-26 10:30:00-05:00,2021-01-06 08:22:00+00:00,12504.65386111247,562,False,HIGH_VOL,1.0,1.460123316568204e-33,5.663078746903029e-26,1.0,2021-01-06 08:15:00+00:00,120,2020-07-20,2021-01-05,bb2281e8ba38abaa,True,True,83.25,77.0,blocked_window,,,,,,,
773_upper,upper,2021-01-07,2021,2021-01-06 10:30:00-05:00,2021-02-03 10:30:00-05:00,2021-01-07 15:04:00+00:00,12863.465892051086,964,True,HIGH_VOL,1.0,8.604581449565315e-46,2.9060397217424387e-35,1.0,2021-01-07 14:55:00+00:00,120,2020-07-21,2021-01-06,5fc17cbf43672300,True,True,91.0,78.75,,2021-01-07 15:04:00+00:00,,,2021-01-07 20:24:00+00:00,SL,-78.75,-1.0
772_upper,upper,2021-01-07,2021,2021-01-05 10:30:00-05:00,2021-02-02 10:30:00-05:00,2021-01-07 16:38:00+00:00,12918.69840014535,1058,False,HIGH_VOL,0.7995135981161933,0.09509816173306906,0.10538824015073761,0.7995135981161933,2021-01-07 16:30:00+00:00,120,2020-07-21,2021-01-06,5fc17cbf43672300,True,False,88.5,72.25,blocked_window,,,,,,,
768_upper,upper,2021-01-08,2021,2020-12-28 10:30:00-05:00,2021-01-27 10:30:00-05:00,2021-01-08 01:31:00+00:00,12972.891274962194,151,False,LOW_VOL,0.772994507685514,0.772994507685514,0.22663985886646543,0.0003656334480206468,2021-01-08 01:25:00+00:00,120,2020-07-22,2021-01-07,68dd6da512d57ba0,False,True,81.25,65.0,blocked_window,,,,,,,
774_upper,upper,2021-01-08,2021,2021-01-07 10:30:00-05:00,2021-02-04 10:30:00-05:00,2021-01-08 14:28:00+00:00,13020.927210784295,928,True,MID_VOL,0.5382411620815556,0.46099420613356445,0.5382411620815556,0.0007646317848799405,2021-01-08 14:20:00+00:00,120,2020-07-22,2021-01-07,68dd6da512d57ba0,True,True,91.25,74.75,,2021-01-08 14:28:00+00:00,2021-01-08 15:27:00+00:00,2021-01-08 15:28:00+00:00,2021-01-08 15:42:00+00:00,LOCK,7.475000000000364,0.10000000000000486
770_upper,upper,2021-01-08,2021,2020-12-30 10:30:00-05:00,2021-01-29 10:30:00-05:00,2021-01-08 17:15:00+00:00,13061.18435409758,1095,False,HIGH_VOL,0.9999999998116014,6.78333165750778e-17,1.8839857912596175e-10,0.9999999998116014,2021-01-08 17:10:00+00:00,120,2020-07-22,2021-01-07,68dd6da512d57ba0,True,True,78.75,66.5,blocked_window,,,,,,,
769_upper,upper,2021-01-08,2021,2020-12-29 10:30:00-05:00,2021-01-28 10:30:00-05:00,2021-01-08 20:40:00+00:00,13074.51007709353,1300,False,HIGH_VOL,0.9685906088494435,0.002010841065012213,0.029398550085544276,0.9685906088494435,2021-01-08 20:35:00+00:00,120,2020-07-22,2021-01-07,68dd6da512d57ba0,True,True,89.75,72.5,blocked_window,,,,,,,
775_lower,lower,2021-01-12,2021,2021-01-08 10:30:00-05:00,2021-02-05 10:30:00-05:00,2021-01-12 17:05:00+00:00,12812.15602345845,1085,False,HIGH_VOL,0.9999999999999752,5.764726949888256e-23,2.477611884526466e-14,0.9999999999999752,2021-01-12 17:00:00+00:00,120,2020-07-24,2021-01-11,92994e6d6b0618b0,True,True,63.0,59.0,blocked_window,,,,,,,
779_lower,lower,2021-01-15,2021,2021-01-14 10:30:00-05:00,2021-02-11 10:30:00-05:00,2021-01-15 15:07:00+00:00,12829.992660451164,967,True,HIGH_VOL,1.0,1.589294331142901e-39,4.811465853367625e-25,1.0,2021-01-15 15:00:00+00:00,120,2020-07-29,2021-01-14,5826828d0ffe2fe0,True,True,42.25,44.75,,2021-01-15 15:07:00+00:00,,,2021-01-15 15:18:00+00:00,SL,-44.75,-1.0
776_lower,lower,2021-01-15,2021,2021-01-11 10:30:00-05:00,2021-02-08 10:30:00-05:00,2021-01-15 16:06:00+00:00,12748.439869355312,1026,False,HIGH_VOL,1.0,1.2456564053064345e-32,7.9585602832522e-21,1.0,2021-01-15 16:00:00+00:00,120,2020-07-29,2021-01-14,5826828d0ffe2fe0,True,True,49.25,51.0,blocked_window,,,,,,,
781_upper,upper,2021-01-19,2021,2021-01-18 10:30:00-05:00,2021-02-15 10:30:00-05:00,2021-01-19 17:58:00+00:00,12954.255853905548,1138,False,MID_VOL,0.7149986263528202,0.2832186690930375,0.7149986263528202,0.001782704554142336,2021-01-19 17:50:00+00:00,120,2020-07-31,2021-01-18,1e8a1a6c312c4d78,True,True,27.5,32.25,blocked_window,,,,,,,
782_upper,upper,2021-01-20,2021,2021-01-19 10:30:00-05:00,2021-02-16 10:30:00-05:00,2021-01-20 08:43:00+00:00,13081.986247428204,583,False,LOW_VOL,0.5156810990445013,0.5156810990445013,0.4834636997457229,0.0008552012097757841,2021-01-20 08:35:00+00:00,120,2020-08-03,2021-01-19,a141251fe46eebf7,False,True,48.25,45.25,blocked_window,,,,,,,
778_upper,upper,2021-01-20,2021,2021-01-13 10:30:00-05:00,2021-02-10 10:30:00-05:00,2021-01-20 08:44:00+00:00,13085.890264484906,584,False,LOW_VOL,0.5156810990445013,0.5156810990445013,0.4834636997457229,0.0008552012097757841,2021-01-20 08:35:00+00:00,120,2020-08-03,2021-01-19,a141251fe46eebf7,False,True,48.25,45.25,blocked_window,,,,,,,
777_upper,upper,2021-01-20,2021,2021-01-12 10:30:00-05:00,2021-02-09 10:30:00-05:00,2021-01-20 13:00:00+00:00,13108.910184604236,840,True,MID_VOL,0.8510189371626333,0.14110789811559402,0.8510189371626333,0.007873164721772595,2021-01-20 12:55:00+00:00,120,2020-08-03,2021-01-19,a141251fe46eebf7,True,True,57.5,52.75,,2021-01-20 13:00:00+00:00,,,2021-01-20 14:35:00+00:00,SL,-52.75,-1.0
780_upper,upper,2021-01-20,2021,2021-01-15 10:30:00-05:00,2021-02-12 10:30:00-05:00,2021-01-20 14:12:00+00:00,13129.140117721749,912,True,LOW_VOL,0.7199528254203847,0.7199528254203847,0.27941843944250994,0.0006287351371054117,2021-01-20 14:05:00+00:00,120,2020-08-03,2021-01-19,a141251fe46eebf7,False,False,62.25,55.25,blocked_low_vol,,,,,,,
779_upper,upper,2021-01-20,2021,2021-01-14 10:30:00-05:00,2021-02-11 10:30:00-05:00,2021-01-20 14:34:00+00:00,13147.632339548836,934,True,MID_VOL,0.5912102656561912,0.4077251095565621,0.5912102656561912,0.001064624787246756,2021-01-20 14:25:00+00:00,120,2020-08-03,2021-01-19,a141251fe46eebf7,True,False,62.25,55.25,position_open,,,,,,,
776_upper,upper,2021-01-20,2021,2021-01-11 10:30:00-05:00,2021-02-08 10:30:00-05:00,2021-01-20 14:35:00+00:00,13161.060130644688,935,True,MID_VOL,0.6480278401667137,0.3500975367925825,0.6480278401667137,0.001874623040703836,2021-01-20 14:30:00+00:00,120,2020-08-03,2021-01-19,a141251fe46eebf7,True,False,62.25,55.25,same_bar_reentry,,,,,,,
775_upper,upper,2021-01-20,2021,2021-01-08 10:30:00-05:00,2021-02-05 10:30:00-05:00,2021-01-20 15:10:00+00:00,13210.34397654155,970,True,HIGH_VOL,0.9999999999981917,1.8116654770994318e-26,1.8083761582104098e-12,0.9999999999981917,2021-01-20 15:05:00+00:00,120,2020-08-03,2021-01-19,a141251fe46eebf7,True,True,60.25,58.0,,2021-01-20 15:10:00+00:00,,,2021-01-20 17:38:00+00:00,SL,-58.0,-1.0
783_upper,upper,2021-01-21,2021,2021-01-20 10:30:00-05:00,2021-02-17 10:30:00-05:00,2021-01-21 01:05:00+00:00,13373.571867454351,125,False,HIGH_VOL,0.9999999282560005,6.284293879533302e-12,7.173771512737956e-08,0.9999999282560005,2021-01-21 01:00:00+00:00,120,2020-08-04,2021-01-20,931875a97d7c0c12,True,True,83.75,70.5,blocked_window,,,,,,,
784_upper,upper,2021-01-25,2021,2021-01-21 10:30:00-05:00,2021-02-18 10:30:00-05:00,2021-01-25 14:34:00+00:00,13530.82960294782,934,True,MID_VOL,0.6505477815045152,0.3484307205646474,0.6505477815045152,0.0010214979308373678,2021-01-25 14:25:00+00:00,120,2020-08-06,2021-01-22,8ef03244ed99ea6b,True,True,36.25,38.75,,2021-01-25 14:34:00+00:00,,,2021-01-25 15:36:00+00:00,TP,36.25,0.9354838709677419
785_upper,upper,2021-01-25,2021,2021-01-22 10:30:00-05:00,2021-02-19 10:30:00-05:00,2021-01-25 14:34:00+00:00,13527.942483189676,934,True,MID_VOL,0.6505477815045152,0.3484307205646474,0.6505477815045152,0.0010214979308373678,2021-01-25 14:25:00+00:00,120,2020-08-06,2021-01-22,8ef03244ed99ea6b,True,False,36.25,38.75,position_open,,,,,,,
786_lower,lower,2021-01-25,2021,2021-01-25 10:30:00-05:00,2021-02-22 10:30:00-05:00,2021-01-25 16:03:00+00:00,13334.204297524611,1023,False,HIGH_VOL,1.0,1.026644323702117e-160,4.017880660750044e-106,1.0,2021-01-25 15:55:00+00:00,120,2020-08-06,2021-01-22,8ef03244ed99ea6b,True,True,35.75,44.0,blocked_window,,,,,,,
787_lower,lower,2021-01-27,2021,2021-01-26 10:30:00-05:00,2021-02-23 10:30:00-05:00,2021-01-27 14:32:00+00:00,13281.87280141763,932,True,HIGH_VOL,0.774781336761485,0.05778049471377589,0.16743816852473917,0.774781336761485,2021-01-27 14:25:00+00:00,120,2020-08-10,2021-01-26,183b9569bbccce9f,True,True,73.75,66.0,,2021-01-27 14:32:00+00:00,,,2021-01-27 14:45:00+00:00,SL,-66.0,-1.0
785_lower,lower,2021-01-27,2021,2021-01-22 10:30:00-05:00,2021-02-19 10:30:00-05:00,2021-01-27 14:51:00+00:00,13179.557516810324,951,True,HIGH_VOL,1.0,8.29533507989356e-154,5.859088455511007e-110,1.0,2021-01-27 14:45:00+00:00,120,2020-08-10,2021-01-26,183b9569bbccce9f,True,True,73.75,66.0,,2021-01-27 14:51:00+00:00,2021-01-27 14:55:00+00:00,2021-01-27 14:56:00+00:00,2021-01-27 14:56:00+00:00,TP,73.75,1.1174242424242424
784_lower,lower,2021-01-27,2021,2021-01-21 10:30:00-05:00,2021-02-18 10:30:00-05:00,2021-01-27 19:51:00+00:00,13139.54539705218,1251,False,HIGH_VOL,1.0,7.880577077486865e-83,1.531993149331693e-42,1.0,2021-01-27 19:45:00+00:00,120,2020-08-10,2021-01-26,183b9569bbccce9f,True,True,66.0,63.75,blocked_window,,,,,,,
788_lower,lower,2021-01-27,2021,2021-01-27 10:30:00-05:00,2021-02-24 10:30:00-05:00,2021-01-27 20:37:00+00:00,13033.068688590964,1297,False,HIGH_VOL,1.0,1.4832824704329964e-61,3.758436077492787e-33,1.0,2021-01-27 20:30:00+00:00,120,2020-08-10,2021-01-26,183b9569bbccce9f,True,True,78.75,73.25,blocked_window,,,,,,,
789_lower,lower,2021-01-29,2021,2021-01-28 10:30:00-05:00,2021-02-25 10:30:00-05:00,2021-01-29 17:45:00+00:00,12876.969246151146,1125,False,HIGH_VOL,1.0,5.27622937228543e-38,2.3658838178640268e-32,1.0,2021-01-29 17:40:00+00:00,120,2020-08-12,2021-01-28,5d5abc5e7a1878bc,True,True,131.25,102.25,blocked_window,,,,,,,
791_upper,upper,2021-02-02,2021,2021-02-01 10:30:00-05:00,2021-03-01 10:30:00-05:00,2021-02-02 01:23:00+00:00,13321.262122403,143,False,HIGH_VOL,0.9653362875406625,1.6771455254160145e-39,0.03466371245933759,0.9653362875406625,2021-02-02 01:15:00+00:00,120,2020-08-14,2021-02-01,17d90e6eee17504d,True,True,128.0,89.0,blocked_window,,,,,,,
790_upper,upper,2021-02-02,2021,2021-01-29 10:30:00-05:00,2021-02-26 10:30:00-05:00,2021-02-02 09:52:00+00:00,13378.420181457432,652,False,MID_VOL,0.8740279504198685,0.1252630078983411,0.8740279504198685,0.0007090416817904935,2021-02-02 09:45:00+00:00,120,2020-08-14,2021-02-01,17d90e6eee17504d,True,True,140.75,98.75,blocked_window,,,,,,,
789_upper,upper,2021-02-02,2021,2021-01-28 10:30:00-05:00,2021-02-25 10:30:00-05:00,2021-02-02 18:45:00+00:00,13481.905753848854,1185,False,MID_VOL,0.9979503761260483,1.348794526173381e-10,0.9979503761260483,0.0020496237390722587,2021-02-02 18:40:00+00:00,120,2020-08-14,2021-02-01,17d90e6eee17504d,True,True,121.75,89.25,blocked_window,,,,,,,
792_upper,upper,2021-02-05,2021,2021-02-02 10:30:00-05:00,2021-03-02 10:30:00-05:00,2021-02-05 05:32:00+00:00,13605.373124295926,392,False,LOW_VOL,0.5046360931336787,0.5046360931336787,0.4951580564569571,0.00020585040936413093,2021-02-05 05:25:00+00:00,120,2020-08-19,2021-02-04,3db09d4435602c15,False,True,59.25,51.25,blocked_window,,,,,,,
788_upper,upper,2021-02-05,2021,2021-01-27 10:30:00-05:00,2021-02-24 10:30:00-05:00,2021-02-05 18:17:00+00:00,13636.806311409036,1157,False,MID_VOL,0.514359943575301,0.4854163996477962,0.514359943575301,0.0002236567769028168,2021-02-05 18:10:00+00:00,120,2020-08-19,2021-02-04,3db09d4435602c15,True,True,61.0,56.5,blocked_window,,,,,,,
787_upper,upper,2021-02-08,2021,2021-01-26 10:30:00-05:00,2021-02-23 10:30:00-05:00,2021-02-08 01:23:00+00:00,13679.37719858237,143,False,MID_VOL,0.8439827564929908,0.15535312403984258,0.8439827564929908,0.0006641194671665347,2021-02-08 01:15:00+00:00,120,2020-08-20,2021-02-05,d7355fb7cba6c996,True,True,37.25,39.5,blocked_window,,,,,,,
786_upper,upper,2021-02-08,2021,2021-01-25 10:30:00-05:00,2021-02-22 10:30:00-05:00,2021-02-08 15:08:00+00:00,13688.795702475389,968,True,HIGH_VOL,0.9881100308008182,0.00028713711391955025,0.011602832085262256,0.9881100308008182,2021-02-08 15:00:00+00:00,120,2020-08-20,2021-02-05,d7355fb7cba6c996,True,True,33.75,37.75,,2021-02-08 15:08:00+00:00,2021-02-08 15:17:00+00:00,2021-02-08 15:18:00+00:00,2021-02-08 15:22:00+00:00,TP,33.75,0.8940397350993378
793_upper,upper,2021-02-10,2021,2021-02-03 10:30:00-05:00,2021-03-03 10:30:00-05:00,2021-02-10 07:35:00+00:00,13758.10878065542,515,False,MID_VOL,0.8907024315498444,0.10722438076760653,0.8907024315498444,0.002073187682549017,2021-02-10 07:30:00+00:00,120,2020-08-24,2021-02-09,084f410b2fdbe146,True,True,28.5,31.25,blocked_window,,,,,,,
795_upper,upper,2021-02-10,2021,2021-02-05 10:30:00-05:00,2021-03-05 10:30:00-05:00,2021-02-10 07:35:00+00:00,13757.696659595818,515,False,MID_VOL,0.8907024315498444,0.10722438076760653,0.8907024315498444,0.002073187682549017,2021-02-10 07:30:00+00:00,120,2020-08-24,2021-02-09,084f410b2fdbe146,True,True,28.5,31.25,blocked_window,,,,,,,
797_upper,upper,2021-02-15,2021,2021-02-09 10:30:00-05:00,2021-03-09 10:30:00-05:00,2021-02-15 00:20:00+00:00,13852.90228910213,80,False,MID_VOL,0.6455701752189438,0.3524780809084313,0.6455701752189438,0.0019517438726248534,2021-02-15 00:15:00+00:00,120,2020-08-27,2021-02-12,0782f5e0b6c3d3cf,True,True,44.0,41.75,blocked_window,,,,,,,
800_upper,upper,2021-02-15,2021,2021-02-12 10:30:00-05:00,2021-03-12 10:30:00-05:00,2021-02-15 01:02:00+00:00,13863.442729351453,122,False,LOW_VOL,0.9995282133315432,0.9995282133315432,0.0004665025839479849,5.284084508867995e-06,2021-02-15 00:55:00+00:00,120,2020-08-27,2021-02-12,0782f5e0b6c3d3cf,False,True,47.5,43.5,blocked_window,,,,,,,
799_upper,upper,2021-02-16,2021,2021-02-11 10:30:00-05:00,2021-03-11 10:30:00-05:00,2021-02-16 01:21:00+00:00,13888.65707742389,141,False,LOW_VOL,0.7064385038909862,0.7064385038909862,0.29339618190429806,0.00016531420471569647,2021-02-16 01:15:00+00:00,120,2020-08-28,2021-02-15,b236bb9100d644f3,False,True,19.75,24.5,blocked_window,,,,,,,
801_lower,lower,2021-02-17,2021,2021-02-15 10:30:00-05:00,2021-03-15 10:30:00-04:00,2021-02-17 00:04:00+00:00,13714.378111306329,64,False,LOW_VOL,0.6524884521643642,0.6524884521643642,0.34590890771639815,0.0016026401192375036,2021-02-16 23:55:00+00:00,120,2020-08-31,2021-02-16,dce36185eb7e84c7,False,True,52.75,50.5,blocked_window,,,,,,,
802_lower,lower,2021-02-17,2021,2021-02-16 10:30:00-05:00,2021-03-16 10:30:00-04:00,2021-02-17 13:52:00+00:00,13667.283785427257,892,True,MID_VOL,0.5448342681740471,0.00036191645696965834,0.5448342681740471,0.4548038153689832,2021-02-17 13:45:00+00:00,120,2020-08-31,2021-02-16,dce36185eb7e84c7,True,True,48.0,47.75,,2021-02-17 13:52:00+00:00,,,2021-02-17 14:33:00+00:00,SL,-47.75,-1.0
799_lower,lower,2021-02-18,2021,2021-02-11 10:30:00-05:00,2021-03-11 10:30:00-05:00,2021-02-18 14:04:00+00:00,13538.96792257611,904,True,HIGH_VOL,0.42279322208809617,0.1552509388925596,0.42195583901934414,0.42279322208809617,2021-02-18 13:55:00+00:00,120,2020-09-01,2021-02-17,93a1f97c680efec0,True,True,71.5,64.25,,2021-02-18 14:04:00+00:00,,,2021-02-18 15:24:00+00:00,SL,-64.25,-1.0
800_lower,lower,2021-02-18,2021,2021-02-12 10:30:00-05:00,2021-03-12 10:30:00-05:00,2021-02-18 15:07:00+00:00,13507.807270648547,967,True,HIGH_VOL,0.9999974536315429,3.713067393708872e-16,2.5463684566995342e-06,0.9999974536315429,2021-02-18 15:00:00+00:00,120,2020-09-01,2021-02-17,93a1f97c680efec0,True,False,66.25,61.5,position_open,,,,,,,
796_lower,lower,2021-02-18,2021,2021-02-08 10:30:00-05:00,2021-03-08 10:30:00-05:00,2021-02-18 15:18:00+00:00,13498.13543337188,978,True,HIGH_VOL,0.999999998634345,6.606999525863385e-17,1.3656549308488184e-09,0.999999998634345,2021-02-18 15:10:00+00:00,120,2020-09-01,2021-02-17,93a1f97c680efec0,True,False,66.25,61.5,position_open,,,,,,,
797_lower,lower,2021-02-18,2021,2021-02-09 10:30:00-05:00,2021-03-09 10:30:00-05:00,2021-02-18 15:23:00+00:00,13479.34771089787,983,True,HIGH_VOL,0.9999999999998054,8.109841605046219e-26,1.9460898951119887e-13,0.9999999999998054,2021-02-18 15:15:00+00:00,120,2020-09-01,2021-02-17,93a1f97c680efec0,True,False,66.25,61.5,position_open,,,,,,,
805_lower,lower,2021-02-22,2021,2021-02-19 10:30:00-05:00,2021-03-19 10:30:00-04:00,2021-02-22 07:06:00+00:00,13493.982062487335,486,False,MID_VOL,0.99653743219256,0.0013042945379396751,0.99653743219256,0.002158273269500546,2021-02-22 07:00:00+00:00,120,2020-09-03,2021-02-19,f872e1b744d00610,True,True,64.25,58.0,blocked_window,,,,,,,
798_lower,lower,2021-02-22,2021,2021-02-10 10:30:00-05:00,2021-03-10 10:30:00-05:00,2021-02-22 07:47:00+00:00,13424.45039840004,527,False,MID_VOL,0.897646619538509,2.6333624794615406e-10,0.897646619538509,0.10235338019815478,2021-02-22 07:40:00+00:00,120,2020-09-03,2021-02-19,f872e1b744d00610,True,True,64.25,63.5,blocked_window,,,,,,,
803_lower,lower,2021-02-22,2021,2021-02-17 10:30:00-05:00,2021-03-17 10:30:00-04:00,2021-02-22 07:47:00+00:00,13420.857446890208,527,False,MID_VOL,0.897646619538509,2.6333624794615406e-10,0.897646619538509,0.10235338019815478,2021-02-22 07:40:00+00:00,120,2020-09-03,2021-02-19,f872e1b744d00610,True,True,64.25,63.5,blocked_window,,,,,,,
795_lower,lower,2021-02-22,2021,2021-02-05 10:30:00-05:00,2021-03-05 10:30:00-05:00,2021-02-22 08:30:00+00:00,13388.678340404182,570,False,MID_VOL,0.9970625294875552,4.5845527530795927e-08,0.9970625294875552,0.0029374246669173496,2021-02-22 08:25:00+00:00,120,2020-09-03,2021-02-19,f872e1b744d00610,True,True,84.75,75.5,blocked_window,,,,,,,
804_lower,lower,2021-02-22,2021,2021-02-18 10:30:00-05:00,2021-03-18 10:30:00-04:00,2021-02-22 15:38:00+00:00,13316.927214861696,998,True,HIGH_VOL,0.9999999999697867,1.725922063738128e-86,3.021331556301818e-11,0.9999999999697867,2021-02-22 15:30:00+00:00,120,2020-09-03,2021-02-19,f872e1b744d00610,True,True,53.25,54.75,,2021-02-22 15:38:00+00:00,2021-02-22 15:44:00+00:00,2021-02-22 15:45:00+00:00,2021-02-22 15:52:00+00:00,LOCK,5.475000000000364,0.10000000000000664
793_lower,lower,2021-02-22,2021,2021-02-03 10:30:00-05:00,2021-03-03 10:30:00-05:00,2021-02-22 20:35:00+00:00,13244.01621934458,1295,False,HIGH_VOL,0.6219521631297904,8.253649617381875e-13,0.3780478368693842,0.6219521631297904,2021-02-22 20:30:00+00:00,120,2020-09-03,2021-02-19,f872e1b744d00610,True,True,53.0,53.5,blocked_window,,,,,,,
794_lower,lower,2021-02-22,2021,2021-02-04 10:30:00-05:00,2021-03-04 10:30:00-05:00,2021-02-22 20:35:00+00:00,13238.159809850164,1295,False,HIGH_VOL,0.6219521631297904,8.253649617381875e-13,0.3780478368693842,0.6219521631297904,2021-02-22 20:30:00+00:00,120,2020-09-03,2021-02-19,f872e1b744d00610,True,True,53.0,53.5,blocked_window,,,,,,,
806_lower,lower,2021-02-23,2021,2021-02-22 10:30:00-05:00,2021-03-22 10:30:00-04:00,2021-02-23 09:03:00+00:00,13180.62114639175,603,False,HIGH_VOL,0.7613637210720892,0.00014772330733344214,0.23848855562057739,0.7613637210720892,2021-02-23 08:55:00+00:00,120,2020-09-04,2021-02-22,7133150bf752627a,True,True,123.75,92.75,blocked_window,,,,,,,
792_lower,lower,2021-02-23,2021,2021-02-02 10:30:00-05:00,2021-03-02 10:30:00-05:00,2021-02-23 09:13:00+00:00,13138.126875704074,613,False,HIGH_VOL,0.9999999932078104,1.2630569851601123e-19,6.792189561412505e-09,0.9999999932078104,2021-02-23 09:05:00+00:00,120,2020-09-04,2021-02-22,7133150bf752627a,True,True,123.75,92.75,blocked_window,,,,,,,
791_lower,lower,2021-02-23,2021,2021-02-01 10:30:00-05:00,2021-03-01 10:30:00-05:00,2021-02-23 14:50:00+00:00,12767.362877597,950,True,HIGH_VOL,1.0,3.1273130796929917e-235,4.027399136609304e-95,1.0,2021-02-23 14:45:00+00:00,120,2020-09-04,2021-02-22,7133150bf752627a,True,True,122.75,94.0,,2021-02-23 14:50:00+00:00,2021-02-23 14:52:00+00:00,2021-02-23 14:53:00+00:00,2021-02-23 15:00:00+00:00,TP,122.75,1.3058510638297873
807_upper,upper,2021-02-24,2021,2021-02-23 10:30:00-05:00,2021-03-23 10:30:00-04:00,2021-02-24 12:56:00+00:00,13294.905916763611,836,True,HIGH_VOL,0.9999997534626839,3.226631795548262e-10,2.462146529363228e-07,0.9999997534626839,2021-02-24 12:50:00+00:00,120,2020-09-07,2021-02-23,9b23d62ed074a10b,True,True,158.75,115.0,,2021-02-24 12:56:00+00:00,2021-02-24 13:32:00+00:00,2021-02-24 13:33:00+00:00,2021-02-24 13:49:00+00:00,TP,158.75,1.3804347826086956
809_lower,lower,2021-02-25,2021,2021-02-25 10:30:00-05:00,2021-03-25 10:30:00-04:00,2021-02-25 17:30:00+00:00,12933.843969004329,1110,False,HIGH_VOL,0.9999999998922385,3.4192402647194904e-76,1.0776143730630423e-10,0.9999999998922385,2021-02-25 17:25:00+00:00,120,2020-09-08,2021-02-24,ba18f0c07908b92d,True,True,108.75,88.5,blocked_window,,,,,,,
808_lower,lower,2021-02-25,2021,2021-02-24 10:30:00-05:00,2021-03-24 10:30:00-04:00,2021-02-25 20:36:00+00:00,12792.389509275925,1296,False,HIGH_VOL,0.9999999530903626,7.75147226199088e-63,4.690963731761247e-08,0.9999999530903626,2021-02-25 20:30:00+00:00,120,2020-09-08,2021-02-24,ba18f0c07908b92d,True,True,113.0,93.0,blocked_window,,,,,,,
812_lower,lower,2021-03-03,2021,2021-03-02 10:30:00-05:00,2021-03-30 10:30:00-04:00,2021-03-03 13:34:00+00:00,13016.401124013051,874,True,HIGH_VOL,0.867874165224344,4.80875800595399e-18,0.13212583477565595,0.867874165224344,2021-03-03 13:25:00+00:00,120,2020-09-14,2021-03-02,3dcf13d0ca1883f0,True,True,82.5,71.25,,2021-03-03 13:34:00+00:00,,,2021-03-03 14:43:00+00:00,SL,-71.25,-1.0
