level_id,level_idx,created_at,expiry_at,touched_at,session_date,year,side,contract,level,entry_price,entry_fill_type,forced_liquidation_ts,mfe,mfe_ts,minutes_to_mfe,mae,mae_ts,minutes_to_mae,mae_before_mfe,mfe_before_mae,cutoff_pnl,path_len_minutes,mfe_5m,mae_5m,mtm_5m,mfe_15m,mae_15m,mtm_15m,mfe_30m,mae_30m,mtm_30m,mfe_45m,mae_45m,mtm_45m,mfe_60m,mae_60m,mtm_60m,mfe_90m,mae_90m,mtm_90m,mfe_120m,mae_120m,mtm_120m,mfe_180m,mae_180m,mtm_180m
78_upper,78,2018-04-23 10:30:00-04:00,2018-05-21 10:30:00-04:00,2018-04-27 08:47:00-04:00,2018-04-27,2018,upper,NQM8,6767.945052421435,6767.945052421435,clean,2018-04-27 15:59:00-04:00,144.94505242143532,2018-04-27 10:55:00-04:00,128,-4.054947578564679,2018-04-27 09:03:00-04:00,16,True,False,106.19505242143532,432,0.9450524214353209,-2.804947578564679,-0.5549475785646791,1.6950524214353209,-3.554947578564679,-2.554947578564679,6.445052421435321,-4.054947578564679,5.195052421435321,27.44505242143532,-4.054947578564679,26.69505242143532,59.69505242143532,-4.054947578564679,45.19505242143532,94.44505242143532,-4.054947578564679,82.19505242143532,134.94505242143532,-4.054947578564679,119.94505242143532,144.94505242143532,-4.054947578564679,107.69505242143532
78_lower,78,2018-04-23 10:30:00-04:00,2018-05-21 10:30:00-04:00,2018-04-24 10:24:00-04:00,2018-04-24,2018,lower,NQM8,6615.554947578565,6615.554947578565,clean,2018-04-24 15:59:00-04:00,14.69505242143532,2018-04-24 10:54:00-04:00,30,-148.30494757856468,2018-04-24 14:05:00-04:00,221,False,True,-102.80494757856468,335,14.19505242143532,1.1950524214353209,7.695052421435321,14.19505242143532,-14.05494757856468,-5.804947578564679,14.69505242143532,-15.30494757856468,10.19505242143532,14.69505242143532,-42.30494757856468,-29.55494757856468,14.69505242143532,-53.55494757856468,-34.55494757856468,14.69505242143532,-53.55494757856468,-29.80494757856468,14.69505242143532,-65.05494757856468,-57.80494757856468,14.69505242143532,-102.55494757856468,-96.55494757856468
79_upper,79,2018-04-24 10:30:00-04:00,2018-05-22 10:30:00-04:00,2018-05-04 14:21:00-04:00,2018-05-04,2018,upper,NQM8,6772.587676911828,6772.587676911828,clean,2018-05-04 15:59:00-04:00,11.337676911827657,2018-05-04 15:56:00-04:00,95,-15.912323088172343,2018-05-04 14:44:00-04:00,23,True,False,-0.16232308817234298,98,1.587676911827657,-5.662323088172343,-4.662323088172343,1.587676911827657,-10.412323088172343,-5.912323088172343,1.587676911827657,-15.912323088172343,-10.912323088172343,1.587676911827657,-15.912323088172343,-5.662323088172343,2.587676911827657,-15.912323088172343,-1.912323088172343,6.337676911827657,-15.912323088172343,5.587676911827657,11.337676911827657,-15.912323088172343,-0.16232308817234298,11.337676911827657,-15.912323088172343,-0.16232308817234298
79_lower,79,2018-04-24 10:30:00-04:00,2018-05-22 10:30:00-04:00,2018-04-24 11:17:00-04:00,2018-04-24,2018,lower,NQM8,6567.287323088172,6567.287323088172,clean,2018-04-24 15:59:00-04:00,46.46267691182766,2018-04-24 11:45:00-04:00,28,-100.03732308817234,2018-04-24 14:05:00-04:00,168,False,True,-54.53732308817234,282,18.962676911827657,-5.287323088172343,18.462676911827657,31.712676911827657,-5.287323088172343,24.712676911827657,46.46267691182766,-5.287323088172343,36.21267691182766,46.46267691182766,-5.287323088172343,10.462676911827657,46.46267691182766,-11.037323088172343,-7.037323088172343,46.46267691182766,-45.28732308817234,-32.53732308817234,46.46267691182766,-51.03732308817234,-32.28732308817234,46.46267691182766,-100.03732308817234,-79.28732308817234
80_upper,80,2018-04-25 10:30:00-04:00,2018-05-23 10:30:00-04:00,2018-04-26 10:04:00-04:00,2018-04-26,2018,upper,NQM8,6618.426920574853,6618.426920574853,clean,2018-04-26 15:59:00-04:00,3.926920574853284,2018-04-26 10:05:00-04:00,1,-59.823079425146716,2018-04-26 15:04:00-04:00,300,False,True,-36.823079425146716,355,3.926920574853284,-16.073079425146716,-14.073079425146716,3.926920574853284,-25.323079425146716,-11.573079425146716,3.926920574853284,-25.323079425146716,-19.823079425146716,3.926920574853284,-26.573079425146716,-8.323079425146716,3.926920574853284,-28.323079425146716,-23.323079425146716,3.926920574853284,-29.573079425146716,-7.823079425146716,3.926920574853284,-29.573079425146716,-10.823079425146716,3.926920574853284,-29.573079425146716,-27.073079425146716
82_upper,82,2018-04-27 10:30:00-04:00,2018-05-25 10:30:00-04:00,2018-05-07 11:25:00-04:00,2018-05-07,2018,upper,NQM8,6848.3900421983635,6848.3900421983635,clean,2018-05-07 15:59:00-04:00,48.39004219836352,2018-05-07 15:23:00-04:00,238,-2.859957801636483,2018-05-07 14:32:00-04:00,187,True,False,21.640042198363517,274,8.390042198363517,0.890042198363517,1.890042198363517,9.140042198363517,0.890042198363517,7.890042198363517,15.640042198363517,0.890042198363517,5.390042198363517,15.640042198363517,0.890042198363517,5.390042198363517,15.640042198363517,0.890042198363517,9.640042198363517,23.890042198363517,0.890042198363517,18.890042198363517,29.640042198363517,0.890042198363517,18.640042198363517,29.640042198363517,0.890042198363517,10.390042198363517
82_lower,82,2018-04-27 10:30:00-04:00,2018-05-25 10:30:00-04:00,2018-04-30 12:15:00-04:00,2018-04-30,2018,lower,NQM8,6607.3599578016365,6607.3599578016365,clean,2018-04-30 15:59:00-04:00,33.89004219836352,2018-04-30 15:45:00-04:00,210,-11.859957801636483,2018-04-30 12:17:00-04:00,2,True,False,3.390042198363517,224,1.640042198363517,-11.859957801636483,0.39004219836351695,12.390042198363517,-11.859957801636483,10.140042198363517,16.390042198363517,-11.859957801636483,10.890042198363517,16.390042198363517,-11.859957801636483,13.640042198363517,16.390042198363517,-11.859957801636483,10.640042198363517,28.140042198363517,-11.859957801636483,26.640042198363517,30.140042198363517,-11.859957801636483,13.140042198363517,30.140042198363517,-11.859957801636483,22.640042198363517
83_upper,83,2018-04-30 10:30:00-04:00,2018-05-28 10:30:00-04:00,2018-05-04 12:39:00-04:00,2018-05-04,2018,upper,NQM8,6758.3103425193785,6758.3103425193785,clean,2018-05-04 15:59:00-04:00,16.060342519378537,2018-05-04 13:19:00-04:00,40,-30.189657480621463,2018-05-04 14:44:00-04:00,125,False,True,-14.439657480621463,200,2.560342519378537,-0.689657480621463,2.310342519378537,12.560342519378537,-0.689657480621463,7.060342519378537,12.810342519378537,-0.689657480621463,3.810342519378537,16.060342519378537,-0.689657480621463,6.560342519378537,16.060342519378537,-0.689657480621463,7.560342519378537,16.060342519378537,-13.439657480621463,-12.439657480621463,16.060342519378537,-24.689657480621463,-22.439657480621463,16.060342519378537,-30.189657480621463,-17.689657480621463
83_lower,83,2018-04-30 10:30:00-04:00,2018-05-28 10:30:00-04:00,2018-04-30 12:09:00-04:00,2018-04-30,2018,lower,NQM8,6612.5646574806215,6612.5646574806215,clean,2018-04-30 15:59:00-04:00,28.685342519378537,2018-04-30 15:45:00-04:00,216,-17.064657480621463,2018-04-30 12:17:00-04:00,8,True,False,-1.814657480621463,230,5.435342519378537,-4.814657480621463,-3.064657480621463,5.435342519378537,-17.064657480621463,-1.564657480621463,8.935342519378537,-17.064657480621463,4.935342519378537,11.185342519378537,-17.064657480621463,-8.064657480621463,11.185342519378537,-17.064657480621463,4.935342519378537,16.185342519378537,-17.064657480621463,14.935342519378537,24.935342519378537,-17.064657480621463,1.935342519378537,24.935342519378537,-17.064657480621463,8.935342519378537
84_upper,84,2018-05-01 10:30:00-04:00,2018-05-29 10:30:00-04:00,2018-05-01 15:50:00-04:00,2018-05-01,2018,upper,NQM8,6679.80807177099,6679.80807177099,clean,2018-05-01 15:59:00-04:00,0.5580717709899545,2018-05-01 15:51:00-04:00,1,-8.941928229010045,2018-05-01 15:57:00-04:00,7,False,True,-5.1919282290100455,9,0.5580717709899545,-8.191928229010045,-7.1919282290100455,0.5580717709899545,-8.941928229010045,-5.1919282290100455,0.5580717709899545,-8.941928229010045,-5.1919282290100455,0.5580717709899545,-8.941928229010045,-5.1919282290100455,0.5580717709899545,-8.941928229010045,-5.1919282290100455,0.5580717709899545,-8.941928229010045,-5.1919282290100455,0.5580717709899545,-8.941928229010045,-5.1919282290100455,0.5580717709899545,-8.941928229010045,-5.1919282290100455
85_upper,85,2018-05-02 10:30:00-04:00,2018-05-30 10:30:00-04:00,2018-05-04 13:50:00-04:00,2018-05-04,2018,upper,NQM8,6761.748374326349,6761.748374326349,clean,2018-05-04 15:59:00-04:00,2.9983743263492215,2018-05-04 13:51:00-04:00,1,-26.75162567365078,2018-05-04 14:44:00-04:00,54,False,True,-11.001625673650778,129,2.9983743263492215,-2.0016256736507785,-1.0016256736507785,2.9983743263492215,-10.001625673650778,-9.501625673650778,2.9983743263492215,-10.001625673650778,-8.501625673650778,2.9983743263492215,-21.25162567365078,-17.50162567365078,2.9983743263492215,-26.75162567365078,-22.25162567365078,2.9983743263492215,-26.75162567365078,-10.751625673650778,2.9983743263492215,-26.75162567365078,-8.001625673650778,2.9983743263492215,-26.75162567365078,-11.001625673650778
86_upper,86,2018-05-03 10:30:00-04:00,2018-05-31 10:30:00-04:00,2018-05-04 10:25:00-04:00,2018-05-04,2018,upper,NQM8,6692.836225843241,6692.836225843241,clean,2018-05-04 15:59:00-04:00,-1.1637741567592457,2018-05-04 10:26:00-04:00,1,-95.66377415675925,2018-05-04 14:44:00-04:00,259,False,True,-79.91377415675925,334,-1.1637741567592457,-11.663774156759246,-10.413774156759246,-1.1637741567592457,-34.413774156759246,-33.413774156759246,-1.1637741567592457,-42.913774156759246,-41.913774156759246,-1.1637741567592457,-50.163774156759246,-43.413774156759246,-1.1637741567592457,-51.163774156759246,-47.663774156759246,-1.1637741567592457,-61.163774156759246,-48.413774156759246,-1.1637741567592457,-61.913774156759246,-60.163774156759246,-1.1637741567592457,-66.16377415675925,-58.663774156759246
87_upper,87,2018-05-04 10:30:00-04:00,2018-06-01 10:30:00-04:00,2018-05-04 11:04:00-04:00,2018-05-04,2018,upper,NQM8,6742.684420396847,6742.684420396847,clean,2018-05-04 15:59:00-04:00,11.18442039684669,2018-05-04 11:18:00-04:00,14,-45.81557960315331,2018-05-04 14:44:00-04:00,220,False,True,-30.06557960315331,295,10.93442039684669,0.93442039684669,6.68442039684669,11.18442039684669,0.93442039684669,8.43442039684669,11.18442039684669,-8.06557960315331,-6.06557960315331,11.18442039684669,-11.31557960315331,0.18442039684668998,11.18442039684669,-11.31557960315331,-6.06557960315331,11.18442039684669,-14.31557960315331,-11.06557960315331,11.18442039684669,-16.31557960315331,-6.56557960315331,11.18442039684669,-26.81557960315331,-24.06557960315331
88_upper,88,2018-05-07 10:30:00-04:00,2018-06-04 10:30:00-04:00,2018-05-09 13:28:00-04:00,2018-05-09,2018,upper,NQM8,6878.313510620334,6878.313510620334,clean,2018-05-09 15:59:00-04:00,-1.1864893796664546,2018-05-09 13:29:00-04:00,1,-22.686489379666455,2018-05-09 14:50:00-04:00,82,False,True,-16.936489379666455,151,-1.1864893796664546,-8.186489379666455,-5.186489379666455,-1.1864893796664546,-8.686489379666455,-7.436489379666455,-1.1864893796664546,-16.686489379666455,-11.686489379666455,-1.1864893796664546,-20.686489379666455,-19.686489379666455,-1.1864893796664546,-20.686489379666455,-6.686489379666455,-1.1864893796664546,-22.686489379666455,-18.686489379666455,-1.1864893796664546,-22.686489379666455,-11.436489379666455,-1.1864893796664546,-22.686489379666455,-16.936489379666455
89_upper,89,2018-05-08 10:30:00-04:00,2018-06-05 10:30:00-04:00,2018-05-09 12:49:00-04:00,2018-05-09,2018,upper,NQM8,6872.813918585391,6872.813918585391,clean,2018-05-09 15:59:00-04:00,7.063918585390638,2018-05-09 13:18:00-04:00,29,-28.18608141460936,2018-05-09 14:50:00-04:00,121,False,True,-22.43608141460936,190,2.8139185853906383,-0.6860814146093617,2.3139185853906383,5.063918585390638,-3.9360814146093617,-0.6860814146093617,7.063918585390638,-3.9360814146093617,5.063918585390638,7.063918585390638,-13.686081414609362,-10.936081414609362,7.063918585390638,-18.93608141460936,-17.93608141460936,7.063918585390638,-26.18608141460936,-18.43608141460936,7.063918585390638,-26.18608141460936,-23.68608141460936,7.063918585390638,-28.18608141460936,-16.18608141460936
90_upper,90,2018-05-09 10:30:00-04:00,2018-06-06 10:30:00-04:00,2018-05-09 13:46:00-04:00,2018-05-09,2018,upper,NQM8,6887.469288124856,6887.469288124856,clean,2018-05-09 15:59:00-04:00,4.219288124855666,2018-05-09 14:26:00-04:00,40,-13.530711875144334,2018-05-09 14:50:00-04:00,64,False,True,-7.780711875144334,133,0.21928812485566596,-5.280711875144334,-3.280711875144334,0.21928812485566596,-7.530711875144334,-0.780711875144334,0.46928812485566596,-11.530711875144334,-10.280711875144334,4.219288124855666,-11.530711875144334,-0.780711875144334,4.219288124855666,-11.530711875144334,-6.780711875144334,4.219288124855666,-13.530711875144334,-3.530711875144334,4.219288124855666,-13.530711875144334,0.21928812485566596,4.219288124855666,-13.530711875144334,-7.780711875144334
91_upper,91,2018-05-10 10:30:00-04:00,2018-06-07 10:30:00-04:00,2018-05-10 13:10:00-04:00,2018-05-10,2018,upper,NQM8,6969.484773303996,6969.484773303996,clean,2018-05-10 15:59:00-04:00,32.98477330399601,2018-05-10 14:40:00-04:00,90,-1.7652266960039924,2018-05-10 15:50:00-04:00,160,False,True,1.9847733039960076,169,5.984773303996008,-0.015226696003992402,3.9847733039960076,5.984773303996008,-0.7652266960039924,3.4847733039960076,11.734773303996008,-0.7652266960039924,10.734773303996008,24.234773303996008,-0.7652266960039924,23.484773303996008,28.734773303996008,-0.7652266960039924,14.984773303996008,32.98477330399601,-0.7652266960039924,30.984773303996008,32.98477330399601,-0.7652266960039924,20.234773303996008,32.98477330399601,-1.7652266960039924,1.9847733039960076
91_lower,91,2018-05-10 10:30:00-04:00,2018-06-07 10:30:00-04:00,2018-05-15 09:55:00-04:00,2018-05-15,2018,lower,NQM8,6870.515226696004,6870.515226696004,clean,2018-05-15 15:59:00-04:00,37.73477330399601,2018-05-15 10:39:00-04:00,44,-16.265226696003992,2018-05-15 14:01:00-04:00,246,False,True,18.734773303996008,364,3.2347733039960076,-10.515226696003992,-2.7652266960039924,8.234773303996008,-10.515226696003992,8.234773303996008,22.484773303996008,-10.515226696003992,17.234773303996008,37.73477330399601,-10.515226696003992,29.984773303996008,37.73477330399601,-10.515226696003992,11.234773303996008,37.73477330399601,-10.515226696003992,6.734773303996008,37.73477330399601,-10.515226696003992,12.734773303996008,37.73477330399601,-10.515226696003992,13.234773303996008
92_upper,92,2018-05-11 10:30:00-04:00,2018-06-08 10:30:00-04:00,2018-05-14 10:30:00-04:00,2018-05-14,2018,upper,NQM8,7007.349699090812,7007.349699090812,clean,2018-05-14 15:59:00-04:00,48.849699090811555,2018-05-14 14:17:00-04:00,227,-6.150300909188445,2018-05-14 10:42:00-04:00,12,True,False,38.099699090811555,329,1.849699090811555,-4.400300909188445,-2.150300909188445,2.599699090811555,-6.150300909188445,2.599699090811555,10.349699090811555,-6.150300909188445,7.349699090811555,10.349699090811555,-6.150300909188445,3.599699090811555,13.849699090811555,-6.150300909188445,11.349699090811555,21.849699090811555,-6.150300909188445,16.349699090811555,22.849699090811555,-6.150300909188445,10.099699090811555,42.849699090811555,-6.150300909188445,38.599699090811555
92_lower,92,2018-05-11 10:30:00-04:00,2018-06-08 10:30:00-04:00,2018-05-15 09:32:00-04:00,2018-05-15,2018,lower,NQM8,6900.775300909188,6900.775300909188,clean,2018-05-15 15:59:00-04:00,7.474699090811555,2018-05-15 10:39:00-04:00,67,-46.525300909188445,2018-05-15 14:01:00-04:00,269,False,True,-11.525300909188445,387,-2.025300909188445,-15.025300909188445,-5.525300909188445,-2.025300909188445,-26.025300909188445,-21.275300909188445,-2.025300909188445,-40.775300909188445,-30.775300909188445,-2.025300909188445,-40.775300909188445,-23.525300909188445,-2.025300909188445,-40.775300909188445,-6.775300909188445,7.474699090811555,-40.775300909188445,-17.275300909188445,7.474699090811555,-40.775300909188445,-20.025300909188445,7.474699090811555,-40.775300909188445,-23.525300909188445
93_upper,93,2018-05-14 10:30:00-04:00,2018-06-11 10:30:00-04:00,2018-06-01 09:55:00-04:00,2018-06-01,2018,upper,NQM8,7036.581952490742,7036.581952490742,clean,2018-06-01 15:59:00-04:00,16.33195249074197,2018-06-01 10:16:00-04:00,21,-53.91804750925803,2018-06-01 13:25:00-04:00,210,False,True,-49.66804750925803,364,3.331952490741969,-1.668047509258031,1.331952490741969,4.331952490741969,-4.168047509258031,0.8319524907419691,16.33195249074197,-24.91804750925803,-20.41804750925803,16.33195249074197,-24.91804750925803,-18.91804750925803,16.33195249074197,-33.91804750925803,-31.91804750925803,16.33195249074197,-38.16804750925803,-35.16804750925803,16.33195249074197,-45.41804750925803,-45.16804750925803,16.33195249074197,-49.16804750925803,-44.41804750925803
93_lower,93,2018-05-14 10:30:00-04:00,2018-06-11 10:30:00-04:00,2018-05-15 08:39:00-04:00,2018-05-15,2018,lower,NQM8,6928.543047509258,6928.543047509258,clean,2018-05-15 15:59:00-04:00,1.456952490741969,2018-05-15 08:40:00-04:00,1,-74.29304750925803,2018-05-15 14:01:00-04:00,322,False,True,-39.29304750925803,440,1.456952490741969,-3.043047509258031,-2.293047509258031,1.456952490741969,-19.54304750925803,-19.04304750925803,1.456952490741969,-24.54304750925803,-13.043047509258031,1.456952490741969,-26.04304750925803,-19.29304750925803,1.456952490741969,-42.79304750925803,-39.54304750925803,1.456952490741969,-68.54304750925803,-55.04304750925803,1.456952490741969,-68.54304750925803,-24.04304750925803,1.456952490741969,-68.54304750925803,-50.79304750925803
94_upper,94,2018-05-15 10:30:00-04:00,2018-06-12 10:30:00-04:00,2018-05-24 03:19:00-04:00,2018-05-24,2018,upper,NQM8,6971.765545524388,6971.765545524388,clean,2018-05-24 15:59:00-04:00,86.51554552438756,2018-05-24 11:00:00-04:00,461,-1.9844544756124378,2018-05-24 03:22:00-04:00,3,True,False,17.515545524387562,760,4.765545524387562,-1.9844544756124378,2.765545524387562,4.765545524387562,-1.9844544756124378,1.7655455243875622,7.765545524387562,-1.9844544756124378,4.515545524387562,7.765545524387562,-1.9844544756124378,3.515545524387562,9.765545524387562,-1.9844544756124378,7.515545524387562,9.765545524387562,-1.9844544756124378,0.2655455243875622,9.765545524387562,-1.9844544756124378,4.765545524387562,9.765545524387562,-1.9844544756124378,5.515545524387562
94_lower,94,2018-05-15 10:30:00-04:00,2018-06-12 10:30:00-04:00,2018-05-23 05:42:00-04:00,2018-05-23,2018,lower,NQM8,6829.859454475612,6829.859454475612,clean,2018-05-23 15:59:00-04:00,131.14054552438756,2018-05-23 15:59:00-04:00,617,1.8905455243875622,2018-05-23 06:20:00-04:00,38,True,False,130.14054552438756,617,6.140545524387562,2.390545524387562,5.390545524387562,11.140545524387562,2.390545524387562,4.390545524387562,11.140545524387562,2.390545524387562,7.140545524387562,11.140545524387562,1.8905455243875622,8.890545524387562,13.890545524387562,1.8905455243875622,11.640545524387562,18.140545524387562,1.8905455243875622,16.140545524387562,18.140545524387562,1.8905455243875622,12.140545524387562,18.390545524387562,1.8905455243875622,17.640545524387562
95_upper,95,2018-05-16 10:30:00-04:00,2018-06-13 10:30:00-04:00,2018-05-17 10:57:00-04:00,2018-05-17,2018,upper,NQM8,6960.568010688974,6960.568010688974,clean,2018-05-17 15:59:00-04:00,85.56801068897403,2018-05-17 14:04:00-04:00,187,-1.4319893110259727,2018-05-17 10:59:00-04:00,2,True,False,53.06801068897403,302,4.818010688974027,-1.4319893110259727,3.5680106889740273,10.318010688974027,-1.4319893110259727,7.068010688974027,13.318010688974027,-1.4319893110259727,11.318010688974027,18.818010688974027,-1.4319893110259727,14.318010688974027,24.818010688974027,-1.4319893110259727,22.568010688974027,28.318010688974027,-1.4319893110259727,19.568010688974027,46.56801068897403,-1.4319893110259727,42.31801068897403,68.31801068897403,-1.4319893110259727,61.81801068897403
95_lower,95,2018-05-16 10:30:00-04:00,2018-06-13 10:30:00-04:00,2018-05-23 03:30:00-04:00,2018-05-23,2018,lower,NQM8,6851.181989311026,6851.181989311026,clean,2018-05-23 15:59:00-04:00,109.81801068897403,2018-05-23 15:59:00-04:00,749,-21.431989311025973,2018-05-23 05:42:00-04:00,132,True,False,108.81801068897403,749,0.8180106889740273,-5.681989311025973,0.3180106889740273,8.818010688974027,-5.681989311025973,8.818010688974027,13.818010688974027,-5.681989311025973,0.06801068897402729,13.818010688974027,-6.681989311025973,-6.681989311025973,13.818010688974027,-16.681989311025973,-13.681989311025973,13.818010688974027,-16.681989311025973,-11.431989311025973,13.818010688974027,-16.681989311025973,-13.681989311025973,13.818010688974027,-21.431989311025973,-11.431989311025973
96_upper,96,2018-05-17 10:30:00-04:00,2018-06-14 10:30:00-04:00,2018-05-24 03:19:00-04:00,2018-05-24,2018,upper,NQM8,6973.725303921158,6973.725303921158,clean,2018-05-24 15:59:00-04:00,88.47530392115823,2018-05-24 11:00:00-04:00,461,-0.02469607884177094,2018-05-24 03:22:00-04:00,3,True,False,19.47530392115823,760,6.725303921158229,-0.02469607884177094,4.725303921158229,6.725303921158229,-0.02469607884177094,3.725303921158229,9.725303921158229,-0.02469607884177094,6.475303921158229,9.725303921158229,-0.02469607884177094,5.475303921158229,11.725303921158229,-0.02469607884177094,9.475303921158229,11.725303921158229,-0.02469607884177094,2.225303921158229,11.725303921158229,-0.02469607884177094,6.725303921158229,11.725303921158229,-0.02469607884177094,7.475303921158229
96_lower,96,2018-05-17 10:30:00-04:00,2018-06-14 10:30:00-04:00,2018-05-23 03:24:00-04:00,2018-05-23,2018,lower,NQM8,6862.149696078842,6862.149696078842,clean,2018-05-23 15:59:00-04:00,98.85030392115823,2018-05-23 15:59:00-04:00,755,-32.39969607884177,2018-05-23 05:42:00-04:00,138,True,False,97.85030392115823,755,-2.899696078841771,-10.899696078841771,-9.149696078841771,-2.899696078841771,-16.64969607884177,-7.649696078841771,2.850303921158229,-16.64969607884177,-7.899696078841771,2.850303921158229,-17.14969607884177,-14.899696078841771,2.850303921158229,-25.64969607884177,-24.39969607884177,2.850303921158229,-27.64969607884177,-18.89969607884177,2.850303921158229,-27.64969607884177,-21.89969607884177,2.850303921158229,-32.39969607884177,-24.64969607884177
97_upper,97,2018-05-18 10:30:00-04:00,2018-06-15 10:30:00-04:00,2018-05-20 18:00:00-04:00,2018-05-21,2018,upper,NQM8,6935.473866313412,6935.473866313412,clean,2018-05-21 15:59:00-04:00,53.973866313412145,2018-05-21 11:34:00-04:00,1041,-21.526133686587855,2018-05-21 09:44:00-04:00,931,True,False,23.473866313412145,1306,3.2238663134121452,-12.276133686587855,-8.276133686587855,3.4738663134121452,-12.276133686587855,3.2238663134121452,7.723866313412145,-12.276133686587855,3.9738663134121452,13.223866313412145,-12.276133686587855,10.973866313412145,14.723866313412145,-12.276133686587855,13.723866313412145,14.723866313412145,-12.276133686587855,4.223866313412145,14.723866313412145,-12.276133686587855,2.4738663134121452,14.723866313412145,-12.276133686587855,5.473866313412145
97_lower,97,2018-05-18 10:30:00-04:00,2018-06-15 10:30:00-04:00,2018-05-23 05:42:00-04:00,2018-05-23,2018,lower,NQM8,6830.651133686588,6830.651133686588,clean,2018-05-23 15:59:00-04:00,130.34886631341215,2018-05-23 15:59:00-04:00,617,1.0988663134121452,2018-05-23 06:20:00-04:00,38,True,False,129.34886631341215,617,5.348866313412145,1.5988663134121452,4.598866313412145,10.348866313412145,1.5988663134121452,3.5988663134121452,10.348866313412145,1.5988663134121452,6.348866313412145,10.348866313412145,1.0988663134121452,8.098866313412145,13.098866313412145,1.0988663134121452,10.848866313412145,17.348866313412145,1.0988663134121452,15.348866313412145,17.348866313412145,1.0988663134121452,11.348866313412145,17.598866313412145,1.0988663134121452,16.848866313412145
98_upper,98,2018-05-21 10:30:00-04:00,2018-06-18 10:30:00-04:00,2018-05-24 21:33:00-04:00,2018-05-25,2018,upper,NQM8,6988.503726657311,6988.503726657311,clean,2018-05-25 15:59:00-04:00,46.003726657310835,2018-05-25 09:34:00-04:00,721,-15.246273342689165,2018-05-24 21:34:00-04:00,1,True,False,25.003726657310835,1106,-3.2462733426891646,-15.246273342689165,-8.496273342689165,-2.4962733426891646,-15.246273342689165,-3.2462733426891646,1.5037266573108354,-15.246273342689165,-0.9962733426891646,2.0037266573108354,-15.246273342689165,1.0037266573108354,3.0037266573108354,-15.246273342689165,0.003726657310835435,3.2537266573108354,-15.246273342689165,1.2537266573108354,3.2537266573108354,-15.246273342689165,-1.9962733426891646,8.753726657310835,-15.246273342689165,6.503726657310835
98_lower,98,2018-05-21 10:30:00-04:00,2018-06-18 10:30:00-04:00,2018-05-22 21:51:00-04:00,2018-05-23,2018,lower,NQM8,6878.121273342689,6878.121273342689,clean,2018-05-23 15:59:00-04:00,82.87872665731084,2018-05-23 15:59:00-04:00,1088,-48.371273342689165,2018-05-23 05:42:00-04:00,471,True,False,81.87872665731084,1088,1.6287266573108354,-0.8712733426891646,-0.37127334268916456,1.6287266573108354,-2.8712733426891646,-0.37127334268916456,4.378726657310835,-2.8712733426891646,1.1287266573108354,4.378726657310835,-3.1212733426891646,0.6287266573108354,4.378726657310835,-3.1212733426891646,-1.6212733426891646,4.378726657310835,-10.621273342689165,-5.121273342689165,4.378726657310835,-10.621273342689165,-4.371273342689165,4.378726657310835,-10.621273342689165,2.1287266573108354
99_upper,99,2018-05-22 10:30:00-04:00,2018-06-19 10:30:00-04:00,2018-05-24 21:34:00-04:00,2018-05-25,2018,upper,NQM8,7003.623323695436,7003.623323695436,clean,2018-05-25 15:59:00-04:00,61.12332369543583,2018-05-25 09:34:00-04:00,720,1.123323695435829,2018-05-24 21:35:00-04:00,1,True,False,40.12332369543583,1105,8.373323695435829,1.123323695435829,7.873323695435829,12.623323695435829,1.123323695435829,10.123323695435829,16.62332369543583,1.123323695435829,13.873323695435829,17.12332369543583,1.123323695435829,14.873323695435829,18.12332369543583,1.123323695435829,15.623323695435829,18.37332369543583,1.123323695435829,15.373323695435829,18.37332369543583,1.123323695435829,13.373323695435829,23.87332369543583,1.123323695435829,21.37332369543583
99_lower,99,2018-05-22 10:30:00-04:00,2018-06-19 10:30:00-04:00,2018-05-22 23:06:00-04:00,2018-05-23,2018,lower,NQM8,6869.126676304564,6869.126676304564,clean,2018-05-23 15:59:00-04:00,91.87332369543583,2018-05-23 15:59:00-04:00,1013,-39.37667630456417,2018-05-23 05:42:00-04:00,396,True,False,90.87332369543583,1013,1.623323695435829,-1.376676304564171,1.123323695435829,4.123323695435829,-1.376676304564171,3.873323695435829,6.373323695435829,-1.376676304564171,3.373323695435829,6.373323695435829,-1.376676304564171,4.623323695435829,6.373323695435829,-1.376676304564171,4.623323695435829,11.873323695435829,-1.376676304564171,9.873323695435829,12.623323695435829,-1.376676304564171,8.873323695435829,14.123323695435829,-1.376676304564171,11.623323695435829
100_upper,100,2018-05-23 10:30:00-04:00,2018-06-20 10:30:00-04:00,2018-05-23 14:08:00-04:00,2018-05-23,2018,upper,NQM8,6927.617134834054,6927.617134834054,clean,2018-05-23 15:59:00-04:00,6.8671348340540135,2018-05-23 14:12:00-04:00,4,-33.38286516594599,2018-05-23 15:59:00-04:00,111,False,True,-32.38286516594599,111,6.8671348340540135,-6.6328651659459865,5.1171348340540135,6.8671348340540135,-8.632865165945987,0.3671348340540135,6.8671348340540135,-8.632865165945987,3.6171348340540135,6.8671348340540135,-8.632865165945987,-2.1328651659459865,6.8671348340540135,-16.882865165945987,-11.632865165945987,6.8671348340540135,-20.382865165945987,-17.132865165945987,6.8671348340540135,-33.38286516594599,-32.38286516594599,6.8671348340540135,-33.38286516594599,-32.38286516594599
