sess_date,year,side,touched_at,level,anchor,cap,pnl_be60,exit_be60,mae,mfe,uw60,be_dd
2019-10-11,2019,upper,2019-10-11 04:10:00-04:00,7816.801037077112,18.75,28.125,-28.125,SL,-29.949,0.301,,False
2019-10-15,2019,upper,2019-10-15 10:27:00-04:00,7922.282429616186,30.75,46.125,-0.0,BE,-35.218,1.782,True,True
2019-10-15,2019,upper,2019-10-15 10:40:00-04:00,7943.843644046412,30.75,46.125,-0.0,BE,-13.656,11.594,False,False
2019-10-15,2019,upper,2019-10-15 10:56:00-04:00,7950.682805928566,30.75,46.125,-0.0,BE,-6.817,18.433,False,False
2019-10-17,2019,upper,2019-10-17 05:31:00-04:00,7971.955612648202,18.75,28.125,-0.0,BE,-22.794,0.0,True,True
2019-10-17,2019,upper,2019-10-17 05:34:00-04:00,7985.241452461576,18.75,28.125,-0.0,BE,-9.509,9.741,False,False
2019-10-17,2019,upper,2019-10-17 05:34:00-04:00,7986.951446281968,18.75,28.125,-0.0,BE,-7.799,18.451,False,False
2019-10-18,2019,lower,2019-10-18 10:35:00-04:00,7912.521825537877,23.5,35.25,0.0,BE,-15.272,5.728,True,True
2019-10-22,2019,upper,2019-10-22 09:34:00-04:00,7986.401104246743,10.25,15.375,15.375,TP,0.0,15.651,,False
2019-10-24,2019,upper,2019-10-24 03:15:00-04:00,7934.28716641723,14.0,21.0,-0.0,BE,-6.213,17.787,False,False
2019-10-25,2019,upper,2019-10-25 10:50:00-04:00,8007.758089508419,46.25,69.375,-0.0,BE,-31.992,7.008,True,True
2019-10-30,2019,lower,2019-10-30 10:03:00-04:00,8030.131719428886,35.25,52.875,0.0,BE,-9.632,37.868,False,False
2019-10-30,2019,lower,2019-10-30 10:04:00-04:00,8021.348177926654,35.25,52.875,52.875,TP,0.0,58.152,False,False
2019-11-01,2019,upper,2019-11-01 09:54:00-04:00,8143.651822073346,35.5,53.25,-0.0,BE,-18.098,15.402,True,True
2019-11-04,2019,upper,2019-11-04 05:02:00-05:00,8206.423598005367,11.25,16.875,-0.0,BE,-11.826,1.674,True,True
2019-11-07,2019,upper,2019-11-07 10:16:00-05:00,8264.95911284065,27.0,40.5,-0.0,BE,-8.291,7.709,True,True
2019-11-12,2019,upper,2019-11-12 10:19:00-05:00,8281.578124415639,21.75,32.625,-0.0,BE,-17.422,0.828,True,True
2019-11-12,2019,upper,2019-11-12 10:20:00-05:00,8282.358070710947,21.75,32.625,-0.0,BE,-17.892,0.858,True,True
2019-11-12,2019,upper,2019-11-12 10:37:00-05:00,8288.247810213234,21.75,32.625,-0.0,BE,-12.002,5.248,True,True
2019-11-15,2019,upper,2019-11-14 20:15:00-05:00,8303.323514829619,34.5,51.75,-0.0,BE,-5.176,9.824,False,False
2019-11-15,2019,upper,2019-11-14 21:56:00-05:00,8306.876726080602,10.75,16.125,16.125,TP,-1.623,16.127,False,False
2019-11-15,2019,upper,2019-11-15 08:48:00-05:00,8308.599787545481,11.75,17.625,17.625,TP,-12.15,19.6,False,False
2019-11-18,2019,upper,2019-11-18 02:16:00-05:00,8325.258197873129,5.0,7.5,-7.5,SL,-41.742,0.0,,False
2019-11-19,2019,upper,2019-11-19 03:23:00-05:00,8363.69098040014,6.25,9.375,9.375,TP,-0.809,9.941,,False
2019-11-20,2019,lower,2019-11-20 03:54:00-05:00,8296.92587972569,24.75,37.125,0.0,BE,-4.426,13.574,False,False
2019-11-25,2019,upper,2019-11-25 09:34:00-05:00,8337.282692203938,14.5,21.75,-21.75,SL,-23.467,1.533,,False
2019-11-26,2019,upper,2019-11-25 20:46:00-05:00,8414.82412027431,21.25,31.875,31.875,TP,-7.176,32.074,False,False
2019-11-26,2019,upper,2019-11-25 20:46:00-05:00,8400.926662617732,21.25,31.875,31.875,TP,-21.073,32.927,False,False
2019-12-02,2019,lower,2019-12-02 09:30:00-05:00,8403.609446385071,19.75,29.625,-29.625,SL,-35.609,0.391,,False
2019-12-03,2019,lower,2019-12-03 07:45:00-05:00,8261.172082087238,21.0,31.5,-31.5,SL,-32.672,6.578,,False
2019-12-04,2019,upper,2019-12-04 04:07:00-05:00,8288.801957918473,27.25,40.875,-0.0,BE,-25.448,6.802,True,True
2019-12-06,2019,upper,2019-12-06 08:41:00-05:00,8372.8689328482,13.5,20.25,-0.0,BE,-11.881,4.869,True,True
2019-12-10,2019,lower,2019-12-10 03:52:00-05:00,8329.83248049312,6.0,9.0,-9.0,SL,-11.332,0.0,,False
2019-12-12,2019,upper,2019-12-12 09:38:00-05:00,8446.178824150378,22.0,33.0,-33.0,SL,-35.321,8.679,,False
2019-12-13,2019,upper,2019-12-13 05:31:00-05:00,8544.400039693046,9.0,13.5,13.5,TP,-4.6,18.65,False,False
2019-12-16,2019,upper,2019-12-16 09:45:00-05:00,8594.903059526845,9.5,14.25,-14.25,SL,-14.347,1.903,,False
2019-12-26,2019,upper,2019-12-26 09:45:00-05:00,8756.55477276877,12.75,19.125,-0.0,BE,-9.445,2.055,True,True
2019-12-30,2019,lower,2019-12-30 09:38:00-05:00,8742.97249466529,13.25,19.875,-19.875,SL,-20.972,2.028,,False
2020-01-03,2020,lower,2020-01-03 05:56:00-05:00,8743.715344071625,33.5,50.25,50.25,TP,-8.465,51.785,False,False
2020-01-07,2020,upper,2020-01-06 21:23:00-05:00,8881.00840595395,14.0,21.0,-0.0,BE,-5.742,11.758,False,False
2020-01-08,2020,lower,2020-01-07 19:32:00-05:00,8696.61659404605,120.25,180.375,180.375,TP,-18.617,188.633,False,False
2020-01-08,2020,lower,2020-01-07 19:38:00-05:00,8685.372862250453,120.25,180.375,180.375,TP,-7.373,188.877,False,False
2020-01-08,2020,lower,2020-01-07 19:38:00-05:00,8689.775988051686,120.25,180.375,180.375,TP,-11.776,184.474,False,False
2020-01-17,2020,upper,2020-01-17 04:51:00-05:00,9163.275526241003,17.75,26.625,-0.0,BE,-9.224,1.026,True,True
2020-01-21,2020,lower,2020-01-20 21:35:00-05:00,9121.972242453598,39.75,59.625,0.0,BE,-0.722,12.278,False,False
2020-01-22,2020,upper,2020-01-21 21:51:00-05:00,9221.951137059525,11.5,17.25,-0.0,BE,-13.549,2.451,True,True
2020-01-22,2020,upper,2020-01-21 21:51:00-05:00,9212.777757546402,11.5,17.25,-17.25,SL,-20.722,0.0,,False
2020-01-23,2020,lower,2020-01-23 09:35:00-05:00,9157.475099792833,17.75,26.625,26.625,TP,-3.475,29.525,,False
2020-01-24,2020,upper,2020-01-24 03:07:00-05:00,9274.55896358009,7.0,10.5,-10.5,SL,-11.191,5.809,,False
2020-01-27,2020,lower,2020-01-27 05:03:00-05:00,8991.946156459002,48.0,72.0,0.0,BE,-49.446,6.804,True,True
2020-01-27,2020,lower,2020-01-27 05:12:00-05:00,8990.4850459068,48.0,72.0,0.0,BE,-47.985,2.515,True,True
2020-01-27,2020,lower,2020-01-27 05:21:00-05:00,8961.298613170124,48.0,72.0,0.0,BE,-18.799,37.451,False,False
2020-01-27,2020,lower,2020-01-27 06:00:00-05:00,8950.865943718176,47.75,71.625,0.0,BE,-6.616,47.884,False,False
2020-01-27,2020,lower,2020-01-27 09:30:00-05:00,8937.7482854863,21.25,31.875,31.875,TP,-3.998,33.502,,False
2020-01-28,2020,upper,2020-01-28 10:25:00-05:00,9053.02925865888,38.75,58.125,-0.0,BE,-34.721,4.529,True,True
2020-01-30,2020,lower,2020-01-30 02:06:00-05:00,9012.488205660382,19.5,29.25,29.25,TP,-8.988,40.262,False,False
2020-02-04,2020,upper,2020-02-04 03:23:00-05:00,9218.804595713065,28.0,42.0,-0.0,BE,-9.195,7.305,False,False
2020-02-04,2020,upper,2020-02-04 07:40:00-05:00,9252.011794339618,19.0,28.5,-0.0,BE,-12.488,5.262,True,True
2020-02-04,2020,upper,2020-02-04 10:40:00-05:00,9289.789046206857,49.0,73.5,-0.0,BE,-35.961,10.289,True,True
2020-02-04,2020,upper,2020-02-04 10:42:00-05:00,9294.399900207167,49.0,73.5,-0.0,BE,-31.35,14.9,True,True
2020-02-11,2020,upper,2020-02-10 20:45:00-05:00,9567.69569543655,32.5,48.75,-0.0,BE,-15.554,1.196,True,True
2020-02-14,2020,upper,2020-02-13 22:02:00-05:00,9650.077889608092,21.0,31.5,31.5,TP,-4.172,33.078,False,False
2020-02-17,2020,upper,2020-02-16 20:47:00-05:00,9673.031877068039,13.25,19.875,-0.0,BE,-3.718,5.532,False,False
2020-02-17,2020,upper,2020-02-17 00:41:00-05:00,9676.808177323495,4.25,6.375,-6.375,SL,-10.692,4.058,,False
2020-02-19,2020,upper,2020-02-19 07:58:00-05:00,9684.604784625351,9.5,14.25,-0.0,BE,-0.895,7.855,False,False
2020-02-19,2020,upper,2020-02-19 09:36:00-05:00,9706.908512159982,8.75,13.125,-13.125,SL,-14.091,10.659,,False
2020-02-21,2020,lower,2020-02-21 09:49:00-05:00,9489.093122931961,21.5,32.25,32.25,TP,-6.593,34.407,,False
2020-02-21,2020,lower,2020-02-21 09:49:00-05:00,9500.395215374649,21.5,32.25,0.0,BE,-27.645,30.355,True,True
2020-02-24,2020,lower,2020-02-23 21:27:00-05:00,9281.154486973353,19.5,29.25,0.0,BE,-28.154,5.346,True,True
2020-02-24,2020,lower,2020-02-24 04:16:00-05:00,9156.767105704166,87.0,130.5,0.0,BE,-31.767,30.733,False,False
2020-02-27,2020,lower,2020-02-26 22:58:00-05:00,8724.757467992544,50.25,75.375,0.0,BE,-23.757,16.743,True,True
2020-03-02,2020,upper,2020-03-01 20:31:00-05:00,8455.361761076416,73.25,109.875,-0.0,BE,-59.388,23.612,True,True
2020-03-06,2020,lower,2020-03-05 22:53:00-05:00,8551.275749585217,56.25,84.375,0.0,BE,-17.026,11.724,True,True
2020-03-06,2020,lower,2020-03-06 04:37:00-05:00,8518.953269957827,67.25,100.875,-100.875,SL,-107.453,2.297,,False
2020-03-12,2020,lower,2020-03-12 09:30:00-04:00,7595.5999259774835,4.25,6.375,-6.375,SL,-107.6,0.0,,False
2020-03-20,2020,upper,2020-03-20 03:26:00-04:00,7511.458736501807,169.5,200.0,-0.0,BE,-117.541,9.459,True,True
2020-03-20,2020,upper,2020-03-20 03:44:00-04:00,7562.472908087322,169.5,200.0,-0.0,BE,-66.527,26.723,False,False
2020-03-24,2020,upper,2020-03-24 04:07:00-04:00,7322.838733246481,60.5,90.75,-0.0,BE,-2.161,77.089,False,False
2020-03-25,2020,upper,2020-03-25 03:59:00-04:00,7646.30369503761,102.5,153.75,-0.0,BE,-64.946,51.304,True,True
2020-03-25,2020,upper,2020-03-25 04:29:00-04:00,7668.104140993251,115.75,173.625,-0.0,BE,-89.896,25.854,True,True
2020-03-25,2020,upper,2020-03-25 04:47:00-04:00,7684.401914829,115.75,173.625,-0.0,BE,-73.598,7.652,True,True
2020-03-25,2020,upper,2020-03-25 05:07:00-04:00,7726.54366907242,116.25,174.375,174.375,TP,-31.456,189.544,False,False
2020-03-31,2020,upper,2020-03-30 20:01:00-04:00,7888.718408387388,31.0,46.5,-0.0,BE,-22.032,18.718,True,True
2020-03-31,2020,upper,2020-03-30 21:02:00-04:00,7909.778477294267,29.0,43.5,-0.0,BE,-27.222,14.528,True,True
2020-03-31,2020,upper,2020-03-31 05:22:00-04:00,7949.624439029813,37.5,56.25,56.25,TP,-7.376,63.374,,False
2020-04-01,2020,lower,2020-04-01 01:49:00-04:00,7578.254553993011,38.0,57.0,0.0,BE,-51.005,29.995,False,False
2020-04-02,2020,lower,2020-04-02 09:14:00-04:00,7388.1058233536705,145.0,200.0,200.0,TP,-8.606,209.144,False,False
2020-04-06,2020,upper,2020-04-05 20:17:00-04:00,7703.231612359354,32.5,48.75,-48.75,SL,-74.268,5.982,,False
2020-04-07,2020,upper,2020-04-07 02:58:00-04:00,8151.870446006989,72.5,108.75,-0.0,BE,-82.63,35.37,True,True
2020-04-09,2020,upper,2020-04-09 09:43:00-04:00,8316.921889912834,171.75,200.0,143.17188991283365,cutoff,-9.328,164.672,False,False
2020-04-14,2020,upper,2020-04-13 21:33:00-04:00,8377.974427210953,47.0,70.5,-0.0,BE,-86.276,0.0,True,True
2020-04-14,2020,upper,2020-04-14 09:34:00-04:00,8503.366634118818,40.5,60.75,-60.75,SL,-62.133,0.617,,False
2020-04-16,2020,upper,2020-04-16 10:58:00-04:00,8708.551354323605,58.5,87.75,-0.0,BE,-74.199,15.801,True,True
2020-04-21,2020,lower,2020-04-20 22:38:00-04:00,8627.887119112991,49.75,74.625,74.625,TP,-25.137,81.363,False,False
2020-04-21,2020,lower,2020-04-21 09:37:00-04:00,8582.137175759435,32.5,48.75,-48.75,SL,-51.887,0.0,,False
2020-04-23,2020,upper,2020-04-23 10:23:00-04:00,8752.552576739732,81.25,121.875,-0.0,BE,-33.947,8.553,False,False
2020-04-27,2020,upper,2020-04-26 22:06:00-04:00,8823.787808365498,40.75,61.125,-0.0,BE,-11.212,14.788,True,True
2020-04-27,2020,upper,2020-04-27 00:00:00-04:00,8842.999663098304,20.5,30.75,-30.75,SL,-37.75,2.75,,False
2020-04-28,2020,upper,2020-04-28 05:20:00-04:00,8898.367238360446,21.75,32.625,-32.625,SL,-40.633,0.117,,False
2020-05-05,2020,upper,2020-05-05 03:30:00-04:00,8892.408305458119,23.75,35.625,-0.0,BE,-24.342,7.658,True,True
2020-05-07,2020,upper,2020-05-07 05:36:00-04:00,9092.014338145143,23.75,35.625,-0.0,BE,-8.486,30.264,False,False
2020-05-08,2020,upper,2020-05-07 20:00:00-04:00,9157.354943061793,28.75,43.125,-0.0,BE,-27.145,5.855,True,True
2020-05-08,2020,upper,2020-05-07 20:04:00-04:00,9164.406582835476,28.75,43.125,-0.0,BE,-20.093,12.657,True,True
2020-05-11,2020,upper,2020-05-10 19:33:00-04:00,9243.358037197813,45.5,68.25,-0.0,BE,-24.892,5.108,True,True
2020-05-13,2020,lower,2020-05-12 19:45:00-04:00,9008.407743009884,47.0,70.5,70.5,TP,-10.908,73.092,False,False
2020-05-15,2020,upper,2020-05-15 03:07:00-04:00,9130.678190866347,25.75,38.625,-0.0,BE,-12.322,20.678,True,True
2020-05-18,2020,upper,2020-05-17 19:04:00-04:00,9169.976526088944,57.75,86.625,-0.0,BE,-9.023,14.477,False,False
2020-05-18,2020,upper,2020-05-18 10:59:00-04:00,9331.220279581725,60.5,90.75,-0.0,BE,-13.78,16.97,False,False
2020-05-20,2020,upper,2020-05-20 09:30:00-04:00,9425.837628444118,20.25,30.375,-30.375,SL,-33.162,15.838,,False
2020-05-22,2020,lower,2020-05-21 22:54:00-04:00,9317.397405779739,44.0,66.0,0.0,BE,-34.397,2.603,True,True
2020-05-22,2020,lower,2020-05-22 01:29:00-04:00,9267.835063848652,26.0,39.0,0.0,BE,-1.835,38.415,False,False
2020-05-25,2020,upper,2020-05-25 06:50:00-04:00,9515.473595904761,16.25,24.375,-0.0,BE,-2.026,15.474,False,False
2020-05-26,2020,upper,2020-05-25 23:54:00-04:00,9572.289936151348,15.25,22.875,-0.0,BE,-22.71,9.54,True,True
2020-05-27,2020,lower,2020-05-27 10:46:00-04:00,9202.026404095239,131.5,197.25,197.25,TP,-29.526,198.974,False,False
2020-05-27,2020,lower,2020-05-27 10:49:00-04:00,9182.905269092378,131.5,197.25,197.25,TP,-7.155,199.345,False,False
2020-06-02,2020,upper,2020-06-02 02:29:00-04:00,9608.202720566167,27.0,40.5,-0.0,BE,-14.797,17.203,True,True
2020-06-02,2020,upper,2020-06-02 03:31:00-04:00,9624.147499658488,15.0,22.5,-0.0,BE,-15.853,13.147,True,True
2020-06-02,2020,upper,2020-06-02 04:18:00-04:00,9633.477594220261,33.5,50.25,-0.0,BE,-15.522,4.228,True,True
2020-06-03,2020,upper,2020-06-02 20:45:00-04:00,9681.300958053465,37.5,56.25,-0.0,BE,-11.199,14.051,False,False
2020-06-03,2020,upper,2020-06-03 10:01:00-04:00,9702.493545767029,48.75,73.125,-0.0,BE,-1.756,61.744,False,False
2020-06-04,2020,upper,2020-06-04 09:50:00-04:00,9728.37040825345,40.75,61.125,61.125,TP,-14.13,69.62,False,False
2020-06-09,2020,upper,2020-06-09 10:45:00-04:00,9943.600120332674,64.0,96.0,-0.0,BE,-30.65,8.35,True,True
2020-06-10,2020,upper,2020-06-09 21:32:00-04:00,10005.261489168231,17.0,25.5,-0.0,BE,-11.239,3.761,True,True
2020-06-11,2020,lower,2020-06-11 08:22:00-04:00,9906.19433490329,45.5,68.25,0.0,BE,-25.194,48.306,False,False
2020-06-15,2020,lower,2020-06-15 01:36:00-04:00,9460.75459174655,43.0,64.5,-64.5,SL,-65.005,0.0,,False
2020-06-16,2020,upper,2020-06-16 08:57:00-04:00,9998.480141994416,36.75,55.125,55.125,TP,-0.02,55.48,,False
2020-06-19,2020,upper,2020-06-19 08:36:00-04:00,10095.593960731061,21.5,32.25,-0.0,BE,-16.906,20.344,False,False
2020-06-19,2020,upper,2020-06-19 09:28:00-04:00,10112.119354596121,22.0,33.0,33.0,TP,0.0,35.869,,False
2020-06-23,2020,upper,2020-06-23 03:15:00-04:00,10164.240165724947,56.75,85.125,-0.0,BE,-33.26,1.49,True,True
2020-06-23,2020,upper,2020-06-23 03:16:00-04:00,10174.123908644677,56.75,85.125,-0.0,BE,-23.376,11.374,True,True
2020-06-23,2020,upper,2020-06-23 03:54:00-04:00,10182.93066509671,56.75,85.125,-0.0,BE,-14.569,14.431,False,False
2020-06-23,2020,upper,2020-06-23 10:42:00-04:00,10230.516390847179,42.0,63.0,-0.0,BE,-25.234,34.516,True,True
2020-06-29,2020,lower,2020-06-29 09:41:00-04:00,9758.955832485262,43.25,64.875,64.875,TP,-30.206,65.544,,False
2020-06-30,2020,upper,2020-06-30 01:21:00-04:00,10024.81294832396,5.5,8.25,8.25,TP,0.0,8.813,,False
2020-07-01,2020,upper,2020-07-01 09:33:00-04:00,10189.419167514738,68.5,102.75,-0.0,BE,-29.081,63.919,True,True
2020-07-02,2020,upper,2020-07-02 04:27:00-04:00,10329.492613096521,29.25,43.875,-0.0,BE,-6.257,28.493,False,False
2020-07-02,2020,upper,2020-07-02 08:30:00-04:00,10344.29260296773,27.5,41.25,-0.0,BE,-40.207,0.0,True,True
2020-07-02,2020,upper,2020-07-02 08:53:00-04:00,10378.76301438694,27.5,41.25,-0.0,BE,-34.737,12.263,True,True
2020-07-06,2020,upper,2020-07-05 21:46:00-04:00,10467.840840343804,28.0,42.0,-0.0,BE,-18.409,5.591,True,True
2020-07-06,2020,upper,2020-07-06 10:00:00-04:00,10530.716111433376,53.5,80.25,-0.0,BE,-46.534,20.216,True,True
2020-07-07,2020,upper,2020-07-06 19:33:00-04:00,10645.149837633802,30.5,45.75,-0.0,BE,-15.35,16.9,True,True
2020-07-13,2020,upper,2020-07-13 07:06:00-04:00,10926.109448111816,21.5,32.25,-0.0,BE,-25.641,1.859,True,True
2020-07-14,2020,lower,2020-07-14 08:51:00-04:00,10556.529124282211,82.5,123.75,0.0,BE,-147.779,72.721,True,True
2020-07-14,2020,lower,2020-07-14 09:02:00-04:00,10495.390551888184,164.5,200.0,0.0,BE,-108.641,133.859,True,True
2020-07-14,2020,lower,2020-07-14 09:52:00-04:00,10416.702043158333,164.5,200.0,200.0,TP,-57.952,200.798,False,False
2020-07-14,2020,lower,2020-07-14 09:53:00-04:00,10402.458341307061,164.5,200.0,200.0,TP,-43.708,206.542,False,False
2020-07-16,2020,lower,2020-07-16 05:11:00-04:00,10513.317772147313,68.25,102.375,0.0,BE,-16.818,33.182,False,False
2020-07-20,2020,upper,2020-07-20 10:27:00-04:00,10766.167459552898,89.25,133.875,-0.0,BE,-19.833,19.917,True,True
2020-07-24,2020,lower,2020-07-24 02:57:00-04:00,10437.617993932472,34.0,51.0,-51.0,SL,-52.368,8.132,,False
2020-08-03,2020,upper,2020-08-03 09:33:00-04:00,11023.64486768893,19.75,29.625,-29.625,SL,-33.105,19.395,,False
2020-08-05,2020,upper,2020-08-05 02:05:00-04:00,11106.176913153135,17.0,25.5,-0.0,BE,-23.573,12.427,True,True
2020-08-05,2020,upper,2020-08-05 03:00:00-04:00,11129.013825812228,32.0,48.0,-0.0,BE,-8.986,13.014,True,True
2020-08-13,2020,upper,2020-08-13 09:31:00-04:00,11198.889330594502,62.25,93.375,-0.0,BE,-37.361,27.389,True,True
2020-08-13,2020,upper,2020-08-13 09:40:00-04:00,11226.37510379692,62.25,93.375,-0.0,BE,-16.375,54.875,True,True
2020-08-18,2020,upper,2020-08-17 19:31:00-04:00,11308.249889090679,11.5,17.25,-0.0,BE,-4.0,8.75,False,False
2020-08-18,2020,upper,2020-08-18 09:35:00-04:00,11353.428427392624,41.75,62.625,62.625,TP,-28.572,73.428,,False
2020-08-18,2020,upper,2020-08-18 09:38:00-04:00,11375.79834656539,41.75,62.625,62.625,TP,-6.202,64.548,,False
2020-08-18,2020,upper,2020-08-18 09:38:00-04:00,11369.976296981264,41.75,62.625,62.625,TP,-12.024,73.226,,False
2020-08-21,2020,upper,2020-08-20 20:00:00-04:00,11503.059627482893,13.0,19.5,-19.5,SL,-20.94,1.06,,False
2020-08-24,2020,upper,2020-08-24 04:00:00-04:00,11657.182826359074,37.75,56.625,-0.0,BE,-19.067,7.433,True,True
2020-08-26,2020,upper,2020-08-26 06:54:00-04:00,11773.882955083516,17.75,26.625,26.625,TP,-10.117,30.383,False,False
2020-09-01,2020,upper,2020-09-01 02:16:00-04:00,12175.52827197218,18.75,28.125,-0.0,BE,-20.972,8.278,True,True
2020-09-01,2020,upper,2020-09-01 03:21:00-04:00,12206.825693556519,31.25,46.875,-0.0,BE,-27.924,0.0,True,True
2020-09-01,2020,upper,2020-09-01 03:22:00-04:00,12216.688193135331,31.25,46.875,-0.0,BE,-18.062,7.688,True,True
2020-09-02,2020,upper,2020-09-02 05:56:00-04:00,12458.311956416417,29.5,44.25,44.25,TP,-6.938,48.062,False,False
2020-09-03,2020,lower,2020-09-03 10:19:00-04:00,12087.299430239142,138.0,200.0,-200.0,SL,-221.049,12.451,,False
2020-09-04,2020,lower,2020-09-03 19:06:00-04:00,11622.124257880094,119.25,178.875,0.0,BE,-39.624,14.126,True,True
2020-09-04,2020,lower,2020-09-04 10:15:00-04:00,11457.682293514365,342.0,200.0,-200.0,SL,-228.432,20.568,,False
2020-09-08,2020,lower,2020-09-08 06:25:00-04:00,11253.833137562138,126.75,190.125,0.0,BE,-11.833,93.917,False,False
2020-09-08,2020,lower,2020-09-08 09:41:00-04:00,11134.052899648159,101.5,152.25,152.25,TP,-17.053,160.447,,False
2020-09-16,2020,upper,2020-09-16 04:08:00-04:00,11506.810727848246,27.0,40.5,-0.0,BE,-24.939,3.311,True,True
2020-09-16,2020,upper,2020-09-16 04:08:00-04:00,11505.250841805442,27.0,40.5,-0.0,BE,-26.499,1.751,True,True
2020-09-17,2020,lower,2020-09-17 08:30:00-04:00,10994.689272151754,81.5,122.25,0.0,BE,-90.439,18.311,True,True
2020-09-17,2020,lower,2020-09-17 09:10:00-04:00,10928.374158194558,74.5,111.75,111.75,TP,-24.124,119.626,,False
2020-09-21,2020,lower,2020-09-21 04:48:00-04:00,10727.425618727215,123.25,184.875,0.0,BE,-18.926,79.824,True,True
2020-09-28,2020,upper,2020-09-28 04:10:00-04:00,11249.324381272785,34.5,51.75,-0.0,BE,-26.426,3.824,True,True
2020-09-28,2020,upper,2020-09-28 05:32:00-04:00,11276.112173252448,53.0,79.5,-0.0,BE,-57.888,12.112,True,True
2020-09-28,2020,upper,2020-09-28 06:17:00-04:00,11326.604011271396,29.25,43.875,-0.0,BE,-11.146,24.854,False,False
2020-09-28,2020,upper,2020-09-28 08:06:00-04:00,11360.491702084564,42.25,63.375,63.375,TP,-5.008,77.992,False,False
2020-09-30,2020,lower,2020-09-30 02:10:00-04:00,11169.921437132627,93.25,139.875,139.875,TP,-2.921,144.329,False,False
2020-10-01,2020,upper,2020-10-01 05:41:00-04:00,11532.33747309487,56.75,85.125,-0.0,BE,-40.163,3.587,True,True
2020-10-01,2020,upper,2020-10-01 05:42:00-04:00,11533.578562867373,56.75,85.125,-0.0,BE,-38.921,4.829,True,True
2020-10-01,2020,upper,2020-10-01 08:39:00-04:00,11582.121047368802,34.75,52.125,52.125,TP,-13.879,60.371,False,False
2020-10-01,2020,upper,2020-10-01 08:39:00-04:00,11582.995004935285,34.75,52.125,52.125,TP,-13.005,61.245,False,False
2020-10-02,2020,lower,2020-10-02 01:30:00-04:00,11332.60493006846,116.25,174.375,0.0,BE,-30.855,117.395,False,False
2020-10-08,2020,upper,2020-10-08 02:42:00-04:00,11565.107239575818,13.0,19.5,19.5,TP,-7.393,22.857,False,False
2020-10-09,2020,upper,2020-10-08 23:08:00-04:00,11596.252640737981,16.75,25.125,-0.0,BE,-6.247,6.253,False,False
2020-10-09,2020,upper,2020-10-09 08:56:00-04:00,11616.392866816183,36.0,54.0,-0.0,BE,-23.107,28.143,True,True
2020-10-09,2020,upper,2020-10-09 09:35:00-04:00,11618.987828672012,42.5,63.75,-0.0,BE,-28.012,13.988,True,True
2020-10-09,2020,upper,2020-10-09 09:43:00-04:00,11626.478295484241,42.5,63.75,-0.0,BE,-25.522,17.978,True,True
2020-10-09,2020,upper,2020-10-09 10:37:00-04:00,11647.987374097873,51.25,76.875,-0.0,BE,-24.013,6.487,True,True
2020-10-09,2020,upper,2020-10-09 10:49:00-04:00,11658.258711575745,51.25,76.875,-0.0,BE,-28.741,9.759,True,True
2020-10-12,2020,upper,2020-10-11 19:46:00-04:00,11749.39506993154,57.25,85.875,-0.0,BE,-6.855,31.645,False,False
2020-10-12,2020,upper,2020-10-11 21:52:00-04:00,11765.108817550014,27.25,40.875,-0.0,BE,-4.641,8.109,True,True
2020-10-12,2020,upper,2020-10-12 03:58:00-04:00,11794.396357206313,16.25,24.375,-24.375,SL,-29.104,2.396,,False
2020-10-15,2020,lower,2020-10-14 22:50:00-04:00,11886.27611815851,76.25,114.375,0.0,BE,-19.276,7.724,True,True
2020-10-15,2020,lower,2020-10-14 23:00:00-04:00,11869.462070647038,46.25,69.375,0.0,BE,-7.712,20.288,False,False
2020-10-22,2020,lower,2020-10-22 10:32:00-04:00,11559.063209803786,59.25,88.875,0.0,BE,-48.063,57.937,False,False
2020-10-28,2020,lower,2020-10-28 09:40:00-04:00,11338.641182449986,68.25,102.375,-102.375,SL,-102.641,19.859,,False
2020-10-30,2020,lower,2020-10-30 01:45:00-04:00,11084.857133183817,27.75,41.625,-41.625,SL,-42.107,13.143,,False
2020-11-04,2020,upper,2020-11-03 20:52:00-05:00,11392.75306250971,114.5,171.75,-0.0,BE,-83.247,79.253,True,True
2020-11-04,2020,upper,2020-11-03 22:00:00-05:00,11541.84102146125,175.5,200.0,-200.0,SL,-214.909,32.591,,False
2020-11-05,2020,upper,2020-11-04 22:27:00-05:00,11875.730155823774,65.75,98.625,-98.625,SL,-102.52,1.48,,False
2020-11-09,2020,upper,2020-11-08 19:40:00-05:00,12264.887181720746,135.75,200.0,-0.0,BE,-91.113,9.137,True,True
2020-11-09,2020,upper,2020-11-08 19:58:00-05:00,12279.630216098809,135.75,200.0,-0.0,BE,-76.37,0.0,True,True
2020-11-09,2020,upper,2020-11-08 20:09:00-05:00,12337.787929352962,91.75,137.625,-0.0,BE,-7.712,36.788,False,False
2020-11-09,2020,upper,2020-11-08 22:53:00-05:00,12357.34888184149,33.0,49.5,-49.5,SL,-51.401,10.099,,False
2020-11-10,2020,lower,2020-11-09 19:24:00-05:00,11791.119783901191,51.25,76.875,76.875,TP,0.0,78.63,False,False
2020-11-10,2020,lower,2020-11-09 22:38:00-05:00,11736.362818279254,141.25,200.0,0.0,BE,-55.113,29.887,False,False
