sess_date,year,side,touched_at,level,anchor,cap,pnl_be60,exit_be60
2026-05-05,2026,upper,2026-05-05 10:36:00-04:00,28138.06154108305,141.0,200.0,-0.0,BE
2026-05-08,2026,upper,2026-05-08 10:58:00-04:00,29174.65787972472,251.75,200.0,-0.0,BE
2026-05-11,2026,upper,2026-05-11 09:32:00-04:00,29422.9618069465,94.0,141.0,141.0,TP
2026-05-14,2026,upper,2026-05-13 19:05:00-04:00,29646.42303898361,81.25,121.875,-0.0,BE
2026-05-14,2026,upper,2026-05-13 20:17:00-04:00,29656.73036561582,58.25,87.375,-0.0,BE
2026-05-14,2026,upper,2026-05-14 10:50:00-04:00,29708.514501113983,236.5,200.0,-0.0,BE
2026-05-18,2026,lower,2026-05-17 19:40:00-04:00,29084.62855805579,173.75,200.0,0.0,BE
2026-05-19,2026,lower,2026-05-19 09:20:00-04:00,28811.51963438418,106.75,160.125,160.125,TP
2026-05-19,2026,lower,2026-05-19 10:07:00-04:00,28775.551734540284,265.25,200.0,0.0,BE
2026-05-19,2026,lower,2026-05-19 10:14:00-04:00,28739.45196101639,265.25,200.0,0.0,BE
2026-05-21,2026,upper,2026-05-21 00:59:00-04:00,29420.86955887296,56.25,84.375,84.375,TP
2026-05-22,2026,upper,2026-05-22 04:18:00-04:00,29642.116120772633,58.75,88.125,88.125,TP
2026-05-25,2026,upper,2026-05-24 23:00:00-04:00,29963.24644194421,57.75,86.625,-0.0,BE
2026-05-26,2026,upper,2026-05-26 10:00:00-04:00,30009.455726915767,180.25,200.0,-0.0,BE
2026-05-27,2026,upper,2026-05-27 07:00:00-04:00,30248.501331652922,36.25,54.375,-0.0,BE
2026-05-27,2026,upper,2026-05-27 08:22:00-04:00,30374.530427233534,61.75,92.625,92.625,TP
2026-05-29,2026,upper,2026-05-29 09:57:00-04:00,30514.38147395403,54.0,81.0,81.0,TP
2026-06-04,2026,lower,2026-06-04 07:36:00-04:00,30203.484160153974,132.75,199.125,0.0,BE
2026-06-05,2026,lower,2026-06-04 21:13:00-04:00,30115.50365037811,133.25,199.875,0.0,BE
2026-06-05,2026,lower,2026-06-05 09:30:00-04:00,30011.076790907744,115.0,172.5,-172.5,SL
