locked_config,rr_convention,stop_after_loss_grouping,kept_after_first_session_loss_filter,resume_after_loss_rule,trade_id,entry_ts,exit_ts,session_id,calendar_date,week_key,month_key,year,side,level_type,direction,level,stop_pts,target_pts,pnl_pts,exit_reason,bucket,level_session_date,entry_bank_holiday,session_bank_holiday,level_bank_holiday,entry_market_holiday,session_market_holiday,level_market_holiday,event_types_entry_date,event_types_session_date,entry_red_date,session_red_date,red_pre_2h,red_post_2h,red_pre_session_to_event,red_post_event_to_11,entry_orange_date,session_orange_date,entry_mag7_date,session_mag7_date
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,507,2023-09-19 09:50:00-04:00,2023-09-19 10:39:00-04:00,2023-09-19,2023-09-19,2023-W38,2023-09,2023,lower,lower,long,15323.86663134196,68.625,68.625,-68.625,SL,ny_0930_1100,2023-09-13,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,508,2023-09-20 20:07:00-04:00,2023-09-21 03:31:00-04:00,2023-09-21,2023-09-20,2023-W38,2023-09,2023,lower,lower,long,15106.91208358358,33.75,33.75,-33.75,SL,evening_1900_0000,2023-09-08,False,False,False,False,False,False,fomc,home_sales,True,False,False,False,False,False,False,True,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,509,2023-09-25 04:44:00-04:00,2023-09-25 05:02:00-04:00,2023-09-25,2023-09-25,2023-W39,2023-09,2023,lower,lower,long,14797.89115235133,48.0,48.0,48.0,TP,london_0200_0930,2023-09-21,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,510,2023-09-26 10:13:00-04:00,2023-09-26 15:00:00-04:00,2023-09-26,2023-09-26,2023-W39,2023-09,2023,lower,lower,long,14756.29314830243,123.75,123.75,-57.79314830242584,cutoff,ny_0930_1100,2023-09-22,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,511,2023-09-29 08:30:00-04:00,2023-09-29 11:34:00-04:00,2023-09-29,2023-09-29,2023-W39,2023-09,2023,upper,upper,short,15007.11661205743,61.125,61.125,61.125,TP,london_0200_0930,2023-09-26,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,512,2023-09-29 09:48:00-04:00,2023-09-29 12:48:00-04:00,2023-09-29,2023-09-29,2023-W39,2023-09,2023,upper,upper,short,15030.21352905054,130.5,130.5,130.5,TP,ny_0930_1100,2023-09-25,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,513,2023-10-04 02:18:00-04:00,2023-10-04 04:42:00-04:00,2023-10-04,2023-10-04,2023-W40,2023-10,2023,lower,lower,long,14608.48263634383,75.0,75.0,75.0,TP,london_0200_0930,2023-10-03,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,514,2023-10-11 20:06:00-04:00,2023-10-12 02:39:00-04:00,2023-10-12,2023-10-11,2023-W41,2023-10,2023,upper,upper,short,15423.33901500788,21.375,21.375,-21.375,SL,evening_1900_0000,2023-10-10,False,False,False,False,False,False,,cpi,False,True,False,False,True,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,515,2023-10-19 03:46:00-04:00,2023-10-19 05:32:00-04:00,2023-10-19,2023-10-19,2023-W42,2023-10,2023,lower,lower,long,14977.1962536548,44.25,44.25,44.25,TP,london_0200_0930,2023-10-16,False,False,False,False,False,False,home_sales,home_sales,False,False,False,False,False,False,True,True,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,516,2023-10-19 03:49:00-04:00,2023-10-19 04:35:00-04:00,2023-10-19,2023-10-19,2023-W42,2023-10,2023,lower,lower,long,14960.18048934806,44.25,44.25,44.25,TP,london_0200_0930,2023-10-18,False,False,False,False,False,False,home_sales,home_sales,False,False,False,False,False,False,True,True,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,517,2023-10-20 02:21:00-04:00,2023-10-20 04:06:00-04:00,2023-10-20,2023-10-20,2023-W42,2023-10,2023,lower,lower,long,14811.45581319962,34.5,34.5,34.5,TP,london_0200_0930,2023-10-09,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,518,2023-10-23 03:43:00-04:00,2023-10-23 04:12:00-04:00,2023-10-23,2023-10-23,2023-W43,2023-10,2023,lower,lower,long,14637.37141445742,27.375,27.375,27.375,TP,london_0200_0930,2023-10-05,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,519,2023-10-23 05:05:00-04:00,2023-10-23 05:33:00-04:00,2023-10-23,2023-10-23,2023-W43,2023-10,2023,lower,lower,long,14609.98242291466,63.0,63.0,-63.0,SL,london_0200_0930,2023-10-20,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,520,2023-10-24 10:38:00-04:00,2023-10-24 12:28:00-04:00,2023-10-24,2023-10-24,2023-W43,2023-10,2023,upper,upper,short,14861.6370964663,119.25,119.25,119.25,TP,ny_0930_1100,2023-10-23,False,False,False,False,False,False,mag7_earnings,mag7_earnings,False,False,False,False,False,False,False,False,True,True
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,521,2023-10-25 10:27:00-04:00,2023-10-25 15:00:00-04:00,2023-10-25,2023-10-25,2023-W43,2023-10,2023,lower,lower,long,14596.908218835,200.0,200.0,-123.6582188349948,cutoff,ny_0930_1100,2023-10-24,False,False,False,False,False,False,mag7_earnings,mag7_earnings,False,False,False,False,False,False,False,False,True,True
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,522,2023-10-25 19:21:00-04:00,2023-10-26 09:33:00-04:00,2023-10-26,2023-10-25,2023-W43,2023-10,2023,lower,lower,long,14341.8629035337,114.75,114.75,114.75,TP,evening_1900_0000,2023-10-23,False,False,False,False,False,False,mag7_earnings,mag7_earnings,False,False,False,False,False,False,False,False,True,True
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,523,2023-11-01 10:22:00-04:00,2023-11-01 15:00:00-04:00,2023-11-01,2023-11-01,2023-W44,2023-11,2023,upper,upper,short,14601.03506118356,171.75,171.75,-80.21493881644528,cutoff,ny_0930_1100,2023-10-31,False,False,False,False,False,False,fomc,fomc,True,True,False,False,True,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,524,2023-11-02 08:30:00-04:00,2023-11-02 10:07:00-04:00,2023-11-02,2023-11-02,2023-W44,2023-11,2023,upper,upper,short,14935.53457552088,43.875,43.875,43.875,TP,london_0200_0930,2023-10-25,False,False,False,False,False,False,mag7_earnings,mag7_earnings,False,False,False,False,False,False,False,False,True,True
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,525,2023-11-03 09:31:00-04:00,2023-11-03 15:00:00-04:00,2023-11-03,2023-11-03,2023-W44,2023-11,2023,upper,upper,short,15070.89257708534,188.25,188.25,-141.8574229146652,cutoff,ny_0930_1100,2023-10-20,False,False,False,False,False,False,nfp,nfp,True,True,False,True,False,True,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,526,2023-11-07 09:17:00-05:00,2023-11-07 10:00:00-05:00,2023-11-07,2023-11-07,2023-W45,2023-11,2023,upper,upper,short,15268.5396343366,50.625,50.625,-50.625,SL,london_0200_0930,2023-11-03,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,527,2023-11-14 08:30:00-05:00,2023-11-14 08:31:00-05:00,2023-11-14,2023-11-14,2023-W46,2023-11,2023,upper,upper,short,15665.25104972329,29.625,29.625,-29.625,SL,london_0200_0930,2023-11-13,False,False,False,False,False,False,cpi,cpi,True,True,False,True,False,True,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,528,2023-11-15 08:25:00-05:00,2023-11-15 08:30:00-05:00,2023-11-15,2023-11-15,2023-W46,2023-11,2023,upper,upper,short,15999.78683490507,36.0,36.0,-36.0,SL,london_0200_0930,2023-11-14,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,529,2023-11-20 09:58:00-05:00,2023-11-20 10:23:00-05:00,2023-11-20,2023-11-20,2023-W47,2023-11,2023,upper,upper,short,15994.22996044598,48.75,48.75,48.75,TP,ny_0930_1100,2023-11-17,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,530,2023-11-22 09:36:00-05:00,2023-11-22 09:50:00-05:00,2023-11-22,2023-11-22,2023-W47,2023-11,2023,upper,upper,short,16158.55957440403,40.125,40.125,40.125,TP,ny_0930_1100,2023-11-21,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,531,2023-11-26 21:04:00-05:00,2023-11-27 03:03:00-05:00,2023-11-27,2023-11-26,2023-W47,2023-11,2023,lower,lower,long,15958.7636323432,28.875,28.875,28.875,TP,evening_1900_0000,2023-11-23,False,False,True,False,False,True,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,532,2023-11-29 04:23:00-05:00,2023-11-29 08:30:00-05:00,2023-11-29,2023-11-29,2023-W48,2023-11,2023,upper,upper,short,16103.14721660261,66.0,66.0,-66.0,SL,london_0200_0930,2023-11-28,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,533,2023-11-30 09:42:00-05:00,2023-11-30 10:46:00-05:00,2023-11-30,2023-11-30,2023-W48,2023-11,2023,lower,lower,long,15967.45328116026,74.25,74.25,-74.25,SL,ny_0930_1100,2023-11-29,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,534,2023-12-04 09:24:00-05:00,2023-12-04 10:26:00-05:00,2023-12-04,2023-12-04,2023-W49,2023-12,2023,lower,lower,long,15854.35278339739,97.5,97.5,-97.5,SL,london_0200_0930,2023-11-28,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,535,2023-12-06 09:00:00-05:00,2023-12-06 10:25:00-05:00,2023-12-06,2023-12-06,2023-W49,2023-12,2023,upper,upper,short,16019.86085902696,127.125,127.125,127.125,TP,london_0200_0930,2023-12-04,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,536,2023-12-06 09:23:00-05:00,2023-12-06 10:24:00-05:00,2023-12-06,2023-12-06,2023-W49,2023-12,2023,upper,upper,short,16031.99835560655,127.125,127.125,127.125,TP,london_0200_0930,2023-12-05,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,537,2023-12-08 10:11:00-05:00,2023-12-08 15:00:00-05:00,2023-12-08,2023-12-08,2023-W49,2023-12,2023,upper,upper,short,16085.76333390208,131.25,131.25,-21.73666609792053,cutoff,ny_0930_1100,2023-12-01,False,False,False,False,False,False,nfp,nfp,True,True,False,True,False,True,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,538,2023-12-10 19:00:00-05:00,2023-12-10 19:01:00-05:00,2023-12-11,2023-12-10,2023-W49,2023-12,2023,upper,upper,short,16196.90260563049,48.375,48.375,-48.375,SL,evening_1900_0000,2023-11-30,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,539,2023-12-11 19:21:00-05:00,2023-12-12 08:25:00-05:00,2023-12-12,2023-12-11,2023-W50,2023-12,2023,upper,upper,short,16478.35910559791,22.875,22.875,-22.875,SL,evening_1900_0000,2023-12-11,False,False,False,False,False,False,,cpi,False,True,False,False,True,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,540,2023-12-19 07:17:00-05:00,2023-12-19 15:00:00-05:00,2023-12-19,2023-12-19,2023-W51,2023-12,2023,upper,upper,short,16980.40460072435,37.125,37.125,-21.59539927564765,cutoff,london_0200_0930,2023-12-14,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,541,2023-12-27 20:09:00-05:00,2023-12-28 09:38:00-05:00,2023-12-28,2023-12-27,2023-W52,2023-12,2023,upper,upper,short,17145.73274570378,23.25,23.25,23.25,TP,evening_1900_0000,2023-12-22,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,542,2023-12-27 20:43:00-05:00,2023-12-28 09:34:00-05:00,2023-12-28,2023-12-27,2023-W52,2023-12,2023,upper,upper,short,17154.55183792718,23.25,23.25,23.25,TP,evening_1900_0000,2023-12-26,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,543,2023-12-28 07:34:00-05:00,2023-12-28 08:57:00-05:00,2023-12-28,2023-12-28,2023-W52,2023-12,2023,upper,upper,short,17161.66111147293,13.875,13.875,13.875,TP,london_0200_0930,2023-12-20,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,544,2023-12-29 10:48:00-05:00,2023-12-29 11:16:00-05:00,2023-12-29,2023-12-29,2023-W52,2023-12,2023,lower,lower,long,17003.61585585585,50.625,50.625,-50.625,SL,ny_0930_1100,2023-12-28,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,545,2024-01-02 06:27:00-05:00,2024-01-02 07:50:00-05:00,2024-01-02,2024-01-02,2024-W01,2024-01,2024,lower,lower,long,16886.19816207282,43.875,43.875,-43.875,SL,london_0200_0930,2023-12-26,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,546,2024-01-03 07:35:00-05:00,2024-01-03 10:00:00-05:00,2024-01-03,2024-01-03,2024-W01,2024-01,2024,lower,lower,long,16606.8282160447,44.625,44.625,44.625,TP,london_0200_0930,2024-01-02,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,547,2024-01-04 08:21:00-05:00,2024-01-04 10:49:00-05:00,2024-01-04,2024-01-04,2024-W01,2024-01,2024,lower,lower,long,16488.54939710143,46.875,46.875,46.875,TP,london_0200_0930,2023-12-13,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,548,2024-01-05 00:20:00-05:00,2024-01-05 01:34:00-05:00,2024-01-05,2024-01-05,2024-W01,2024-01,2024,lower,lower,long,16435.46891329104,23.625,23.625,-23.625,SL,overnight_0000_0200,2024-01-03,False,False,False,False,False,False,nfp,nfp,True,True,False,False,True,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,549,2024-01-08 10:04:00-05:00,2024-01-08 15:00:00-05:00,2024-01-08,2024-01-08,2024-W02,2024-01,2024,upper,upper,short,16639.23100948513,200.0,200.0,-137.0189905148654,cutoff,ny_0930_1100,2024-01-04,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,550,2024-01-10 20:07:00-05:00,2024-01-11 03:17:00-05:00,2024-01-11,2024-01-10,2024-W02,2024-01,2024,upper,upper,short,16987.22859343809,41.25,41.25,-41.25,SL,evening_1900_0000,2024-01-10,False,False,False,False,False,False,,cpi,False,True,False,False,True,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,551,2024-01-16 03:03:00-05:00,2024-01-16 06:50:00-05:00,2024-01-16,2024-01-16,2024-W03,2024-01,2024,lower,lower,long,16837.32090714007,41.625,41.625,41.625,TP,london_0200_0930,2024-01-15,False,False,True,False,False,True,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,552,2024-01-16 03:04:00-05:00,2024-01-16 06:33:00-05:00,2024-01-16,2024-01-16,2024-W03,2024-01,2024,lower,lower,long,16823.93116504002,41.625,41.625,41.625,TP,london_0200_0930,2024-01-12,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,553,2024-01-17 09:48:00-05:00,2024-01-17 15:00:00-05:00,2024-01-17,2024-01-17,2024-W03,2024-01,2024,lower,lower,long,16716.46127168041,127.875,127.875,109.2887283195887,cutoff,ny_0930_1100,2024-01-16,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,554,2024-01-17 10:00:00-05:00,2024-01-17 15:00:00-05:00,2024-01-17,2024-01-17,2024-W03,2024-01,2024,lower,lower,long,16690.52140656191,200.0,200.0,135.2285934380925,cutoff,ny_0930_1100,2024-01-10,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,555,2024-01-17 10:00:00-05:00,2024-01-17 15:00:00-05:00,2024-01-17,2024-01-17,2024-W03,2024-01,2024,lower,lower,long,16699.74549325713,200.0,200.0,126.0045067428728,cutoff,ny_0930_1100,2024-01-11,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,556,2024-01-18 07:37:00-05:00,2024-01-18 11:32:00-05:00,2024-01-18,2024-01-18,2024-W03,2024-01,2024,upper,upper,short,17013.62659557345,87.0,87.0,-87.0,SL,london_0200_0930,2024-01-17,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,557,2024-01-18 21:48:00-05:00,2024-01-19 03:59:00-05:00,2024-01-19,2024-01-18,2024-W03,2024-01,2024,upper,upper,short,17169.01427819169,41.625,41.625,-41.625,SL,evening_1900_0000,2024-01-18,False,False,False,False,False,False,,home_sales,False,False,False,False,False,False,False,True,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,558,2024-01-24 01:52:00-05:00,2024-01-24 04:24:00-05:00,2024-01-24,2024-01-24,2024-W04,2024-01,2024,upper,upper,short,17629.67296776755,28.5,28.5,-28.5,SL,overnight_0000_0200,2024-01-23,False,False,False,False,False,False,mag7_earnings,mag7_earnings,False,False,False,False,False,False,False,False,True,True
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,559,2024-01-25 20:00:00-05:00,2024-01-25 23:42:00-05:00,2024-01-26,2024-01-25,2024-W04,2024-01,2024,lower,lower,long,17524.71655941785,31.875,31.875,-31.875,SL,evening_1900_0000,2024-01-24,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,560,2024-01-31 04:15:00-05:00,2024-01-31 04:20:00-05:00,2024-01-31,2024-01-31,2024-W05,2024-01,2024,lower,lower,long,17406.34184385252,41.25,41.25,-41.25,SL,london_0200_0930,2024-01-29,False,False,False,False,False,False,fomc,fomc,True,True,False,False,True,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,561,2024-02-07 10:14:00-05:00,2024-02-07 15:00:00-05:00,2024-02-07,2024-02-07,2024-W06,2024-02,2024,upper,upper,short,17812.5491509663,91.125,91.125,-41.70084903369934,cutoff,ny_0930_1100,2024-01-30,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,562,2024-02-09 03:02:00-05:00,2024-02-09 08:31:00-05:00,2024-02-09,2024-02-09,2024-W06,2024-02,2024,upper,upper,short,17902.65559214474,38.25,38.25,-38.25,SL,london_0200_0930,2024-02-05,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,563,2024-02-13 03:46:00-05:00,2024-02-13 04:47:00-05:00,2024-02-13,2024-02-13,2024-W07,2024-02,2024,lower,lower,long,17892.69349610589,28.5,28.5,-28.5,SL,london_0200_0930,2024-02-12,False,False,False,False,False,False,cpi,cpi,True,True,False,False,True,False,False,False,False,False
